Dimension,NNZ_per_row,Sparsity,Raw_Time
117,41,0.35,0.000189745,
118,42,0.35,0.00019891,
119,42,0.35,0.000195174,
120,43,0.35,0.000215277,
121,43,0.35,0.000213046,
122,43,0.35,0.000213757,
123,44,0.35,0.000225642,
124,44,0.35,0.000223772,
125,44,0.35,0.000221302,
126,45,0.35,0.000235035,
127,45,0.35,0.000241284,
128,45,0.35,0.000445221,
129,46,0.35,0.000398168,
130,46,0.35,0.000318342,
131,46,0.35,0.000302671,
132,47,0.35,0.000267234,
133,47,0.35,0.000272409,
134,47,0.35,0.000271901,
135,48,0.35,0.000517967,
136,48,0.35,0.000275882,
137,48,0.35,0.000280615,
138,49,0.35,0.00035499,
139,49,0.35,0.000301333,
140,50,0.35,0.000307608,
141,50,0.35,0.000559454,
142,50,0.35,0.000392829,
143,51,0.35,0.000337314,
144,51,0.35,0.000327679,
145,51,0.35,0.000330574,
146,52,0.35,0.000358492,
147,52,0.35,0.000359185,
148,52,0.35,0.000358415,
149,53,0.35,0.000649966,
150,53,0.35,0.000675022,
151,53,0.35,0.000373233,
152,54,0.35,0.000400618,
153,54,0.35,0.000584015,
154,54,0.35,0.000402124,
155,55,0.35,0.000417363,
156,55,0.35,0.000678373,
157,55,0.35,0.000466741,
158,56,0.35,0.000677717,
159,56,0.35,0.000441064,
160,57,0.35,0.00044491,
161,57,0.35,0.000457434,
162,57,0.35,0.000481339,
163,58,0.35,0.000472582,
164,58,0.35,0.000481662,
165,58,0.35,0.000489335,
166,59,0.35,0.000512919,
167,59,0.35,0.000512819,
168,59,0.35,0.000501976,
169,60,0.35,0.000522877,
170,60,0.35,0.000536563,
171,60,0.35,0.000543333,
172,61,0.35,0.000533245,
173,61,0.35,0.000575995,
174,61,0.35,0.00056726,
175,62,0.35,0.000584322,
176,62,0.35,0.000581124,
177,62,0.35,0.000593306,
178,63,0.35,0.000705596,
179,63,0.35,0.00060354,
180,64,0.35,0.000663402,
181,64,0.35,0.000628428,
182,64,0.35,0.00061766,
183,65,0.35,0.0010136,
184,65,0.35,0.000651317,
185,65,0.35,0.000676497,
186,66,0.35,0.000676507,
187,66,0.35,0.000690413,
188,66,0.35,0.00068104,
189,67,0.35,0.000707449,
190,67,0.35,0.000708554,
191,67,0.35,0.000731449,
192,68,0.35,0.000739339,
193,68,0.35,0.000749531,
194,68,0.35,0.00107083,
195,69,0.35,0.000836608,
196,69,0.35,0.000763835,
197,69,0.35,0.000855385,
198,70,0.35,0.00082568,
199,70,0.35,0.000845725,
200,71,0.35,0.0010606,
201,71,0.35,0.000860377,
202,71,0.35,0.000841438,
203,72,0.35,0.000870986,
204,72,0.35,0.00103725,
205,72,0.35,0.000906909,
206,73,0.35,0.000903582,
207,73,0.35,0.00099896,
208,73,0.35,0.00109823,
209,74,0.35,0.00112432,
210,74,0.35,0.000945967,
211,74,0.35,0.00116099,
212,75,0.35,0.000982746,
213,75,0.35,0.0011869,
214,75,0.35,0.00109827,
215,76,0.35,0.00102659,
216,76,0.35,0.00105765,
217,76,0.35,0.00135639,
218,77,0.35,0.00127181,
219,77,0.35,0.00108812,
220,78,0.35,0.00112832,
221,78,0.35,0.0013563,
222,78,0.35,0.0011379,
223,79,0.35,0.00181416,
224,79,0.35,0.00134736,
225,79,0.35,0.00125992,
226,80,0.35,0.00139986,
227,80,0.35,0.00118381,
228,80,0.35,0.00119668,
229,81,0.35,0.00121161,
230,81,0.35,0.0014704,
231,81,0.35,0.0015439,
232,82,0.35,0.00128848,
233,82,0.35,0.00141767,
234,82,0.35,0.00129247,
235,83,0.35,0.00157492,
236,83,0.35,0.00135475,
237,83,0.35,0.00137102,
238,84,0.35,0.00135381,
239,84,0.35,0.0013942,
240,85,0.35,0.00141635,
241,85,0.35,0.00141147,
242,85,0.35,0.0013959,
243,86,0.35,0.00147236,
244,86,0.35,0.00144297,
245,86,0.35,0.00150881,
246,87,0.35,0.00166459,
247,87,0.35,0.00154905,
248,87,0.35,0.00158007,
249,88,0.35,0.00171263,
250,88,0.35,0.00193409,
251,88,0.35,0.00169751,
252,89,0.35,0.00165761,
253,89,0.35,0.00166048,
254,89,0.35,0.00161512,
255,90,0.35,0.00170615,
256,90,0.35,0.00174515,
257,90,0.35,0.0018904,
258,91,0.35,0.00176179,
259,91,0.35,0.00177406,
260,92,0.35,0.00181379,
261,92,0.35,0.00182205,
262,92,0.35,0.00185491,
263,93,0.35,0.00182154,
264,93,0.35,0.00181142,
265,93,0.35,0.00185371,
266,94,0.35,0.00188599,
267,94,0.35,0.00192147,
268,94,0.35,0.00189816,
269,95,0.35,0.00192104,
270,95,0.35,0.00194557,
271,95,0.35,0.00193166,
272,96,0.35,0.00199107,
273,96,0.35,0.00200903,
274,96,0.35,0.00200098,
275,97,0.35,0.00207818,
276,97,0.35,0.00209153,
277,97,0.35,0.00209667,
278,98,0.35,0.00214058,
279,98,0.35,0.00214222,
280,99,0.35,0.00219612,
281,99,0.35,0.00221083,
282,99,0.35,0.00222427,
283,100,0.35,0.00242544,
284,100,0.35,0.00226422,
285,100,0.35,0.00232031,
286,101,0.35,0.0023254,
287,101,0.35,0.00243244,
288,101,0.35,0.00230121,
289,102,0.35,0.00237279,
290,102,0.35,0.00246655,
291,102,0.35,0.0023885,
292,103,0.35,0.0024461,
293,103,0.35,0.00244395,
294,103,0.35,0.00246058,
295,104,0.35,0.00250647,
296,104,0.35,0.00250282,
297,104,0.35,0.00254987,
298,105,0.35,0.00260075,
299,105,0.35,0.00258484,
300,106,0.35,0.00265636,
301,106,0.35,0.00264813,
302,106,0.35,0.0027299,
303,107,0.35,0.00273321,
304,107,0.35,0.00295541,
305,107,0.35,0.00276772,
306,108,0.35,0.00283403,
307,108,0.35,0.00285674,
308,108,0.35,0.00280817,
309,109,0.35,0.00286014,
310,109,0.35,0.0028684,
311,109,0.35,0.0038504,
312,110,0.35,0.00295505,
313,110,0.35,0.00302523,
314,110,0.35,0.00300606,
315,111,0.35,0.00315973,
316,111,0.35,0.00305018,
317,111,0.35,0.00334203,
318,112,0.35,0.0032395,
319,112,0.35,0.00310231,
320,113,0.35,0.00317895,
321,113,0.35,0.00336449,
322,113,0.35,0.00392243,
323,114,0.35,0.00326419,
324,114,0.35,0.00375774,
325,114,0.35,0.00330661,
326,115,0.35,0.0039553,
327,115,0.35,0.00361722,
328,115,0.35,0.00355502,
329,116,0.35,0.0034959,
330,116,0.35,0.00342,
331,116,0.35,0.0034493,
332,117,0.35,0.00349767,
333,117,0.35,0.00431327,
334,117,0.35,0.00368918,
335,118,0.35,0.0035998,
336,118,0.35,0.00361584,
337,118,0.35,0.00374304,
338,119,0.35,0.00371114,
339,119,0.35,0.00383285,
340,120,0.35,0.0038176,
341,120,0.35,0.00511614,
342,120,0.35,0.00383129,
343,121,0.35,0.00389482,
344,121,0.35,0.00408962,
345,121,0.35,0.00390759,
346,122,0.35,0.00398015,
347,122,0.35,0.00397879,
348,122,0.35,0.00399086,
349,123,0.35,0.00407699,
350,123,0.35,0.0040893,
351,123,0.35,0.00422953,
352,124,0.35,0.00417315,
353,124,0.35,0.00444036,
354,124,0.35,0.00420224,
355,125,0.35,0.00428375,
356,125,0.35,0.00427311,
357,125,0.35,0.00431713,
358,126,0.35,0.00436313,
359,126,0.35,0.00458474,
360,127,0.35,0.00463346,
361,127,0.35,0.00450339,
362,127,0.35,0.00453879,
363,128,0.35,0.00458331,
364,128,0.35,0.00457855,
365,128,0.35,0.00470567,
366,129,0.35,0.00467206,
367,129,0.35,0.00467265,
368,129,0.35,0.00472687,
369,130,0.35,0.00480995,
370,130,0.35,0.00480705,
371,130,0.35,0.00492966,
372,131,0.35,0.00504931,
373,131,0.35,0.00504561,
374,131,0.35,0.00495891,
375,132,0.35,0.00503045,
376,132,0.35,0.00502843,
377,132,0.35,0.00503042,
378,133,0.35,0.00530555,
379,133,0.35,0.00511068,
380,134,0.35,0.00522567,
381,134,0.35,0.00536922,
382,134,0.35,0.00525655,
383,135,0.35,0.00530044,
384,135,0.35,0.0053521,
385,135,0.35,0.00534316,
386,136,0.35,0.00562755,
387,136,0.35,0.00566385,
388,136,0.35,0.00575879,
389,137,0.35,0.00556199,
390,137,0.35,0.00561372,
391,137,0.35,0.00558413,
392,138,0.35,0.00671942,
393,138,0.35,0.00575744,
394,138,0.35,0.00592911,
395,139,0.35,0.00582138,
396,139,0.35,0.00587529,
397,139,0.35,0.00584625,
398,140,0.35,0.00597822,
399,140,0.35,0.00597539,
400,141,0.35,0.00606204,
401,141,0.35,0.00607552,
402,141,0.35,0.00608501,
403,142,0.35,0.00625525,
404,142,0.35,0.00620947,
405,142,0.35,0.00619923,
406,143,0.35,0.00637427,
407,143,0.35,0.00631095,
408,143,0.35,0.00641021,
409,144,0.35,0.00643358,
410,144,0.35,0.00643895,
411,144,0.35,0.00657494,
412,145,0.35,0.00660974,
413,145,0.35,0.00661798,
414,145,0.35,0.00664134,
415,146,0.35,0.00674534,
416,146,0.35,0.00675229,
417,146,0.35,0.00676718,
418,147,0.35,0.00688514,
419,147,0.35,0.00692835,
420,148,0.35,0.00693424,
421,148,0.35,0.0076217,
422,148,0.35,0.00709684,
423,149,0.35,0.00711014,
424,149,0.35,0.00713337,
425,149,0.35,0.00724721,
426,150,0.35,0.00724805,
427,150,0.35,0.00735116,
428,150,0.35,0.00737738,
429,151,0.35,0.00740545,
430,151,0.35,0.00770708,
431,151,0.35,0.00753427,
432,152,0.35,0.0075347,
433,152,0.35,0.00759773,
434,152,0.35,0.00761906,
435,153,0.35,0.0077552,
436,153,0.35,0.00793557,
437,153,0.35,0.00778252,
438,154,0.35,0.00787171,
439,154,0.35,0.00808589,
440,155,0.35,0.00800749,
441,155,0.35,0.00822,
442,155,0.35,0.00804701,
443,156,0.35,0.00817512,
444,156,0.35,0.00825949,
445,156,0.35,0.00814077,
446,157,0.35,0.00829405,
447,157,0.35,0.00840912,
448,157,0.35,0.00838507,
449,158,0.35,0.00850685,
450,158,0.35,0.00859815,
451,158,0.35,0.00850882,
452,159,0.35,0.00874396,
453,159,0.35,0.00868574,
454,159,0.35,0.00923824,
455,160,0.35,0.00886409,
456,160,0.35,0.00887079,
457,160,0.35,0.00887951,
458,161,0.35,0.00904308,
459,161,0.35,0.00903083,
460,162,0.35,0.00917852,
461,162,0.35,0.00931395,
462,162,0.35,0.00919039,
463,163,0.35,0.00932702,
464,163,0.35,0.00932862,
465,163,0.35,0.00936893,
466,164,0.35,0.00946559,
467,164,0.35,0.00945719,
468,164,0.35,0.00951265,
469,165,0.35,0.0100136,
470,165,0.35,0.00972766,
471,165,0.35,0.00968275,
472,166,0.35,0.00990417,
473,166,0.35,0.00984966,
474,166,0.35,0.00989498,
475,167,0.35,0.0102264,
476,167,0.35,0.0101452,
477,167,0.35,0.0101158,
478,168,0.35,0.0101499,
479,168,0.35,0.0101181,
480,169,0.35,0.0103326,
481,169,0.35,0.0102801,
482,169,0.35,0.01036,
483,170,0.35,0.0104904,
484,170,0.35,0.0105736,
485,170,0.35,0.0108915,
486,171,0.35,0.010811,
487,171,0.35,0.0106798,
488,171,0.35,0.0107609,
489,172,0.35,0.010853,
490,172,0.35,0.0111169,
491,172,0.35,0.0109753,
492,173,0.35,0.0110943,
493,173,0.35,0.0110913,
494,173,0.35,0.0111049,
495,174,0.35,0.0113093,
496,174,0.35,0.0113177,
497,174,0.35,0.0114931,
498,175,0.35,0.011528,
499,175,0.35,0.0120563,
500,176,0.35,0.0117644,
501,176,0.35,0.0116861,
502,176,0.35,0.0118876,
503,177,0.35,0.0118318,
504,177,0.35,0.0119015,
505,177,0.35,0.0119018,
506,178,0.35,0.0119953,
507,178,0.35,0.0120741,
508,178,0.35,0.0122928,
509,179,0.35,0.0122562,
510,179,0.35,0.01237,
511,179,0.35,0.0122548,
512,180,0.35,0.0124189,
513,180,0.35,0.0124953,
514,180,0.35,0.0125281,
515,181,0.35,0.0127431,
516,181,0.35,0.0127929,
517,181,0.35,0.0127017,
518,182,0.35,0.0129503,
519,182,0.35,0.0128429,
520,183,0.35,0.0131228,
521,183,0.35,0.013024,
522,183,0.35,0.0131827,
523,184,0.35,0.013233,
524,184,0.35,0.0133809,
525,184,0.35,0.0134153,
526,185,0.35,0.0134314,
527,185,0.35,0.0135054,
528,185,0.35,0.0136967,
529,186,0.35,0.0138364,
530,186,0.35,0.0136701,
531,186,0.35,0.0137338,
532,187,0.35,0.0139561,
533,187,0.35,0.0139834,
534,187,0.35,0.0139719,
535,188,0.35,0.0141339,
536,188,0.35,0.0141694,
537,188,0.35,0.0142669,
538,189,0.35,0.0144833,
539,189,0.35,0.0145344,
540,190,0.35,0.01468,
541,190,0.35,0.0145595,
542,190,0.35,0.0146045,
543,191,0.35,0.0148043,
544,191,0.35,0.0147714,
545,191,0.35,0.0148656,
546,192,0.35,0.0151078,
547,192,0.35,0.0150035,
548,192,0.35,0.0152187,
549,193,0.35,0.0152076,
550,193,0.35,0.0155532,
551,193,0.35,0.0153103,
552,194,0.35,0.0155393,
553,194,0.35,0.0157396,
554,194,0.35,0.0155705,
555,195,0.35,0.0158128,
556,195,0.35,0.016363,
557,195,0.35,0.0157646,
558,196,0.35,0.0159095,
559,196,0.35,0.0164975,
560,197,0.35,0.0162612,
561,197,0.35,0.0162707,
562,197,0.35,0.0163673,
563,198,0.35,0.0164349,
564,198,0.35,0.0165004,
565,198,0.35,0.0165732,
566,199,0.35,0.0168148,
567,199,0.35,0.0167025,
568,199,0.35,0.0168612,
569,200,0.35,0.0169256,
570,200,0.35,0.0171022,
571,200,0.35,0.0169599,
572,201,0.35,0.0172172,
573,201,0.35,0.0172672,
574,201,0.35,0.0171695,
575,202,0.35,0.0174653,
576,202,0.35,0.017607,
577,202,0.35,0.0180236,
578,203,0.35,0.0176764,
579,203,0.35,0.0177861,
580,204,0.35,0.0180318,
581,204,0.35,0.0180247,
582,204,0.35,0.0180995,
583,205,0.35,0.0183176,
584,205,0.35,0.0182296,
585,205,0.35,0.0183781,
586,206,0.35,0.0185905,
587,206,0.35,0.0185091,
588,206,0.35,0.0189442,
589,207,0.35,0.0187067,
590,207,0.35,0.018823,
591,207,0.35,0.0192597,
592,208,0.35,0.0189635,
593,208,0.35,0.0189536,
594,208,0.35,0.0190752,
595,209,0.35,0.0194575,
596,209,0.35,0.0192298,
597,209,0.35,0.0194247,
598,210,0.35,0.0196009,
599,210,0.35,0.0196697,
600,211,0.35,0.0199714,
601,211,0.35,0.0198555,
602,211,0.35,0.0200208,
603,212,0.35,0.0200118,
604,212,0.35,0.0203034,
605,212,0.35,0.0202235,
606,213,0.35,0.0204191,
607,213,0.35,0.0204446,
608,213,0.35,0.0206767,
609,214,0.35,0.0207201,
610,214,0.35,0.02102,
611,214,0.35,0.0207406,
612,215,0.35,0.0211674,
613,215,0.35,0.0210815,
614,215,0.35,0.0211862,
615,216,0.35,0.0214251,
616,216,0.35,0.0215487,
617,216,0.35,0.0216377,
618,217,0.35,0.0216826,
619,217,0.35,0.0218451,
620,218,0.35,0.0218666,
621,218,0.35,0.0219529,
622,218,0.35,0.0222815,
623,219,0.35,0.0222192,
624,219,0.35,0.0221013,
625,219,0.35,0.0221928,
626,220,0.35,0.0223996,
627,220,0.35,0.0224274,
628,220,0.35,0.0224541,
629,221,0.35,0.0229337,
630,221,0.35,0.0228186,
631,221,0.35,0.0228746,
632,222,0.35,0.0231421,
633,222,0.35,0.02316,
634,222,0.35,0.0231709,
635,223,0.35,0.0233638,
636,223,0.35,0.0235582,
637,223,0.35,0.0234016,
638,224,0.35,0.0237135,
639,224,0.35,0.0236609,
640,225,0.35,0.0238879,
641,225,0.35,0.0239199,
642,225,0.35,0.0241455,
643,226,0.35,0.0244272,
644,226,0.35,0.0250993,
645,226,0.35,0.0242705,
646,227,0.35,0.0246601,
647,227,0.35,0.0246795,
648,227,0.35,0.0246492,
649,228,0.35,0.0250551,
650,228,0.35,0.0249891,
651,228,0.35,0.0248956,
652,229,0.35,0.0251916,
653,229,0.35,0.0254424,
654,229,0.35,0.0253047,
655,230,0.35,0.0257324,
656,230,0.35,0.0256667,
657,230,0.35,0.0256906,
658,231,0.35,0.0258826,
659,231,0.35,0.0262066,
660,232,0.35,0.026405,
661,232,0.35,0.0262648,
662,232,0.35,0.0263756,
663,233,0.35,0.0266352,
664,233,0.35,0.0266591,
665,233,0.35,0.0266146,
666,234,0.35,0.0268426,
667,234,0.35,0.0271185,
668,234,0.35,0.0269277,
669,235,0.35,0.0272707,
670,235,0.35,0.0272995,
671,235,0.35,0.0272704,
672,236,0.35,0.0277483,
673,236,0.35,0.0275754,
674,236,0.35,0.0281316,
675,237,0.35,0.0278584,
676,237,0.35,0.0280076,
677,237,0.35,0.0280153,
678,238,0.35,0.0285279,
679,238,0.35,0.0286187,
680,239,0.35,0.0286648,
681,239,0.35,0.0286393,
682,239,0.35,0.0286482,
683,240,0.35,0.0290662,
684,240,0.35,0.0290965,
685,240,0.35,0.0290523,
686,241,0.35,0.0294328,
687,241,0.35,0.0296808,
688,241,0.35,0.0295809,
689,242,0.35,0.0296554,
690,242,0.35,0.0298427,
691,242,0.35,0.0300478,
692,243,0.35,0.030434,
693,243,0.35,0.0301395,
694,243,0.35,0.0302263,
695,244,0.35,0.0307691,
696,244,0.35,0.0305793,
697,244,0.35,0.0305825,
698,245,0.35,0.0307082,
699,245,0.35,0.0310101,
700,246,0.35,0.0312779,
701,246,0.35,0.0312325,
702,246,0.35,0.0311755,
703,247,0.35,0.031567,
704,247,0.35,0.0316258,
705,247,0.35,0.0316736,
706,248,0.35,0.0320385,
707,248,0.35,0.0327161,
708,248,0.35,0.032072,
709,249,0.35,0.0329027,
710,249,0.35,0.0323971,
711,249,0.35,0.0325188,
712,250,0.35,0.0327651,
713,250,0.35,0.0327398,
714,250,0.35,0.0327978,
715,251,0.35,0.0338814,
716,251,0.35,0.0363273,
717,251,0.35,0.033914,
718,252,0.35,0.0343399,
719,252,0.35,0.0342975,
720,253,0.35,0.0345745,
721,253,0.35,0.0346349,
722,253,0.35,0.0348588,
723,254,0.35,0.0352877,
724,254,0.35,0.0350912,
725,254,0.35,0.0353855,
726,255,0.35,0.0352536,
727,255,0.35,0.035521,
728,255,0.35,0.0355751,
729,256,0.35,0.0363444,
730,256,0.35,0.0360407,
731,256,0.35,0.0358437,
732,257,0.35,0.0361905,
733,257,0.35,0.0361765,
734,257,0.35,0.0365457,
735,258,0.35,0.0374408,
736,258,0.35,0.0366378,
737,258,0.35,0.0368807,
738,259,0.35,0.0370605,
739,259,0.35,0.0371475,
740,260,0.35,0.0374106,
741,260,0.35,0.0377692,
742,260,0.35,0.0376643,
743,261,0.35,0.0385757,
744,261,0.35,0.0380386,
745,261,0.35,0.0380837,
746,262,0.35,0.0384173,
747,262,0.35,0.0385059,
748,262,0.35,0.0386042,
749,263,0.35,0.0387212,
750,263,0.35,0.0387677,
751,263,0.35,0.0393132,
752,264,0.35,0.0394033,
753,264,0.35,0.0393428,
754,264,0.35,0.0391919,
755,265,0.35,0.0396358,
756,265,0.35,0.0396378,
757,265,0.35,0.0396266,
758,266,0.35,0.040117,
759,266,0.35,0.0401662,
760,267,0.35,0.0405241,
761,267,0.35,0.0406593,
762,267,0.35,0.0407185,
763,268,0.35,0.040994,
764,268,0.35,0.0409719,
765,268,0.35,0.0412788,
766,269,0.35,0.0414437,
767,269,0.35,0.0413876,
768,269,0.35,0.0415737,
769,270,0.35,0.0419763,
770,270,0.35,0.0418514,
771,270,0.35,0.0420445,
772,271,0.35,0.0422909,
773,271,0.35,0.0423529,
774,271,0.35,0.042523,
775,272,0.35,0.0432434,
776,272,0.35,0.0430677,
777,272,0.35,0.0428082,
778,273,0.35,0.0433415,
779,273,0.35,0.043463,
780,274,0.35,0.0437213,
781,274,0.35,0.0439564,
782,274,0.35,0.0441612,
783,275,0.35,0.0441901,
784,275,0.35,0.044279,
785,275,0.35,0.0441772,
786,276,0.35,0.045283,
787,276,0.35,0.0446928,
788,276,0.35,0.0446998,
789,277,0.35,0.0451149,
790,277,0.35,0.0455473,
791,277,0.35,0.045545,
792,278,0.35,0.0456323,
793,278,0.35,0.0456684,
794,278,0.35,0.0462079,
795,279,0.35,0.0460422,
796,279,0.35,0.0468789,
797,279,0.35,0.046284,
798,280,0.35,0.0472221,
799,280,0.35,0.0473682,
800,281,0.35,0.0470815,
801,281,0.35,0.0473936,
802,281,0.35,0.04742,
803,282,0.35,0.0474532,
804,282,0.35,0.0475714,
805,282,0.35,0.04765,
806,283,0.35,0.048269,
807,283,0.35,0.048469,
808,283,0.35,0.0481911,
809,284,0.35,0.0490818,
810,284,0.35,0.0491018,
811,284,0.35,0.0488219,
812,285,0.35,0.0493385,
813,285,0.35,0.0493664,
814,285,0.35,0.0513533,
815,286,0.35,0.0495256,
816,286,0.35,0.049927,
817,286,0.35,0.0498104,
818,287,0.35,0.0502675,
819,287,0.35,0.0503997,
820,288,0.35,0.0508467,
821,288,0.35,0.0508655,
822,288,0.35,0.0509144,
823,289,0.35,0.0514681,
824,289,0.35,0.0513593,
825,289,0.35,0.0512552,
826,290,0.35,0.0518747,
827,290,0.35,0.0518412,
828,290,0.35,0.0518851,
829,291,0.35,0.0526785,
830,291,0.35,0.0522914,
831,291,0.35,0.0523914,
832,292,0.35,0.052759,
833,292,0.35,0.0531343,
834,292,0.35,0.053223,
835,293,0.35,0.0536584,
836,293,0.35,0.0533651,
837,293,0.35,0.0534984,
838,294,0.35,0.0537809,
839,294,0.35,0.0554072,
840,295,0.35,0.0546358,
841,295,0.35,0.0545736,
842,295,0.35,0.054524,
843,296,0.35,0.0550466,
844,296,0.35,0.055225,
845,296,0.35,0.0556708,
846,297,0.35,0.0558945,
847,297,0.35,0.0554337,
848,297,0.35,0.0559601,
849,298,0.35,0.0562473,
850,298,0.35,0.0562213,
851,298,0.35,0.0562364,
852,299,0.35,0.0569216,
853,299,0.35,0.0570842,
854,299,0.35,0.0568651,
855,300,0.35,0.0572286,
856,300,0.35,0.0573412,
857,300,0.35,0.0576271,
858,301,0.35,0.0579697,
859,301,0.35,0.0579323,
860,302,0.35,0.0585206,
861,302,0.35,0.0590382,
862,302,0.35,0.0584666,
863,303,0.35,0.0588656,
864,303,0.35,0.0589654,
865,303,0.35,0.0590625,
866,304,0.35,0.0597098,
867,304,0.35,0.0596061,
868,304,0.35,0.0594752,
869,305,0.35,0.0601843,
870,305,0.35,0.0603108,
871,305,0.35,0.0602031,
872,306,0.35,0.0617128,
873,306,0.35,0.0611659,
874,306,0.35,0.0610521,
875,307,0.35,0.0612698,
876,307,0.35,0.0612862,
877,307,0.35,0.0615925,
878,308,0.35,0.061927,
879,308,0.35,0.0619027,
880,309,0.35,0.0623957,
881,309,0.35,0.0626776,
882,309,0.35,0.0626618,
883,310,0.35,0.0631205,
884,310,0.35,0.0634305,
885,310,0.35,0.0635711,
886,311,0.35,0.0637453,
887,311,0.35,0.0635865,
888,311,0.35,0.0638874,
889,312,0.35,0.0642914,
890,312,0.35,0.0644292,
891,312,0.35,0.0644379,
892,313,0.35,0.0650902,
893,313,0.35,0.0649875,
894,313,0.35,0.0651146,
895,314,0.35,0.0657126,
896,314,0.35,0.0654475,
897,314,0.35,0.0658297,
898,315,0.35,0.0662432,
899,315,0.35,0.0665979,
900,316,0.35,0.0667972,
901,316,0.35,0.0671921,
902,316,0.35,0.066984,
903,317,0.35,0.0674273,
904,317,0.35,0.0675549,
905,317,0.35,0.0679909,
906,318,0.35,0.0678426,
907,318,0.35,0.0681294,
908,318,0.35,0.0685421,
909,319,0.35,0.0687098,
910,319,0.35,0.0688489,
911,319,0.35,0.0695212,
912,320,0.35,0.0694592,
913,320,0.35,0.0693325,
914,320,0.35,0.0693875,
915,321,0.35,0.0700594,
916,321,0.35,0.0700537,
917,321,0.35,0.0699674,
918,322,0.35,0.070953,
919,322,0.35,0.0705718,
920,323,0.35,0.0719228,
921,323,0.35,0.071997,
922,323,0.35,0.07166,
923,324,0.35,0.0718761,
924,324,0.35,0.0717514,
925,324,0.35,0.0719494,
