Dimension,NNZ_per_row,Sparsity,Raw_Time
243,37,0.15,0.000383291,
244,37,0.15,0.000578723,
245,37,0.15,0.00059398,
246,37,0.15,0.00031904,
247,38,0.15,0.000344884,
248,38,0.15,0.000320705,
249,38,0.15,0.000323529,
250,38,0.15,0.000504497,
251,38,0.15,0.000345518,
252,38,0.15,0.000621991,
253,38,0.15,0.000368729,
254,39,0.15,0.000355176,
255,39,0.15,0.000383653,
256,39,0.15,0.00070826,
257,39,0.15,0.000354427,
258,39,0.15,0.00069673,
259,39,0.15,0.000369827,
260,39,0.15,0.000363563,
261,40,0.15,0.000470475,
262,40,0.15,0.000389901,
263,40,0.15,0.000430892,
264,40,0.15,0.000651771,
265,40,0.15,0.00038293,
266,40,0.15,0.000440613,
267,41,0.15,0.000403375,
268,41,0.15,0.000790859,
269,41,0.15,0.000786646,
270,41,0.15,0.000410864,
271,41,0.15,0.000414394,
272,41,0.15,0.000414578,
273,41,0.15,0.00042751,
274,42,0.15,0.000841564,
275,42,0.15,0.0007919,
276,42,0.15,0.000437051,
277,42,0.15,0.000448414,
278,42,0.15,0.000441572,
279,42,0.15,0.000467273,
280,42,0.15,0.000456086,
281,43,0.15,0.000487921,
282,43,0.15,0.000489831,
283,43,0.15,0.000594902,
284,43,0.15,0.000455244,
285,43,0.15,0.000492822,
286,43,0.15,0.000761562,
287,44,0.15,0.000915833,
288,44,0.15,0.000975626,
289,44,0.15,0.000880923,
290,44,0.15,0.000650985,
291,44,0.15,0.000494972,
292,44,0.15,0.000501123,
293,44,0.15,0.00050116,
294,45,0.15,0.000511063,
295,45,0.15,0.000540194,
296,45,0.15,0.000543807,
297,45,0.15,0.000552316,
298,45,0.15,0.000540508,
299,45,0.15,0.000705465,
300,45,0.15,0.00104201,
301,46,0.15,0.000605111,
302,46,0.15,0.000581604,
303,46,0.15,0.000578168,
304,46,0.15,0.00093413,
305,46,0.15,0.000565386,
306,46,0.15,0.000573988,
307,47,0.15,0.000587026,
308,47,0.15,0.000615943,
309,47,0.15,0.00104512,
310,47,0.15,0.000604083,
311,47,0.15,0.00118756,
312,47,0.15,0.000624335,
313,47,0.15,0.00118096,
314,48,0.15,0.000649597,
315,48,0.15,0.00066186,
316,48,0.15,0.000649254,
317,48,0.15,0.000646652,
318,48,0.15,0.000643449,
319,48,0.15,0.000619107,
320,48,0.15,0.000633047,
321,49,0.15,0.00107029,
322,49,0.15,0.000651383,
323,49,0.15,0.00104091,
324,49,0.15,0.000883175,
325,49,0.15,0.000660801,
326,49,0.15,0.000693793,
327,50,0.15,0.000720656,
328,50,0.15,0.00070803,
329,50,0.15,0.000695999,
330,50,0.15,0.000737707,
331,50,0.15,0.000728513,
332,50,0.15,0.00117337,
333,50,0.15,0.000734262,
334,51,0.15,0.000741825,
335,51,0.15,0.000749408,
336,51,0.15,0.000740756,
337,51,0.15,0.000761107,
338,51,0.15,0.000931453,
339,51,0.15,0.000764203,
340,52,0.15,0.000805448,
341,52,0.15,0.000816297,
342,52,0.15,0.00102769,
343,52,0.15,0.00120331,
344,52,0.15,0.000820486,
345,52,0.15,0.00102088,
346,52,0.15,0.000783999,
347,53,0.15,0.000838836,
348,53,0.15,0.00109795,
349,53,0.15,0.000809798,
350,53,0.15,0.000919745,
351,53,0.15,0.000841975,
352,53,0.15,0.000843665,
353,53,0.15,0.000954745,
354,54,0.15,0.000912703,
355,54,0.15,0.000881454,
356,54,0.15,0.00126468,
357,54,0.15,0.000868743,
358,54,0.15,0.000913775,
359,54,0.15,0.00126593,
360,55,0.15,0.000905115,
361,55,0.15,0.000906339,
362,55,0.15,0.000921336,
363,55,0.15,0.0009588,
364,55,0.15,0.000915124,
365,55,0.15,0.000920969,
366,55,0.15,0.000927157,
367,56,0.15,0.00146364,
368,56,0.15,0.00100532,
369,56,0.15,0.00100292,
370,56,0.15,0.00110729,
371,56,0.15,0.000968074,
372,56,0.15,0.000966142,
373,56,0.15,0.00111726,
374,57,0.15,0.000998368,
375,57,0.15,0.00101252,
376,57,0.15,0.00103682,
377,57,0.15,0.00105528,
378,57,0.15,0.00105539,
379,57,0.15,0.00105591,
380,58,0.15,0.00148725,
381,58,0.15,0.00109581,
382,58,0.15,0.00109559,
383,58,0.15,0.00110229,
384,58,0.15,0.00111036,
385,58,0.15,0.00109862,
386,58,0.15,0.00110557,
387,59,0.15,0.00124371,
388,59,0.15,0.00115544,
389,59,0.15,0.00116306,
390,59,0.15,0.00115713,
391,59,0.15,0.00116245,
392,59,0.15,0.00163122,
393,59,0.15,0.00113521,
394,60,0.15,0.0017009,
395,60,0.15,0.00120094,
396,60,0.15,0.00140912,
397,60,0.15,0.00121423,
398,60,0.15,0.00117946,
399,60,0.15,0.00120818,
400,61,0.15,0.00125441,
401,61,0.15,0.00138081,
402,61,0.15,0.0020327,
403,61,0.15,0.00121983,
404,61,0.15,0.00123271,
405,61,0.15,0.00146579,
406,61,0.15,0.00124956,
407,62,0.15,0.00131007,
408,62,0.15,0.00140149,
409,62,0.15,0.00128748,
410,62,0.15,0.00129076,
411,62,0.15,0.00156833,
412,62,0.15,0.00214601,
413,62,0.15,0.00129323,
414,63,0.15,0.0013427,
415,63,0.15,0.00147363,
416,63,0.15,0.00158054,
417,63,0.15,0.0013603,
418,63,0.15,0.00136279,
419,63,0.15,0.00137127,
420,64,0.15,0.0013914,
421,64,0.15,0.00139999,
422,64,0.15,0.00140547,
423,64,0.15,0.00140146,
424,64,0.15,0.00142536,
425,64,0.15,0.00145455,
426,64,0.15,0.00146225,
427,65,0.15,0.0018297,
428,65,0.15,0.00154362,
429,65,0.15,0.00197699,
430,65,0.15,0.00148894,
431,65,0.15,0.00151324,
432,65,0.15,0.00153183,
433,65,0.15,0.00153627,
434,66,0.15,0.00155653,
435,66,0.15,0.00155347,
436,66,0.15,0.00157469,
437,66,0.15,0.00158365,
438,66,0.15,0.0019615,
439,66,0.15,0.00160041,
440,66,0.15,0.00160017,
441,67,0.15,0.0018794,
442,67,0.15,0.00162458,
443,67,0.15,0.00165608,
444,67,0.15,0.0017123,
445,67,0.15,0.00176531,
446,67,0.15,0.00166858,
447,68,0.15,0.00173747,
448,68,0.15,0.0016979,
449,68,0.15,0.00173698,
450,68,0.15,0.00173251,
451,68,0.15,0.00204192,
452,68,0.15,0.00173031,
453,68,0.15,0.00171443,
454,69,0.15,0.00178343,
455,69,0.15,0.00222211,
456,69,0.15,0.00175451,
457,69,0.15,0.00225025,
458,69,0.15,0.00183386,
459,69,0.15,0.00181105,
460,69,0.15,0.00199691,
461,70,0.15,0.00187354,
462,70,0.15,0.00184873,
463,70,0.15,0.00186791,
464,70,0.15,0.00185328,
465,70,0.15,0.00185563,
466,70,0.15,0.00254708,
467,71,0.15,0.00191904,
468,71,0.15,0.00193064,
469,71,0.15,0.00212505,
470,71,0.15,0.00196795,
471,71,0.15,0.00216508,
472,71,0.15,0.00196116,
473,71,0.15,0.00197915,
474,72,0.15,0.00226812,
475,72,0.15,0.00207924,
476,72,0.15,0.00205295,
477,72,0.15,0.00204398,
478,72,0.15,0.00205172,
479,72,0.15,0.00205424,
480,72,0.15,0.00205644,
481,73,0.15,0.0021295,
482,73,0.15,0.00211302,
483,73,0.15,0.00211791,
484,73,0.15,0.00210951,
485,73,0.15,0.0021223,
486,73,0.15,0.00214112,
487,74,0.15,0.00219146,
488,74,0.15,0.00218763,
489,74,0.15,0.00220987,
490,74,0.15,0.00220114,
491,74,0.15,0.00222436,
492,74,0.15,0.00288405,
493,74,0.15,0.00222576,
494,75,0.15,0.00223788,
495,75,0.15,0.00256349,
496,75,0.15,0.00225449,
497,75,0.15,0.0025783,
498,75,0.15,0.00223846,
499,75,0.15,0.00220649,
500,75,0.15,0.00421037,
501,76,0.15,0.00232328,
502,76,0.15,0.00236858,
503,76,0.15,0.00235417,
504,76,0.15,0.00342463,
505,76,0.15,0.00239144,
506,76,0.15,0.00263064,
507,77,0.15,0.00242223,
508,77,0.15,0.00243256,
509,77,0.15,0.00284954,
510,77,0.15,0.00247056,
511,77,0.15,0.00247335,
512,77,0.15,0.00246025,
513,77,0.15,0.00285257,
514,78,0.15,0.00256675,
515,78,0.15,0.00256806,
516,78,0.15,0.00289444,
517,78,0.15,0.00257644,
518,78,0.15,0.00258126,
519,78,0.15,0.00259208,
520,78,0.15,0.00259191,
521,79,0.15,0.00267516,
522,79,0.15,0.00267371,
523,79,0.15,0.00267104,
524,79,0.15,0.00267366,
525,79,0.15,0.00267676,
526,79,0.15,0.00317849,
527,80,0.15,0.00275725,
528,80,0.15,0.00274875,
529,80,0.15,0.00276299,
530,80,0.15,0.00277798,
531,80,0.15,0.00274989,
532,80,0.15,0.00290771,
533,80,0.15,0.0027883,
534,81,0.15,0.00310607,
535,81,0.15,0.00318982,
536,81,0.15,0.00286521,
537,81,0.15,0.00286076,
538,81,0.15,0.0028679,
539,81,0.15,0.00300195,
540,81,0.15,0.00288443,
541,82,0.15,0.00302141,
542,82,0.15,0.00296416,
543,82,0.15,0.0029725,
544,82,0.15,0.00299124,
545,82,0.15,0.00329828,
546,82,0.15,0.00298465,
547,83,0.15,0.00307639,
548,83,0.15,0.00306277,
549,83,0.15,0.00307099,
550,83,0.15,0.00307866,
551,83,0.15,0.00307491,
552,83,0.15,0.00308678,
553,83,0.15,0.0030996,
554,84,0.15,0.00314121,
555,84,0.15,0.00317686,
556,84,0.15,0.00316253,
557,84,0.15,0.00318494,
558,84,0.15,0.00349515,
559,84,0.15,0.00320435,
560,84,0.15,0.0034086,
561,85,0.15,0.00327876,
562,85,0.15,0.00326974,
563,85,0.15,0.00331566,
564,85,0.15,0.00354001,
565,85,0.15,0.00329383,
566,85,0.15,0.00331253,
567,86,0.15,0.0041423,
568,86,0.15,0.00340444,
569,86,0.15,0.00342534,
570,86,0.15,0.00335895,
571,86,0.15,0.00349112,
572,86,0.15,0.00338619,
573,86,0.15,0.00339098,
574,87,0.15,0.00355529,
575,87,0.15,0.00346025,
576,87,0.15,0.00350059,
577,87,0.15,0.00351416,
578,87,0.15,0.00353655,
579,87,0.15,0.00347738,
580,87,0.15,0.00356249,
581,88,0.15,0.00360727,
582,88,0.15,0.00389087,
583,88,0.15,0.00360844,
584,88,0.15,0.00359112,
585,88,0.15,0.00366157,
586,88,0.15,0.00368208,
587,89,0.15,0.00375577,
588,89,0.15,0.00386226,
589,89,0.15,0.00377153,
590,89,0.15,0.00377006,
591,89,0.15,0.0037905,
592,89,0.15,0.00376465,
593,89,0.15,0.00378124,
594,90,0.15,0.00449957,
595,90,0.15,0.00380677,
596,90,0.15,0.0039156,
597,90,0.15,0.00384102,
598,90,0.15,0.00380715,
599,90,0.15,0.00396176,
600,90,0.15,0.00390278,
601,91,0.15,0.00397287,
602,91,0.15,0.00397742,
603,91,0.15,0.00408948,
604,91,0.15,0.00402486,
605,91,0.15,0.00401942,
606,91,0.15,0.00396141,
607,92,0.15,0.00435916,
608,92,0.15,0.00407621,
609,92,0.15,0.00411106,
610,92,0.15,0.00408173,
611,92,0.15,0.00412518,
612,92,0.15,0.00426657,
613,92,0.15,0.00411884,
614,93,0.15,0.00418049,
615,93,0.15,0.00418797,
616,93,0.15,0.00423794,
617,93,0.15,0.00422015,
618,93,0.15,0.00443728,
619,93,0.15,0.00422834,
620,93,0.15,0.00422154,
621,94,0.15,0.00434493,
622,94,0.15,0.00432689,
623,94,0.15,0.00434078,
624,94,0.15,0.00439607,
625,94,0.15,0.00444428,
626,94,0.15,0.00434599,
627,95,0.15,0.00446397,
628,95,0.15,0.00459738,
629,95,0.15,0.00449831,
630,95,0.15,0.0046904,
631,95,0.15,0.00450894,
632,95,0.15,0.00481692,
633,95,0.15,0.00453505,
634,96,0.15,0.00472681,
635,96,0.15,0.00469308,
636,96,0.15,0.00465605,
637,96,0.15,0.00481828,
638,96,0.15,0.00460775,
639,96,0.15,0.00462922,
640,96,0.15,0.0046592,
641,97,0.15,0.0047672,
642,97,0.15,0.00483281,
643,97,0.15,0.00494991,
644,97,0.15,0.00475882,
645,97,0.15,0.00478995,
646,97,0.15,0.00492778,
647,98,0.15,0.00486814,
648,98,0.15,0.0055791,
649,98,0.15,0.00488666,
650,98,0.15,0.00486261,
651,98,0.15,0.00505135,
652,98,0.15,0.00502931,
653,98,0.15,0.00495229,
654,99,0.15,0.0050203,
655,99,0.15,0.00500524,
656,99,0.15,0.005018,
657,99,0.15,0.00506191,
658,99,0.15,0.00523559,
659,99,0.15,0.00506498,
660,100,0.15,0.00525777,
661,100,0.15,0.00540937,
662,100,0.15,0.00521474,
663,100,0.15,0.0052113,
664,100,0.15,0.00537751,
665,100,0.15,0.00519752,
666,100,0.15,0.0052408,
667,101,0.15,0.00533903,
668,101,0.15,0.00559558,
669,101,0.15,0.00535787,
670,101,0.15,0.00533563,
671,101,0.15,0.00535222,
672,101,0.15,0.00550323,
673,101,0.15,0.00533602,
674,102,0.15,0.00549465,
675,102,0.15,0.00548102,
676,102,0.15,0.0055697,
677,102,0.15,0.00581098,
678,102,0.15,0.00554656,
679,102,0.15,0.00552593,
680,103,0.15,0.00567891,
681,103,0.15,0.00567304,
682,103,0.15,0.00586611,
683,103,0.15,0.00596178,
684,103,0.15,0.00566053,
685,103,0.15,0.00585802,
686,103,0.15,0.00570637,
687,104,0.15,0.00579841,
688,104,0.15,0.00581362,
689,104,0.15,0.00609677,
690,104,0.15,0.00581787,
691,104,0.15,0.00583036,
692,104,0.15,0.00603624,
693,104,0.15,0.00604857,
694,105,0.15,0.00613232,
695,105,0.15,0.00593094,
696,105,0.15,0.00599942,
697,105,0.15,0.00598363,
698,105,0.15,0.00597979,
699,105,0.15,0.00616601,
700,106,0.15,0.00610478,
701,106,0.15,0.00610783,
702,106,0.15,0.00615137,
703,106,0.15,0.00614038,
704,106,0.15,0.00611373,
705,106,0.15,0.00615977,
706,106,0.15,0.0061492,
707,107,0.15,0.00629384,
708,107,0.15,0.00628014,
709,107,0.15,0.00629645,
710,107,0.15,0.00633195,
711,107,0.15,0.00637751,
712,107,0.15,0.00636277,
713,107,0.15,0.00633304,
714,108,0.15,0.00667923,
715,108,0.15,0.00645263,
716,108,0.15,0.00651278,
717,108,0.15,0.00646766,
718,108,0.15,0.00651019,
719,108,0.15,0.00653881,
720,109,0.15,0.00666137,
721,109,0.15,0.00664322,
722,109,0.15,0.00663756,
723,109,0.15,0.0069803,
724,109,0.15,0.00693339,
725,109,0.15,0.00672632,
726,109,0.15,0.00669991,
727,110,0.15,0.00680278,
728,110,0.15,0.00684275,
729,110,0.15,0.00735328,
730,110,0.15,0.00701801,
731,110,0.15,0.00685707,
732,110,0.15,0.00688032,
733,110,0.15,0.00692704,
734,111,0.15,0.00698234,
735,111,0.15,0.00715043,
736,111,0.15,0.00714415,
737,111,0.15,0.00706486,
738,111,0.15,0.00703518,
739,111,0.15,0.00754045,
740,112,0.15,0.00741886,
741,112,0.15,0.0071715,
742,112,0.15,0.00752643,
743,112,0.15,0.00746038,
744,112,0.15,0.00843201,
745,112,0.15,0.00740896,
746,112,0.15,0.00745474,
747,113,0.15,0.00737579,
748,113,0.15,0.00740192,
749,113,0.15,0.00737757,
750,113,0.15,0.00740251,
751,113,0.15,0.00747608,
752,113,0.15,0.00747715,
753,113,0.15,0.00746893,
754,114,0.15,0.00758663,
755,114,0.15,0.00759626,
756,114,0.15,0.00778077,
757,114,0.15,0.00764442,
758,114,0.15,0.00777227,
759,114,0.15,0.00764637,
760,115,0.15,0.00776682,
761,115,0.15,0.00778514,
762,115,0.15,0.00815037,
763,115,0.15,0.00800366,
764,115,0.15,0.0080542,
765,115,0.15,0.00783051,
766,115,0.15,0.00802912,
767,116,0.15,0.00802793,
768,116,0.15,0.00798825,
769,116,0.15,0.00796345,
770,116,0.15,0.00799585,
771,116,0.15,0.00800479,
772,116,0.15,0.00802289,
773,116,0.15,0.00801468,
774,117,0.15,0.00815785,
775,117,0.15,0.00848626,
776,117,0.15,0.00849545,
777,117,0.15,0.00815671,
778,117,0.15,0.00821539,
779,117,0.15,0.00823185,
780,118,0.15,0.00838726,
781,118,0.15,0.00862633,
782,118,0.15,0.00841135,
783,118,0.15,0.00854952,
784,118,0.15,0.00843905,
785,118,0.15,0.00843086,
786,118,0.15,0.00843046,
787,119,0.15,0.00859071,
788,119,0.15,0.0088099,
789,119,0.15,0.00862222,
790,119,0.15,0.00859507,
791,119,0.15,0.00879079,
792,119,0.15,0.00868435,
793,119,0.15,0.0086681,
794,120,0.15,0.00880284,
795,120,0.15,0.00881301,
796,120,0.15,0.00882308,
797,120,0.15,0.00886882,
798,120,0.15,0.00889181,
799,120,0.15,0.00884716,
800,121,0.15,0.00903251,
801,121,0.15,0.00904401,
802,121,0.15,0.00902731,
803,121,0.15,0.00922068,
804,121,0.15,0.00911954,
805,121,0.15,0.00904868,
806,121,0.15,0.00939723,
807,122,0.15,0.00939037,
808,122,0.15,0.00927854,
809,122,0.15,0.00930999,
810,122,0.15,0.00975477,
811,122,0.15,0.00942496,
812,122,0.15,0.00942419,
813,122,0.15,0.0094243,
814,123,0.15,0.00948399,
815,123,0.15,0.00951449,
816,123,0.15,0.00948005,
817,123,0.15,0.00949154,
818,123,0.15,0.00950455,
819,123,0.15,0.00955082,
820,124,0.15,0.00971356,
821,124,0.15,0.00974208,
822,124,0.15,0.00985916,
823,124,0.15,0.00972752,
824,124,0.15,0.00968699,
825,124,0.15,0.0100184,
826,124,0.15,0.00986805,
827,125,0.15,0.00993821,
828,125,0.15,0.00989199,
829,125,0.15,0.0101735,
830,125,0.15,0.00994404,
831,125,0.15,0.0100418,
832,125,0.15,0.00997019,
833,125,0.15,0.010023,
834,126,0.15,0.0102969,
835,126,0.15,0.0101907,
836,126,0.15,0.0102894,
837,126,0.15,0.0101929,
838,126,0.15,0.0101978,
839,126,0.15,0.0102104,
840,127,0.15,0.0104106,
841,127,0.15,0.0103718,
842,127,0.15,0.0104515,
843,127,0.15,0.0107227,
844,127,0.15,0.0104346,
845,127,0.15,0.0104259,
846,127,0.15,0.01053,
847,128,0.15,0.0108426,
848,128,0.15,0.010662,
849,128,0.15,0.0107162,
850,128,0.15,0.0107304,
851,128,0.15,0.010704,
852,128,0.15,0.0107101,
853,128,0.15,0.0107057,
854,129,0.15,0.0108692,
855,129,0.15,0.0108986,
856,129,0.15,0.0109573,
857,129,0.15,0.0109311,
858,129,0.15,0.0109309,
859,129,0.15,0.010965,
860,129,0.15,0.0110228,
861,130,0.15,0.0111584,
862,130,0.15,0.0115984,
863,130,0.15,0.0115476,
864,130,0.15,0.011213,
865,130,0.15,0.0111786,
866,130,0.15,0.011435,
867,131,0.15,0.0113936,
868,131,0.15,0.0114777,
869,131,0.15,0.0114859,
870,131,0.15,0.0114487,
871,131,0.15,0.0114634,
872,131,0.15,0.0114323,
873,131,0.15,0.0114704,
874,132,0.15,0.0116563,
875,132,0.15,0.0117062,
876,132,0.15,0.0116848,
877,132,0.15,0.0120992,
878,132,0.15,0.0116878,
879,132,0.15,0.0119072,
880,132,0.15,0.0117898,
881,133,0.15,0.0119221,
882,133,0.15,0.0119004,
883,133,0.15,0.0121568,
884,133,0.15,0.0120231,
885,133,0.15,0.0119815,
886,133,0.15,0.0124824,
887,134,0.15,0.0121812,
888,134,0.15,0.0122079,
889,134,0.15,0.0126648,
890,134,0.15,0.0122085,
891,134,0.15,0.0122664,
892,134,0.15,0.0123665,
893,134,0.15,0.012602,
894,135,0.15,0.0125225,
895,135,0.15,0.0126144,
896,135,0.15,0.0127115,
897,135,0.15,0.0129213,
898,135,0.15,0.0128399,
899,135,0.15,0.0127942,
900,135,0.15,0.0127196,
901,136,0.15,0.0129628,
902,136,0.15,0.0130806,
903,136,0.15,0.0129797,
904,136,0.15,0.0130169,
905,136,0.15,0.0132449,
906,136,0.15,0.0130076,
907,137,0.15,0.0133033,
908,137,0.15,0.013351,
909,137,0.15,0.0133564,
910,137,0.15,0.013327,
911,137,0.15,0.0132623,
912,137,0.15,0.0133944,
913,137,0.15,0.0132721,
914,138,0.15,0.0135822,
915,138,0.15,0.0138116,
916,138,0.15,0.0135168,
917,138,0.15,0.0135443,
