Dimension,NNZ_per_row,Sparsity,Raw_Time
3,3,0.8,1.374e-06,
4,4,0.8,1.156e-06,
5,5,0.8,1.315e-06,
6,5,0.8,1.841e-06,
7,6,0.8,2.983e-06,
8,7,0.8,3.904e-06,
9,8,0.8,5.257e-06,
10,9,0.8,5.254e-06,
11,9,0.8,6.717e-06,
12,10,0.8,9.026e-06,
13,11,0.8,8.238e-06,
14,12,0.8,9.859e-06,
15,13,0.8,1.1862e-05,
16,13,0.8,1.2129e-05,
17,14,0.8,1.4875e-05,
18,15,0.8,1.6736e-05,
19,16,0.8,1.9504e-05,
20,17,0.8,3.2222e-05,
21,17,0.8,3.4217e-05,
22,18,0.8,2.67e-05,
23,19,0.8,4.4522e-05,
24,20,0.8,5.1609e-05,
25,21,0.8,3.8554e-05,
26,21,0.8,3.8678e-05,
27,22,0.8,6.6949e-05,
28,23,0.8,4.9863e-05,
29,24,0.8,5.3473e-05,
30,25,0.8,9.552e-05,
31,25,0.8,9.3144e-05,
32,26,0.8,6.4136e-05,
33,27,0.8,7.3153e-05,
34,28,0.8,7.8905e-05,
35,29,0.8,8.543e-05,
36,29,0.8,0.000143702,
37,30,0.8,9.4703e-05,
38,31,0.8,0.000168775,
39,32,0.8,0.000111909,
40,33,0.8,0.000217196,
41,33,0.8,0.000120186,
42,34,0.8,0.000221857,
43,35,0.8,0.00023498,
44,36,0.8,0.000252389,
45,37,0.8,0.000170555,
46,37,0.8,0.000164507,
47,38,0.8,0.000118301,
48,39,0.8,8.8621e-05,
49,40,0.8,0.000150597,
50,41,0.8,9.4295e-05,
51,41,0.8,9.8612e-05,
52,42,0.8,0.000161278,
53,43,0.8,0.00017741,
54,44,0.8,0.000112456,
55,45,0.8,0.000118335,
56,45,0.8,0.000119904,
57,46,0.8,0.000124729,
58,47,0.8,0.000132726,
59,48,0.8,0.000152105,
60,49,0.8,0.000173424,
61,49,0.8,0.000148838,
62,50,0.8,0.000159488,
63,51,0.8,0.000166846,
64,52,0.8,0.000294873,
65,53,0.8,0.000296953,
66,53,0.8,0.000193111,
67,54,0.8,0.000319176,
68,55,0.8,0.000205272,
69,56,0.8,0.000267789,
70,57,0.8,0.000216029,
71,57,0.8,0.000217615,
72,58,0.8,0.000240118,
73,59,0.8,0.000246514,
74,60,0.8,0.000246724,
75,61,0.8,0.00035317,
76,61,0.8,0.000393978,
77,62,0.8,0.00027702,
78,63,0.8,0.000290813,
79,64,0.8,0.000307694,
80,65,0.8,0.000422119,
81,65,0.8,0.000455682,
82,66,0.8,0.000490704,
83,67,0.8,0.000340369,
84,68,0.8,0.000409151,
85,69,0.8,0.000459097,
86,69,0.8,0.000404819,
87,70,0.8,0.00039599,
88,71,0.8,0.000527054,
89,72,0.8,0.000503039,
