Dimension,NNZ_per_row,Sparsity,Raw_Time
3,1,0.3,1.92e-07,
4,2,0.3,4.84e-07,
5,2,0.3,3.69e-07,
6,2,0.3,2.06e-07,
7,3,0.3,9.71e-07,
8,3,0.3,4.74e-07,
9,3,0.3,5e-07,
10,3,0.3,9.13e-07,
11,4,0.3,8.76e-07,
12,4,0.3,9.03e-07,
13,4,0.3,8.67e-07,
14,5,0.3,1.592e-06,
15,5,0.3,1.233e-06,
16,5,0.3,1.311e-06,
17,6,0.3,1.759e-06,
18,6,0.3,1.788e-06,
19,6,0.3,1.875e-06,
20,6,0.3,1.515e-06,
21,7,0.3,3.382e-06,
22,7,0.3,3.321e-06,
23,7,0.3,2.883e-06,
24,8,0.3,5.925e-06,
25,8,0.3,3.922e-06,
26,8,0.3,4.613e-06,
27,9,0.3,3.773e-06,
28,9,0.3,3.847e-06,
29,9,0.3,5.28e-06,
30,9,0.3,3.935e-06,
31,10,0.3,5.156e-06,
32,10,0.3,5.209e-06,
33,10,0.3,5.379e-06,
34,11,0.3,6.636e-06,
35,11,0.3,9.566e-06,
36,11,0.3,6.74e-06,
37,12,0.3,7.849e-06,
38,12,0.3,1.0988e-05,
39,12,0.3,7.216e-06,
40,12,0.3,8.145e-06,
41,13,0.3,1.0047e-05,
42,13,0.3,9.665e-06,
43,13,0.3,1.3837e-05,
44,14,0.3,1.7844e-05,
45,14,0.3,1.0775e-05,
46,14,0.3,1.0877e-05,
47,15,0.3,1.4039e-05,
48,15,0.3,1.2492e-05,
49,15,0.3,2.0887e-05,
50,16,0.3,1.5682e-05,
51,16,0.3,1.509e-05,
52,16,0.3,1.4945e-05,
53,16,0.3,1.5634e-05,
54,17,0.3,2.9679e-05,
55,17,0.3,1.834e-05,
56,17,0.3,2.6624e-05,
57,18,0.3,2.1905e-05,
58,18,0.3,2.05e-05,
59,18,0.3,2.115e-05,
60,18,0.3,2.1141e-05,
61,19,0.3,2.6472e-05,
62,19,0.3,2.6087e-05,
63,19,0.3,4.3793e-05,
64,20,0.3,3.0374e-05,
65,20,0.3,5.0915e-05,
66,20,0.3,3.1198e-05,
67,21,0.3,5.9823e-05,
68,21,0.3,3.5425e-05,
69,21,0.3,3.492e-05,
70,21,0.3,6.1841e-05,
71,22,0.3,4.1089e-05,
72,22,0.3,3.95e-05,
73,22,0.3,4.0648e-05,
74,23,0.3,4.7274e-05,
75,23,0.3,4.5459e-05,
76,23,0.3,4.6275e-05,
77,24,0.3,8.775e-05,
78,24,0.3,5.0157e-05,
79,24,0.3,5.1335e-05,
80,24,0.3,8.8688e-05,
81,25,0.3,5.693e-05,
82,25,0.3,5.5138e-05,
83,25,0.3,5.5098e-05,
84,26,0.3,6.2926e-05,
85,26,0.3,6.2867e-05,
86,26,0.3,6.4783e-05,
87,27,0.3,0.000122058,
88,27,0.3,0.000120934,
89,27,0.3,0.000125022,
90,28,0.3,7.3944e-05,
91,28,0.3,7.3085e-05,
92,28,0.3,7.9491e-05,
93,28,0.3,7.6683e-05,
94,29,0.3,0.000196007,
95,29,0.3,0.000191726,
96,29,0.3,0.000195166,
97,30,0.3,0.000323396,
98,30,0.3,0.000102952,
99,30,0.3,0.000188868,
100,31,0.3,0.000111257,
101,31,0.3,0.000202006,
102,31,0.3,0.00012734,
103,31,0.3,0.000111157,
104,32,0.3,0.000120355,
105,32,0.3,0.000123832,
106,32,0.3,0.000232008,
107,33,0.3,0.000116614,
108,33,0.3,0.000116743,
109,33,0.3,0.000219677,
110,33,0.3,0.000218346,
111,34,0.3,0.00012593,
112,34,0.3,0.00023296,
113,34,0.3,0.000125447,
114,35,0.3,0.00025324,
115,35,0.3,0.000137945,
116,35,0.3,0.000152563,
117,36,0.3,0.000150258,
118,36,0.3,0.000280967,
119,36,0.3,0.000281852,
120,36,0.3,0.000149058,
121,37,0.3,0.000300622,
122,37,0.3,0.000166425,
123,37,0.3,0.000241439,
124,38,0.3,0.000308251,
125,38,0.3,0.000174282,
126,38,0.3,0.000176378,
127,39,0.3,0.000342232,
128,39,0.3,0.000187057,
129,39,0.3,0.000186167,
130,39,0.3,0.000189231,
131,40,0.3,0.000198083,
132,40,0.3,0.000202777,
133,40,0.3,0.000210499,
134,41,0.3,0.000210451,
135,41,0.3,0.000214672,
136,41,0.3,0.000214118,
137,42,0.3,0.000228698,
138,42,0.3,0.000229004,
139,42,0.3,0.000227948,
140,42,0.3,0.000354186,
141,43,0.3,0.000244839,
142,43,0.3,0.000244356,
143,43,0.3,0.000245318,
144,44,0.3,0.000259907,
145,44,0.3,0.0002492,
146,44,0.3,0.000252595,
147,45,0.3,0.0002763,
148,45,0.3,0.000506142,
149,45,0.3,0.000501739,
150,45,0.3,0.000269411,
151,46,0.3,0.000288256,
152,46,0.3,0.000291707,
153,46,0.3,0.000293906,
154,47,0.3,0.000306698,
155,47,0.3,0.000483254,
156,47,0.3,0.000304312,
157,48,0.3,0.000593436,
158,48,0.3,0.000618508,
159,48,0.3,0.000332607,
160,48,0.3,0.000332254,
