Dimension,NNZ_per_row,Sparsity,Raw_Time
68,38,0.55,0.000192333,
69,38,0.55,0.000203561,
70,39,0.55,0.000207334,
71,40,0.55,0.00013043,
72,40,0.55,0.000132144,
73,41,0.55,0.000246711,
74,41,0.55,0.000143868,
75,42,0.55,0.000238546,
76,42,0.55,0.000203496,
77,43,0.55,0.000243173,
78,43,0.55,0.000145923,
79,44,0.55,0.000151584,
80,45,0.55,0.000300596,
81,45,0.55,0.000159964,
82,46,0.55,0.000172354,
83,46,0.55,0.000173064,
84,47,0.55,0.000180903,
85,47,0.55,0.000184181,
86,48,0.55,0.000193464,
87,48,0.55,0.000336887,
88,49,0.55,0.000204292,
89,49,0.55,0.000201857,
90,50,0.55,0.000213737,
91,51,0.55,0.000226841,
92,51,0.55,0.000229417,
93,52,0.55,0.000403739,
94,52,0.55,0.000243052,
95,53,0.55,0.000244261,
96,53,0.55,0.000292965,
97,54,0.55,0.000265796,
98,54,0.55,0.00026689,
99,55,0.55,0.000278947,
100,56,0.55,0.000494433,
101,56,0.55,0.000491592,
102,57,0.55,0.000293943,
103,57,0.55,0.000293587,
104,58,0.55,0.000310969,
105,58,0.55,0.000328965,
106,59,0.55,0.000338832,
107,59,0.55,0.000338765,
108,60,0.55,0.000355711,
109,60,0.55,0.000602097,
110,61,0.55,0.000370742,
111,62,0.55,0.000392546,
112,62,0.55,0.000449198,
113,63,0.55,0.000686616,
114,63,0.55,0.000392256,
115,64,0.55,0.000411974,
116,64,0.55,0.000419832,
117,65,0.55,0.000441327,
118,65,0.55,0.000660545,
119,66,0.55,0.000465023,
120,67,0.55,0.000467523,
121,67,0.55,0.000680887,
122,68,0.55,0.000494264,
123,68,0.55,0.000806341,
124,69,0.55,0.000530072,
125,69,0.55,0.000740828,
126,70,0.55,0.000527615,
127,70,0.55,0.000543198,
128,71,0.55,0.000576381,
129,71,0.55,0.000765048,
130,72,0.55,0.000911157,
131,73,0.55,0.000616258,
132,73,0.55,0.000612357,
133,74,0.55,0.000864502,
134,74,0.55,0.000910107,
135,75,0.55,0.000978517,
136,75,0.55,0.00111303,
137,76,0.55,0.000886782,
138,76,0.55,0.000898566,
139,77,0.55,0.000934638,
140,78,0.55,0.000875026,
141,78,0.55,0.000911514,
142,79,0.55,0.000768695,
143,79,0.55,0.00077035,
144,80,0.55,0.00101265,
145,80,0.55,0.000780945,
146,81,0.55,0.000819716,
147,81,0.55,0.000833199,
148,82,0.55,0.00129384,
149,82,0.55,0.0011306,
150,83,0.55,0.000894926,
151,84,0.55,0.000929624,
152,84,0.55,0.00138514,
153,85,0.55,0.000930318,
154,85,0.55,0.00127845,
155,86,0.55,0.00102573,
156,86,0.55,0.00128226,
157,87,0.55,0.00107127,
158,87,0.55,0.00109838,
159,88,0.55,0.00114489,
160,89,0.55,0.00125274,
161,89,0.55,0.00105057,
162,90,0.55,0.00124939,
163,90,0.55,0.00108522,
164,91,0.55,0.0011116,
165,91,0.55,0.00114833,
166,92,0.55,0.00134692,
167,92,0.55,0.00136227,
168,93,0.55,0.00134202,
169,93,0.55,0.00151592,
170,94,0.55,0.0015008,
171,95,0.55,0.00146965,
172,95,0.55,0.0012725,
173,96,0.55,0.00151893,
174,96,0.55,0.00181367,
175,97,0.55,0.00138587,
176,97,0.55,0.00133674,
177,98,0.55,0.001438,
178,98,0.55,0.00144539,
179,99,0.55,0.00147929,
180,100,0.55,0.00145915,
181,100,0.55,0.00146728,
182,101,0.55,0.00150373,
183,101,0.55,0.00150686,
184,102,0.55,0.00154616,
185,102,0.55,0.0015597,
186,103,0.55,0.0017597,
187,103,0.55,0.00183982,
188,104,0.55,0.00163639,
189,104,0.55,0.001803,
190,105,0.55,0.00188574,
191,106,0.55,0.00186855,
192,106,0.55,0.00200614,
193,107,0.55,0.00177865,
194,107,0.55,0.0017909,
195,108,0.55,0.00184651,
196,108,0.55,0.00184186,
197,109,0.55,0.00201644,
198,109,0.55,0.00189041,
199,110,0.55,0.00222359,
200,111,0.55,0.00196955,
201,111,0.55,0.00202039,
202,112,0.55,0.00203728,
203,112,0.55,0.00203694,
204,113,0.55,0.00218718,
205,113,0.55,0.00209029,
206,114,0.55,0.00243387,
207,114,0.55,0.00222314,
208,115,0.55,0.00253887,
209,115,0.55,0.00227127,
210,116,0.55,0.00237757,
211,117,0.55,0.00241518,
212,117,0.55,0.0024096,
213,118,0.55,0.002431,
214,118,0.55,0.00255857,
215,119,0.55,0.00250554,
216,119,0.55,0.00253426,
217,120,0.55,0.00283155,
218,120,0.55,0.00258314,
219,121,0.55,0.00256278,
220,122,0.55,0.00259818,
221,122,0.55,0.0027496,
222,123,0.55,0.0026814,
223,123,0.55,0.00282065,
224,124,0.55,0.00271976,
225,124,0.55,0.00290147,
226,125,0.55,0.00313647,
227,125,0.55,0.00286426,
228,126,0.55,0.00316603,
229,126,0.55,0.00284602,
230,127,0.55,0.00290353,
231,128,0.55,0.00297318,
232,128,0.55,0.00312443,
233,129,0.55,0.00304177,
234,129,0.55,0.00303632,
235,130,0.55,0.00320185,
236,130,0.55,0.00314939,
237,131,0.55,0.00317205,
238,131,0.55,0.00320369,
239,132,0.55,0.00336725,
240,133,0.55,0.00354426,
241,133,0.55,0.00332707,
242,134,0.55,0.00356865,
243,134,0.55,0.00340598,
244,135,0.55,0.00351242,
245,135,0.55,0.00356025,
246,136,0.55,0.00354969,
247,136,0.55,0.00357797,
248,137,0.55,0.00362627,
249,137,0.55,0.0036422,
250,138,0.55,0.00371177,
251,139,0.55,0.00387453,
252,139,0.55,0.00378773,
253,140,0.55,0.00401495,
254,140,0.55,0.00385776,
255,141,0.55,0.00393715,
256,141,0.55,0.00399104,
257,142,0.55,0.00403261,
258,142,0.55,0.00426037,
259,143,0.55,0.00408118,
260,144,0.55,0.00417278,
261,144,0.55,0.00451321,
262,145,0.55,0.00423877,
263,145,0.55,0.00429353,
264,146,0.55,0.00434136,
265,146,0.55,0.00466004,
266,147,0.55,0.00441413,
267,147,0.55,0.00446105,
268,148,0.55,0.00454225,
269,148,0.55,0.00453857,
270,149,0.55,0.00512458,
271,150,0.55,0.00472603,
272,150,0.55,0.00471349,
273,151,0.55,0.00478789,
274,151,0.55,0.00485926,
275,152,0.55,0.00488785,
276,152,0.55,0.00494175,
277,153,0.55,0.00498704,
278,153,0.55,0.00501844,
279,154,0.55,0.00522492,
280,155,0.55,0.0056538,
281,155,0.55,0.00544441,
282,156,0.55,0.00552844,
283,156,0.55,0.00528365,
284,157,0.55,0.0053626,
285,157,0.55,0.00538537,
286,158,0.55,0.00548788,
287,158,0.55,0.00624905,
288,159,0.55,0.00557184,
289,159,0.55,0.00563779,
290,160,0.55,0.00594008,
291,161,0.55,0.00600163,
292,161,0.55,0.00578465,
293,162,0.55,0.00588564,
294,162,0.55,0.00588628,
295,163,0.55,0.00595682,
296,163,0.55,0.00650128,
297,164,0.55,0.00608189,
298,164,0.55,0.00614055,
299,165,0.55,0.0062278,
300,166,0.55,0.00631533,
301,166,0.55,0.00632392,
302,167,0.55,0.00646126,
303,167,0.55,0.00668369,
304,168,0.55,0.00654895,
305,168,0.55,0.00658875,
306,169,0.55,0.00667829,
307,169,0.55,0.00668977,
308,170,0.55,0.00677868,
309,170,0.55,0.00680643,
310,171,0.55,0.00693386,
311,172,0.55,0.00701891,
312,172,0.55,0.00705093,
313,173,0.55,0.00714986,
314,173,0.55,0.00715952,
315,174,0.55,0.0072727,
316,174,0.55,0.0073535,
317,175,0.55,0.00739419,
318,175,0.55,0.00747116,
319,176,0.55,0.00757637,
320,177,0.55,0.00783199,
321,177,0.55,0.00765832,
322,178,0.55,0.00797798,
323,178,0.55,0.00776553,
324,179,0.55,0.0078801,
325,179,0.55,0.00818017,
326,180,0.55,0.00801463,
327,180,0.55,0.0080506,
328,181,0.55,0.00819187,
329,181,0.55,0.00843295,
330,182,0.55,0.00833755,
331,183,0.55,0.00843509,
332,183,0.55,0.00854208,
333,184,0.55,0.00853479,
334,184,0.55,0.00865928,
335,185,0.55,0.00867944,
336,185,0.55,0.0088007,
337,186,0.55,0.00881636,
338,186,0.55,0.0089798,
339,187,0.55,0.00895642,
340,188,0.55,0.00911953,
341,188,0.55,0.00924149,
342,189,0.55,0.00924371,
343,189,0.55,0.00928825,
344,190,0.55,0.00940413,
345,190,0.55,0.00957628,
346,191,0.55,0.00955321,
347,191,0.55,0.00955304,
348,192,0.55,0.00973207,
349,192,0.55,0.00973199,
350,193,0.55,0.00986889,
351,194,0.55,0.0101753,
352,194,0.55,0.0101968,
353,195,0.55,0.0101947,
354,195,0.55,0.010396,
355,196,0.55,0.0102842,
356,196,0.55,0.0103894,
357,197,0.55,0.0104756,
358,197,0.55,0.0106166,
359,198,0.55,0.0106445,
360,199,0.55,0.0107742,
361,199,0.55,0.0107688,
362,200,0.55,0.0109199,
363,200,0.55,0.0110855,
364,201,0.55,0.0111625,
365,201,0.55,0.0112759,
366,202,0.55,0.0113257,
367,202,0.55,0.0114786,
368,203,0.55,0.0113961,
369,203,0.55,0.0116828,
370,204,0.55,0.0116013,
371,205,0.55,0.0117508,
372,205,0.55,0.0117472,
373,206,0.55,0.0118911,
374,206,0.55,0.0119101,
375,207,0.55,0.0121237,
376,207,0.55,0.0120682,
377,208,0.55,0.0124762,
378,208,0.55,0.0122566,
379,209,0.55,0.0125931,
380,210,0.55,0.0125931,
381,210,0.55,0.0126307,
382,211,0.55,0.0127446,
383,211,0.55,0.0129295,
384,212,0.55,0.0131659,
385,212,0.55,0.0132797,
386,213,0.55,0.0132341,
387,213,0.55,0.0132657,
388,214,0.55,0.0133379,
389,214,0.55,0.0134148,
390,215,0.55,0.0136569,
391,216,0.55,0.0138597,
392,216,0.55,0.0137365,
393,217,0.55,0.0141071,
394,217,0.55,0.0139331,
395,218,0.55,0.0141062,
396,218,0.55,0.0141192,
397,219,0.55,0.0142908,
398,219,0.55,0.0142951,
399,220,0.55,0.0144576,
400,221,0.55,0.0146402,
401,221,0.55,0.0146169,
402,222,0.55,0.0148518,
403,222,0.55,0.0150014,
404,223,0.55,0.0150222,
405,223,0.55,0.0151019,
406,224,0.55,0.0153876,
407,224,0.55,0.0153328,
408,225,0.55,0.0155851,
409,225,0.55,0.0155117,
410,226,0.55,0.0157869,
411,227,0.55,0.0158362,
412,227,0.55,0.0158315,
413,228,0.55,0.0161344,
414,228,0.55,0.0161752,
415,229,0.55,0.0163805,
416,229,0.55,0.0163228,
417,230,0.55,0.0166586,
418,230,0.55,0.0168785,
419,231,0.55,0.0167182,
420,232,0.55,0.0168686,
421,232,0.55,0.0172114,
422,233,0.55,0.0174255,
423,233,0.55,0.0171325,
424,234,0.55,0.0175013,
425,234,0.55,0.0173595,
426,235,0.55,0.0175603,
427,235,0.55,0.0177819,
428,236,0.55,0.0177664,
429,236,0.55,0.0177839,
430,237,0.55,0.0182243,
431,238,0.55,0.018213,
432,238,0.55,0.0181841,
433,239,0.55,0.0184715,
434,239,0.55,0.018491,
435,240,0.55,0.0187103,
436,240,0.55,0.0187037,
437,241,0.55,0.0189598,
438,241,0.55,0.0191316,
439,242,0.55,0.019189,
440,243,0.55,0.0193321,
441,243,0.55,0.0195876,
442,244,0.55,0.0197177,
443,244,0.55,0.0197549,
444,245,0.55,0.0198122,
445,245,0.55,0.0201415,
446,246,0.55,0.0202184,
447,246,0.55,0.0202151,
448,247,0.55,0.0204713,
449,247,0.55,0.0204045,
450,248,0.55,0.0207906,
451,249,0.55,0.0209162,
452,249,0.55,0.0208824,
453,250,0.55,0.0213085,
454,250,0.55,0.0211988,
455,251,0.55,0.0218694,
456,251,0.55,0.0213859,
457,252,0.55,0.0217413,
458,252,0.55,0.0217639,
459,253,0.55,0.0218994,
460,254,0.55,0.0221084,
461,254,0.55,0.0222512,
462,255,0.55,0.0222886,
463,255,0.55,0.0225711,
464,256,0.55,0.022717,
465,256,0.55,0.0227033,
466,257,0.55,0.0229399,
467,257,0.55,0.0228944,
468,258,0.55,0.0232073,
469,258,0.55,0.0232294,
470,259,0.55,0.0235925,
471,260,0.55,0.0236709,
472,260,0.55,0.0236885,
473,261,0.55,0.0244216,
474,261,0.55,0.0241009,
475,262,0.55,0.0243611,
476,262,0.55,0.0243089,
477,263,0.55,0.024696,
478,263,0.55,0.024488,
479,264,0.55,0.0248288,
480,265,0.55,0.0252397,
481,265,0.55,0.0252154,
482,266,0.55,0.0252951,
483,266,0.55,0.0253127,
484,267,0.55,0.0258792,
485,267,0.55,0.0258996,
486,268,0.55,0.0258982,
487,268,0.55,0.0259282,
488,269,0.55,0.0261508,
489,269,0.55,0.0264457,
490,270,0.55,0.0263741,
491,271,0.55,0.0267341,
492,271,0.55,0.0267912,
493,272,0.55,0.0272082,
494,272,0.55,0.0271613,
495,273,0.55,0.0273257,
496,273,0.55,0.0274208,
497,274,0.55,0.0278792,
498,274,0.55,0.0281701,
499,275,0.55,0.0280017,
500,276,0.55,0.0283525,
501,276,0.55,0.0282045,
502,277,0.55,0.0284815,
503,277,0.55,0.032346,
504,278,0.55,0.0295535,
505,278,0.55,0.0294513,
506,279,0.55,0.0297559,
507,279,0.55,0.0298711,
508,280,0.55,0.0301805,
509,280,0.55,0.0305674,
510,281,0.55,0.0304855,
511,282,0.55,0.0306638,
512,282,0.55,0.0306996,
513,283,0.55,0.0311386,
514,283,0.55,0.0311088,
515,284,0.55,0.0312539,
516,284,0.55,0.0314919,
517,285,0.55,0.0318483,
518,285,0.55,0.0320422,
519,286,0.55,0.0322097,
520,287,0.55,0.032914,
521,287,0.55,0.0325985,
522,288,0.55,0.0327135,
523,288,0.55,0.03266,
524,289,0.55,0.0333489,
525,289,0.55,0.03302,
526,290,0.55,0.0335083,
527,290,0.55,0.0336168,
528,291,0.55,0.0337764,
529,291,0.55,0.0339868,
530,292,0.55,0.0340384,
531,293,0.55,0.0343806,
532,293,0.55,0.0344911,
533,294,0.55,0.0349867,
534,294,0.55,0.0349234,
535,295,0.55,0.0351294,
536,295,0.55,0.035103,
537,296,0.55,0.0354602,
538,296,0.55,0.0357056,
539,297,0.55,0.0359816,
540,298,0.55,0.0362125,
541,298,0.55,0.0360159,
542,299,0.55,0.0365169,
543,299,0.55,0.0367802,
544,300,0.55,0.0371448,
545,300,0.55,0.0368351,
546,301,0.55,0.0372614,
547,301,0.55,0.0372673,
548,302,0.55,0.0374983,
549,302,0.55,0.037823,
550,303,0.55,0.0382097,
551,304,0.55,0.0386619,
552,304,0.55,0.0381715,
553,305,0.55,0.0388287,
554,305,0.55,0.0388581,
555,306,0.55,0.0391463,
556,306,0.55,0.0395548,
557,307,0.55,0.0395848,
558,307,0.55,0.0396824,
559,308,0.55,0.0400005,
560,309,0.55,0.0401979,
561,309,0.55,0.0402277,
562,310,0.55,0.0408668,
563,310,0.55,0.0405314,
564,311,0.55,0.0409089,
565,311,0.55,0.0410335,
566,312,0.55,0.0414431,
567,312,0.55,0.0415085,
568,313,0.55,0.0417465,
569,313,0.55,0.0418464,
570,314,0.55,0.0422462,
571,315,0.55,0.0426982,
572,315,0.55,0.0425958,
573,316,0.55,0.0430661,
574,316,0.55,0.043075,
575,317,0.55,0.0432313,
576,317,0.55,0.0442558,
577,318,0.55,0.0437772,
578,318,0.55,0.0441762,
579,319,0.55,0.0444389,
580,320,0.55,0.0450248,
581,320,0.55,0.0447111,
582,321,0.55,0.0453289,
583,321,0.55,0.0450264,
584,322,0.55,0.0458018,
585,322,0.55,0.0457815,
586,323,0.55,0.0458471,
587,323,0.55,0.0459793,
588,324,0.55,0.0464773,
589,324,0.55,0.0464432,
590,325,0.55,0.046857,
591,326,0.55,0.0471933,
592,326,0.55,0.0471443,
593,327,0.55,0.0477887,
594,327,0.55,0.0482711,
595,328,0.55,0.048251,
596,328,0.55,0.0481929,
597,329,0.55,0.0486078,
598,329,0.55,0.0485673,
599,330,0.55,0.0491478,
600,331,0.55,0.0496105,
601,331,0.55,0.0495562,
602,332,0.55,0.0496475,
603,332,0.55,0.0500876,
604,333,0.55,0.0506951,
605,333,0.55,0.0502562,
606,334,0.55,0.0508755,
607,334,0.55,0.0514383,
608,335,0.55,0.0514911,
609,335,0.55,0.0514979,
610,336,0.55,0.0514698,
611,337,0.55,0.051954,
612,337,0.55,0.0521241,
613,338,0.55,0.0526233,
614,338,0.55,0.0526651,
615,339,0.55,0.0532775,
616,339,0.55,0.0529403,
617,340,0.55,0.0536334,
618,340,0.55,0.0535936,
619,341,0.55,0.0538419,
620,342,0.55,0.0543005,
621,342,0.55,0.0544466,
622,343,0.55,0.0547688,
623,343,0.55,0.0548403,
624,344,0.55,0.0551705,
625,344,0.55,0.0557278,
626,345,0.55,0.0556777,
627,345,0.55,0.0558681,
628,346,0.55,0.0562261,
629,346,0.55,0.0563121,
630,347,0.55,0.0568797,
631,348,0.55,0.057246,
632,348,0.55,0.0572463,
633,349,0.55,0.0578725,
634,349,0.55,0.0577723,
635,350,0.55,0.0580633,
636,350,0.55,0.0592213,
637,351,0.55,0.0589604,
638,351,0.55,0.0589323,
639,352,0.55,0.0598459,
640,353,0.55,0.0597552,
641,353,0.55,0.0596978,
642,354,0.55,0.0600787,
643,354,0.55,0.0603499,
644,355,0.55,0.0607851,
645,355,0.55,0.0607096,
646,356,0.55,0.061146,
647,356,0.55,0.0615863,
648,357,0.55,0.0616983,
649,357,0.55,0.061598,
650,358,0.55,0.0624317,
651,359,0.55,0.0626416,
652,359,0.55,0.0627529,
653,360,0.55,0.0630827,
654,360,0.55,0.0633548,
655,361,0.55,0.0640807,
656,361,0.55,0.0642402,
657,362,0.55,0.0641779,
658,362,0.55,0.0644919,
659,363,0.55,0.0646868,
660,364,0.55,0.065546,
661,364,0.55,0.0653221,
662,365,0.55,0.0660259,
663,365,0.55,0.066751,
664,366,0.55,0.0664657,
665,366,0.55,0.0663107,
666,367,0.55,0.0670586,
667,367,0.55,0.067172,
668,368,0.55,0.0675238,
669,368,0.55,0.06758,
670,369,0.55,0.0679438,
671,370,0.55,0.0688424,
672,370,0.55,0.0686162,
673,371,0.55,0.0688596,
674,371,0.55,0.0691696,
675,372,0.55,0.0697207,
676,372,0.55,0.0696989,
677,373,0.55,0.0702237,
678,373,0.55,0.0709078,
679,374,0.55,0.0710419,
680,375,0.55,0.0710814,
681,375,0.55,0.0714645,
682,376,0.55,0.0720943,
683,376,0.55,0.0718346,
684,377,0.55,0.0723562,
685,377,0.55,0.0726409,
686,378,0.55,0.0731502,
687,378,0.55,0.0738277,
688,379,0.55,0.0738181,
689,379,0.55,0.0737024,
690,380,0.55,0.0745341,
691,381,0.55,0.0748202,
692,381,0.55,0.0747947,
693,382,0.55,0.0755744,
694,382,0.55,0.0759812,
695,383,0.55,0.0760862,
696,383,0.55,0.0763135,
697,384,0.55,0.0766708,
698,384,0.55,0.0767263,
699,385,0.55,0.077402,
700,386,0.55,0.0778686,
701,386,0.55,0.0779334,
702,387,0.55,0.0788303,
703,387,0.55,0.0784714,
704,388,0.55,0.079007,
705,388,0.55,0.0791945,
706,389,0.55,0.079651,
707,389,0.55,0.0795397,
708,390,0.55,0.0801954,
709,390,0.55,0.0800663,
710,391,0.55,0.0809717,
711,392,0.55,0.0815226,
712,392,0.55,0.0814308,
713,393,0.55,0.0826496,
714,393,0.55,0.0818982,
715,394,0.55,0.0826163,
716,394,0.55,0.0825566,
717,395,0.55,0.0831237,
718,395,0.55,0.0839024,
719,396,0.55,0.0846996,
720,397,0.55,0.08475,
721,397,0.55,0.0846523,
722,398,0.55,0.0854042,
723,398,0.55,0.0853549,
724,399,0.55,0.0864486,
725,399,0.55,0.0860953,
726,400,0.55,0.086313,
727,400,0.55,0.0866099,
728,401,0.55,0.0871439,
729,401,0.55,0.0875345,
730,402,0.55,0.0875876,
731,403,0.55,0.0882896,
732,403,0.55,0.0884251,
733,404,0.55,0.0891279,
734,404,0.55,0.089266,
735,405,0.55,0.0898135,
736,405,0.55,0.0900852,
737,406,0.55,0.0901816,
738,406,0.55,0.0906559,
739,407,0.55,0.0908979,
740,408,0.55,0.0916496,
741,408,0.55,0.0918361,
742,409,0.55,0.0923085,
743,409,0.55,0.0926263,
744,410,0.55,0.0931511,
745,410,0.55,0.0935134,
746,411,0.55,0.0942047,
747,411,0.55,0.093732,
748,412,0.55,0.0946277,
749,412,0.55,0.0944567,
750,413,0.55,0.095031,
751,414,0.55,0.0956445,
752,414,0.55,0.0958732,
753,415,0.55,0.0965885,
754,415,0.55,0.0969359,
755,416,0.55,0.0976151,
756,416,0.55,0.0974522,
757,417,0.55,0.0979614,
758,417,0.55,0.0978568,
759,418,0.55,0.0987823,
760,419,0.55,0.099102,
761,419,0.55,0.0992654,
762,420,0.55,0.10002,
763,420,0.55,0.0999942,
764,421,0.55,0.100705,
765,421,0.55,0.100904,
766,422,0.55,0.101775,
767,422,0.55,0.101596,
768,423,0.55,0.102545,
769,423,0.55,0.102167,
770,424,0.55,0.103107,
771,425,0.55,0.103612,
772,425,0.55,0.104012,
773,426,0.55,0.104365,
774,426,0.55,0.104645,
775,427,0.55,0.105151,
776,427,0.55,0.105335,
777,428,0.55,0.106023,
778,428,0.55,0.105789,
779,429,0.55,0.106439,
780,430,0.55,0.10703,
781,430,0.55,0.107237,
782,431,0.55,0.108149,
783,431,0.55,0.108271,
784,432,0.55,0.109105,
785,432,0.55,0.108922,
786,433,0.55,0.109393,
787,433,0.55,0.10946,
788,434,0.55,0.110149,
789,434,0.55,0.110246,
790,435,0.55,0.11141,
791,436,0.55,0.11171,
792,436,0.55,0.112091,
793,437,0.55,0.112536,
794,437,0.55,0.112707,
795,438,0.55,0.113132,
796,438,0.55,0.113441,
797,439,0.55,0.114103,
798,439,0.55,0.11458,
799,440,0.55,0.115263,
800,441,0.55,0.115283,
801,441,0.55,0.115734,
802,442,0.55,0.116069,
803,442,0.55,0.116661,
804,443,0.55,0.117283,
805,443,0.55,0.117479,
806,444,0.55,0.117849,
807,444,0.55,0.118093,
808,445,0.55,0.11877,
809,445,0.55,0.11889,
810,446,0.55,0.119206,
811,447,0.55,0.12015,
812,447,0.55,0.120613,
813,448,0.55,0.120984,
814,448,0.55,0.121495,
815,449,0.55,0.122442,
816,449,0.55,0.122329,
817,450,0.55,0.123084,
818,450,0.55,0.122854,
819,451,0.55,0.124096,
820,452,0.55,0.124166,
821,452,0.55,0.124273,
822,453,0.55,0.125011,
823,453,0.55,0.125171,
824,454,0.55,0.126451,
825,454,0.55,0.126168,
826,455,0.55,0.12667,
827,455,0.55,0.12748,
828,456,0.55,0.127923,
829,456,0.55,0.128063,
830,457,0.55,0.128479,
831,458,0.55,0.129089,
832,458,0.55,0.129716,
833,459,0.55,0.130416,
834,459,0.55,0.130366,
835,460,0.55,0.131169,
836,460,0.55,0.132409,
837,461,0.55,0.132437,
838,461,0.55,0.131722,
839,462,0.55,0.133209,
840,463,0.55,0.133467,
841,463,0.55,0.133911,
842,464,0.55,0.134712,
843,464,0.55,0.134736,
844,465,0.55,0.13529,
845,465,0.55,0.136028,
846,466,0.55,0.136705,
847,466,0.55,0.136722,
848,467,0.55,0.137466,
849,467,0.55,0.137945,
850,468,0.55,0.138155,
851,469,0.55,0.139569,
852,469,0.55,0.139193,
853,470,0.55,0.139983,
854,470,0.55,0.13981,
855,471,0.55,0.140354,
856,471,0.55,0.141292,
857,472,0.55,0.141824,
858,472,0.55,0.141871,
859,473,0.55,0.142619,
860,474,0.55,0.143668,
861,474,0.55,0.143203,
862,475,0.55,0.14436,
863,475,0.55,0.144423,
864,476,0.55,0.145165,
865,476,0.55,0.145496,
866,477,0.55,0.146612,
867,477,0.55,0.146749,
868,478,0.55,0.147317,
869,478,0.55,0.147568,
870,479,0.55,0.147877,
871,480,0.55,0.149208,
872,480,0.55,0.149308,
873,481,0.55,0.15022,
874,481,0.55,0.149822,
875,482,0.55,0.151108,
876,482,0.55,0.151135,
877,483,0.55,0.152011,
878,483,0.55,0.151774,
879,484,0.55,0.152666,
880,485,0.55,0.153617,
881,485,0.55,0.153965,
882,486,0.55,0.154324,
883,486,0.55,0.154679,
884,487,0.55,0.155006,
885,487,0.55,0.155624,
886,488,0.55,0.156049,
887,488,0.55,0.156411,
888,489,0.55,0.157963,
889,489,0.55,0.157865,
890,490,0.55,0.158531,
891,491,0.55,0.159478,
892,491,0.55,0.159383,
893,492,0.55,0.160291,
894,492,0.55,0.159823,
895,493,0.55,0.161006,
896,493,0.55,0.161238,
897,494,0.55,0.162133,
898,494,0.55,0.162753,
899,495,0.55,0.163254,
900,496,0.55,0.164382,
901,496,0.55,0.164208,
902,497,0.55,0.165281,
903,497,0.55,0.165183,
904,498,0.55,0.165947,
905,498,0.55,0.166302,
906,499,0.55,0.167204,
907,499,0.55,0.167374,
908,500,0.55,0.169958,
909,500,0.55,0.168888,
910,501,0.55,0.169093,
911,502,0.55,0.169667,
912,502,0.55,0.170162,
913,503,0.55,0.171423,
914,503,0.55,0.171588,
915,504,0.55,0.172103,
916,504,0.55,0.172764,
917,505,0.55,0.173616,
918,505,0.55,0.173818,
919,506,0.55,0.174348,
920,507,0.55,0.175764,
921,507,0.55,0.17612,
922,508,0.55,0.17606,
923,508,0.55,0.17634,
924,509,0.55,0.176979,
925,509,0.55,0.178064,
926,510,0.55,0.178112,
927,510,0.55,0.178947,
928,511,0.55,0.179328,
929,511,0.55,0.179719,
930,512,0.55,0.180924,
931,513,0.55,0.181488,
932,513,0.55,0.181392,
933,514,0.55,0.182516,
934,514,0.55,0.182452,
935,515,0.55,0.183471,
936,515,0.55,0.184101,
937,516,0.55,0.184339,
938,516,0.55,0.18552,
939,517,0.55,0.186139,
940,518,0.55,0.187017,
941,518,0.55,0.187769,
