Dimension,NNZ_per_row,Sparsity,Raw_Time
104,99,0.95,0.0010636,
105,100,0.95,0.000949627,
106,101,0.95,0.000942172,
107,102,0.95,0.00117363,
108,103,0.95,0.00102158,
109,104,0.95,0.00105894,
110,105,0.95,0.00107723,
111,106,0.95,0.00107711,
112,107,0.95,0.00126372,
113,108,0.95,0.00112915,
114,109,0.95,0.00122068,
115,110,0.95,0.00133051,
116,111,0.95,0.00137065,
117,112,0.95,0.0013121,
118,113,0.95,0.0014136,
119,114,0.95,0.00136697,
120,115,0.95,0.00141448,
121,115,0.95,0.00138176,
122,116,0.95,0.00142541,
123,117,0.95,0.00155628,
124,118,0.95,0.00151751,
125,119,0.95,0.00208508,
126,120,0.95,0.00171335,
127,121,0.95,0.0016886,
128,122,0.95,0.00167927,
129,123,0.95,0.00179751,
130,124,0.95,0.00179765,
131,125,0.95,0.0021056,
132,126,0.95,0.00183315,
133,127,0.95,0.00187501,
134,128,0.95,0.00192255,
135,129,0.95,0.00195895,
136,130,0.95,0.00226806,
137,131,0.95,0.00202717,
138,132,0.95,0.00210812,
139,133,0.95,0.00230372,
140,134,0.95,0.00233074,
141,134,0.95,0.00213944,
142,135,0.95,0.0022042,
143,136,0.95,0.00219847,
144,137,0.95,0.00227143,
145,138,0.95,0.00239167,
146,139,0.95,0.00233108,
147,140,0.95,0.00244587,
148,141,0.95,0.00250665,
149,142,0.95,0.00259079,
150,143,0.95,0.00265448,
151,144,0.95,0.00261078,
152,145,0.95,0.0027322,
153,146,0.95,0.0026918,
154,147,0.95,0.00283776,
155,148,0.95,0.0029367,
156,149,0.95,0.00302085,
157,150,0.95,0.00303456,
158,151,0.95,0.00312112,
159,152,0.95,0.00303068,
160,153,0.95,0.00321664,
161,153,0.95,0.0032231,
162,154,0.95,0.00316933,
163,155,0.95,0.00337418,
164,156,0.95,0.00334691,
165,157,0.95,0.00345968,
166,158,0.95,0.00342727,
167,159,0.95,0.0034511,
168,160,0.95,0.00381719,
169,161,0.95,0.00388061,
170,162,0.95,0.0038478,
171,163,0.95,0.00367309,
172,164,0.95,0.00380772,
173,165,0.95,0.00379386,
174,166,0.95,0.00409428,
175,167,0.95,0.00403894,
176,168,0.95,0.00401254,
177,169,0.95,0.00417638,
178,170,0.95,0.00413755,
179,171,0.95,0.00423191,
180,172,0.95,0.00427473,
181,172,0.95,0.00454555,
182,173,0.95,0.00439955,
183,174,0.95,0.00444754,
184,175,0.95,0.00454819,
185,176,0.95,0.00473721,
186,177,0.95,0.00500889,
187,178,0.95,0.00475585,
188,179,0.95,0.00483205,
189,180,0.95,0.00497593,
190,181,0.95,0.0051428,
191,182,0.95,0.00531116,
192,183,0.95,0.00519332,
193,184,0.95,0.00525126,
194,185,0.95,0.00547574,
195,186,0.95,0.00549327,
196,187,0.95,0.00573515,
197,188,0.95,0.00559373,
198,189,0.95,0.00561048,
199,190,0.95,0.0058515,
200,191,0.95,0.00581802,
201,191,0.95,0.00598695,
202,192,0.95,0.00600927,
203,193,0.95,0.0059663,
204,194,0.95,0.00620402,
205,195,0.95,0.00621686,
206,196,0.95,0.00637293,
207,197,0.95,0.00662084,
208,198,0.95,0.00667579,
209,199,0.95,0.00674031,
210,200,0.95,0.006789,
211,201,0.95,0.00672184,
212,202,0.95,0.00682439,
213,203,0.95,0.0070523,
214,204,0.95,0.00713125,
215,205,0.95,0.00714507,
216,206,0.95,0.00726354,
217,207,0.95,0.00735472,
218,208,0.95,0.00745883,
219,209,0.95,0.00751439,
220,210,0.95,0.00778702,
221,210,0.95,0.00766009,
222,211,0.95,0.00806147,
223,212,0.95,0.00828543,
224,213,0.95,0.00795644,
225,214,0.95,0.00814207,
226,215,0.95,0.00824683,
227,216,0.95,0.00830645,
228,217,0.95,0.00847547,
229,218,0.95,0.00851051,
230,219,0.95,0.00878419,
231,220,0.95,0.00904318,
232,221,0.95,0.00910775,
233,222,0.95,0.00912617,
234,223,0.95,0.00909748,
235,224,0.95,0.00929855,
236,225,0.95,0.00936749,
237,226,0.95,0.00946129,
238,227,0.95,0.00961949,
239,228,0.95,0.00970054,
240,229,0.95,0.0100686,
241,229,0.95,0.00995521,
242,230,0.95,0.0099473,
243,231,0.95,0.0100815,
244,232,0.95,0.0104843,
245,233,0.95,0.0104389,
246,234,0.95,0.0105151,
247,235,0.95,0.0106394,
248,236,0.95,0.0107532,
249,237,0.95,0.0109208,
250,238,0.95,0.011706,
251,239,0.95,0.0114644,
252,240,0.95,0.0112775,
253,241,0.95,0.0114167,
254,242,0.95,0.0115179,
255,243,0.95,0.0116589,
256,244,0.95,0.0118153,
257,245,0.95,0.0119943,
258,246,0.95,0.0122764,
259,247,0.95,0.0125455,
260,248,0.95,0.0124755,
261,248,0.95,0.0125677,
262,249,0.95,0.0126518,
263,250,0.95,0.0127916,
264,251,0.95,0.0128949,
265,252,0.95,0.0130934,
266,253,0.95,0.0134443,
267,254,0.95,0.013397,
268,255,0.95,0.0135156,
269,256,0.95,0.0138619,
270,257,0.95,0.0138596,
271,258,0.95,0.013939,
272,259,0.95,0.0140777,
273,260,0.95,0.0142398,
274,261,0.95,0.0143826,
275,262,0.95,0.0146758,
276,263,0.95,0.0149719,
277,264,0.95,0.0148651,
278,265,0.95,0.0150736,
279,266,0.95,0.01521,
280,267,0.95,0.015481,
281,267,0.95,0.015478,
282,268,0.95,0.0155794,
283,269,0.95,0.0157684,
284,270,0.95,0.0159159,
285,271,0.95,0.0160693,
286,272,0.95,0.0163423,
287,273,0.95,0.0168417,
288,274,0.95,0.0166713,
289,275,0.95,0.0167982,
290,276,0.95,0.0170832,
291,277,0.95,0.0171152,
292,278,0.95,0.0173074,
293,279,0.95,0.0177588,
294,280,0.95,0.0177277,
295,281,0.95,0.0179519,
296,282,0.95,0.0184805,
297,283,0.95,0.0185112,
298,284,0.95,0.0186922,
299,285,0.95,0.018792,
300,286,0.95,0.0190545,
301,286,0.95,0.0190171,
302,287,0.95,0.0192374,
303,288,0.95,0.0195034,
304,289,0.95,0.0196605,
305,290,0.95,0.0197623,
306,291,0.95,0.0199564,
307,292,0.95,0.0202238,
308,293,0.95,0.0202468,
309,294,0.95,0.0209996,
310,295,0.95,0.0206748,
311,296,0.95,0.0209276,
312,297,0.95,0.0210479,
313,298,0.95,0.0212988,
314,299,0.95,0.0215893,
315,300,0.95,0.0217449,
316,301,0.95,0.0218246,
317,302,0.95,0.0221933,
318,303,0.95,0.0222975,
319,304,0.95,0.022678,
320,305,0.95,0.0227909,
321,305,0.95,0.0227844,
322,306,0.95,0.0232592,
323,307,0.95,0.0234847,
324,308,0.95,0.0234112,
325,309,0.95,0.0236251,
326,310,0.95,0.024014,
327,311,0.95,0.0242855,
328,312,0.95,0.0244934,
329,313,0.95,0.0245248,
330,314,0.95,0.0249604,
331,315,0.95,0.0251407,
332,316,0.95,0.025342,
333,317,0.95,0.0255025,
334,318,0.95,0.0258049,
335,319,0.95,0.0259,
336,320,0.95,0.0261654,
337,321,0.95,0.0264224,
338,322,0.95,0.0267679,
339,323,0.95,0.0269271,
340,324,0.95,0.0271219,
341,324,0.95,0.0272479,
342,325,0.95,0.0275417,
343,326,0.95,0.0276228,
344,327,0.95,0.0280105,
345,328,0.95,0.0282807,
346,329,0.95,0.0284175,
347,330,0.95,0.0287066,
348,331,0.95,0.0290768,
349,332,0.95,0.0291652,
350,333,0.95,0.0294666,
351,334,0.95,0.0297362,
352,335,0.95,0.0303488,
353,336,0.95,0.030596,
354,337,0.95,0.0304809,
355,338,0.95,0.0308173,
356,339,0.95,0.0310177,
357,340,0.95,0.0311905,
358,341,0.95,0.0315154,
359,342,0.95,0.031799,
360,343,0.95,0.032388,
361,343,0.95,0.0321494,
362,344,0.95,0.0329102,
363,345,0.95,0.0326075,
364,346,0.95,0.0333277,
365,347,0.95,0.0333419,
366,348,0.95,0.0335356,
367,349,0.95,0.0337706,
368,350,0.95,0.0340365,
369,351,0.95,0.0343579,
370,352,0.95,0.0346399,
371,353,0.95,0.0351037,
372,354,0.95,0.0357127,
373,355,0.95,0.036356,
374,356,0.95,0.0361503,
375,357,0.95,0.036102,
376,358,0.95,0.0364987,
377,359,0.95,0.03719,
378,360,0.95,0.0372432,
379,361,0.95,0.0373075,
380,362,0.95,0.0376486,
381,362,0.95,0.0382173,
382,363,0.95,0.0382806,
383,364,0.95,0.0387792,
384,365,0.95,0.0387511,
385,366,0.95,0.0388971,
386,367,0.95,0.0399416,
387,368,0.95,0.0396529,
388,369,0.95,0.040439,
389,370,0.95,0.0405182,
390,371,0.95,0.040528,
391,372,0.95,0.0408034,
392,373,0.95,0.0410956,
393,374,0.95,0.0417568,
394,375,0.95,0.0419279,
395,376,0.95,0.0425223,
396,377,0.95,0.0425641,
397,378,0.95,0.0430211,
398,379,0.95,0.0432904,
399,380,0.95,0.043593,
400,381,0.95,0.0437297,
401,381,0.95,0.0443919,
402,382,0.95,0.0443231,
403,383,0.95,0.0445505,
404,384,0.95,0.0448239,
405,385,0.95,0.0452737,
406,386,0.95,0.0459324,
407,387,0.95,0.0461708,
408,388,0.95,0.0461982,
409,389,0.95,0.0465677,
410,390,0.95,0.0468943,
411,391,0.95,0.0474648,
412,392,0.95,0.0478525,
413,393,0.95,0.0483148,
414,394,0.95,0.0485417,
415,395,0.95,0.0487857,
416,396,0.95,0.0489196,
417,397,0.95,0.0495226,
418,398,0.95,0.0497046,
419,399,0.95,0.0502326,
420,400,0.95,0.0506028,
421,400,0.95,0.0507697,
422,401,0.95,0.0514021,
423,402,0.95,0.0515666,
424,403,0.95,0.0518843,
425,404,0.95,0.0521985,
426,405,0.95,0.052436,
427,406,0.95,0.0533727,
428,407,0.95,0.0536036,
429,408,0.95,0.0591972,
430,409,0.95,0.0555101,
431,410,0.95,0.0553759,
432,411,0.95,0.0562124,
433,412,0.95,0.0561274,
434,413,0.95,0.0564863,
435,414,0.95,0.0572394,
436,415,0.95,0.0572825,
437,416,0.95,0.0578739,
438,417,0.95,0.0582304,
439,418,0.95,0.0587464,
440,419,0.95,0.0588534,
441,419,0.95,0.0597201,
442,420,0.95,0.0595253,
443,421,0.95,0.05991,
444,422,0.95,0.0602243,
445,423,0.95,0.0606844,
446,424,0.95,0.0611565,
447,425,0.95,0.0618102,
448,426,0.95,0.0620155,
449,427,0.95,0.0623729,
450,428,0.95,0.0631253,
451,429,0.95,0.0635854,
452,430,0.95,0.0637916,
453,431,0.95,0.0640331,
454,432,0.95,0.0651771,
455,433,0.95,0.0653397,
456,434,0.95,0.0659521,
457,435,0.95,0.0660916,
458,436,0.95,0.06622,
459,437,0.95,0.0675954,
460,438,0.95,0.0672229,
461,438,0.95,0.0674356,
462,439,0.95,0.0679401,
463,440,0.95,0.0681645,
464,441,0.95,0.0689607,
465,442,0.95,0.0700384,
466,443,0.95,0.0698683,
467,444,0.95,0.0700001,
468,445,0.95,0.0709328,
469,446,0.95,0.0708552,
470,447,0.95,0.0715572,
471,448,0.95,0.071961,
472,449,0.95,0.0730248,
473,450,0.95,0.0727535,
474,451,0.95,0.0733516,
475,452,0.95,0.073583,
476,453,0.95,0.0745037,
477,454,0.95,0.0754532,
478,455,0.95,0.0752892,
479,456,0.95,0.0755451,
480,457,0.95,0.0761573,
481,457,0.95,0.0765986,
482,458,0.95,0.0766376,
483,459,0.95,0.0773648,
484,460,0.95,0.0783284,
485,461,0.95,0.0782183,
486,462,0.95,0.0786679,
487,463,0.95,0.0809645,
488,464,0.95,0.0798955,
489,465,0.95,0.0802495,
490,466,0.95,0.0810144,
491,467,0.95,0.0812738,
492,468,0.95,0.0821838,
493,469,0.95,0.0822034,
494,470,0.95,0.083147,
495,471,0.95,0.0833622,
496,472,0.95,0.0840342,
497,473,0.95,0.0846893,
498,474,0.95,0.0851047,
499,475,0.95,0.085556,
500,476,0.95,0.0859595,
501,476,0.95,0.0859926,
502,477,0.95,0.0870825,
503,478,0.95,0.0871162,
504,479,0.95,0.0881627,
505,480,0.95,0.0884544,
506,481,0.95,0.0887328,
507,482,0.95,0.0899605,
508,483,0.95,0.0900551,
509,484,0.95,0.0905514,
510,485,0.95,0.0912773,
511,486,0.95,0.0917462,
512,487,0.95,0.0919103,
513,488,0.95,0.0926248,
514,489,0.95,0.0937855,
515,490,0.95,0.0943236,
516,491,0.95,0.0945196,
517,492,0.95,0.0950882,
518,493,0.95,0.0954422,
519,494,0.95,0.0959553,
520,495,0.95,0.0966556,
521,495,0.95,0.0971675,
522,496,0.95,0.0974552,
523,497,0.95,0.097965,
524,498,0.95,0.0992885,
525,499,0.95,0.0990489,
526,500,0.95,0.0994756,
527,501,0.95,0.100692,
528,502,0.95,0.101213,
529,503,0.95,0.101589,
530,504,0.95,0.102235,
531,505,0.95,0.102834,
532,506,0.95,0.103359,
533,507,0.95,0.104222,
534,508,0.95,0.104329,
535,509,0.95,0.105094,
536,510,0.95,0.105889,
537,511,0.95,0.106579,
538,512,0.95,0.106857,
539,513,0.95,0.107129,
540,514,0.95,0.108098,
541,514,0.95,0.108252,
542,515,0.95,0.108886,
543,516,0.95,0.10943,
544,517,0.95,0.109885,
545,518,0.95,0.110571,
546,519,0.95,0.111633,
547,520,0.95,0.111904,
548,521,0.95,0.112535,
549,522,0.95,0.113404,
550,523,0.95,0.11423,
551,524,0.95,0.114136,
552,525,0.95,0.115143,
553,526,0.95,0.115612,
554,527,0.95,0.116525,
555,528,0.95,0.11741,
556,529,0.95,0.117717,
557,530,0.95,0.118353,
558,531,0.95,0.11918,
559,532,0.95,0.120143,
560,533,0.95,0.120309,
561,533,0.95,0.120321,
562,534,0.95,0.120778,
563,535,0.95,0.121624,
564,536,0.95,0.122437,
565,537,0.95,0.123509,
566,538,0.95,0.123593,
567,539,0.95,0.124524,
568,540,0.95,0.125268,
569,541,0.95,0.12553,
570,542,0.95,0.12681,
571,543,0.95,0.127553,
572,544,0.95,0.127928,
573,545,0.95,0.128825,
574,546,0.95,0.128989,
575,547,0.95,0.129832,
576,548,0.95,0.130382,
577,549,0.95,0.131311,
578,550,0.95,0.131993,
579,551,0.95,0.132873,
580,552,0.95,0.13304,
581,552,0.95,0.133864,
582,553,0.95,0.134255,
583,554,0.95,0.135775,
584,555,0.95,0.136851,
585,556,0.95,0.137801,
586,557,0.95,0.136803,
587,558,0.95,0.137501,
588,559,0.95,0.139022,
589,560,0.95,0.140289,
590,561,0.95,0.140174,
591,562,0.95,0.140941,
592,563,0.95,0.141963,
593,564,0.95,0.142997,
594,565,0.95,0.142921,
595,566,0.95,0.144402,
596,567,0.95,0.145308,
597,568,0.95,0.145371,
598,569,0.95,0.145689,
599,570,0.95,0.146959,
600,571,0.95,0.147567,
601,571,0.95,0.148031,
602,572,0.95,0.148454,
603,573,0.95,0.149596,
604,574,0.95,0.150131,
605,575,0.95,0.150416,
606,576,0.95,0.151585,
607,577,0.95,0.152404,
608,578,0.95,0.153027,
609,579,0.95,0.154067,
610,580,0.95,0.155218,
611,581,0.95,0.155357,
612,582,0.95,0.155915,
613,583,0.95,0.157129,
614,584,0.95,0.157623,
615,585,0.95,0.15907,
616,586,0.95,0.159176,
617,587,0.95,0.16009,
618,588,0.95,0.160873,
619,589,0.95,0.161874,
620,590,0.95,0.162404,
621,590,0.95,0.162991,
622,591,0.95,0.163989,
623,592,0.95,0.164359,
624,593,0.95,0.165324,
625,594,0.95,0.166233,
626,595,0.95,0.167206,
627,596,0.95,0.167717,
628,597,0.95,0.168472,
629,598,0.95,0.168971,
630,599,0.95,0.17038,
631,600,0.95,0.170541,
632,601,0.95,0.171838,
633,602,0.95,0.172571,
634,603,0.95,0.173183,
635,604,0.95,0.174067,
636,605,0.95,0.17544,
637,606,0.95,0.176435,
638,607,0.95,0.177389,
639,608,0.95,0.177413,
640,609,0.95,0.178701,
641,609,0.95,0.179123,
642,610,0.95,0.179602,
643,611,0.95,0.180806,
644,612,0.95,0.181483,
645,613,0.95,0.183231,
646,614,0.95,0.183096,
647,615,0.95,0.183973,
648,616,0.95,0.184981,
649,617,0.95,0.185918,
650,618,0.95,0.187045,
651,619,0.95,0.187649,
652,620,0.95,0.188363,
653,621,0.95,0.189494,
654,622,0.95,0.191199,
655,623,0.95,0.191228,
656,624,0.95,0.192184,
657,625,0.95,0.193303,
658,626,0.95,0.193709,
659,627,0.95,0.195025,
660,628,0.95,0.19554,
661,628,0.95,0.196621,
662,629,0.95,0.196966,
663,630,0.95,0.197481,
664,631,0.95,0.199102,
665,632,0.95,0.199516,
666,633,0.95,0.200479,
667,634,0.95,0.200925,
668,635,0.95,0.202709,
669,636,0.95,0.203303,
670,637,0.95,0.204566,
671,638,0.95,0.205373,
672,639,0.95,0.205927,
673,640,0.95,0.206792,
674,641,0.95,0.208554,
675,642,0.95,0.209116,
676,643,0.95,0.209869,
677,644,0.95,0.211428,
678,645,0.95,0.211897,
679,646,0.95,0.213283,
680,647,0.95,0.214091,
681,647,0.95,0.214523,
682,648,0.95,0.215379,
683,649,0.95,0.21636,
684,650,0.95,0.217145,
685,651,0.95,0.218735,
686,652,0.95,0.219117,
687,653,0.95,0.220278,
688,654,0.95,0.221156,
689,655,0.95,0.222254,
690,656,0.95,0.222864,
691,657,0.95,0.224154,
692,658,0.95,0.225025,
693,659,0.95,0.226431,
694,660,0.95,0.227942,
695,661,0.95,0.228713,
696,662,0.95,0.22979,
697,663,0.95,0.230318,
698,664,0.95,0.23123,
699,665,0.95,0.232446,
700,666,0.95,0.233697,
701,666,0.95,0.232994,
702,667,0.95,0.234443,
703,668,0.95,0.235411,
704,669,0.95,0.236257,
705,670,0.95,0.238224,
706,671,0.95,0.239062,
707,672,0.95,0.239389,
708,673,0.95,0.240174,
709,674,0.95,0.242493,
710,675,0.95,0.242681,
711,676,0.95,0.243953,
712,677,0.95,0.245097,
713,678,0.95,0.246145,
714,679,0.95,0.247583,
715,680,0.95,0.247801,
716,681,0.95,0.249582,
717,682,0.95,0.250652,
718,683,0.95,0.252098,
719,684,0.95,0.252071,
720,685,0.95,0.253474,
721,685,0.95,0.254032,
722,686,0.95,0.255014,
723,687,0.95,0.255973,
724,688,0.95,0.257004,
725,689,0.95,0.258006,
726,690,0.95,0.259077,
727,691,0.95,0.261008,
728,692,0.95,0.260959,
729,693,0.95,0.262456,
730,694,0.95,0.264518,
731,695,0.95,0.264983,
732,696,0.95,0.266485,
733,697,0.95,0.267477,
734,698,0.95,0.268512,
735,699,0.95,0.268716,
736,700,0.95,0.271041,
737,701,0.95,0.2715,
738,702,0.95,0.272549,
739,703,0.95,0.273792,
740,704,0.95,0.274879,
741,704,0.95,0.275466,
742,705,0.95,0.276176,
743,706,0.95,0.277707,
744,707,0.95,0.280731,
745,708,0.95,0.281539,
746,709,0.95,0.281512,
747,710,0.95,0.282113,
748,711,0.95,0.283597,
749,712,0.95,0.285093,
750,713,0.95,0.285847,
751,714,0.95,0.286575,
752,715,0.95,0.287903,
753,716,0.95,0.289108,
754,717,0.95,0.290845,
755,718,0.95,0.291299,
756,719,0.95,0.292533,
757,720,0.95,0.294068,
758,721,0.95,0.295299,
759,722,0.95,0.297973,
760,723,0.95,0.298432,
761,723,0.95,0.298048,
762,724,0.95,0.299879,
763,725,0.95,0.300867,
764,726,0.95,0.302391,
765,727,0.95,0.302937,
766,728,0.95,0.304647,
767,729,0.95,0.305332,
768,730,0.95,0.306557,
769,731,0.95,0.307826,
770,732,0.95,0.309199,
771,733,0.95,0.310582,
772,734,0.95,0.311217,
773,735,0.95,0.31308,
774,736,0.95,0.314114,
775,737,0.95,0.315537,
776,738,0.95,0.317298,
777,739,0.95,0.318332,
778,740,0.95,0.319142,
779,741,0.95,0.320523,
780,742,0.95,0.321305,
781,742,0.95,0.322448,
782,743,0.95,0.323637,
783,744,0.95,0.324846,
784,745,0.95,0.326384,
785,746,0.95,0.326973,
786,747,0.95,0.329132,
787,748,0.95,0.330053,
788,749,0.95,0.331424,
789,750,0.95,0.333436,
790,751,0.95,0.335418,
791,752,0.95,0.335087,
792,753,0.95,0.336517,
793,754,0.95,0.338147,
794,755,0.95,0.339543,
795,756,0.95,0.340563,
796,757,0.95,0.342381,
797,758,0.95,0.342423,
798,759,0.95,0.344373,
799,760,0.95,0.345428,
800,761,0.95,0.347731,
801,761,0.95,0.347545,
802,762,0.95,0.349817,
803,763,0.95,0.35026,
804,764,0.95,0.3525,
805,765,0.95,0.353431,
806,766,0.95,0.353992,
807,767,0.95,0.355641,
808,768,0.95,0.357299,
809,769,0.95,0.359308,
810,770,0.95,0.360201,
811,771,0.95,0.360946,
812,772,0.95,0.36308,
813,773,0.95,0.365512,
814,774,0.95,0.365768,
815,775,0.95,0.367367,
816,776,0.95,0.36898,
817,777,0.95,0.370035,
818,778,0.95,0.37208,
819,779,0.95,0.372829,
820,780,0.95,0.37499,
821,780,0.95,0.374366,
822,781,0.95,0.375757,
823,782,0.95,0.37748,
824,783,0.95,0.37885,
825,784,0.95,0.379854,
826,785,0.95,0.381615,
827,786,0.95,0.384115,
828,787,0.95,0.385943,
829,788,0.95,0.386006,
830,789,0.95,0.389135,
831,790,0.95,0.389865,
832,791,0.95,0.391242,
833,792,0.95,0.392776,
834,793,0.95,0.39405,
835,794,0.95,0.395291,
836,795,0.95,0.397017,
837,796,0.95,0.399142,
838,797,0.95,0.399546,
839,798,0.95,0.40111,
840,799,0.95,0.402504,
841,799,0.95,0.403323,
842,800,0.95,0.404617,
843,801,0.95,0.40585,
844,802,0.95,0.407868,
845,803,0.95,0.410705,
846,804,0.95,0.410261,
847,805,0.95,0.412105,
848,806,0.95,0.413533,
849,807,0.95,0.416059,
850,808,0.95,0.416594,
851,809,0.95,0.41782,
852,810,0.95,0.41922,
853,811,0.95,0.421482,
854,812,0.95,0.423719,
855,813,0.95,0.425533,
856,814,0.95,0.426383,
857,815,0.95,0.427209,
858,816,0.95,0.428885,
859,817,0.95,0.432136,
860,818,0.95,0.432673,
861,818,0.95,0.433393,
862,819,0.95,0.43463,
863,820,0.95,0.436468,
864,821,0.95,0.43708,
865,822,0.95,0.441736,
866,823,0.95,0.441781,
867,824,0.95,0.443662,
868,825,0.95,0.443467,
869,826,0.95,0.44517,
870,827,0.95,0.449314,
871,828,0.95,0.448238,
872,829,0.95,0.45013,
873,830,0.95,0.452239,
874,831,0.95,0.453163,
875,832,0.95,0.454688,
876,833,0.95,0.455905,
877,834,0.95,0.45906,
878,835,0.95,0.459275,
879,836,0.95,0.461147,
880,837,0.95,0.46446,
881,837,0.95,0.465585,
882,838,0.95,0.465404,
883,839,0.95,0.468028,
884,840,0.95,0.46957,
885,841,0.95,0.471481,
886,842,0.95,0.472104,
887,843,0.95,0.475283,
888,844,0.95,0.475749,
889,845,0.95,0.476431,
890,846,0.95,0.478317,
891,847,0.95,0.481988,
892,848,0.95,0.482811,
893,849,0.95,0.484946,
894,850,0.95,0.485641,
895,851,0.95,0.486752,
896,852,0.95,0.489586,
897,853,0.95,0.490639,
898,854,0.95,0.493406,
899,855,0.95,0.494858,
900,856,0.95,0.496748,
901,856,0.95,0.49696,
902,857,0.95,0.500039,
903,858,0.95,0.500539,
904,859,0.95,0.501602,
905,860,0.95,0.504853,
906,861,0.95,0.506848,
907,862,0.95,0.508029,
908,863,0.95,0.50977,
909,864,0.95,0.511094,
910,865,0.95,0.513048,
911,866,0.95,0.515728,
912,867,0.95,0.521628,
913,868,0.95,0.522762,
914,869,0.95,0.525177,
915,870,0.95,0.525695,
916,871,0.95,0.529037,
917,872,0.95,0.530966,
918,873,0.95,0.53284,
919,874,0.95,0.534844,
920,875,0.95,0.536033,
921,875,0.95,0.536381,
922,876,0.95,0.538608,
923,877,0.95,0.540891,
924,878,0.95,0.541529,
925,879,0.95,0.544531,
926,880,0.95,0.546771,
927,881,0.95,0.54773,
928,882,0.95,0.550159,
929,883,0.95,0.551907,
930,884,0.95,0.553242,
931,885,0.95,0.553708,
932,886,0.95,0.558169,
933,887,0.95,0.5586,
934,888,0.95,0.558865,
935,889,0.95,0.563382,
936,890,0.95,0.564351,
937,891,0.95,0.565013,
938,892,0.95,0.56805,
939,893,0.95,0.569636,
940,894,0.95,0.57092,
941,894,0.95,0.571763,
942,895,0.95,0.575392,
943,896,0.95,0.575423,
944,897,0.95,0.577487,
945,898,0.95,0.580515,
946,899,0.95,0.582992,
947,900,0.95,0.584044,
948,901,0.95,0.585759,
949,902,0.95,0.587123,
950,903,0.95,0.590464,
951,904,0.95,0.593837,
952,905,0.95,0.593796,
953,906,0.95,0.596698,
954,907,0.95,0.59899,
955,908,0.95,0.599369,
956,909,0.95,0.60183,
957,910,0.95,0.60548,
958,911,0.95,0.606902,
959,912,0.95,0.607112,
