Dimension,NNZ_per_row,Sparsity,Raw_Time
211,159,0.75,0.00421829,
212,160,0.75,0.00427038,
213,160,0.75,0.00428845,
214,161,0.75,0.00432616,
215,162,0.75,0.00443509,
216,163,0.75,0.00448684,
217,163,0.75,0.00449287,
218,164,0.75,0.0045785,
219,165,0.75,0.00469819,
220,166,0.75,0.00476239,
221,166,0.75,0.00476939,
222,167,0.75,0.00483609,
223,168,0.75,0.00490927,
224,169,0.75,0.00501097,
225,169,0.75,0.00503973,
226,170,0.75,0.00520388,
227,171,0.75,0.00515316,
228,172,0.75,0.00523669,
229,172,0.75,0.00525806,
230,173,0.75,0.00542515,
231,174,0.75,0.00540638,
232,175,0.75,0.00550987,
233,175,0.75,0.00566923,
234,176,0.75,0.00563254,
235,177,0.75,0.00595472,
236,178,0.75,0.00581328,
237,178,0.75,0.00582095,
238,179,0.75,0.00618092,
239,180,0.75,0.00650216,
240,181,0.75,0.00608187,
241,181,0.75,0.00609874,
242,182,0.75,0.00637954,
243,183,0.75,0.00631736,
244,184,0.75,0.00686346,
245,184,0.75,0.0066494,
246,185,0.75,0.00650491,
247,186,0.75,0.0068671,
248,187,0.75,0.00670531,
249,187,0.75,0.00682202,
250,188,0.75,0.00724255,
251,189,0.75,0.00691866,
252,190,0.75,0.00708537,
253,190,0.75,0.00703186,
254,191,0.75,0.00763643,
255,192,0.75,0.00726499,
256,193,0.75,0.0073203,
257,193,0.75,0.00736047,
258,194,0.75,0.00758761,
259,195,0.75,0.00757185,
260,196,0.75,0.00770299,
261,196,0.75,0.00792687,
262,197,0.75,0.00784466,
263,198,0.75,0.00803361,
264,199,0.75,0.0106527,
265,199,0.75,0.00820896,
266,200,0.75,0.00831296,
267,201,0.75,0.00875974,
268,202,0.75,0.00856907,
269,202,0.75,0.00859659,
270,203,0.75,0.00881406,
271,204,0.75,0.00895174,
272,205,0.75,0.00893172,
273,205,0.75,0.00900574,
274,206,0.75,0.0092564,
275,207,0.75,0.00931763,
276,208,0.75,0.00961421,
277,208,0.75,0.00973111,
278,209,0.75,0.00947398,
279,210,0.75,0.0096346,
280,211,0.75,0.00990983,
281,211,0.75,0.00980432,
282,212,0.75,0.0100796,
283,213,0.75,0.010049,
284,214,0.75,0.01019,
285,214,0.75,0.010162,
286,215,0.75,0.0106389,
287,216,0.75,0.0104821,
288,217,0.75,0.0113006,
289,217,0.75,0.0105887,
290,218,0.75,0.0107187,
291,219,0.75,0.0110469,
292,220,0.75,0.0112128,
293,220,0.75,0.0110094,
294,221,0.75,0.0113152,
295,222,0.75,0.0113138,
296,223,0.75,0.0114205,
297,223,0.75,0.0114276,
298,224,0.75,0.0116031,
299,225,0.75,0.0117036,
300,226,0.75,0.0118764,
301,226,0.75,0.0120747,
302,227,0.75,0.0120475,
303,228,0.75,0.0121627,
304,229,0.75,0.0123539,
305,229,0.75,0.0123819,
306,230,0.75,0.012535,
307,231,0.75,0.0127475,
308,232,0.75,0.0128599,
309,232,0.75,0.0129039,
310,233,0.75,0.0131007,
311,234,0.75,0.0133891,
312,235,0.75,0.0135972,
313,235,0.75,0.013651,
314,236,0.75,0.0137106,
315,237,0.75,0.0136614,
316,238,0.75,0.0140051,
317,238,0.75,0.0140557,
318,239,0.75,0.01415,
319,240,0.75,0.0143315,
320,241,0.75,0.0143775,
321,241,0.75,0.0146937,
322,242,0.75,0.014893,
323,243,0.75,0.014883,
324,244,0.75,0.0151247,
325,244,0.75,0.0150009,
326,245,0.75,0.0157192,
327,246,0.75,0.0153295,
328,247,0.75,0.0155148,
329,247,0.75,0.0157397,
330,248,0.75,0.0158761,
331,249,0.75,0.0159431,
332,250,0.75,0.0161974,
333,250,0.75,0.0161297,
334,251,0.75,0.0167637,
335,252,0.75,0.0163449,
336,253,0.75,0.0167904,
337,253,0.75,0.0169033,
338,254,0.75,0.0167535,
339,255,0.75,0.0171208,
340,256,0.75,0.0171594,
341,256,0.75,0.0172938,
342,257,0.75,0.0174665,
343,258,0.75,0.0176465,
344,259,0.75,0.0181216,
345,259,0.75,0.0179779,
346,260,0.75,0.0182893,
347,261,0.75,0.0182888,
348,262,0.75,0.0184714,
349,262,0.75,0.0185614,
350,263,0.75,0.0186774,
351,264,0.75,0.0190975,
352,265,0.75,0.0193191,
353,265,0.75,0.0192532,
354,266,0.75,0.0193041,
355,267,0.75,0.0197468,
356,268,0.75,0.0198186,
357,268,0.75,0.0197752,
358,269,0.75,0.0200011,
359,270,0.75,0.0201203,
360,271,0.75,0.0204867,
361,271,0.75,0.0206314,
362,272,0.75,0.0207644,
363,273,0.75,0.0209836,
364,274,0.75,0.0209846,
365,274,0.75,0.0210651,
366,275,0.75,0.0211818,
367,276,0.75,0.021431,
368,277,0.75,0.0221502,
369,277,0.75,0.0218487,
370,278,0.75,0.0220416,
371,279,0.75,0.0221958,
372,280,0.75,0.0223872,
373,280,0.75,0.0225392,
374,281,0.75,0.0226053,
375,282,0.75,0.0230168,
376,283,0.75,0.0232793,
377,283,0.75,0.0231209,
378,284,0.75,0.0233575,
379,285,0.75,0.0234936,
380,286,0.75,0.0237593,
381,286,0.75,0.0241962,
382,287,0.75,0.0239886,
383,288,0.75,0.0243086,
384,289,0.75,0.0246647,
385,289,0.75,0.0248338,
386,290,0.75,0.0249393,
387,291,0.75,0.0251162,
388,292,0.75,0.0253633,
389,292,0.75,0.0253462,
390,293,0.75,0.0258579,
391,294,0.75,0.0258924,
392,295,0.75,0.026216,
393,295,0.75,0.0262927,
394,296,0.75,0.0264667,
395,297,0.75,0.0266516,
396,298,0.75,0.0269361,
397,298,0.75,0.0270836,
398,299,0.75,0.0272002,
399,300,0.75,0.0274028,
400,301,0.75,0.0280002,
401,301,0.75,0.0276444,
402,302,0.75,0.0280523,
403,303,0.75,0.0283082,
404,304,0.75,0.0287532,
405,304,0.75,0.0286067,
406,305,0.75,0.028778,
407,306,0.75,0.0292355,
408,307,0.75,0.0295094,
409,307,0.75,0.0296602,
410,308,0.75,0.0298196,
411,309,0.75,0.0298815,
412,310,0.75,0.0306802,
413,310,0.75,0.0302471,
414,311,0.75,0.0305517,
415,312,0.75,0.0310168,
416,313,0.75,0.031179,
417,313,0.75,0.0311397,
418,314,0.75,0.0313829,
419,315,0.75,0.0316738,
420,316,0.75,0.0325076,
421,316,0.75,0.0320909,
422,317,0.75,0.0326929,
423,318,0.75,0.0326152,
424,319,0.75,0.0329534,
425,319,0.75,0.0329744,
426,320,0.75,0.0330922,
427,321,0.75,0.0336399,
428,322,0.75,0.0338274,
429,322,0.75,0.03377,
430,323,0.75,0.0340788,
431,324,0.75,0.034347,
432,325,0.75,0.0346858,
433,325,0.75,0.0352971,
434,326,0.75,0.0349834,
435,327,0.75,0.0352944,
436,328,0.75,0.0358624,
437,328,0.75,0.0356813,
438,329,0.75,0.0360253,
439,330,0.75,0.0362486,
440,331,0.75,0.0369944,
441,331,0.75,0.0367429,
442,332,0.75,0.0370512,
443,333,0.75,0.0373784,
444,334,0.75,0.0374474,
445,334,0.75,0.0383206,
446,335,0.75,0.0380621,
447,336,0.75,0.0382749,
448,337,0.75,0.0385822,
449,337,0.75,0.0387314,
450,338,0.75,0.0389476,
451,339,0.75,0.0395383,
452,340,0.75,0.0396537,
453,340,0.75,0.0398959,
454,341,0.75,0.0402651,
455,342,0.75,0.0403523,
456,343,0.75,0.0406443,
457,343,0.75,0.0409803,
458,344,0.75,0.0409452,
459,345,0.75,0.0412732,
460,346,0.75,0.0421847,
461,346,0.75,0.0417589,
462,347,0.75,0.0422103,
463,348,0.75,0.0427247,
464,349,0.75,0.0431021,
465,349,0.75,0.0428597,
466,350,0.75,0.0430528,
467,351,0.75,0.0436537,
468,352,0.75,0.0437987,
469,352,0.75,0.0440718,
470,353,0.75,0.0443467,
471,354,0.75,0.0447389,
472,355,0.75,0.0449328,
473,355,0.75,0.0452102,
474,356,0.75,0.0458119,
475,357,0.75,0.045943,
476,358,0.75,0.0463358,
477,358,0.75,0.0466617,
478,359,0.75,0.0466511,
479,360,0.75,0.0468592,
480,361,0.75,0.0473707,
481,361,0.75,0.0474901,
482,362,0.75,0.0478472,
483,363,0.75,0.0481523,
484,364,0.75,0.048344,
485,364,0.75,0.0488872,
486,365,0.75,0.0496491,
487,366,0.75,0.0494721,
488,367,0.75,0.0497827,
489,367,0.75,0.050168,
490,368,0.75,0.050203,
491,369,0.75,0.050797,
492,370,0.75,0.0509396,
493,370,0.75,0.0509505,
494,371,0.75,0.0513382,
495,372,0.75,0.0518821,
496,373,0.75,0.0519678,
497,373,0.75,0.0520846,
498,374,0.75,0.0525332,
499,375,0.75,0.0530274,
500,376,0.75,0.0533289,
501,376,0.75,0.0535605,
502,377,0.75,0.0540052,
503,378,0.75,0.0543197,
504,379,0.75,0.0547103,
505,379,0.75,0.0547663,
506,380,0.75,0.0552757,
507,381,0.75,0.0553283,
508,382,0.75,0.0560056,
509,382,0.75,0.0564078,
510,383,0.75,0.0564968,
511,384,0.75,0.057166,
512,385,0.75,0.0573938,
513,385,0.75,0.0573481,
514,386,0.75,0.0576468,
515,387,0.75,0.0582911,
516,388,0.75,0.0585217,
517,388,0.75,0.0585146,
518,389,0.75,0.0590421,
519,390,0.75,0.0595731,
520,391,0.75,0.060287,
521,391,0.75,0.060218,
522,392,0.75,0.0607316,
523,393,0.75,0.0607456,
524,394,0.75,0.0612144,
525,394,0.75,0.0614905,
526,395,0.75,0.0617287,
527,396,0.75,0.062495,
528,397,0.75,0.0627543,
529,397,0.75,0.0632286,
530,398,0.75,0.063056,
531,399,0.75,0.0636047,
532,400,0.75,0.0642221,
533,400,0.75,0.0643953,
534,401,0.75,0.0646259,
535,402,0.75,0.0653241,
536,403,0.75,0.065635,
537,403,0.75,0.0656298,
538,404,0.75,0.0662012,
539,405,0.75,0.0667055,
540,406,0.75,0.066786,
541,406,0.75,0.0672266,
542,407,0.75,0.0677582,
543,408,0.75,0.0679757,
544,409,0.75,0.0684583,
545,409,0.75,0.0683717,
546,410,0.75,0.0693808,
547,411,0.75,0.0696649,
548,412,0.75,0.0700077,
549,412,0.75,0.0702952,
550,413,0.75,0.0705166,
551,414,0.75,0.0711883,
552,415,0.75,0.071577,
553,415,0.75,0.0713315,
554,416,0.75,0.0719029,
555,417,0.75,0.0728868,
556,418,0.75,0.0729039,
557,418,0.75,0.0732679,
558,419,0.75,0.0737086,
559,420,0.75,0.0741792,
560,421,0.75,0.0749125,
561,421,0.75,0.0747299,
562,422,0.75,0.0750869,
563,423,0.75,0.0755754,
564,424,0.75,0.0764078,
565,424,0.75,0.0767828,
566,425,0.75,0.0768082,
567,426,0.75,0.0774425,
568,427,0.75,0.0777793,
569,427,0.75,0.0779076,
570,428,0.75,0.0782685,
571,429,0.75,0.0790708,
572,430,0.75,0.0793087,
573,430,0.75,0.0794753,
574,431,0.75,0.0801195,
575,432,0.75,0.0816489,
576,433,0.75,0.0816148,
577,433,0.75,0.0811847,
578,434,0.75,0.0816495,
579,435,0.75,0.0819395,
580,436,0.75,0.0828429,
581,436,0.75,0.0832167,
582,437,0.75,0.083234,
583,438,0.75,0.0839501,
584,439,0.75,0.0845622,
585,439,0.75,0.0846599,
586,440,0.75,0.0849998,
587,441,0.75,0.0859829,
588,442,0.75,0.0864019,
589,442,0.75,0.0864721,
590,443,0.75,0.0870032,
591,444,0.75,0.0874009,
592,445,0.75,0.0885016,
593,445,0.75,0.0878614,
594,446,0.75,0.089478,
595,447,0.75,0.0895765,
596,448,0.75,0.0898637,
597,448,0.75,0.0902417,
598,449,0.75,0.0904672,
599,450,0.75,0.0909736,
600,451,0.75,0.0916451,
601,451,0.75,0.0922618,
602,452,0.75,0.0921736,
603,453,0.75,0.0930039,
604,454,0.75,0.0934409,
605,454,0.75,0.0934597,
606,455,0.75,0.0940933,
607,456,0.75,0.0946743,
608,457,0.75,0.0948688,
609,457,0.75,0.0956097,
610,458,0.75,0.0958432,
611,459,0.75,0.0968675,
612,460,0.75,0.0974846,
613,460,0.75,0.0970712,
614,461,0.75,0.0987357,
615,462,0.75,0.0980536,
616,463,0.75,0.0991519,
617,463,0.75,0.0990651,
618,464,0.75,0.0996515,
619,465,0.75,0.10032,
620,466,0.75,0.100836,
621,466,0.75,0.101759,
622,467,0.75,0.10196,
623,468,0.75,0.102191,
624,469,0.75,0.102822,
625,469,0.75,0.103272,
626,470,0.75,0.103621,
627,471,0.75,0.104562,
628,472,0.75,0.104975,
629,472,0.75,0.104814,
630,473,0.75,0.105729,
631,474,0.75,0.105814,
632,475,0.75,0.106667,
633,475,0.75,0.10769,
634,476,0.75,0.107441,
635,477,0.75,0.108911,
636,478,0.75,0.10871,
637,478,0.75,0.109005,
638,479,0.75,0.109762,
639,480,0.75,0.11041,
640,481,0.75,0.110762,
641,481,0.75,0.11378,
642,482,0.75,0.109889,
643,483,0.75,0.109962,
644,484,0.75,0.110978,
645,484,0.75,0.11099,
646,485,0.75,0.111535,
647,486,0.75,0.112037,
648,487,0.75,0.112807,
649,487,0.75,0.112895,
650,488,0.75,0.113431,
651,489,0.75,0.114192,
652,490,0.75,0.114862,
653,490,0.75,0.115084,
654,491,0.75,0.115628,
655,492,0.75,0.116713,
656,493,0.75,0.116978,
657,493,0.75,0.116958,
658,494,0.75,0.117689,
659,495,0.75,0.118156,
660,496,0.75,0.118803,
661,496,0.75,0.11904,
662,497,0.75,0.119525,
663,498,0.75,0.120509,
664,499,0.75,0.121206,
665,499,0.75,0.121839,
666,500,0.75,0.122069,
667,501,0.75,0.122386,
668,502,0.75,0.123686,
669,502,0.75,0.123754,
670,503,0.75,0.124471,
671,504,0.75,0.125029,
672,505,0.75,0.125537,
673,505,0.75,0.125643,
674,506,0.75,0.126408,
675,507,0.75,0.128236,
676,508,0.75,0.128648,
677,508,0.75,0.128133,
678,509,0.75,0.128781,
679,510,0.75,0.129481,
680,511,0.75,0.130693,
681,511,0.75,0.130245,
682,512,0.75,0.13119,
683,513,0.75,0.132195,
684,514,0.75,0.132523,
685,514,0.75,0.133184,
686,515,0.75,0.1339,
687,516,0.75,0.133874,
688,517,0.75,0.135639,
689,517,0.75,0.135397,
690,518,0.75,0.136032,
691,519,0.75,0.137098,
692,520,0.75,0.13706,
693,520,0.75,0.13717,
694,521,0.75,0.137635,
695,522,0.75,0.139414,
696,523,0.75,0.139541,
697,523,0.75,0.139486,
698,524,0.75,0.140771,
699,525,0.75,0.141017,
700,526,0.75,0.142019,
701,526,0.75,0.141915,
702,527,0.75,0.142946,
703,528,0.75,0.14407,
704,529,0.75,0.144357,
705,529,0.75,0.144397,
706,530,0.75,0.145515,
707,531,0.75,0.145906,
708,532,0.75,0.146467,
709,532,0.75,0.146927,
710,533,0.75,0.147799,
711,534,0.75,0.148766,
712,535,0.75,0.14972,
713,535,0.75,0.149547,
714,536,0.75,0.150226,
715,537,0.75,0.150882,
716,538,0.75,0.152284,
717,538,0.75,0.151919,
718,539,0.75,0.152834,
719,540,0.75,0.154059,
720,541,0.75,0.154188,
721,541,0.75,0.154395,
722,542,0.75,0.155321,
723,543,0.75,0.155891,
724,544,0.75,0.157024,
725,544,0.75,0.157167,
726,545,0.75,0.157884,
727,546,0.75,0.159713,
728,547,0.75,0.159734,
729,547,0.75,0.159439,
730,548,0.75,0.160392,
731,549,0.75,0.16111,
732,550,0.75,0.162135,
733,550,0.75,0.162381,
734,551,0.75,0.162876,
735,552,0.75,0.1638,
736,553,0.75,0.16464,
737,553,0.75,0.165243,
738,554,0.75,0.166269,
739,555,0.75,0.167891,
740,556,0.75,0.167021,
741,556,0.75,0.168124,
742,557,0.75,0.168139,
743,558,0.75,0.16959,
744,559,0.75,0.169754,
745,559,0.75,0.170227,
746,560,0.75,0.171208,
747,561,0.75,0.172269,
748,562,0.75,0.172794,
749,562,0.75,0.174123,
750,563,0.75,0.173654,
751,564,0.75,0.173978,
752,565,0.75,0.175687,
753,565,0.75,0.175834,
754,566,0.75,0.177178,
755,567,0.75,0.177775,
756,568,0.75,0.178594,
757,568,0.75,0.179325,
758,569,0.75,0.179678,
759,570,0.75,0.180671,
760,571,0.75,0.181095,
761,571,0.75,0.181396,
762,572,0.75,0.182235,
763,573,0.75,0.182954,
764,574,0.75,0.184209,
765,574,0.75,0.185389,
766,575,0.75,0.185327,
767,576,0.75,0.193148,
768,577,0.75,0.191089,
769,577,0.75,0.190645,
770,578,0.75,0.192198,
771,579,0.75,0.192964,
772,580,0.75,0.193679,
773,580,0.75,0.193505,
774,581,0.75,0.194274,
775,582,0.75,0.196308,
776,583,0.75,0.196351,
777,583,0.75,0.196789,
778,584,0.75,0.19784,
779,585,0.75,0.198481,
780,586,0.75,0.200971,
781,586,0.75,0.199733,
782,587,0.75,0.200651,
783,588,0.75,0.201954,
784,589,0.75,0.202472,
785,589,0.75,0.202756,
786,590,0.75,0.203608,
787,591,0.75,0.204555,
788,592,0.75,0.20579,
789,592,0.75,0.205933,
790,593,0.75,0.206906,
791,594,0.75,0.208434,
792,595,0.75,0.209288,
793,595,0.75,0.209591,
794,596,0.75,0.209778,
795,597,0.75,0.210589,
796,598,0.75,0.212117,
797,598,0.75,0.21182,
798,599,0.75,0.213009,
799,600,0.75,0.214052,
800,601,0.75,0.215177,
801,601,0.75,0.21522,
802,602,0.75,0.217572,
803,603,0.75,0.217499,
804,604,0.75,0.219003,
805,604,0.75,0.218203,
806,605,0.75,0.21985,
807,606,0.75,0.220415,
808,607,0.75,0.221992,
809,607,0.75,0.221311,
810,608,0.75,0.222886,
811,609,0.75,0.223867,
812,610,0.75,0.225618,
813,610,0.75,0.225072,
814,611,0.75,0.227138,
815,612,0.75,0.227471,
816,613,0.75,0.228336,
817,613,0.75,0.22832,
818,614,0.75,0.229767,
819,615,0.75,0.230903,
820,616,0.75,0.231318,
821,616,0.75,0.231782,
822,617,0.75,0.232772,
823,618,0.75,0.234178,
824,619,0.75,0.234986,
825,619,0.75,0.23509,
826,620,0.75,0.235652,
827,621,0.75,0.237146,
828,622,0.75,0.238611,
829,622,0.75,0.238853,
830,623,0.75,0.239711,
831,624,0.75,0.240267,
832,625,0.75,0.241643,
833,625,0.75,0.242143,
834,626,0.75,0.2433,
835,627,0.75,0.243689,
836,628,0.75,0.245355,
837,628,0.75,0.245182,
838,629,0.75,0.246296,
839,630,0.75,0.249265,
840,631,0.75,0.249172,
841,631,0.75,0.24892,
842,632,0.75,0.250684,
843,633,0.75,0.25092,
844,634,0.75,0.252144,
845,634,0.75,0.25208,
846,635,0.75,0.253478,
847,636,0.75,0.254864,
848,637,0.75,0.259321,
849,637,0.75,0.251258,
850,638,0.75,0.252534,
851,639,0.75,0.253453,
852,640,0.75,0.254388,
853,640,0.75,0.254311,
854,641,0.75,0.255422,
855,642,0.75,0.257155,
856,643,0.75,0.258065,
857,643,0.75,0.258607,
858,644,0.75,0.25876,
859,645,0.75,0.261316,
860,646,0.75,0.261221,
861,646,0.75,0.261903,
862,647,0.75,0.263011,
863,648,0.75,0.264465,
864,649,0.75,0.26552,
865,649,0.75,0.265101,
866,650,0.75,0.267509,
867,651,0.75,0.268836,
868,652,0.75,0.268935,
869,652,0.75,0.269499,
870,653,0.75,0.270419,
871,654,0.75,0.271668,
872,655,0.75,0.273832,
873,655,0.75,0.273976,
874,656,0.75,0.274735,
875,657,0.75,0.27536,
876,658,0.75,0.277153,
877,658,0.75,0.277795,
878,659,0.75,0.279094,
879,660,0.75,0.279006,
880,661,0.75,0.281431,
881,661,0.75,0.28106,
882,662,0.75,0.281992,
883,663,0.75,0.283504,
884,664,0.75,0.284528,
885,664,0.75,0.28516,
886,665,0.75,0.285701,
887,666,0.75,0.287529,
888,667,0.75,0.288379,
889,667,0.75,0.28908,
890,668,0.75,0.289345,
891,669,0.75,0.290938,
892,670,0.75,0.292101,
893,670,0.75,0.291968,
894,671,0.75,0.293802,
895,672,0.75,0.295241,
896,673,0.75,0.296796,
897,673,0.75,0.296554,
898,674,0.75,0.298223,
899,675,0.75,0.298515,
900,676,0.75,0.300172,
901,676,0.75,0.300805,
902,677,0.75,0.30176,
903,678,0.75,0.303106,
904,679,0.75,0.304214,
905,679,0.75,0.304913,
906,680,0.75,0.305846,
907,681,0.75,0.306725,
908,682,0.75,0.308359,
909,682,0.75,0.308799,
910,683,0.75,0.309873,
911,684,0.75,0.311611,
912,685,0.75,0.312912,
913,685,0.75,0.312777,
914,686,0.75,0.315252,
915,687,0.75,0.322242,
916,688,0.75,0.322879,
917,688,0.75,0.322612,
918,689,0.75,0.324222,
919,690,0.75,0.32545,
920,691,0.75,0.32705,
921,691,0.75,0.326938,
922,692,0.75,0.328322,
923,693,0.75,0.329446,
924,694,0.75,0.330393,
925,694,0.75,0.330751,
926,695,0.75,0.332554,
927,696,0.75,0.334163,
928,697,0.75,0.335763,
929,697,0.75,0.336159,
930,698,0.75,0.338218,
931,699,0.75,0.337777,
932,700,0.75,0.339253,
933,700,0.75,0.34033,
934,701,0.75,0.341558,
935,702,0.75,0.341879,
936,703,0.75,0.344092,
937,703,0.75,0.344218,
938,704,0.75,0.345275,
939,705,0.75,0.346931,
940,706,0.75,0.348397,
941,706,0.75,0.349606,
942,707,0.75,0.350906,
943,708,0.75,0.351794,
944,709,0.75,0.352257,
945,709,0.75,0.35278,
946,710,0.75,0.354259,
947,711,0.75,0.357257,
948,712,0.75,0.357754,
949,712,0.75,0.358047,
950,713,0.75,0.359133,
951,714,0.75,0.361185,
