Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,2,0.4,3.1e-07,0.000934951,
4,2,0.4,2.26e-07,0.000849588,
5,2,0.4,3.15e-07,0.000866136,
6,3,0.4,4.89e-07,0.0007676,
7,3,0.4,5.25e-07,0.000768421,
8,4,0.4,7.14e-07,0.000802399,
9,4,0.4,7.57e-07,0.000769397,
10,4,0.4,8.2e-07,0.000768549,
11,5,0.4,9.77e-07,0.000765936,
12,5,0.4,1.034e-06,0.000734256,
13,6,0.4,1.454e-06,0.000813721,
14,6,0.4,1.393e-06,0.000811508,
15,6,0.4,1.709e-06,0.000779468,
16,7,0.4,1.82e-06,0.000842267,
17,7,0.4,1.999e-06,0.000779884,
18,8,0.4,2.688e-06,0.000842176,
19,8,0.4,2.725e-06,0.000861183,
20,8,0.4,3.234e-06,0.000816911,
21,9,0.4,3.585e-06,0.000830694,
22,9,0.4,3.427e-06,0.000820822,
23,10,0.4,4.38e-06,0.000836192,
24,10,0.4,4.258e-06,0.000843416,
25,10,0.4,4.3e-06,0.000804604,
26,11,0.4,5.688e-06,0.000819,
27,11,0.4,4.994e-06,0.000793447,
28,12,0.4,6.432e-06,0.000828512,
29,12,0.4,6.494e-06,0.000849001,
30,12,0.4,6.186e-06,0.000860102,
31,13,0.4,8.072e-06,0.00084603,
32,13,0.4,8.072e-06,0.000860404,
33,14,0.4,9.215e-06,0.000856152,
34,14,0.4,9.613e-06,0.000871604,
35,14,0.4,9.933e-06,0.00089543,
36,15,0.4,1.1433e-05,0.000878321,
37,15,0.4,1.0809e-05,0.000904378,
38,16,0.4,1.3046e-05,0.000884882,
39,16,0.4,1.9302e-05,0.000915637,
40,16,0.4,1.3096e-05,0.000892532,
41,17,0.4,1.5242e-05,0.000919233,
42,17,0.4,1.5431e-05,0.000930772,
43,18,0.4,1.854e-05,0.000967058,
44,18,0.4,1.7488e-05,0.000935467,
45,18,0.4,2.7848e-05,0.000927983,
46,19,0.4,2.0983e-05,0.000990208,
47,19,0.4,2.0578e-05,0.0010426,
48,20,0.4,2.4077e-05,0.000993275,
49,20,0.4,2.312e-05,0.000947514,
50,20,0.4,2.3996e-05,0.000951475,
51,21,0.4,2.7245e-05,0.00100494,
52,21,0.4,4.4138e-05,0.00109484,
53,22,0.4,3.1271e-05,0.00104307,
54,22,0.4,3.2187e-05,0.00103081,
55,22,0.4,3.1792e-05,0.00106123,
56,23,0.4,3.5742e-05,0.00103444,
57,23,0.4,3.9129e-05,0.00105153,
58,24,0.4,3.9376e-05,0.00105883,
59,24,0.4,3.8822e-05,0.00105811,
60,24,0.4,4.0278e-05,0.00111526,
61,25,0.4,7.4565e-05,0.00110293,
62,25,0.4,4.369e-05,0.00110436,
63,26,0.4,4.9462e-05,0.00113066,
64,26,0.4,4.9066e-05,0.00120218,
65,26,0.4,4.8598e-05,0.00117427,
66,27,0.4,5.412e-05,0.00122777,
67,27,0.4,5.5283e-05,0.00128105,
68,28,0.4,0.000100119,0.00125592,
69,28,0.4,6.0135e-05,0.00125003,
70,28,0.4,5.9841e-05,0.00124711,
71,29,0.4,6.4907e-05,0.00122241,
72,29,0.4,6.256e-05,0.00123288,
73,30,0.4,7.1279e-05,0.00133435,
74,30,0.4,7.2011e-05,0.00140261,
75,30,0.4,7.1888e-05,0.00131686,
76,31,0.4,7.5798e-05,0.00136189,
77,31,0.4,0.000143794,0.00132873,
78,32,0.4,8.0418e-05,0.00137128,
79,32,0.4,8.1526e-05,0.00140452,
80,32,0.4,8.9101e-05,0.00139635,
81,33,0.4,9.1706e-05,0.00145738,
82,33,0.4,9.5125e-05,0.00145384,
83,34,0.4,9.8083e-05,0.00145975,
84,34,0.4,9.8987e-05,0.0015441,
85,34,0.4,0.000104706,0.00151555,
86,35,0.4,0.000106555,0.0015288,
87,35,0.4,0.000110427,0.00157927,
88,36,0.4,0.000111963,0.00152652,
89,36,0.4,0.000172076,0.00154861,
90,36,0.4,0.000118034,0.00157402,
91,37,0.4,0.000126214,0.0016733,
92,37,0.4,0.000229185,0.00171171,
93,38,0.4,0.000136199,0.00168992,
94,38,0.4,0.000133959,0.00170117,
