Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,2,0.45,3.39e-07,0.000937484,
4,2,0.45,3.39e-07,0.000854009,
5,3,0.45,4.63e-07,0.000776062,
6,3,0.45,4.73e-07,0.0007873,
7,4,0.45,6.38e-07,0.000791098,
8,4,0.45,8.33e-07,0.000813301,
9,5,0.45,1.061e-06,0.000801825,
10,5,0.45,9.12e-07,0.000774182,
11,5,0.45,1.213e-06,0.000797577,
12,6,0.45,1.401e-06,0.000838198,
13,6,0.45,1.339e-06,0.000789701,
14,7,0.45,1.751e-06,0.000797542,
15,7,0.45,1.887e-06,0.000806385,
16,8,0.45,2.501e-06,0.000774811,
17,8,0.45,2.589e-06,0.000794865,
18,9,0.45,3.28e-06,0.000854978,
19,9,0.45,3.239e-06,0.000809669,
20,9,0.45,4.413e-06,0.000788918,
21,10,0.45,4.151e-06,0.000820447,
22,10,0.45,4.269e-06,0.000807588,
23,11,0.45,4.978e-06,0.000847096,
24,11,0.45,4.857e-06,0.000832316,
25,12,0.45,6.081e-06,0.000838474,
26,12,0.45,6.02e-06,0.000819014,
27,13,0.45,7.55e-06,0.00086904,
28,13,0.45,7.415e-06,0.000826462,
29,14,0.45,8.624e-06,0.000853342,
30,14,0.45,8.664e-06,0.000846287,
31,14,0.45,8.342e-06,0.000848998,
32,15,0.45,1.0659e-05,0.000909182,
33,15,0.45,1.0815e-05,0.000863179,
34,16,0.45,1.9304e-05,0.000870106,
35,16,0.45,1.175e-05,0.000894191,
36,17,0.45,1.3699e-05,0.000916516,
37,17,0.45,1.3173e-05,0.000975206,
38,18,0.45,1.6473e-05,0.000954458,
39,18,0.45,2.4008e-05,0.000925676,
40,18,0.45,1.5075e-05,0.000938553,
41,19,0.45,1.9063e-05,0.00097928,
42,19,0.45,1.898e-05,0.000940757,
43,20,0.45,3.5378e-05,0.00101352,
44,20,0.45,2.1495e-05,0.000982296,
45,21,0.45,4.0684e-05,0.000975163,
46,21,0.45,2.3986e-05,0.00101853,
47,22,0.45,2.9463e-05,0.00102866,
48,22,0.45,4.1868e-05,0.00102174,
49,23,0.45,3.1065e-05,0.00102999,
50,23,0.45,3.1686e-05,0.00107227,
51,23,0.45,3.6134e-05,0.00106214,
52,24,0.45,3.6457e-05,0.00106071,
53,24,0.45,3.5781e-05,0.00109867,
54,25,0.45,3.9299e-05,0.00111339,
55,25,0.45,3.9714e-05,0.00111588,
