Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,3,0.8,9.21e-07,0.0637712,
4,4,0.8,5.02e-07,0.0668754,
5,4,0.8,1.258e-06,0.0649208,
6,5,0.8,7.6e-07,0.0655859,
7,6,0.8,3.058e-06,0.0615506,
8,7,0.8,1.943e-06,0.0674797,
9,8,0.8,1.986e-06,0.0648171,
10,8,0.8,1.945e-06,0.066011,
11,9,0.8,3.225e-06,0.0644048,
12,10,0.8,3.032e-06,0.0658538,
13,11,0.8,7.876e-06,0.0645412,
14,12,0.8,6.08e-06,0.0612651,
15,12,0.8,6.454e-06,0.0693805,
16,13,0.8,5.677e-06,0.0656412,
17,14,0.8,1.3439e-05,0.0619038,
18,15,0.8,7.919e-06,0.0659084,
19,16,0.8,8.355e-06,0.0652021,
20,16,0.8,1.0258e-05,0.0657619,
21,17,0.8,9.753e-06,0.0658846,
22,18,0.8,1.1237e-05,0.0670139,
23,19,0.8,1.3869e-05,0.0628994,
24,20,0.8,1.5174e-05,0.0644341,
25,20,0.8,2.4423e-05,0.0624941,
26,21,0.8,4.0232e-05,0.0629293,
27,22,0.8,4.1607e-05,0.0669549,
28,23,0.8,5.0152e-05,0.0678244,
29,24,0.8,2.3438e-05,0.0648241,
30,24,0.8,5.8266e-05,0.0666744,
31,25,0.8,5.6512e-05,0.0638546,
32,26,0.8,6.3903e-05,0.0656922,
33,27,0.8,3.1476e-05,0.0669548,
34,28,0.8,5.7983e-05,0.0623014,
35,28,0.8,3.5867e-05,0.0632113,
36,29,0.8,8.9943e-05,0.0687368,
37,30,0.8,9.418e-05,0.061737,
38,31,0.8,4.4889e-05,0.0649628,
39,32,0.8,0.000106489,0.0661837,
40,32,0.8,5.0133e-05,0.0658325,
41,33,0.8,5.3883e-05,0.0675334,
42,34,0.8,5.8538e-05,0.0629668,
43,35,0.8,6.8644e-05,0.0657654,
44,36,0.8,6.8217e-05,0.0665689,
45,36,0.8,8.1119e-05,0.0666586,
46,37,0.8,7.6393e-05,0.0652772,
47,38,0.8,0.000179276,0.0651183,
48,39,0.8,0.000188507,0.0635305,
49,40,0.8,9.1205e-05,0.0657241,
50,40,0.8,9.3402e-05,0.0653806,
51,41,0.8,0.000103386,0.0657164,
52,42,0.8,0.000127328,0.0667347,
53,43,0.8,0.000205121,0.0648058,
54,44,0.8,0.000263037,0.0646214,
55,44,0.8,0.000467845,0.0652574,
56,45,0.8,0.000445121,0.0660778,
57,46,0.8,0.000241573,0.0693315,
58,47,0.8,0.000560689,0.0672839,
59,48,0.8,0.000264569,0.0665464,
60,48,0.8,0.00059731,0.0654097,
61,49,0.8,0.000161533,0.0661068,
62,50,0.8,0.000165545,0.066575,
63,51,0.8,0.000390367,0.0649748,
64,52,0.8,0.000400964,0.0657902,
65,52,0.8,0.000184981,0.0677973,
66,53,0.8,0.000195243,0.0662662,
67,54,0.8,0.000376012,0.0664851,
68,55,0.8,0.000293285,0.0660929,
69,56,0.8,0.000222819,0.0663963,
70,56,0.8,0.0002471,0.0648177,
71,57,0.8,0.000542896,0.0667196,
72,58,0.8,0.00100203,0.0657293,
73,59,0.8,0.000266483,0.0672976,
74,60,0.8,0.000269462,0.0627783,
75,60,0.8,0.000270062,0.0678847,
76,61,0.8,0.000283291,0.0672899,
77,62,0.8,0.000645619,0.0625536,
78,63,0.8,0.000308428,0.0681488,
79,64,0.8,0.000606658,0.0697401,
80,64,0.8,0.00032789,0.0661992,
81,65,0.8,0.000573135,0.0673722,
82,66,0.8,0.00035543,0.0642999,
83,67,0.8,0.00069311,0.0652355,
84,68,0.8,0.000381385,0.0708097,
85,68,0.8,0.000383393,0.0655778,
86,69,0.8,0.000399468,0.0683947,
87,70,0.8,0.000790945,0.0691037,
88,71,0.8,0.000490489,0.0672877,
89,72,0.8,0.000862588,0.0628216,
90,72,0.8,0.000864009,0.0652748,
91,73,0.8,0.000902561,0.0660282,
92,74,0.8,0.000934448,0.0681416,
93,75,0.8,0.00049613,0.0682228,
94,76,0.8,0.00105464,0.0655582,
95,76,0.8,0.000528009,0.063615,
96,77,0.8,0.00104499,0.0676577,
97,78,0.8,0.000604153,0.0696186,
98,79,0.8,0.000590097,0.0672019,
99,80,0.8,0.00116647,0.0673719,
100,80,0.8,0.00117842,0.0679447,
101,81,0.8,0.000624947,0.0662009,
102,82,0.8,0.0006607,0.0695398,
103,83,0.8,0.00072552,0.0666528,
104,84,0.8,0.00136727,0.0674705,
105,84,0.8,0.00135114,0.0670807,
106,85,0.8,0.000725075,0.0692253,
107,86,0.8,0.000767898,0.0669218,
108,87,0.8,0.000806023,0.068814,
109,88,0.8,0.00160499,0.0660496,
110,88,0.8,0.000844907,0.0678293,
111,89,0.8,0.000861999,0.0683431,
112,90,0.8,0.000894575,0.069709,
113,91,0.8,0.000914822,0.0670973,
114,92,0.8,0.000933556,0.0694244,
115,92,0.8,0.000956894,0.0684035,
116,93,0.8,0.0018524,0.0665684,
117,94,0.8,0.000998061,0.0700841,
118,95,0.8,0.00101399,0.0683833,
119,96,0.8,0.00105106,0.0687768,
120,96,0.8,0.00105468,0.0668364,
121,97,0.8,0.00214589,0.0697428,
122,98,0.8,0.00113075,0.0701909,
123,99,0.8,0.00115769,0.0684611,
124,100,0.8,0.00118843,0.0683045,
125,100,0.8,0.00118129,0.0705019,
126,101,0.8,0.00228584,0.0695028,
127,102,0.8,0.00125161,0.0736297,
128,103,0.8,0.00128656,0.0694168,
129,104,0.8,0.00131881,0.0681734,
130,104,0.8,0.00132926,0.0705831,
131,105,0.8,0.00135804,0.0718549,
132,106,0.8,0.00141115,0.0708194,
133,107,0.8,0.00264358,0.0684117,
134,108,0.8,0.00146359,0.0716979,
135,108,0.8,0.0027127,0.0716993,
136,109,0.8,0.00151147,0.0683302,
137,110,0.8,0.00156034,0.0713341,
138,111,0.8,0.00159654,0.0662909,
139,112,0.8,0.00163742,0.0709828,
140,112,0.8,0.00164083,0.0704473,
141,113,0.8,0.00304883,0.0739339,
142,114,0.8,0.00180212,0.0688322,
143,115,0.8,0.00316104,0.0688902,
144,116,0.8,0.00327461,0.0699942,
145,116,0.8,0.00328776,0.0690765,
146,117,0.8,0.00186023,0.0734302,
147,118,0.8,0.00192916,0.0695579,
148,119,0.8,0.00346504,0.0676334,
149,120,0.8,0.00199348,0.0696813,
150,120,0.8,0.00214566,0.0726127,
151,121,0.8,0.00204328,0.0680289,
