Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.05,3.05e-07,0.0676138,
4,1,0.05,1.97e-07,0.0691812,
5,1,0.05,2.49e-07,0.0644378,
6,1,0.05,4.68e-07,0.065822,
7,1,0.05,2.69e-07,0.067129,
8,1,0.05,5.19e-07,0.0646556,
9,1,0.05,2.92e-07,0.0641681,
10,1,0.05,7.88e-07,0.0632741,
11,1,0.05,9.52e-07,0.06725,
12,1,0.05,7.15e-07,0.0667516,
13,1,0.05,7.48e-07,0.0659742,
14,1,0.05,7.92e-07,0.0686531,
15,1,0.05,5.94e-07,0.0667558,
16,1,0.05,8.45e-07,0.066879,
17,1,0.05,9.25e-07,0.0672198,
18,1,0.05,1.081e-06,0.0673844,
19,1,0.05,1.102e-06,0.0662046,
20,1,0.05,9.25e-07,0.0679926,
21,2,0.05,1.426e-06,0.0674175,
22,2,0.05,1.478e-06,0.0657812,
23,2,0.05,1.759e-06,0.0665457,
24,2,0.05,2.208e-06,0.0675321,
25,2,0.05,2.551e-06,0.0653834,
26,2,0.05,2.078e-06,0.0649278,
27,2,0.05,2.364e-06,0.0668699,
28,2,0.05,1.981e-06,0.0637765,
29,2,0.05,1.153e-06,0.0672993,
30,2,0.05,1.82e-06,0.0679006,
31,2,0.05,2.284e-06,0.0658097,
32,2,0.05,2.481e-06,0.0659922,
33,2,0.05,2.164e-06,0.0664656,
34,2,0.05,2.327e-06,0.0628185,
35,2,0.05,2.766e-06,0.0663262,
36,2,0.05,2.089e-06,0.0649229,
37,2,0.05,2.273e-06,0.067817,
38,2,0.05,2.056e-06,0.0677651,
39,2,0.05,2.684e-06,0.0662947,
40,2,0.05,2.313e-06,0.0650966,
41,3,0.05,3.831e-06,0.0635715,
42,3,0.05,3.782e-06,0.0656745,
43,3,0.05,4.455e-06,0.0642867,
44,3,0.05,4.216e-06,0.0652273,
45,3,0.05,3.721e-06,0.0650238,
46,3,0.05,4.154e-06,0.0682928,
47,3,0.05,5.149e-06,0.066093,
48,3,0.05,4.094e-06,0.0636523,
49,3,0.05,4.866e-06,0.0694049,
50,3,0.05,4.425e-06,0.0691138,
51,3,0.05,3.993e-06,0.0666982,
52,3,0.05,2.14e-06,0.0683577,
53,3,0.05,3.93e-06,0.0661506,
54,3,0.05,5.733e-06,0.0679227,
55,3,0.05,2.024e-06,0.0687014,
56,3,0.05,1.2714e-05,0.0666399,
57,3,0.05,4.364e-06,0.0670443,
58,3,0.05,4.46e-06,0.0642073,
59,3,0.05,4.972e-06,0.0696074,
60,3,0.05,4.842e-06,0.0666068,
61,4,0.05,6.091e-06,0.0704152,
62,4,0.05,5.528e-06,0.0709496,
63,4,0.05,7.908e-06,0.0673393,
64,4,0.05,6.149e-06,0.0681526,
65,4,0.05,7.047e-06,0.0649598,
66,4,0.05,6.804e-06,0.0647435,
67,4,0.05,6.383e-06,0.0662059,
68,4,0.05,6.267e-06,0.0660304,
69,4,0.05,6.854e-06,0.0655413,
70,4,0.05,7.038e-06,0.0666954,
