Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,2,0.6,2.67e-07,0.0668604,
4,3,0.6,8.05e-07,0.0627873,
5,3,0.6,9.56e-07,0.0615038,
6,4,0.6,1.358e-06,0.0674756,
7,5,0.6,9.18e-07,0.0662585,
8,5,0.6,9.92e-07,0.0669303,
9,6,0.6,1.272e-06,0.0661952,
10,6,0.6,1.49e-06,0.0619916,
11,7,0.6,3.511e-06,0.064636,
12,8,0.6,2.091e-06,0.0648284,
13,8,0.6,4.997e-06,0.0634829,
14,9,0.6,2.61e-06,0.0642775,
15,9,0.6,3.647e-06,0.0639593,
16,10,0.6,1.0644e-05,0.0652055,
17,11,0.6,5.796e-06,0.0627159,
18,11,0.6,1.3129e-05,0.0689298,
19,12,0.6,7.16e-06,0.0612723,
20,12,0.6,5.627e-06,0.0642245,
21,13,0.6,6.289e-06,0.0671722,
22,14,0.6,7.314e-06,0.0669011,
23,14,0.6,8.065e-06,0.0672286,
24,15,0.6,1.2654e-05,0.0627512,
25,16,0.6,2.9755e-05,0.0656745,
26,16,0.6,1.1726e-05,0.0670033,
27,17,0.6,1.1991e-05,0.0670079,
28,17,0.6,1.192e-05,0.0699038,
29,18,0.6,1.3788e-05,0.0632305,
30,18,0.6,4.7116e-05,0.0665518,
31,19,0.6,1.9451e-05,0.0613873,
32,20,0.6,1.8566e-05,0.0615134,
33,20,0.6,2.0469e-05,0.0649104,
34,21,0.6,4.3439e-05,0.0652002,
35,21,0.6,4.5268e-05,0.0644196,
36,22,0.6,5.7055e-05,0.0630796,
37,23,0.6,5.6015e-05,0.0610538,
38,23,0.6,2.5546e-05,0.0656689,
39,24,0.6,2.8613e-05,0.0628346,
40,24,0.6,2.916e-05,0.0652673,
41,25,0.6,7.1852e-05,0.0660802,
42,26,0.6,3.4833e-05,0.0660674,
43,26,0.6,6.2227e-05,0.0650653,
44,27,0.6,3.8526e-05,0.0642199,
45,28,0.6,4.2452e-05,0.0631708,
46,28,0.6,4.2314e-05,0.0644863,
47,29,0.6,0.000104695,0.0663844,
48,29,0.6,4.7036e-05,0.0663143,
49,30,0.6,8.8603e-05,0.0678818,
50,31,0.6,0.000123078,0.0650489,
51,31,0.6,9.7974e-05,0.0669022,
52,32,0.6,6.2851e-05,0.0662417,
53,32,0.6,6.3781e-05,0.0659116,
54,33,0.6,6.6582e-05,0.0644749,
55,33,0.6,0.000145755,0.0633092,
56,34,0.6,7.3894e-05,0.0620946,
57,35,0.6,7.935e-05,0.0647774,
58,35,0.6,9.035e-05,0.0701134,
59,36,0.6,8.7473e-05,0.0647739,
60,36,0.6,0.000359835,0.0657675,
61,37,0.6,0.000207439,0.0676356,
62,38,0.6,0.000101498,0.066561,
63,38,0.6,0.000398889,0.0641693,
64,39,0.6,0.000111888,0.0656622,
65,39,0.6,0.000240436,0.06403,
66,40,0.6,0.000257577,0.0665851,
67,41,0.6,0.00013932,0.0671739,
68,41,0.6,0.000121821,0.0640548,
69,42,0.6,0.000134614,0.0671375,
70,42,0.6,0.00024426,0.0660555,
71,43,0.6,0.000141257,0.0690983,
72,44,0.6,0.000148427,0.0669716,
73,44,0.6,0.000272648,0.0665294,
74,45,0.6,0.000478818,0.06633,
75,45,0.6,0.000290851,0.0662196,
76,46,0.6,0.000274051,0.0643546,
77,47,0.6,0.000327028,0.0672124,
78,47,0.6,0.000714379,0.0635513,
79,48,0.6,0.00034262,0.0646615,
80,48,0.6,0.000409811,0.0653656,
81,49,0.6,0.000301777,0.0651044,
82,50,0.6,0.000387163,0.0689112,
83,50,0.6,0.000209361,0.0694982,
84,51,0.6,0.000226594,0.067775,
85,52,0.6,0.000230605,0.0654862,
86,52,0.6,0.000234862,0.067529,
87,53,0.6,0.000743628,0.0651629,
88,53,0.6,0.000469124,0.0670917,
89,54,0.6,0.000258561,0.0692565,
90,55,0.6,0.000270276,0.0658563,
