Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.15,1.5e-07,0.000881251,
4,1,0.15,4.93e-07,0.00153982,
5,1,0.15,3.54e-07,0.000742031,
6,1,0.15,2.45e-07,0.000840603,
7,2,0.15,2.89e-07,0.000743213,
8,2,0.15,3.98e-07,0.000752699,
9,2,0.15,4e-07,0.000735841,
10,2,0.15,4.19e-07,0.000770095,
11,2,0.15,4.55e-07,0.000745468,
12,2,0.15,4.18e-07,0.000786382,
13,2,0.15,4.09e-07,0.000741745,
14,3,0.15,7.78e-07,0.000755344,
15,3,0.15,6.67e-07,0.000822526,
16,3,0.15,6.97e-07,0.000779765,
17,3,0.15,7.24e-07,0.000830889,
18,3,0.15,7.95e-07,0.000776293,
19,3,0.15,9.14e-07,0.000722402,
20,3,0.15,7.67e-07,0.000730881,
21,4,0.15,1.742e-06,0.000796522,
22,4,0.15,1.41e-06,0.000762696,
23,4,0.15,1.435e-06,0.000746181,
24,4,0.15,1.255e-06,0.000753022,
25,4,0.15,1.211e-06,0.000736781,
26,4,0.15,1.23e-06,0.000734206,
27,5,0.15,1.829e-06,0.00078135,
28,5,0.15,1.696e-06,0.000810411,
29,5,0.15,1.757e-06,0.000733666,
30,5,0.15,1.618e-06,0.00076278,
31,5,0.15,1.928e-06,0.000780777,
32,5,0.15,1.931e-06,0.000749422,
33,5,0.15,1.908e-06,0.000792308,
34,6,0.15,2.739e-06,0.000787144,
35,6,0.15,2.722e-06,0.00084853,
36,6,0.15,2.632e-06,0.000772806,
37,6,0.15,2.965e-06,0.000763942,
38,6,0.15,2.652e-06,0.00078221,
39,6,0.15,2.83e-06,0.000775075,
40,6,0.15,2.591e-06,0.000828394,
41,7,0.15,3.685e-06,0.000774128,
42,7,0.15,3.798e-06,0.000822899,
43,7,0.15,3.568e-06,0.000795753,
44,7,0.15,3.585e-06,0.000855642,
45,7,0.15,4.142e-06,0.0007972,
46,7,0.15,4.323e-06,0.00078182,
47,8,0.15,5.091e-06,0.000799931,
48,8,0.15,5.217e-06,0.000838019,
49,8,0.15,7.248e-06,0.000795704,
50,8,0.15,5.065e-06,0.000806767,
51,8,0.15,5.019e-06,0.000812552,
52,8,0.15,5.125e-06,0.000856626,
53,8,0.15,5.406e-06,0.000810948,
54,9,0.15,9.449e-06,0.000912276,
55,9,0.15,6.085e-06,0.000868405,
56,9,0.15,6.807e-06,0.000859597,
57,9,0.15,6.448e-06,0.000848241,
58,9,0.15,9.215e-06,0.000859388,
59,9,0.15,7.257e-06,0.000854673,
60,9,0.15,7.112e-06,0.000880693,
61,10,0.15,9.824e-06,0.000886848,
62,10,0.15,8.918e-06,0.000878332,
63,10,0.15,8.57e-06,0.000913348,
64,10,0.15,8.351e-06,0.000872041,
65,10,0.15,9.743e-06,0.000880756,
66,10,0.15,9.24e-06,0.000899235,
67,11,0.15,1.0722e-05,0.000954734,
68,11,0.15,1.1137e-05,0.00093805,
69,11,0.15,1.0593e-05,0.000938245,
70,11,0.15,1.0537e-05,0.000933174,
71,11,0.15,1.1227e-05,0.000903639,
72,11,0.15,1.1323e-05,0.000947315,
73,11,0.15,1.7322e-05,0.000916487,
74,12,0.15,1.3259e-05,0.000972805,
75,12,0.15,1.4099e-05,0.000944479,
76,12,0.15,1.3662e-05,0.000956724,
77,12,0.15,1.3136e-05,0.000945049,
78,12,0.15,1.416e-05,0.00092267,
79,12,0.15,2.1195e-05,0.000948204,
80,12,0.15,1.444e-05,0.000953754,
81,13,0.15,1.7294e-05,0.00105041,
82,13,0.15,2.7503e-05,0.000949935,
83,13,0.15,1.7949e-05,0.00100202,
84,13,0.15,1.829e-05,0.000970022,
85,13,0.15,1.7204e-05,0.000981773,
86,13,0.15,1.907e-05,0.00104894,
87,14,0.15,2.0699e-05,0.0010136,
88,14,0.15,1.9984e-05,0.00105955,
89,14,0.15,1.9833e-05,0.00102627,
90,14,0.15,3.1095e-05,0.0010961,
91,14,0.15,3.271e-05,0.00103575,
92,14,0.15,2.0807e-05,0.00103091,
93,14,0.15,2.0882e-05,0.00105717,
94,15,0.15,2.6334e-05,0.00106359,
95,15,0.15,3.9624e-05,0.00114274,
96,15,0.15,2.3892e-05,0.00107211,
97,15,0.15,2.476e-05,0.00111924,
98,15,0.15,2.5161e-05,0.00112071,
99,15,0.15,2.6503e-05,0.00107426,
100,16,0.15,2.8487e-05,0.0011072,
101,16,0.15,2.7142e-05,0.00113613,
102,16,0.15,2.8314e-05,0.00109195,
103,16,0.15,2.8449e-05,0.00110629,
