Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.25,1.81e-07,0.00101677,
4,1,0.25,1.97e-07,0.000811438,
5,2,0.25,3.51e-07,0.000818419,
6,2,0.25,3.6e-07,0.000819355,
7,2,0.25,3.67e-07,0.000763249,
8,2,0.25,3.24e-07,0.000798719,
9,3,0.25,6.67e-07,0.000750814,
10,3,0.25,5.8e-07,0.000781992,
11,3,0.25,5.41e-07,0.000777913,
12,3,0.25,6.318e-06,0.000742468,
13,4,0.25,9.51e-07,0.000772384,
14,4,0.25,9.37e-07,0.00078582,
15,4,0.25,8.51e-07,0.000755343,
16,4,0.25,1.113e-06,0.000738743,
17,5,0.25,1.274e-06,0.00077161,
18,5,0.25,1.495e-06,0.000819469,
19,5,0.25,1.273e-06,0.000752357,
20,5,0.25,1.661e-06,0.000769611,
21,6,0.25,2.125e-06,0.000752702,
22,6,0.25,1.906e-06,0.000763759,
23,6,0.25,2.178e-06,0.000816216,
24,6,0.25,2.28e-06,0.000776189,
25,7,0.25,2.939e-06,0.000770608,
26,7,0.25,2.653e-06,0.000804358,
27,7,0.25,2.795e-06,0.00079075,
28,7,0.25,2.935e-06,0.000784286,
29,8,0.25,3.698e-06,0.000785099,
30,8,0.25,3.399e-06,0.000782855,
31,8,0.25,3.596e-06,0.000848954,
32,8,0.25,3.739e-06,0.000771941,
33,9,0.25,4.704e-06,0.000827004,
34,9,0.25,4.965e-06,0.000788703,
35,9,0.25,4.784e-06,0.000795487,
36,9,0.25,5.095e-06,0.00080691,
37,10,0.25,6.128e-06,0.000866273,
38,10,0.25,5.852e-06,0.000833694,
39,10,0.25,6.092e-06,0.000815724,
40,10,0.25,6.033e-06,0.00083311,
41,11,0.25,7.462e-06,0.000833528,
42,11,0.25,1.1168e-05,0.000836494,
43,11,0.25,7.519e-06,0.000875524,
44,11,0.25,7.555e-06,0.000840644,
45,12,0.25,9.508e-06,0.00084358,
46,12,0.25,1.3943e-05,0.00104345,
47,12,0.25,8.981e-06,0.00085078,
48,12,0.25,9.094e-06,0.000866069,
49,13,0.25,1.2289e-05,0.000873483,
50,13,0.25,1.1783e-05,0.000935543,
51,13,0.25,1.1165e-05,0.000887957,
52,13,0.25,1.1655e-05,0.000927384,
53,14,0.25,2.3647e-05,0.000911498,
54,14,0.25,1.3254e-05,0.000906389,
55,14,0.25,1.4389e-05,0.000951855,
56,14,0.25,1.3867e-05,0.000912006,
57,15,0.25,1.5928e-05,0.000981448,
58,15,0.25,1.6172e-05,0.000931641,
59,15,0.25,1.6425e-05,0.000964858,
60,15,0.25,1.7014e-05,0.000960209,
61,16,0.25,1.9509e-05,0.000996501,
62,16,0.25,1.8678e-05,0.00101002,
63,16,0.25,1.8168e-05,0.000971046,
64,16,0.25,3.004e-05,0.000965505,
65,17,0.25,2.111e-05,0.000996179,
66,17,0.25,2.2075e-05,0.00100305,
67,17,0.25,2.1025e-05,0.00107227,
68,17,0.25,2.1983e-05,0.00103952,
69,18,0.25,2.6303e-05,0.00102154,
70,18,0.25,2.6167e-05,0.0010238,
71,18,0.25,2.5516e-05,0.00105374,
72,18,0.25,2.5913e-05,0.00106433,
73,19,0.25,2.8465e-05,0.00109824,
74,19,0.25,2.9784e-05,0.00104577,
75,19,0.25,2.9339e-05,0.00107027,
76,19,0.25,3.0405e-05,0.0010676,
77,20,0.25,3.4618e-05,0.00112875,
78,20,0.25,3.3532e-05,0.00119321,
79,20,0.25,3.5086e-05,0.00111205,
80,20,0.25,3.5075e-05,0.00119984,
81,21,0.25,4.114e-05,0.00115515,
82,21,0.25,3.854e-05,0.00113426,
83,21,0.25,6.4488e-05,0.00116346,
84,21,0.25,3.8047e-05,0.00118384,
85,22,0.25,8.3418e-05,0.00121806,
86,22,0.25,4.8459e-05,0.0011963,
87,22,0.25,5.1854e-05,0.00122257,
88,22,0.25,4.901e-05,0.00121135,
