dimension,elapsed_time
1039,0.131903000
1040,0.132502000
1041,0.138013000
1042,0.133602000
1043,0.138950000
1044,0.139708000
1045,0.146048000
1046,0.143624000
1047,0.141268000
1048,0.142713000
1049,0.134307000
1050,0.134206000
1051,0.134416000
1052,0.135960000
1053,0.213400000
1054,0.221544000
1055,0.182360000
1056,0.155048000
1057,0.147528000
1058,0.147938000
1059,0.148488000
1060,0.170337000
1061,0.152423000
1062,0.161108000
1063,0.152782000
1064,0.148871000
1065,0.150454000
1066,0.151942000
1067,0.154460000
1068,0.153316000
1069,0.151956000
1070,0.150122000
1071,0.151558000
1072,0.148703000
1073,0.150021000
1074,0.151747000
1075,0.151582000
1076,0.150707000
1077,0.151247000
1078,0.153420000
1079,0.151953000
1080,0.150785000
1081,0.150870000
1082,0.154158000
1083,0.153564000
1084,0.150701000
1085,0.151983000
1086,0.152119000
1087,0.150657000
1088,0.155368000
1089,0.148735000
1090,0.148748000
1091,0.148933000
1092,0.150057000
1093,0.149958000
1094,0.150357000
1095,0.151089000
1096,0.151448000
1097,0.151572000
1098,0.151646000
1099,0.153152000
1100,0.152740000
1101,0.152026000
1102,0.154409000
1103,0.154039000
1104,0.154415000
1105,0.156055000
1106,0.155576000
1107,0.155907000
1108,0.156077000
1109,0.156697000
1110,0.157177000
1111,0.157358000
1112,0.158441000
1113,0.168902000
1114,0.169500000
1115,0.169394000
1116,0.168314000
1117,0.169308000
1118,0.172775000
1119,0.167423000
1120,0.167843000
1121,0.169091000
1122,0.169818000
1123,0.170452000
1124,0.167249000
1125,0.168623000
1126,0.172058000
1127,0.169079000
1128,0.169237000
1129,0.169988000
1130,0.171889000
1131,0.171229000
1132,0.173514000
1133,0.177159000
1134,0.176727000
1135,0.174859000
1136,0.174469000
1137,0.173614000
1138,0.173156000
1139,0.184755000
1140,0.179329000
1141,0.176729000
1142,0.187720000
1143,0.174353000
1144,0.173190000
1145,0.178349000
1146,0.174606000
1147,0.175118000
1148,0.175258000
1149,0.175578000
1150,0.177008000
1151,0.176913000
1152,0.223839000
1153,0.179573000
1154,0.181665000
1155,0.182196000
1156,0.182741000
1157,0.184834000
1158,0.179546000
1159,0.183229000
1160,0.183408000
1161,0.183428000
1162,0.185197000
1163,0.183392000
1164,0.184336000
1165,0.194880000
1166,0.189762000
1167,0.184098000
1168,0.185532000
1169,0.192764000
1170,0.192175000
1171,0.187276000
1172,0.193470000
1173,0.194469000
1174,0.190731000
1175,0.188056000
1176,0.188139000
1177,0.187928000
1178,0.188643000
1179,0.188781000
1180,0.190188000
1181,0.190558000
1182,0.190695000
1183,0.190958000
1184,0.190766000
1185,0.193210000
1186,0.192123000
1187,0.192357000
1188,0.192629000
1189,0.193625000
1190,0.195221000
1191,0.193791000
1192,0.195691000
1193,0.196848000
1194,0.195931000
1195,0.196327000
1196,0.198033000
1197,0.198021000
1198,0.197875000
1199,0.199202000
1200,0.199703000
1201,0.199135000
1202,0.200432000
1203,0.201994000
1204,0.200597000
1205,0.201671000
1206,0.202151000
1207,0.202141000
1208,0.203604000
1209,0.203455000
1210,0.203394000
1211,0.204089000
1212,0.204970000
1213,0.205570000
1214,0.209557000
1215,0.208135000
1216,0.207008000
1217,0.208570000
1218,0.206858000
1219,0.208671000
1220,0.208925000
1221,0.208830000
1222,0.211083000
1223,0.210037000
1224,0.210632000
1225,0.212210000
1226,0.213712000
1227,0.212659000
1228,0.212192000
1229,0.213758000
1230,0.213589000
