dimension,elapsed_time
4,0.000005000
5,0.000001000
6,0.000001000
7,0.000001000
8,0.000002000
9,0.000002000
10,0.000005000
11,0.000003000
12,0.000004000
13,0.000004000
14,0.000005000
15,0.000007000
16,0.000009000
17,0.000008000
18,0.000011000
19,0.000011000
20,0.000013000
21,0.000018000
22,0.000016000
23,0.000019000
24,0.000018000
25,0.000024000
26,0.000028000
27,0.000026000
28,0.000032000
29,0.000031000
30,0.000036000
31,0.000045000
32,0.000043000
33,0.000049000
34,0.000047000
35,0.000054000
36,0.000060000
37,0.000060000
38,0.000069000
39,0.000068000
40,0.000079000
41,0.000095000
42,0.000084000
43,0.000105000
44,0.000109000
45,0.000118000
46,0.000126000
47,0.000129000
48,0.000142000
49,0.000143000
50,0.000155000
51,0.000168000
52,0.000170000
53,0.000182000
54,0.000185000
55,0.000200000
56,0.000214000
57,0.000218000
58,0.000232000
59,0.000237000
60,0.000253000
61,0.000235000
62,0.000238000
63,0.000249000
64,0.000255000
65,0.000288000
66,0.000381000
67,0.000314000
68,0.000319000
69,0.000321000
70,0.000333000
71,0.000376000
72,0.000524000
73,0.000375000
74,0.000380000
75,0.000403000
76,0.000392000
77,0.000381000
78,0.000401000
79,0.000407000
80,0.000427000
81,0.000452000
82,0.000455000
83,0.000478000
84,0.000498000
85,0.000493000
86,0.000490000
87,0.000498000
88,0.000519000
89,0.000523000
90,0.000547000
91,0.000583000
92,0.000590000
93,0.000659000
94,0.000613000
95,0.000613000
96,0.000621000
97,0.000626000
98,0.000652000
99,0.000696000
100,0.000727000
101,0.000715000
102,0.000681000
103,0.000731000
104,0.000719000
105,0.000746000
106,0.000810000
107,0.000799000
108,0.000831000
109,0.000817000
110,0.000828000
111,0.000861000
112,0.000861000
113,0.000915000
114,0.000890000
115,0.000924000
116,0.000929000
117,0.000937000
118,0.000942000
119,0.000942000
120,0.000971000
121,0.001001000
122,0.001057000
123,0.001057000
124,0.001016000
125,0.001054000
126,0.001090000
127,0.001108000
128,0.001093000
129,0.001100000
130,0.001134000
131,0.001167000
132,0.001189000
133,0.001199000
134,0.001225000
135,0.001226000
136,0.001272000
137,0.001238000
138,0.001313000
139,0.001331000
140,0.001332000
141,0.001368000
142,0.001373000
143,0.001417000
144,0.001422000
145,0.001465000
146,0.001530000
147,0.001520000
148,0.001667000
149,0.001575000
150,0.001610000
151,0.001657000
152,0.001702000
153,0.001720000
154,0.001729000
155,0.001783000
156,0.001863000
157,0.001838000
158,0.001890000
159,0.001945000
160,0.001961000
161,0.002011000
162,0.002072000
163,0.002107000
164,0.002137000
165,0.002201000
166,0.002266000
167,0.002246000
168,0.002296000
169,0.002306000
170,0.002380000
171,0.002439000
172,0.002425000
173,0.002487000
174,0.002539000
175,0.002624000
176,0.002659000
177,0.002688000
178,0.002741000
179,0.002730000
180,0.002800000
181,0.002859000
182,0.002881000
183,0.002931000
184,0.002995000
185,0.003014000
186,0.003230000
187,0.003400000
188,0.003401000
189,0.003228000
190,0.003283000
191,0.003324000
192,0.003382000
193,0.003445000
194,0.003518000
195,0.003511000
196,0.003630000
197,0.003597000
198,0.003720000
199,0.003715000
200,0.003803000
201,0.003886000
202,0.003907000
203,0.004007000
204,0.003992000
205,0.004099000
206,0.004259000
207,0.004293000
208,0.004396000
209,0.004400000
210,0.004477000
211,0.004574000
212,0.004554000
213,0.004677000
214,0.004717000
215,0.004933000
216,0.004868000
217,0.004821000
218,0.005031000
219,0.005154000
