dimension,elapsed_time
4,0.000004000
5,0.000002000
6,0.000002000
7,0.000004000
8,0.000004000
9,0.000005000
10,0.000007000
11,0.000011000
12,0.000010000
13,0.000012000
14,0.000015000
15,0.000017000
16,0.000016000
17,0.000022000
18,0.000028000
19,0.000029000
20,0.000032000
21,0.000038000
22,0.000041000
23,0.000050000
24,0.000054000
25,0.000057000
26,0.000058000
27,0.000068000
28,0.000078000
29,0.000089000
30,0.000097000
31,0.000106000
32,0.000116000
33,0.000127000
34,0.000120000
35,0.000129000
36,0.000151000
37,0.000142000
38,0.000153000
39,0.000164000
40,0.000177000
41,0.000190000
42,0.000204000
43,0.000218000
44,0.000232000
45,0.000249000
46,0.000253000
47,0.000272000
48,0.000490000
49,0.000451000
50,0.000325000
51,0.000443000
52,0.000363000
53,0.000382000
54,0.000391000
55,0.000369000
56,0.000377000
57,0.000397000
58,0.000419000
59,0.000440000
60,0.000461000
61,0.000485000
62,0.000508000
63,0.000533000
64,0.000591000
65,0.000588000
66,0.000583000
67,0.000552000
68,0.000579000
69,0.000604000
70,0.000631000
71,0.000670000
72,0.000775000
73,0.000814000
74,0.000700000
75,0.000730000
76,0.000738000
77,0.000763000
78,0.000829000
79,0.000824000
80,0.000856000
81,0.000835000
82,0.000861000
83,0.000892000
84,0.000927000
85,0.000968000
86,0.000930000
87,0.000961000
88,0.000979000
89,0.001021000
90,0.001049000
91,0.001084000
92,0.001107000
93,0.001116000
94,0.001149000
95,0.001203000
96,0.001162000
97,0.001176000
98,0.001214000
99,0.001227000
100,0.001252000
101,0.001290000
102,0.001328000
103,0.001390000
104,0.001368000
105,0.001429000
106,0.001415000
107,0.001419000
108,0.001449000
109,0.001520000
110,0.001526000
111,0.001556000
112,0.001607000
113,0.001636000
114,0.001662000
115,0.001664000
116,0.001677000
117,0.001745000
118,0.001809000
119,0.001976000
120,0.002010000
121,0.002149000
122,0.002180000
123,0.002192000
124,0.002187000
125,0.002150000
126,0.002125000
127,0.002199000
128,0.002275000
129,0.002286000
130,0.002360000
131,0.002405000
132,0.002459000
133,0.002566000
134,0.002568000
135,0.002653000
136,0.002709000
137,0.002723000
138,0.002809000
139,0.002847000
140,0.002897000
141,0.002991000
142,0.003045000
143,0.003141000
144,0.003190000
145,0.003458000
146,0.003517000
147,0.003361000
148,0.003430000
149,0.003583000
150,0.003568000
151,0.003759000
152,0.003898000
153,0.003990000
154,0.004032000
155,0.004137000
156,0.004139000
157,0.004295000
158,0.004341000
159,0.004372000
160,0.004492000
161,0.004591000
162,0.004732000
163,0.004751000
164,0.004901000
165,0.004915000
166,0.005053000
167,0.005073000
168,0.005119000
169,0.005246000
170,0.005411000
171,0.005407000
172,0.005498000
173,0.005669000
174,0.005756000
175,0.005846000
176,0.005843000
177,0.005946000
178,0.006304000
179,0.006217000
180,0.006316000
181,0.006424000
182,0.006531000
183,0.006624000
184,0.006742000
185,0.006836000
186,0.006880000
187,0.006971000
188,0.007125000
189,0.007249000
190,0.007336000
191,0.007494000
192,0.007585000
193,0.007681000
194,0.007962000
195,0.007962000
196,0.008106000
197,0.008169000
198,0.008259000
199,0.008454000
200,0.008597000
201,0.008623000
202,0.009732000
203,0.009867000
204,0.009778000
205,0.009300000
206,0.009752000
207,0.009723000
208,0.009726000
209,0.009666000
210,0.009791000
211,0.009944000
212,0.010086000
213,0.010485000
214,0.010441000
215,0.010569000
216,0.010724000
217,0.010759000
218,0.010883000
219,0.011079000
220,0.011215000
221,0.011422000
222,0.011583000
223,0.011739000
224,0.011906000
225,0.012034000
226,0.012102000
227,0.012794000
228,0.012485000
229,0.012991000
230,0.012735000
231,0.012914000
232,0.013085000
233,0.013394000
234,0.013595000
235,0.013612000
236,0.014317000
237,0.014443000
238,0.014103000
239,0.014251000
240,0.014499000
241,0.014626000
242,0.014822000
243,0.015187000
244,0.015665000
245,0.015372000
246,0.015773000
247,0.015722000
248,0.015837000
249,0.016156000
250,0.016362000
251,0.016485000
252,0.016644000
253,0.016865000
254,0.017086000
255,0.017283000
256,0.017400000
257,0.017574000
258,0.017740000
259,0.018031000
260,0.018292000
261,0.018433000
262,0.018604000
263,0.018710000
264,0.019001000
265,0.019209000
266,0.019355000
267,0.019505000
268,0.019733000
269,0.020062000
270,0.020316000
271,0.020546000
272,0.020841000
273,0.021061000
274,0.021225000
275,0.021476000
276,0.021612000
277,0.021909000
278,0.022131000
279,0.022266000
280,0.022579000
281,0.022790000
282,0.023040000
283,0.023288000
284,0.023586000
285,0.023836000
286,0.024052000
287,0.024197000
288,0.024502000
289,0.024697000
290,0.024857000
291,0.025073000
292,0.025388000
293,0.025778000
294,0.026105000
295,0.026352000
296,0.026452000
297,0.026674000
298,0.026986000
299,0.027282000
300,0.027520000
301,0.027869000
302,0.028189000
303,0.028556000
304,0.028799000
305,0.029125000
306,0.029201000
307,0.029474000
308,0.029766000
309,0.030081000
310,0.030417000
311,0.030587000
312,0.031064000
313,0.031307000
314,0.031553000
315,0.031932000
316,0.032010000
317,0.032318000
318,0.032893000
319,0.033069000
320,0.033405000
321,0.033610000
322,0.033979000
323,0.034283000
324,0.034691000
325,0.034974000
326,0.035096000
327,0.035365000
328,0.035758000
329,0.036275000
330,0.036717000
331,0.037192000
332,0.038408000
333,0.038126000
334,0.038512000
335,0.038931000
336,0.038991000
337,0.040816000
338,0.039785000
339,0.041067000
340,0.042017000
341,0.042248000
342,0.042137000
343,0.041436000
344,0.042027000
345,0.042084000
346,0.045598000
347,0.045303000
348,0.043474000
349,0.044509000
350,0.045844000
351,0.045099000
352,0.045463000
353,0.045780000
354,0.045813000
355,0.046104000
356,0.046098000
357,0.046773000
358,0.047166000
359,0.047216000
360,0.048970000
361,0.048551000
362,0.092835000
363,0.049471000
364,0.049279000
365,0.050579000
366,0.050569000
367,0.050777000
368,0.052351000
369,0.053322000
370,0.052335000
371,0.052755000
372,0.052471000
373,0.055948000
374,0.053255000
375,0.054481000
376,0.055404000
377,0.057208000
378,0.057886000
379,0.057655000
380,0.058653000
381,0.058854000
382,0.058749000
383,0.059518000
384,0.059929000
385,0.060721000
386,0.060556000
387,0.060627000
388,0.060157000
389,0.061622000
390,0.062915000
391,0.063634000
392,0.063892000
393,0.064511000
394,0.064731000
395,0.065428000
396,0.064864000
397,0.063310000
398,0.065835000
399,0.067070000
400,0.067476000
401,0.068184000
402,0.068731000
403,0.068946000
404,0.069366000
405,0.070012000
406,0.070618000
407,0.070417000
408,0.069932000
409,0.072217000
410,0.072335000
411,0.073835000
412,0.073993000
413,0.074109000
414,0.074896000
415,0.075514000
416,0.073507000
417,0.076023000
418,0.076572000
419,0.077585000
420,0.077884000
421,0.078340000
422,0.078759000
423,0.079492000
424,0.080517000
425,0.078520000
426,0.081609000
427,0.082061000
428,0.082789000
429,0.114232000
430,0.083939000
431,0.084495000
432,0.085101000
433,0.086039000
434,0.085917000
435,0.087309000
436,0.088040000
437,0.088029000
438,0.089013000
439,0.089823000
440,0.090111000
441,0.090486000
442,0.090895000
443,0.090029000
444,0.092300000
445,0.092916000
446,0.093242000
447,0.094071000
448,0.094118000
449,0.094770000
450,0.095881000
451,0.096295000
452,0.094020000
453,0.096771000
454,0.098760000
455,0.099494000
456,0.100243000
457,0.100079000
458,0.100559000
459,0.100530000
460,0.102250000
461,0.102674000
462,0.098906000
463,0.099655000
464,0.100238000
465,0.101022000
466,0.103368000
467,0.106462000
468,0.106620000
469,0.107082000
470,0.104162000
471,0.107676000
472,0.107811000
473,0.105523000
474,0.106103000
475,0.109346000
476,0.111665000
477,0.109470000
478,0.111885000
479,0.111719000
480,0.111545000
481,0.113582000
482,0.113420000
483,0.113277000
484,0.117986000
485,0.127533000
486,0.120710000
487,0.118885000
488,0.120337000
489,0.120318000
490,0.118044000
491,0.118509000
492,0.119624000
493,0.119265000
494,0.120943000
495,0.126266000
496,0.123826000
497,0.122158000
498,0.124929000
499,0.130011000
500,0.128701000
501,0.125691000
502,0.126005000
503,0.127399000
504,0.127939000
505,0.129505000
506,0.129434000
507,0.129510000
508,0.136826000
509,0.135403000
510,0.135711000
511,0.135997000
512,0.136619000
513,0.137393000
514,0.138166000
515,0.139178000
516,0.139350000
517,0.140240000
518,0.140898000
519,0.142290000
520,0.142608000
521,0.143673000
522,0.144445000
523,0.146171000
524,0.146247000
525,0.147197000
526,0.147643000
527,0.148494000
528,0.149407000
529,0.150284000
530,0.150454000
531,0.152632000
532,0.153026000
533,0.153871000
534,0.154793000
535,0.156063000
536,0.156129000
537,0.157159000
538,0.157984000
539,0.158648000
540,0.160180000
541,0.166382000
542,0.162195000
543,0.162892000
544,0.163526000
545,0.164316000
546,0.164927000
547,0.166213000
548,0.167005000
549,0.167988000
550,0.168797000
551,0.174821000
552,0.170846000
553,0.172316000
554,0.173041000
555,0.174003000
556,0.174623000
557,0.175440000
558,0.176102000
559,0.177044000
560,0.178341000
561,0.179569000
562,0.180195000
563,0.181495000
564,0.183235000
565,0.183295000
566,0.183674000
567,0.184526000
568,0.185756000
569,0.186777000
570,0.187506000
571,0.188788000
572,0.189490000
573,0.190919000
574,0.192057000
575,0.193676000
576,0.193452000
577,0.194656000
578,0.195590000
579,0.197080000
580,0.197939000
581,0.199159000
582,0.198518000
583,0.201654000
584,0.202557000
585,0.203714000
586,0.203889000
587,0.204916000
588,0.206088000
589,0.207487000
590,0.208325000
591,0.209701000
592,0.210561000
593,0.211662000
594,0.212850000
595,0.213905000
596,0.214264000
597,0.215836000
598,0.216523000
599,0.217871000
600,0.218613000
601,0.220064000
602,0.221075000
603,0.222495000
604,0.224445000
605,0.225089000
606,0.223868000
607,0.226376000
608,0.228453000
609,0.229322000
610,0.229782000
611,0.230858000
612,0.232113000
613,0.233556000
614,0.235449000
615,0.235901000
616,0.235993000
617,0.237240000
618,0.239975000
619,0.240283000
620,0.241006000
621,0.242472000
622,0.243554000
623,0.244660000
624,0.246414000
625,0.247407000
626,0.247708000
627,0.249568000
628,0.250434000
629,0.251564000
630,0.253234000
631,0.254468000
632,0.254889000
633,0.256726000
634,0.258771000
635,0.260380000
636,0.261290000
637,0.262517000
638,0.263140000
639,0.263998000
640,0.265755000
641,0.267396000
642,0.268470000
643,0.270093000
644,0.270432000
645,0.272351000
646,0.272000000
647,0.273518000
648,0.274778000
649,0.276353000
650,0.277607000
651,0.278991000
652,0.280490000
653,0.282074000
654,0.282632000
655,0.284453000
656,0.284686000
657,0.286165000
658,0.287265000
659,0.289047000
660,0.290177000
661,0.292356000
662,0.293573000
663,0.294697000
664,0.296584000
665,0.297126000
666,0.297672000
667,0.299064000
668,0.301676000
669,0.303059000
670,0.304575000
671,0.305974000
672,0.307438000
673,0.307633000
674,0.309504000
675,0.311185000
676,0.311204000
677,0.312381000
678,0.314878000
679,0.315411000
680,0.317080000
681,0.318519000
682,0.319615000
683,0.321575000
684,0.322950000
685,0.326069000
686,0.325575000
687,0.326647000
688,0.328178000
689,0.329579000
690,0.330982000
691,0.331756000
692,0.335482000
693,0.336119000
694,0.337227000
695,0.339495000
696,0.339221000
697,0.340894000
698,0.342961000
699,0.343711000
700,0.346257000
701,0.347068000
702,0.349036000
703,0.349971000
704,0.352617000
705,0.353054000
706,0.354453000
707,0.356862000
708,0.358491000
709,0.359486000
710,0.362103000
711,0.362336000
712,0.364203000
713,0.365999000
714,0.369314000
715,0.368841000
716,0.369375000
717,0.371382000
718,0.372335000
719,0.374013000
720,0.376546000
721,0.377197000
722,0.379422000
723,0.381905000
724,0.382944000
725,0.384937000
726,0.385343000
727,0.386713000
728,0.388028000
729,0.389832000
730,0.391485000
731,0.393494000
732,0.397606000
733,0.397470000
734,0.398450000
735,0.400760000
736,0.400834000
737,0.402714000
738,0.404110000
739,0.405890000
740,0.407992000
741,0.409240000
742,0.411645000
743,0.413526000
744,0.415825000
745,0.416765000
746,0.417135000
747,0.419639000
748,0.426095000
749,0.422304000
750,0.424393000
751,0.426667000
752,0.428723000
753,0.430310000
754,0.431781000
755,0.433453000
756,0.435029000
757,0.435883000
758,0.438010000
759,0.439477000
760,0.441317000
761,0.443761000
762,0.445475000
763,0.446834000
764,0.448749000
765,0.449826000
766,0.451876000
767,0.454163000
768,0.455313000
769,0.460843000
770,0.458907000
771,0.461248000
772,0.463089000
773,0.465837000
774,0.466998000
775,0.469104000
776,0.470817000
777,0.471439000
778,0.472745000
779,0.475838000
780,0.477329000
781,0.479507000
782,0.482182000
783,0.483756000
784,0.485235000
785,0.486921000
786,0.487558000
787,0.489941000
788,0.491359000
789,0.494196000
790,0.495250000
791,0.498240000
792,0.500252000
793,0.502244000
794,0.503323000
795,0.506126000
796,0.507054000
797,0.509261000
798,0.510692000
799,0.512840000
800,0.515088000
801,0.517294000
802,0.518625000
803,0.520495000
804,0.523105000
805,0.524831000
806,0.526130000
807,0.527609000
808,0.530019000
809,0.531738000
810,0.534547000
811,0.536176000
812,0.537628000
813,0.540434000
814,0.542313000
815,0.545229000
816,0.545260000
817,0.548462000
818,0.550414000
819,0.552747000
820,0.554433000
821,0.556443000
