Dimension,NNZ_per_row,Sparsity,Time
116,64,0.55,0.000909282,
117,65,0.55,0.000916857,
118,65,0.55,0.000925855,
119,66,0.55,0.00094523,
120,66,0.55,0.000975123,
121,67,0.55,0.00150536,
122,68,0.55,0.0010087,
123,68,0.55,0.00107896,
124,69,0.55,0.00104029,
125,69,0.55,0.00222288,
126,70,0.55,0.0023055,
127,70,0.55,0.00105711,
128,71,0.55,0.001199,
129,71,0.55,0.00114924,
130,72,0.55,0.00115754,
131,73,0.55,0.00120316,
132,73,0.55,0.00253509,
133,74,0.55,0.00265399,
134,74,0.55,0.00126567,
135,75,0.55,0.00127187,
136,75,0.55,0.00131519,
137,76,0.55,0.00134444,
138,76,0.55,0.00133237,
139,77,0.55,0.00137363,
140,77,0.55,0.00139203,
141,78,0.55,0.00142782,
142,79,0.55,0.00146728,
143,79,0.55,0.00150082,
144,80,0.55,0.00148042,
145,80,0.55,0.00151347,
146,81,0.55,0.00160876,
147,81,0.55,0.00159362,
148,82,0.55,0.00339415,
149,82,0.55,0.00160709,
150,83,0.55,0.00164329,
151,84,0.55,0.0016994,
152,84,0.55,0.00334893,
153,85,0.55,0.00183854,
154,85,0.55,0.00315236,
155,86,0.55,0.00185756,
156,86,0.55,0.00362457,
157,87,0.55,0.00193062,
158,87,0.55,0.00195043,
159,88,0.55,0.00405666,
160,88,0.55,0.00203734,
161,89,0.55,0.00409087,
162,90,0.55,0.00208216,
163,90,0.55,0.00215633,
164,91,0.55,0.00218589,
165,91,0.55,0.00217126,
166,92,0.55,0.00220479,
167,92,0.55,0.00225292,
168,93,0.55,0.00416576,
169,93,0.55,0.00231233,
170,94,0.55,0.00236099,
171,95,0.55,0.00245163,
172,95,0.55,0.00242849,
173,96,0.55,0.00256465,
174,96,0.55,0.0025922,
175,97,0.55,0.0025118,
176,97,0.55,0.00252361,
177,98,0.55,0.00256836,
178,98,0.55,0.00259972,
179,99,0.55,0.00266226,
180,99,0.55,0.00273529,
181,100,0.55,0.00300774,
182,101,0.55,0.00495952,
183,101,0.55,0.00311169,
184,102,0.55,0.00287562,
185,102,0.55,0.00303427,
186,103,0.55,0.00493446,
187,103,0.55,0.00381672,
188,104,0.55,0.00307852,
189,104,0.55,0.0030574,
190,105,0.55,0.00315813,
191,106,0.55,0.00512004,
192,106,0.55,0.00320632,
193,107,0.55,0.00328185,
194,107,0.55,0.00327424,
195,108,0.55,0.00521648,
196,108,0.55,0.00538308,
197,109,0.55,0.00338958,
198,109,0.55,0.00551343,
199,110,0.55,0.00352203,
200,110,0.55,0.00354875,
201,111,0.55,0.00564992,
202,112,0.55,0.00363753,
203,112,0.55,0.00370091,
204,113,0.55,0.0037686,
205,113,0.55,0.00380576,
206,114,0.55,0.00388579,
207,114,0.55,0.00384167,
208,115,0.55,0.00392027,
209,115,0.55,0.00399948,
210,116,0.55,0.00403816,
211,117,0.55,0.00409048,
212,117,0.55,0.00611205,
213,118,0.55,0.00420922,
214,118,0.55,0.00634418,
215,119,0.55,0.00430657,
216,119,0.55,0.00626667,
217,120,0.55,0.00454775,
218,120,0.55,0.00445318,
219,121,0.55,0.00453334,
220,121,0.55,0.00654618,
221,122,0.55,0.00669024,
222,123,0.55,0.00463803,
223,123,0.55,0.00467594,
224,124,0.55,0.00474744,
225,124,0.55,0.00477872,
226,125,0.55,0.00490491,
227,125,0.55,0.00496517,
228,126,0.55,0.00493488,
229,126,0.55,0.00507045,
230,127,0.55,0.0050926,
231,128,0.55,0.00521492,
232,128,0.55,0.00724872,
233,129,0.55,0.00534334,
234,129,0.55,0.00585249,
235,130,0.55,0.00749618,
236,130,0.55,0.00553772,
237,131,0.55,0.00561543,
238,131,0.55,0.00555318,
239,132,0.55,0.0056349,
240,132,0.55,0.00769737,
241,133,0.55,0.00573162,
242,134,0.55,0.00584059,
243,134,0.55,0.00593989,
244,135,0.55,0.00802863,
245,135,0.55,0.00605342,
246,136,0.55,0.00617475,
247,136,0.55,0.0061685,
248,137,0.55,0.0082515,
249,137,0.55,0.00836014,
250,138,0.55,0.00632847,
251,139,0.55,0.00635644,
252,139,0.55,0.00652944,
253,140,0.55,0.00653188,
254,140,0.55,0.00666651,
255,141,0.55,0.00704584,
256,141,0.55,0.00671359,
257,142,0.55,0.00906339,
258,142,0.55,0.00696523,
259,143,0.55,0.00701232,
260,143,0.55,0.00708052,
261,144,0.55,0.00711312,
262,145,0.55,0.00736981,
263,145,0.55,0.0073894,
264,146,0.55,0.00738473,
265,146,0.55,0.00733669,
266,147,0.55,0.00763392,
267,147,0.55,0.00958376,
268,148,0.55,0.00976307,
269,148,0.55,0.00777477,
270,149,0.55,0.010071,
271,150,0.55,0.0102444,
272,150,0.55,0.010029,
273,151,0.55,0.00820024,
274,151,0.55,0.0104633,
275,152,0.55,0.00832178,
276,152,0.55,0.0105549,
277,153,0.55,0.00843211,
278,153,0.55,0.00846471,
279,154,0.55,0.00855891,
280,154,0.55,0.0105582,
281,155,0.55,0.00871452,
282,156,0.55,0.00882685,
283,156,0.55,0.00909796,
284,157,0.55,0.00902742,
285,157,0.55,0.00902445,
286,158,0.55,0.00933638,
287,158,0.55,0.00920475,
288,159,0.55,0.00945731,
289,159,0.55,0.0102712,
290,160,0.55,0.00961926,
291,161,0.55,0.00978772,
292,161,0.55,0.0116267,
293,162,0.55,0.00989867,
294,162,0.55,0.00977096,
295,163,0.55,0.0100781,
296,163,0.55,0.0100831,
297,164,0.55,0.0101009,
298,164,0.55,0.0102828,
299,165,0.55,0.0104177,
300,165,0.55,0.0104782,
301,166,0.55,0.0104581,
302,167,0.55,0.010633,
303,167,0.55,0.0125997,
304,168,0.55,0.0110844,
305,168,0.55,0.0109364,
306,169,0.55,0.0110403,
307,169,0.55,0.0111643,
308,170,0.55,0.0112461,
309,170,0.55,0.0114203,
310,171,0.55,0.0114286,
311,172,0.55,0.0118328,
312,172,0.55,0.01166,
313,173,0.55,0.0119052,
314,173,0.55,0.011713,
315,174,0.55,0.0123103,
316,174,0.55,0.0120082,
317,175,0.55,0.0120888,
318,175,0.55,0.0121494,
319,176,0.55,0.0123837,
320,176,0.55,0.0124102,
321,177,0.55,0.0124975,
322,178,0.55,0.0126609,
323,178,0.55,0.0150185,
324,179,0.55,0.0128702,
325,179,0.55,0.0129662,
326,180,0.55,0.0131348,
327,180,0.55,0.0133365,
328,181,0.55,0.0154284,
329,181,0.55,0.0133627,
330,182,0.55,0.0156046,
331,183,0.55,0.0137126,
332,183,0.55,0.0138014,
333,184,0.55,0.0140801,
334,184,0.55,0.013891,
335,185,0.55,0.0142676,
336,185,0.55,0.0163057,
337,186,0.55,0.014682,
338,186,0.55,0.0144186,
339,187,0.55,0.0145769,
340,187,0.55,0.0150049,
341,188,0.55,0.0148273,
342,189,0.55,0.0148498,
343,189,0.55,0.0169642,
344,190,0.55,0.0150933,
345,190,0.55,0.0152799,
346,191,0.55,0.0153983,
347,191,0.55,0.0154041,
348,192,0.55,0.0164074,
349,192,0.55,0.0156487,
350,193,0.55,0.0157065,
351,194,0.55,0.0158301,
352,194,0.55,0.0161951,
353,195,0.55,0.0161705,
354,195,0.55,0.0176003,
355,196,0.55,0.016356,
356,196,0.55,0.0165059,
357,197,0.55,0.0166742,
358,197,0.55,0.0169228,
359,198,0.55,0.0169269,
360,198,0.55,0.0168226,
361,199,0.55,0.0175608,
362,200,0.55,0.0174257,
363,200,0.55,0.0172964,
364,201,0.55,0.017635,
365,201,0.55,0.0176706,
366,202,0.55,0.0179994,
367,202,0.55,0.0178846,
368,203,0.55,0.0181612,
369,203,0.55,0.0181099,
370,204,0.55,0.0183294,
371,205,0.55,0.0184174,
372,205,0.55,0.0185567,
373,206,0.55,0.0189194,
374,206,0.55,0.018863,
375,207,0.55,0.0191897,
376,207,0.55,0.0195925,
377,208,0.55,0.0194568,
378,208,0.55,0.0194701,
379,209,0.55,0.0197533,
380,209,0.55,0.0220033,
381,210,0.55,0.0198687,
382,211,0.55,0.0205181,
383,211,0.55,0.0202229,
384,212,0.55,0.0204355,
385,212,0.55,0.0204354,
386,213,0.55,0.0208502,
387,213,0.55,0.0206357,
388,214,0.55,0.020848,
389,214,0.55,0.0210343,
390,215,0.55,0.0235391,
391,216,0.55,0.0213569,
392,216,0.55,0.0214447,
393,217,0.55,0.0216396,
394,217,0.55,0.0218452,
395,218,0.55,0.0220515,
396,218,0.55,0.0240409,
397,219,0.55,0.02334,
398,219,0.55,0.0223727,
399,220,0.55,0.0226306,
400,220,0.55,0.0228725,
401,221,0.55,0.0229648,
402,222,0.55,0.0231033,
403,222,0.55,0.0232627,
404,223,0.55,0.0247257,
405,223,0.55,0.0237245,
406,224,0.55,0.0235534,
407,224,0.55,0.0239689,
408,225,0.55,0.0241354,
409,225,0.55,0.0241367,
410,226,0.55,0.0246789,
411,227,0.55,0.0246136,
412,227,0.55,0.0249605,
413,228,0.55,0.025119,
414,228,0.55,0.0249639,
415,229,0.55,0.0255615,
416,229,0.55,0.0254564,
417,230,0.55,0.0256838,
418,230,0.55,0.0255595,
419,231,0.55,0.0259654,
420,231,0.55,0.0287144,
421,232,0.55,0.0283296,
422,233,0.55,0.0266447,
423,233,0.55,0.0267599,
424,234,0.55,0.026697,
425,234,0.55,0.0269595,
426,235,0.55,0.0273373,
427,235,0.55,0.0278728,
428,236,0.55,0.0275614,
429,236,0.55,0.0277849,
430,237,0.55,0.0275982,
431,238,0.55,0.0281104,
432,238,0.55,0.0279992,
433,239,0.55,0.028402,
434,239,0.55,0.0285216,
435,240,0.55,0.0288084,
436,240,0.55,0.028856,
437,241,0.55,0.0293747,
438,241,0.55,0.0293087,
439,242,0.55,0.029582,
440,242,0.55,0.0319138,
441,243,0.55,0.0296124,
442,244,0.55,0.0299144,
443,244,0.55,0.0301328,
444,245,0.55,0.0306488,
445,245,0.55,0.0305189,
446,246,0.55,0.0315597,
447,246,0.55,0.0313636,
448,247,0.55,0.03332,
449,247,0.55,0.0320773,
450,248,0.55,0.031358,
451,249,0.55,0.0317912,
452,249,0.55,0.0319952,
453,250,0.55,0.0342923,
454,250,0.55,0.0326662,
455,251,0.55,0.03536,
456,251,0.55,0.0326805,
457,252,0.55,0.0350802,
458,252,0.55,0.0335994,
459,253,0.55,0.0332606,
460,253,0.55,0.0357481,
461,254,0.55,0.0336364,
462,255,0.55,0.035689,
463,255,0.55,0.0344398,
464,256,0.55,0.0353759,
465,256,0.55,0.0345508,
466,257,0.55,0.0347856,
467,257,0.55,0.0348716,
468,258,0.55,0.0353727,
469,258,0.55,0.0354359,
470,259,0.55,0.0356509,
471,260,0.55,0.0360982,
472,260,0.55,0.0359992,
473,261,0.55,0.0364266,
474,261,0.55,0.0365676,
475,262,0.55,0.0376937,
476,262,0.55,0.0373339,
477,263,0.55,0.0392918,
478,263,0.55,0.0372984,
479,264,0.55,0.0375585,
480,264,0.55,0.0396068,
481,265,0.55,0.0379917,
482,266,0.55,0.0381767,
483,266,0.55,0.038171,
484,267,0.55,0.0404866,
485,267,0.55,0.0387414,
486,268,0.55,0.0390411,
487,268,0.55,0.0403141,
488,269,0.55,0.0393813,
489,269,0.55,0.0397545,
490,270,0.55,0.0398585,
491,271,0.55,0.0404594,
492,271,0.55,0.0322061,
493,272,0.55,0.0333492,
494,272,0.55,0.0335061,
495,273,0.55,0.0338603,
496,273,0.55,0.0339436,
497,274,0.55,0.0342151,
498,274,0.55,0.0344058,
499,275,0.55,0.0345436,
500,275,0.55,0.0348376,
501,276,0.55,0.0343441,
502,277,0.55,0.0344155,
503,277,0.55,0.0346402,
504,278,0.55,0.0349227,
505,278,0.55,0.0351232,
506,279,0.55,0.0355615,
507,279,0.55,0.0356094,
508,280,0.55,0.035922,
509,280,0.55,0.0358153,
510,281,0.55,0.0360071,
511,282,0.55,0.0361508,
512,282,0.55,0.0364246,
513,283,0.55,0.0364519,
514,283,0.55,0.0369422,
515,284,0.55,0.0383855,
516,284,0.55,0.0367768,
517,285,0.55,0.0374728,
518,285,0.55,0.03715,
519,286,0.55,0.0379062,
520,286,0.55,0.0379749,
521,287,0.55,0.0380138,
522,288,0.55,0.0382583,
523,288,0.55,0.0387704,
524,289,0.55,0.03862,
525,289,0.55,0.0389501,
526,290,0.55,0.0388516,
527,290,0.55,0.0389255,
528,291,0.55,0.0395426,
529,291,0.55,0.0391308,
530,292,0.55,0.0406617,
531,293,0.55,0.0404329,
532,293,0.55,0.0403364,
533,294,0.55,0.0402663,
534,294,0.55,0.0405086,
535,295,0.55,0.0408931,
536,295,0.55,0.0408594,
537,296,0.55,0.0406902,
538,296,0.55,0.0385927,
539,297,0.55,0.0415661,
540,297,0.55,0.0416772,
541,298,0.55,0.0419151,
542,299,0.55,0.0410174,
543,299,0.55,0.0434755,
544,300,0.55,0.0425773,
545,300,0.55,0.0431297,
546,301,0.55,0.0427248,
547,301,0.55,0.0432357,
548,302,0.55,0.0430908,
549,302,0.55,0.043735,
550,303,0.55,0.0437689,
551,304,0.55,0.0438785,
552,304,0.55,0.0440641,
553,305,0.55,0.0440719,
554,305,0.55,0.0447888,
555,306,0.55,0.0449964,
556,306,0.55,0.0447421,
557,307,0.55,0.0455901,
558,307,0.55,0.0469597,
559,308,0.55,0.0458957,
560,308,0.55,0.0456549,
561,309,0.55,0.0457277,
562,310,0.55,0.0463473,
563,310,0.55,0.0480779,
564,311,0.55,0.0467824,
565,311,0.55,0.0478808,
566,312,0.55,0.0473073,
567,312,0.55,0.0475578,
568,313,0.55,0.0475884,
569,313,0.55,0.0479508,
570,314,0.55,0.0472568,
571,315,0.55,0.0486951,
572,315,0.55,0.0484,
573,316,0.55,0.0483812,
574,316,0.55,0.0490047,
575,317,0.55,0.0492837,
576,317,0.55,0.0496285,
577,318,0.55,0.0494652,
578,318,0.55,0.0491556,
579,319,0.55,0.0502609,
580,319,0.55,0.0498375,
581,320,0.55,0.0508038,
582,321,0.55,0.0507771,
583,321,0.55,0.048291,
584,322,0.55,0.0515263,
585,322,0.55,0.0513505,
586,323,0.55,0.0518351,
587,323,0.55,0.0495098,
588,324,0.55,0.0523261,
589,324,0.55,0.0541644,
590,325,0.55,0.0531407,
591,326,0.55,0.0526661,
592,326,0.55,0.0531322,
593,327,0.55,0.0532252,
594,327,0.55,0.053619,
595,328,0.55,0.0541572,
596,328,0.55,0.054279,
597,329,0.55,0.0543624,
598,329,0.55,0.0545438,
599,330,0.55,0.0544567,
600,330,0.55,0.0546186,
601,331,0.55,0.0553913,
602,332,0.55,0.055599,
603,332,0.55,0.055461,
604,333,0.55,0.0556477,
605,333,0.55,0.0559282,
606,334,0.55,0.0563971,
607,334,0.55,0.0582448,
608,335,0.55,0.0575306,
609,335,0.55,0.0561292,
610,336,0.55,0.0575726,
611,337,0.55,0.0579633,
612,337,0.55,0.0585853,
613,338,0.55,0.0582681,
614,338,0.55,0.0601394,
615,339,0.55,0.0585663,
616,339,0.55,0.0584235,
617,340,0.55,0.0597382,
618,340,0.55,0.0612986,
619,341,0.55,0.0606361,
620,341,0.55,0.0600403,
621,342,0.55,0.0599926,
622,343,0.55,0.0604115,
623,343,0.55,0.0609241,
624,344,0.55,0.0615121,
625,344,0.55,0.0611918,
626,345,0.55,0.063214,
627,345,0.55,0.061907,
628,346,0.55,0.0598473,
629,346,0.55,0.0599114,
630,347,0.55,0.0627494,
631,348,0.55,0.0633037,
632,348,0.55,0.0605404,
633,349,0.55,0.0633879,
634,349,0.55,0.0635106,
635,350,0.55,0.065403,
636,350,0.55,0.064459,
637,351,0.55,0.0646796,
638,351,0.55,0.0645404,
639,352,0.55,0.067,
640,352,0.55,0.065057,
641,353,0.55,0.0663413,
642,354,0.55,0.0636601,
643,354,0.55,0.0678189,
644,355,0.55,0.0663863,
645,355,0.55,0.0669584,
646,356,0.55,0.0672555,
647,356,0.55,0.0674161,
648,357,0.55,0.0676462,
649,357,0.55,0.0676342,
650,358,0.55,0.0683397,
651,359,0.55,0.0687881,
652,359,0.55,0.0692099,
653,360,0.55,0.0672366,
654,360,0.55,0.0696029,
655,361,0.55,0.0702108,
656,361,0.55,0.0708769,
657,362,0.55,0.0705055,
658,362,0.55,0.0718295,
659,363,0.55,0.0714457,
660,363,0.55,0.0714207,
661,364,0.55,0.0688954,
662,365,0.55,0.0718603,
663,365,0.55,0.0720905,
664,366,0.55,0.0741584,
665,366,0.55,0.0730114,
666,367,0.55,0.0731547,
667,367,0.55,0.0731186,
668,368,0.55,0.0743188,
669,368,0.55,0.0737305,
670,369,0.55,0.0739901,
671,370,0.55,0.0749346,
672,370,0.55,0.074769,
673,371,0.55,0.0727231,
674,371,0.55,0.0732026,
675,372,0.55,0.0730114,
676,372,0.55,0.0744432,
677,373,0.55,0.0766676,
678,373,0.55,0.0764382,
679,374,0.55,0.0766376,
680,374,0.55,0.0770393,
681,375,0.55,0.0777166,
682,376,0.55,0.0777372,
683,376,0.55,0.0753636,
684,377,0.55,0.0775396,
685,377,0.55,0.0793875,
686,378,0.55,0.0794335,
687,378,0.55,0.0787371,
688,379,0.55,0.0776825,
689,379,0.55,0.079434,
690,380,0.55,0.0780732,
691,381,0.55,0.0823225,
692,381,0.55,0.0810896,
693,382,0.55,0.0824492,
694,382,0.55,0.0823173,
695,383,0.55,0.083252,
696,383,0.55,0.0827745,
697,384,0.55,0.0827291,
698,384,0.55,0.0846297,
699,385,0.55,0.0834547,
700,385,0.55,0.0851202,
701,386,0.55,0.0844691,
702,387,0.55,0.0861343,
703,387,0.55,0.0850594,
704,388,0.55,0.085423,
705,388,0.55,0.0860145,
706,389,0.55,0.0862326,
707,389,0.55,0.0869347,
708,390,0.55,0.0867073,
709,390,0.55,0.0870885,
710,391,0.55,0.0876372,
711,392,0.55,0.0885322,
712,392,0.55,0.0890906,
713,393,0.55,0.0910975,
714,393,0.55,0.0887647,
715,394,0.55,0.089629,
716,394,0.55,0.0895617,
717,395,0.55,0.0898891,
718,395,0.55,0.0903371,
719,396,0.55,0.0908996,
720,396,0.55,0.0910695,
721,397,0.55,0.0914581,
722,398,0.55,0.0910667,
723,398,0.55,0.0919224,
724,399,0.55,0.0924546,
725,399,0.55,0.0926877,
726,400,0.55,0.0935157,
727,400,0.55,0.0937504,
728,401,0.55,0.0937064,
729,401,0.55,0.0943701,
730,402,0.55,0.0962314,
731,403,0.55,0.0954033,
732,403,0.55,0.095707,
733,404,0.55,0.0965776,
734,404,0.55,0.0959491,
735,405,0.55,0.0967038,
736,405,0.55,0.0969749,
737,406,0.55,0.0973393,
738,406,0.55,0.0986482,
739,407,0.55,0.0979012,
740,407,0.55,0.0984775,
741,408,0.55,0.0990482,
742,409,0.55,0.0993624,
743,409,0.55,0.0998101,
744,410,0.55,0.100277,
745,410,0.55,0.101769,
746,411,0.55,0.101411,
747,411,0.55,0.100915,
748,412,0.55,0.101774,
749,412,0.55,0.102355,
750,413,0.55,0.103044,
751,414,0.55,0.103304,
752,414,0.55,0.102956,
753,415,0.55,0.104093,
754,415,0.55,0.104172,
755,416,0.55,0.104642,
756,416,0.55,0.10565,
757,417,0.55,0.105304,
758,417,0.55,0.105702,
759,418,0.55,0.105956,
760,418,0.55,0.106698,
761,419,0.55,0.107136,
762,420,0.55,0.108722,
763,420,0.55,0.108458,
764,421,0.55,0.109376,
765,421,0.55,0.108505,
766,422,0.55,0.110539,
767,422,0.55,0.109198,
768,423,0.55,0.112168,
769,423,0.55,0.110046,
770,424,0.55,0.109982,
771,425,0.55,0.111335,
772,425,0.55,0.113824,
773,426,0.55,0.112381,
774,426,0.55,0.112099,
775,427,0.55,0.112321,
776,427,0.55,0.112744,
777,428,0.55,0.114792,
778,428,0.55,0.113637,
779,429,0.55,0.114779,
780,429,0.55,0.11493,
781,430,0.55,0.115492,
782,431,0.55,0.116192,
783,431,0.55,0.115875,
784,432,0.55,0.116964,
785,432,0.55,0.117161,
786,433,0.55,0.117753,
787,433,0.55,0.117334,
788,434,0.55,0.118532,
789,434,0.55,0.121313,
790,435,0.55,0.119415,
791,436,0.55,0.119987,
792,436,0.55,0.120254,
793,437,0.55,0.12049,
794,437,0.55,0.120825,
795,438,0.55,0.120937,
796,438,0.55,0.121302,
797,439,0.55,0.120456,
798,439,0.55,0.122715,
799,440,0.55,0.122692,
800,440,0.55,0.123704,
801,441,0.55,0.123811,
802,442,0.55,0.124951,
803,442,0.55,0.12503,
804,443,0.55,0.125352,
805,443,0.55,0.125685,
806,444,0.55,0.12698,
807,444,0.55,0.130309,
808,445,0.55,0.127913,
809,445,0.55,0.127066,
810,446,0.55,0.128557,
811,447,0.55,0.129049,
812,447,0.55,0.128879,
813,448,0.55,0.129513,
814,448,0.55,0.130431,
815,449,0.55,0.130864,
816,449,0.55,0.130951,
817,450,0.55,0.133125,
818,450,0.55,0.132056,
819,451,0.55,0.134866,
820,451,0.55,0.132294,
821,452,0.55,0.130944,
822,453,0.55,0.133386,
823,453,0.55,0.133387,
824,454,0.55,0.134915,
825,454,0.55,0.137428,
826,455,0.55,0.136045,
827,455,0.55,0.135928,
828,456,0.55,0.136787,
829,456,0.55,0.136238,
830,457,0.55,0.13969,
831,458,0.55,0.138331,
832,458,0.55,0.140683,
833,459,0.55,0.139343,
834,459,0.55,0.139342,
835,460,0.55,0.138987,
836,460,0.55,0.140502,
837,461,0.55,0.140209,
838,461,0.55,0.141563,
839,462,0.55,0.144212,
840,462,0.55,0.142248,
841,463,0.55,0.142202,
842,464,0.55,0.143724,
843,464,0.55,0.144572,
844,465,0.55,0.144279,
845,465,0.55,0.145619,
846,466,0.55,0.145156,
847,466,0.55,0.145454,
848,467,0.55,0.14697,
849,467,0.55,0.148478,
850,468,0.55,0.150661,
851,469,0.55,0.150126,
852,469,0.55,0.149935,
853,470,0.55,0.14885,
854,470,0.55,0.148951,
855,471,0.55,0.148848,
856,471,0.55,0.149539,
857,472,0.55,0.153628,
858,472,0.55,0.150882,
859,473,0.55,0.154641,
860,473,0.55,0.151259,
861,474,0.55,0.151214,
862,475,0.55,0.152551,
863,475,0.55,0.156157,
864,476,0.55,0.15403,
865,476,0.55,0.153785,
866,477,0.55,0.156338,
867,477,0.55,0.154104,
868,478,0.55,0.159361,
869,478,0.55,0.155767,
870,479,0.55,0.154077,
871,480,0.55,0.15792,
872,480,0.55,0.157634,
873,481,0.55,0.158005,
874,481,0.55,0.158211,
875,482,0.55,0.157024,
876,482,0.55,0.15986,
877,483,0.55,0.160493,
878,483,0.55,0.160967,
879,484,0.55,0.162166,
880,484,0.55,0.161948,
881,485,0.55,0.165269,
882,486,0.55,0.163821,
883,486,0.55,0.163258,
884,487,0.55,0.167905,
885,487,0.55,0.167939,
886,488,0.55,0.169599,
887,488,0.55,0.168007,
888,489,0.55,0.166153,
889,489,0.55,0.169071,
890,490,0.55,0.166684,
891,491,0.55,0.168243,
892,491,0.55,0.17182,
893,492,0.55,0.171732,
894,492,0.55,0.173943,
895,493,0.55,0.174041,
896,493,0.55,0.174525,
897,494,0.55,0.171726,
898,494,0.55,0.172824,
899,495,0.55,0.176132,
900,495,0.55,0.175505,
901,496,0.55,0.176823,
902,497,0.55,0.175177,
903,497,0.55,0.174022,
904,498,0.55,0.171882,
905,498,0.55,0.176139,
906,499,0.55,0.176558,
907,499,0.55,0.176716,
908,500,0.55,0.183962,
909,500,0.55,0.177658,
910,501,0.55,0.178851,
911,502,0.55,0.178363,
912,502,0.55,0.179947,
913,503,0.55,0.181199,
914,503,0.55,0.180557,
915,504,0.55,0.182579,
916,504,0.55,0.1818,
917,505,0.55,0.186083,
918,505,0.55,0.182306,
919,506,0.55,0.185001,
920,506,0.55,0.181058,
921,507,0.55,0.185645,
922,508,0.55,0.186632,
923,508,0.55,0.185927,
924,509,0.55,0.186298,
925,509,0.55,0.189136,
926,510,0.55,0.191745,
927,510,0.55,0.188233,
928,511,0.55,0.190327,
929,511,0.55,0.193293,
930,512,0.55,0.192134,
931,513,0.55,0.192126,
932,513,0.55,0.194396,
933,514,0.55,0.191722,
934,514,0.55,0.192079,
935,515,0.55,0.196326,
936,515,0.55,0.196592,
937,516,0.55,0.193637,
938,516,0.55,0.193978,
939,517,0.55,0.194766,
940,517,0.55,0.194639,
941,518,0.55,0.199963,
942,519,0.55,0.196829,
943,519,0.55,0.197343,
944,520,0.55,0.205853,
945,520,0.55,0.201669,
946,521,0.55,0.203113,
947,521,0.55,0.203175,
