Dimension,NNZ_per_row,Sparsity,Time
93,19,0.2,0.000482346,
94,19,0.2,0.000499451,
95,19,0.2,0.000518022,
96,20,0.2,0.00052407,
97,20,0.2,0.000518246,
98,20,0.2,0.000522966,
99,20,0.2,0.000542233,
100,20,0.2,0.000569248,
101,21,0.2,0.000605072,
102,21,0.2,0.000606575,
103,21,0.2,0.000620331,
104,21,0.2,0.000647203,
105,21,0.2,0.000614466,
106,22,0.2,0.000629875,
107,22,0.2,0.000663688,
108,22,0.2,0.000663974,
109,22,0.2,0.000654429,
110,22,0.2,0.000684401,
111,23,0.2,0.000698011,
112,23,0.2,0.000703514,
113,23,0.2,0.000719847,
114,23,0.2,0.000721421,
115,23,0.2,0.000743718,
116,24,0.2,0.000750301,
117,24,0.2,0.000791803,
118,24,0.2,0.0007967,
119,24,0.2,0.000801965,
120,24,0.2,0.000816007,
121,25,0.2,0.000837226,
122,25,0.2,0.000842638,
123,25,0.2,0.000878161,
124,25,0.2,0.000918389,
125,25,0.2,0.00087473,
126,26,0.2,0.000913873,
127,26,0.2,0.000941944,
128,26,0.2,0.000951559,
129,26,0.2,0.000981436,
130,26,0.2,0.000976611,
131,27,0.2,0.00101926,
132,27,0.2,0.00102884,
133,27,0.2,0.00100361,
134,27,0.2,0.00102323,
135,27,0.2,0.00106558,
136,28,0.2,0.00108463,
137,28,0.2,0.00112655,
138,28,0.2,0.00112047,
139,28,0.2,0.00113831,
140,28,0.2,0.00114257,
141,29,0.2,0.00114684,
142,29,0.2,0.0011809,
143,29,0.2,0.00119174,
144,29,0.2,0.00122857,
145,29,0.2,0.00123512,
146,30,0.2,0.00132334,
147,30,0.2,0.00135218,
148,30,0.2,0.00135799,
149,30,0.2,0.00141829,
150,30,0.2,0.00141635,
151,31,0.2,0.00142192,
152,31,0.2,0.00145757,
153,31,0.2,0.00145236,
154,31,0.2,0.00150735,
155,31,0.2,0.001519,
156,32,0.2,0.00155963,
157,32,0.2,0.0015084,
158,32,0.2,0.00151318,
159,32,0.2,0.00155977,
160,32,0.2,0.00155985,
161,33,0.2,0.0016698,
162,33,0.2,0.00169363,
163,33,0.2,0.00172718,
164,33,0.2,0.00173804,
165,33,0.2,0.00173251,
166,34,0.2,0.00177976,
167,34,0.2,0.00183298,
168,34,0.2,0.00182055,
169,34,0.2,0.00186104,
170,34,0.2,0.0018432,
171,35,0.2,0.00188832,
172,35,0.2,0.00194084,
173,35,0.2,0.00186271,
174,35,0.2,0.00202217,
175,35,0.2,0.00192057,
176,36,0.2,0.00193463,
177,36,0.2,0.00195798,
178,36,0.2,0.0020081,
179,36,0.2,0.00204538,
180,36,0.2,0.00204569,
181,37,0.2,0.00212379,
182,37,0.2,0.00216636,
183,37,0.2,0.00208991,
184,37,0.2,0.0022413,
185,37,0.2,0.00218962,
186,38,0.2,0.00216535,
187,38,0.2,0.00230606,
188,38,0.2,0.00231769,
189,38,0.2,0.00228133,
190,38,0.2,0.00225654,
191,39,0.2,0.00228276,
192,39,0.2,0.00228194,
193,39,0.2,0.00234455,
194,39,0.2,0.00247339,
195,39,0.2,0.00240806,
196,40,0.2,0.00239621,
197,40,0.2,0.00247073,
198,40,0.2,0.00246056,
199,40,0.2,0.0024586,
200,40,0.2,0.00253327,
201,41,0.2,0.00253228,
202,41,0.2,0.00257429,
203,41,0.2,0.00261308,
204,41,0.2,0.00265237,
205,41,0.2,0.00272551,
206,42,0.2,0.00274143,
207,42,0.2,0.00279434,
208,42,0.2,0.00284834,
209,42,0.2,0.00285228,
210,42,0.2,0.00288299,
211,43,0.2,0.00289597,
212,43,0.2,0.00296303,
213,43,0.2,0.003008,
214,43,0.2,0.00299523,
215,43,0.2,0.00295805,
216,44,0.2,0.00309656,
217,44,0.2,0.00307887,
218,44,0.2,0.00312245,
219,44,0.2,0.00315984,
220,44,0.2,0.00315426,
221,45,0.2,0.00317584,
222,45,0.2,0.00320227,
223,45,0.2,0.00324853,
224,45,0.2,0.00332202,
225,45,0.2,0.00325675,
226,46,0.2,0.0033385,
227,46,0.2,0.00338552,
228,46,0.2,0.00346334,
229,46,0.2,0.00356141,
230,46,0.2,0.00348203,
231,47,0.2,0.00350895,
232,47,0.2,0.00356333,
233,47,0.2,0.00361225,
234,47,0.2,0.0036221,
235,47,0.2,0.00364148,
236,48,0.2,0.00368932,
237,48,0.2,0.00376385,
238,48,0.2,0.00375198,
239,48,0.2,0.00377191,
240,48,0.2,0.00382649,
241,49,0.2,0.00379579,
242,49,0.2,0.00383809,
243,49,0.2,0.00390077,
244,49,0.2,0.00391338,
245,49,0.2,0.00396347,
246,50,0.2,0.00401403,
247,50,0.2,0.00396399,
248,50,0.2,0.00403629,
249,50,0.2,0.00401504,
250,50,0.2,0.00414935,
251,51,0.2,0.00414345,
252,51,0.2,0.00411722,
253,51,0.2,0.00420238,
254,51,0.2,0.00418848,
255,51,0.2,0.00429929,
256,52,0.2,0.00429314,
257,52,0.2,0.00424132,
258,52,0.2,0.00438916,
259,52,0.2,0.0044208,
260,52,0.2,0.00461319,
261,53,0.2,0.00454315,
262,53,0.2,0.00458847,
263,53,0.2,0.00453545,
264,53,0.2,0.00455135,
265,53,0.2,0.00464222,
266,54,0.2,0.00473842,
267,54,0.2,0.00481139,
268,54,0.2,0.00478286,
269,54,0.2,0.0048638,
270,54,0.2,0.0048662,
271,55,0.2,0.00502264,
272,55,0.2,0.00485923,
273,55,0.2,0.00496344,
274,55,0.2,0.00505796,
275,55,0.2,0.00509558,
276,56,0.2,0.00515228,
277,56,0.2,0.005157,
278,56,0.2,0.0051835,
279,56,0.2,0.00517083,
280,56,0.2,0.0052778,
281,57,0.2,0.00530996,
282,57,0.2,0.0053495,
283,57,0.2,0.00535067,
284,57,0.2,0.0053961,
285,57,0.2,0.00541614,
286,58,0.2,0.00542309,
287,58,0.2,0.0053974,
288,58,0.2,0.00550252,
289,58,0.2,0.00539848,
290,58,0.2,0.00560096,
291,59,0.2,0.00553135,
292,59,0.2,0.00557876,
293,59,0.2,0.00562017,
294,59,0.2,0.00568555,
295,59,0.2,0.00584571,
296,60,0.2,0.00572167,
297,60,0.2,0.00573278,
298,60,0.2,0.00592264,
299,60,0.2,0.00584209,
300,60,0.2,0.00596653,
301,61,0.2,0.00607355,
302,61,0.2,0.00616373,
303,61,0.2,0.00615458,
304,61,0.2,0.00608747,
305,61,0.2,0.00617463,
306,62,0.2,0.00615222,
307,62,0.2,0.00619112,
308,62,0.2,0.00630458,
309,62,0.2,0.00628707,
310,62,0.2,0.00646751,
311,63,0.2,0.00630742,
312,63,0.2,0.00655332,
313,63,0.2,0.00646811,
314,63,0.2,0.00647135,
315,63,0.2,0.00657526,
316,64,0.2,0.00649523,
317,64,0.2,0.0065859,
318,64,0.2,0.00664221,
319,64,0.2,0.00694551,
320,64,0.2,0.00670634,
321,65,0.2,0.00678933,
322,65,0.2,0.00700201,
323,65,0.2,0.00680631,
324,65,0.2,0.00693918,
325,65,0.2,0.00701508,
326,66,0.2,0.00699302,
327,66,0.2,0.00696989,
328,66,0.2,0.00712014,
329,66,0.2,0.00738329,
330,66,0.2,0.00727023,
331,67,0.2,0.00729537,
332,67,0.2,0.00729272,
333,67,0.2,0.00725534,
334,67,0.2,0.00731915,
335,67,0.2,0.00731912,
336,68,0.2,0.00768175,
337,68,0.2,0.00755667,
338,68,0.2,0.00778133,
339,68,0.2,0.00780108,
340,68,0.2,0.0077771,
341,69,0.2,0.00767596,
342,69,0.2,0.00771526,
343,69,0.2,0.00776058,
344,69,0.2,0.00793689,
345,69,0.2,0.00788691,
346,70,0.2,0.00793715,
347,70,0.2,0.00799349,
348,70,0.2,0.00806514,
349,70,0.2,0.00812549,
350,70,0.2,0.00821475,
351,71,0.2,0.00822708,
352,71,0.2,0.00826327,
353,71,0.2,0.00827671,
354,71,0.2,0.00835733,
355,71,0.2,0.00837582,
356,72,0.2,0.00834302,
357,72,0.2,0.00847645,
358,72,0.2,0.00851713,
359,72,0.2,0.00848334,
360,72,0.2,0.00859358,
361,73,0.2,0.00864297,
362,73,0.2,0.00865952,
363,73,0.2,0.0087302,
364,73,0.2,0.00878819,
365,73,0.2,0.0088428,
366,74,0.2,0.00891061,
367,74,0.2,0.00890008,
368,74,0.2,0.00921893,
369,74,0.2,0.00912707,
370,74,0.2,0.00918845,
371,75,0.2,0.00924529,
372,75,0.2,0.00926898,
373,75,0.2,0.00931287,
374,75,0.2,0.00927711,
375,75,0.2,0.0094016,
376,76,0.2,0.00956623,
377,76,0.2,0.00955487,
378,76,0.2,0.00967298,
379,76,0.2,0.00971133,
380,76,0.2,0.0096907,
381,77,0.2,0.00963816,
382,77,0.2,0.00977844,
383,77,0.2,0.00977713,
384,77,0.2,0.00982558,
385,77,0.2,0.0100221,
386,78,0.2,0.00999108,
387,78,0.2,0.0100643,
388,78,0.2,0.0101345,
389,78,0.2,0.0103704,
390,78,0.2,0.0102234,
391,79,0.2,0.0103638,
392,79,0.2,0.0103908,
393,79,0.2,0.0104083,
394,79,0.2,0.0104758,
395,79,0.2,0.0105438,
396,80,0.2,0.0105736,
397,80,0.2,0.0106128,
398,80,0.2,0.0107323,
399,80,0.2,0.0106214,
400,80,0.2,0.0110104,
401,81,0.2,0.0108103,
402,81,0.2,0.0108667,
403,81,0.2,0.0109012,
404,81,0.2,0.0110095,
405,81,0.2,0.011003,
406,82,0.2,0.011183,
407,82,0.2,0.011174,
408,82,0.2,0.0111488,
409,82,0.2,0.0113608,
410,82,0.2,0.0113482,
411,83,0.2,0.0113336,
412,83,0.2,0.0115161,
413,83,0.2,0.0116313,
414,83,0.2,0.0114867,
415,83,0.2,0.0117201,
416,84,0.2,0.0117179,
417,84,0.2,0.011807,
418,84,0.2,0.0118474,
419,84,0.2,0.0118134,
420,84,0.2,0.0119361,
421,85,0.2,0.0120349,
422,85,0.2,0.0120449,
423,85,0.2,0.0122382,
424,85,0.2,0.0122431,
425,85,0.2,0.012335,
426,86,0.2,0.0122367,
427,86,0.2,0.0123882,
428,86,0.2,0.0124352,
429,86,0.2,0.0126,
430,86,0.2,0.012465,
431,87,0.2,0.0126286,
432,87,0.2,0.01265,
433,87,0.2,0.0126628,
434,87,0.2,0.0127673,
435,87,0.2,0.0127832,
436,88,0.2,0.0130133,
437,88,0.2,0.0129892,
438,88,0.2,0.0131169,
439,88,0.2,0.0129895,
440,88,0.2,0.0133996,
441,89,0.2,0.0134048,
442,89,0.2,0.0134311,
443,89,0.2,0.0134145,
444,89,0.2,0.0134841,
445,89,0.2,0.0134017,
446,90,0.2,0.0135683,
447,90,0.2,0.013603,
448,90,0.2,0.0137031,
449,90,0.2,0.0138764,
450,90,0.2,0.0138233,
451,91,0.2,0.0139637,
452,91,0.2,0.0138732,
453,91,0.2,0.0140577,
454,91,0.2,0.0143744,
455,91,0.2,0.0143019,
456,92,0.2,0.0142207,
457,92,0.2,0.0142533,
458,92,0.2,0.0142638,
459,92,0.2,0.014486,
460,92,0.2,0.0145162,
461,93,0.2,0.0145583,
462,93,0.2,0.0145837,
463,93,0.2,0.0148352,
464,93,0.2,0.0147429,
465,93,0.2,0.0148527,
466,94,0.2,0.0149099,
467,94,0.2,0.0149586,
468,94,0.2,0.0150933,
469,94,0.2,0.0150703,
470,94,0.2,0.0151001,
471,95,0.2,0.0153029,
472,95,0.2,0.0156516,
473,95,0.2,0.0154194,
474,95,0.2,0.0155182,
475,95,0.2,0.0155302,
476,96,0.2,0.0156414,
477,96,0.2,0.0156979,
478,96,0.2,0.0157466,
479,96,0.2,0.0158708,
480,96,0.2,0.015894,
481,97,0.2,0.015935,
482,97,0.2,0.0160088,
483,97,0.2,0.0161775,
484,97,0.2,0.0161735,
485,97,0.2,0.0162311,
486,98,0.2,0.0165522,
487,98,0.2,0.0164582,
488,98,0.2,0.0164899,
489,98,0.2,0.0166157,
490,98,0.2,0.0166224,
491,99,0.2,0.0167179,
492,99,0.2,0.0167237,
493,99,0.2,0.0167008,
494,99,0.2,0.016988,
495,99,0.2,0.0172118,
496,100,0.2,0.0172285,
497,100,0.2,0.0171913,
498,100,0.2,0.0171814,
499,100,0.2,0.0173015,
500,100,0.2,0.0173964,
501,101,0.2,0.0174092,
502,101,0.2,0.0175028,
503,101,0.2,0.0177104,
504,101,0.2,0.0176429,
505,101,0.2,0.0177044,
506,102,0.2,0.0178922,
507,102,0.2,0.0179462,
508,102,0.2,0.0181859,
509,102,0.2,0.0180453,
510,102,0.2,0.0185253,
511,103,0.2,0.0186138,
512,103,0.2,0.0188912,
513,103,0.2,0.0189499,
514,103,0.2,0.0189753,
515,103,0.2,0.0188851,
516,104,0.2,0.0190983,
517,104,0.2,0.019196,
518,104,0.2,0.0191644,
519,104,0.2,0.0191657,
520,104,0.2,0.0192747,
521,105,0.2,0.019441,
522,105,0.2,0.0194256,
523,105,0.2,0.0195054,
524,105,0.2,0.0195772,
525,105,0.2,0.0197214,
526,106,0.2,0.019832,
527,106,0.2,0.0198503,
528,106,0.2,0.0199152,
529,106,0.2,0.0199317,
530,106,0.2,0.0201773,
531,107,0.2,0.0202169,
532,107,0.2,0.0204977,
533,107,0.2,0.0205037,
534,107,0.2,0.0204444,
535,107,0.2,0.0206394,
536,108,0.2,0.0206351,
537,108,0.2,0.0207967,
538,108,0.2,0.0209564,
539,108,0.2,0.0209343,
540,108,0.2,0.0211746,
541,109,0.2,0.0212331,
542,109,0.2,0.0212357,
543,109,0.2,0.0211936,
544,109,0.2,0.0213932,
545,109,0.2,0.0213921,
546,110,0.2,0.0223748,
547,110,0.2,0.0219906,
548,110,0.2,0.0216863,
549,110,0.2,0.0217011,
550,110,0.2,0.021937,
551,111,0.2,0.0219948,
552,111,0.2,0.0222694,
553,111,0.2,0.0222647,
554,111,0.2,0.0225311,
555,111,0.2,0.0223198,
556,112,0.2,0.0226474,
557,112,0.2,0.0226754,
558,112,0.2,0.0228621,
559,112,0.2,0.0227302,
560,112,0.2,0.02274,
561,113,0.2,0.0227534,
562,113,0.2,0.0228347,
563,113,0.2,0.0230653,
564,113,0.2,0.02319,
565,113,0.2,0.0233041,
566,114,0.2,0.0233557,
567,114,0.2,0.0234754,
568,114,0.2,0.0236096,
569,114,0.2,0.0238,
570,114,0.2,0.024308,
571,115,0.2,0.0239907,
572,115,0.2,0.0242409,
573,115,0.2,0.0246994,
574,115,0.2,0.0245074,
575,115,0.2,0.0239781,
576,116,0.2,0.0242825,
577,116,0.2,0.0242668,
578,116,0.2,0.0245137,
579,116,0.2,0.0244298,
580,116,0.2,0.0243762,
581,117,0.2,0.0245054,
582,117,0.2,0.0248557,
583,117,0.2,0.0252136,
584,117,0.2,0.0249474,
585,117,0.2,0.0250565,
586,118,0.2,0.0253692,
587,118,0.2,0.0255277,
588,118,0.2,0.025507,
589,118,0.2,0.0259978,
590,118,0.2,0.0254612,
591,119,0.2,0.0255839,
592,119,0.2,0.0261332,
593,119,0.2,0.0260004,
594,119,0.2,0.0258727,
595,119,0.2,0.0264944,
596,120,0.2,0.0260568,
597,120,0.2,0.0260844,
598,120,0.2,0.0265539,
599,120,0.2,0.0264433,
600,120,0.2,0.0264237,
601,121,0.2,0.0265847,
602,121,0.2,0.0268272,
603,121,0.2,0.0268172,
604,121,0.2,0.0268299,
605,121,0.2,0.0265194,
606,122,0.2,0.0268634,
607,122,0.2,0.026972,
608,122,0.2,0.0268513,
609,122,0.2,0.0268812,
610,122,0.2,0.0270838,
611,123,0.2,0.0271686,
612,123,0.2,0.0272379,
613,123,0.2,0.0279096,
614,123,0.2,0.0273684,
615,123,0.2,0.0275432,
616,124,0.2,0.0275832,
617,124,0.2,0.0277115,
618,124,0.2,0.0278436,
619,124,0.2,0.0279122,
620,124,0.2,0.0277805,
621,125,0.2,0.0282133,
622,125,0.2,0.0283009,
623,125,0.2,0.028555,
624,125,0.2,0.0284961,
625,125,0.2,0.028479,
626,126,0.2,0.0288291,
627,126,0.2,0.0285441,
628,126,0.2,0.0290118,
629,126,0.2,0.0290381,
630,126,0.2,0.0292393,
631,127,0.2,0.0291356,
632,127,0.2,0.0292074,
633,127,0.2,0.0293477,
634,127,0.2,0.0297563,
635,127,0.2,0.029448,
636,128,0.2,0.0297187,
637,128,0.2,0.0295029,
638,128,0.2,0.0298695,
639,128,0.2,0.0302489,
640,128,0.2,0.0303086,
641,129,0.2,0.0302511,
642,129,0.2,0.0302564,
643,129,0.2,0.0307917,
644,129,0.2,0.0306061,
645,129,0.2,0.0307524,
646,130,0.2,0.0308207,
647,130,0.2,0.0306979,
648,130,0.2,0.0308723,
649,130,0.2,0.0311002,
650,130,0.2,0.0313943,
651,131,0.2,0.0310231,
652,131,0.2,0.0312314,
653,131,0.2,0.0318886,
654,131,0.2,0.0314533,
655,131,0.2,0.0317905,
656,132,0.2,0.032069,
657,132,0.2,0.032221,
658,132,0.2,0.032059,
659,132,0.2,0.0321699,
660,132,0.2,0.0330764,
661,133,0.2,0.0325492,
662,133,0.2,0.0327975,
663,133,0.2,0.0325845,
664,133,0.2,0.0325241,
665,133,0.2,0.0329683,
666,134,0.2,0.0326882,
667,134,0.2,0.0330482,
668,134,0.2,0.0332001,
669,134,0.2,0.0332836,
670,134,0.2,0.0334598,
671,135,0.2,0.0338934,
672,135,0.2,0.0339794,
673,135,0.2,0.0335235,
674,135,0.2,0.0340219,
675,135,0.2,0.0338839,
676,136,0.2,0.0344282,
677,136,0.2,0.0342513,
678,136,0.2,0.0344449,
679,136,0.2,0.0340885,
680,136,0.2,0.0344394,
681,137,0.2,0.0343812,
682,137,0.2,0.034776,
683,137,0.2,0.0351567,
684,137,0.2,0.0351234,
685,137,0.2,0.0353441,
686,138,0.2,0.0355203,
687,138,0.2,0.0352445,
688,138,0.2,0.0356327,
689,138,0.2,0.0356901,
690,138,0.2,0.0355526,
691,139,0.2,0.0358441,
692,139,0.2,0.0357796,
693,139,0.2,0.0359806,
694,139,0.2,0.0361596,
695,139,0.2,0.0361801,
696,140,0.2,0.0364574,
697,140,0.2,0.036264,
698,140,0.2,0.0368724,
699,140,0.2,0.0368862,
700,140,0.2,0.0372945,
701,141,0.2,0.0372241,
702,141,0.2,0.037115,
703,141,0.2,0.0374394,
704,141,0.2,0.0373053,
705,141,0.2,0.0373917,
706,142,0.2,0.0382114,
707,142,0.2,0.0374456,
708,142,0.2,0.0378859,
709,142,0.2,0.0379812,
710,142,0.2,0.0385128,
711,143,0.2,0.0381275,
712,143,0.2,0.0384961,
713,143,0.2,0.0384347,
714,143,0.2,0.0387718,
715,143,0.2,0.0386877,
716,144,0.2,0.0388765,
717,144,0.2,0.0387829,
718,144,0.2,0.0389819,
719,144,0.2,0.0390887,
720,144,0.2,0.0395408,
721,145,0.2,0.0394116,
722,145,0.2,0.0436959,
723,145,0.2,0.040754,
724,145,0.2,0.040525,
725,145,0.2,0.0407076,
726,146,0.2,0.0407018,
727,146,0.2,0.0408945,
728,146,0.2,0.0407615,
729,146,0.2,0.0411034,
730,146,0.2,0.0411483,
731,147,0.2,0.0420271,
732,147,0.2,0.0415146,
733,147,0.2,0.0414826,
734,147,0.2,0.0414043,
735,147,0.2,0.0417299,
736,148,0.2,0.0417477,
737,148,0.2,0.0420234,
738,148,0.2,0.0423444,
739,148,0.2,0.042327,
740,148,0.2,0.042529,
741,149,0.2,0.0428366,
742,149,0.2,0.0426828,
743,149,0.2,0.0429683,
744,149,0.2,0.0444591,
745,149,0.2,0.043306,
746,150,0.2,0.0436865,
747,150,0.2,0.0435877,
748,150,0.2,0.0434275,
749,150,0.2,0.0434238,
750,150,0.2,0.0436797,
751,151,0.2,0.0443565,
752,151,0.2,0.0445371,
753,151,0.2,0.0446315,
754,151,0.2,0.0445181,
755,151,0.2,0.0451765,
756,152,0.2,0.0448587,
757,152,0.2,0.0452031,
758,152,0.2,0.0450067,
759,152,0.2,0.0452156,
760,152,0.2,0.0447785,
761,153,0.2,0.0455609,
762,153,0.2,0.0454294,
763,153,0.2,0.045886,
764,153,0.2,0.0456778,
765,153,0.2,0.0461176,
766,154,0.2,0.046172,
767,154,0.2,0.0460838,
768,154,0.2,0.0461283,
769,154,0.2,0.0462659,
770,154,0.2,0.0465343,
771,155,0.2,0.0472561,
772,155,0.2,0.0469049,
773,155,0.2,0.0468434,
774,155,0.2,0.0473946,
775,155,0.2,0.0472335,
776,156,0.2,0.0477662,
777,156,0.2,0.0474013,
778,156,0.2,0.0477115,
779,156,0.2,0.0476708,
780,156,0.2,0.0479309,
781,157,0.2,0.0478438,
782,157,0.2,0.0481815,
783,157,0.2,0.0487164,
784,157,0.2,0.0488672,
785,157,0.2,0.0488028,
786,158,0.2,0.0491453,
787,158,0.2,0.0491409,
788,158,0.2,0.0491297,
789,158,0.2,0.04907,
790,158,0.2,0.0491732,
791,159,0.2,0.0493653,
792,159,0.2,0.0495855,
793,159,0.2,0.0498352,
794,159,0.2,0.0498326,
795,159,0.2,0.0503956,
796,160,0.2,0.0502278,
797,160,0.2,0.0513571,
798,160,0.2,0.0503119,
799,160,0.2,0.050591,
800,160,0.2,0.0503634,
801,161,0.2,0.0506461,
802,161,0.2,0.0509677,
803,161,0.2,0.0512523,
804,161,0.2,0.0516078,
805,161,0.2,0.0514608,
806,162,0.2,0.0518402,
807,162,0.2,0.0517566,
808,162,0.2,0.0517761,
809,162,0.2,0.0523751,
810,162,0.2,0.0520196,
811,163,0.2,0.0519486,
812,163,0.2,0.0525973,
813,163,0.2,0.0527056,
814,163,0.2,0.053113,
815,163,0.2,0.05303,
816,164,0.2,0.0534024,
817,164,0.2,0.0531349,
818,164,0.2,0.0542738,
819,164,0.2,0.0539716,
820,164,0.2,0.0545932,
821,165,0.2,0.0541142,
822,165,0.2,0.0537961,
823,165,0.2,0.0540288,
824,165,0.2,0.0541822,
825,165,0.2,0.0545339,
826,166,0.2,0.0545836,
827,166,0.2,0.054843,
828,166,0.2,0.0540317,
829,166,0.2,0.0537292,
830,166,0.2,0.0540162,
831,167,0.2,0.0543563,
832,167,0.2,0.0549065,
833,167,0.2,0.0548095,
834,167,0.2,0.0549024,
835,167,0.2,0.0592838,
836,168,0.2,0.0578317,
837,168,0.2,0.0585161,
838,168,0.2,0.058813,
839,168,0.2,0.0586609,
840,168,0.2,0.0592723,
841,169,0.2,0.0585438,
842,169,0.2,0.0600393,
843,169,0.2,0.0599991,
844,169,0.2,0.0599644,
845,169,0.2,0.0595502,
846,170,0.2,0.0596541,
847,170,0.2,0.0597814,
848,170,0.2,0.0605366,
849,170,0.2,0.0608592,
850,170,0.2,0.0605183,
851,171,0.2,0.0601495,
852,171,0.2,0.0611188,
853,171,0.2,0.0608189,
854,171,0.2,0.0602219,
855,171,0.2,0.0614405,
856,172,0.2,0.0618756,
857,172,0.2,0.0618192,
858,172,0.2,0.0613022,
859,172,0.2,0.0612784,
860,172,0.2,0.0617462,
861,173,0.2,0.0621336,
862,173,0.2,0.0627186,
863,173,0.2,0.0622166,
864,173,0.2,0.0631203,
865,173,0.2,0.0626199,
866,174,0.2,0.0634471,
867,174,0.2,0.0637461,
868,174,0.2,0.0639582,
869,174,0.2,0.0640672,
870,174,0.2,0.0635827,
871,175,0.2,0.0640914,
872,175,0.2,0.0637445,
873,175,0.2,0.0640695,
874,175,0.2,0.0641854,
875,175,0.2,0.0635614,
876,176,0.2,0.0646654,
877,176,0.2,0.0649228,
878,176,0.2,0.0654435,
879,176,0.2,0.0646873,
880,176,0.2,0.0645371,
881,177,0.2,0.0626522,
882,177,0.2,0.0660011,
883,177,0.2,0.0657706,
884,177,0.2,0.0655324,
885,177,0.2,0.0653784,
886,178,0.2,0.0660889,
887,178,0.2,0.0660762,
888,178,0.2,0.0669822,
889,178,0.2,0.0669803,
890,178,0.2,0.0667228,
891,179,0.2,0.0669271,
892,179,0.2,0.0676574,
893,179,0.2,0.0669857,
894,179,0.2,0.0677392,
895,179,0.2,0.0682563,
896,180,0.2,0.0674072,
897,180,0.2,0.0676392,
898,180,0.2,0.0682788,
899,180,0.2,0.0684368,
900,180,0.2,0.0680642,
901,181,0.2,0.0688252,
902,181,0.2,0.0699059,
903,181,0.2,0.0692743,
904,181,0.2,0.0686104,
905,181,0.2,0.0698162,
906,182,0.2,0.0703005,
907,182,0.2,0.069878,
908,182,0.2,0.0703259,
909,182,0.2,0.0702135,
910,182,0.2,0.06995,
911,183,0.2,0.0712823,
912,183,0.2,0.0717297,
913,183,0.2,0.0706026,
914,183,0.2,0.0704953,
915,183,0.2,0.0715533,
916,184,0.2,0.0711306,
917,184,0.2,0.072097,
918,184,0.2,0.0714456,
919,184,0.2,0.0729422,
920,184,0.2,0.072544,
921,185,0.2,0.0720473,
922,185,0.2,0.0724309,
923,185,0.2,0.0722589,
924,185,0.2,0.0724084,
925,185,0.2,0.0728295,
926,186,0.2,0.0726965,
927,186,0.2,0.0737798,
928,186,0.2,0.0736598,
929,186,0.2,0.0736903,
930,186,0.2,0.0735713,
