Dimension,NNZ_per_row,Sparsity,Time
196,187,0.95,0.00738134,
197,188,0.95,0.00749164,
198,189,0.95,0.00867127,
199,190,0.95,0.00808967,
200,190,0.95,0.00877878,
201,191,0.95,0.00785095,
202,192,0.95,0.0079905,
203,193,0.95,0.00804926,
204,194,0.95,0.008164,
205,195,0.95,0.00834056,
206,196,0.95,0.00842145,
207,197,0.95,0.00851094,
208,198,0.95,0.00870266,
209,199,0.95,0.00887285,
210,200,0.95,0.00894207,
211,201,0.95,0.00897967,
212,202,0.95,0.00915698,
213,203,0.95,0.00928359,
214,204,0.95,0.00941559,
215,205,0.95,0.00967789,
216,206,0.95,0.00969581,
217,207,0.95,0.00993697,
218,208,0.95,0.00985174,
219,209,0.95,0.0100565,
220,209,0.95,0.0105268,
221,210,0.95,0.010357,
222,211,0.95,0.0104421,
223,212,0.95,0.0105524,
224,213,0.95,0.010578,
225,214,0.95,0.0107996,
226,215,0.95,0.0108902,
227,216,0.95,0.01105,
228,217,0.95,0.0111527,
229,218,0.95,0.0113141,
230,219,0.95,0.0121116,
231,220,0.95,0.0115993,
232,221,0.95,0.0137226,
233,222,0.95,0.0119432,
234,223,0.95,0.0121233,
235,224,0.95,0.0125387,
236,225,0.95,0.0124665,
237,226,0.95,0.0137094,
238,227,0.95,0.012889,
239,228,0.95,0.0130662,
240,228,0.95,0.0129311,
241,229,0.95,0.0130249,
242,230,0.95,0.0133675,
243,231,0.95,0.0134803,
244,232,0.95,0.0135532,
245,233,0.95,0.0136864,
246,234,0.95,0.0138562,
247,235,0.95,0.0140942,
248,236,0.95,0.0141856,
249,237,0.95,0.0143741,
250,238,0.95,0.0147625,
251,239,0.95,0.0147672,
252,240,0.95,0.0149437,
253,241,0.95,0.0151804,
254,242,0.95,0.0155832,
255,243,0.95,0.015357,
256,244,0.95,0.0174797,
257,245,0.95,0.0163779,
258,246,0.95,0.0160197,
259,247,0.95,0.0162394,
260,247,0.95,0.0179097,
261,248,0.95,0.0164523,
262,249,0.95,0.0165748,
263,250,0.95,0.0168277,
264,251,0.95,0.0169862,
265,252,0.95,0.0171829,
266,253,0.95,0.0173432,
267,254,0.95,0.0175294,
268,255,0.95,0.0177711,
269,256,0.95,0.0179961,
270,257,0.95,0.0198938,
271,258,0.95,0.0183897,
272,259,0.95,0.018719,
273,260,0.95,0.0197763,
274,261,0.95,0.0189442,
275,262,0.95,0.019134,
276,263,0.95,0.0193243,
277,264,0.95,0.0197001,
278,265,0.95,0.0198119,
279,266,0.95,0.0275865,
280,266,0.95,0.020143,
281,267,0.95,0.0202448,
282,268,0.95,0.0205151,
283,269,0.95,0.0207477,
284,270,0.95,0.0210765,
285,271,0.95,0.0211793,
286,272,0.95,0.0213933,
287,273,0.95,0.0217048,
288,274,0.95,0.0217278,
289,275,0.95,0.0220117,
290,276,0.95,0.0222151,
291,277,0.95,0.0223992,
292,278,0.95,0.0227476,
293,279,0.95,0.0229928,
294,280,0.95,0.0232226,
295,281,0.95,0.0234961,
296,282,0.95,0.0236679,
297,283,0.95,0.0238074,
298,284,0.95,0.0240488,
299,285,0.95,0.0243763,
300,285,0.95,0.0243682,
301,286,0.95,0.0245997,
302,287,0.95,0.0248768,
303,288,0.95,0.0252747,
304,289,0.95,0.0255149,
305,290,0.95,0.0256611,
306,291,0.95,0.0258716,
307,292,0.95,0.0262185,
308,293,0.95,0.0265058,
309,294,0.95,0.0267039,
310,295,0.95,0.0270044,
311,296,0.95,0.0274748,
312,297,0.95,0.0299426,
313,298,0.95,0.0210191,
314,299,0.95,0.0219609,
315,300,0.95,0.0223552,
316,301,0.95,0.022416,
317,302,0.95,0.0224607,
318,303,0.95,0.0226606,
319,304,0.95,0.0233999,
320,304,0.95,0.0233909,
321,305,0.95,0.0210367,
322,306,0.95,0.0233858,
323,307,0.95,0.0244457,
324,308,0.95,0.0237945,
325,309,0.95,0.0239921,
326,310,0.95,0.0221199,
327,311,0.95,0.0242427,
328,312,0.95,0.0246627,
329,313,0.95,0.0250983,
330,314,0.95,0.0250738,
331,315,0.95,0.0254936,
332,316,0.95,0.0252851,
333,317,0.95,0.0256236,
334,318,0.95,0.0259379,
335,319,0.95,0.0261216,
336,320,0.95,0.0264213,
337,321,0.95,0.0264888,
338,322,0.95,0.0264411,
339,323,0.95,0.0271904,
340,323,0.95,0.0267355,
341,324,0.95,0.0283231,
342,325,0.95,0.0275264,
343,326,0.95,0.0289417,
344,327,0.95,0.0278012,
345,328,0.95,0.0280779,
346,329,0.95,0.0261772,
347,330,0.95,0.0286937,
348,331,0.95,0.0292823,
349,332,0.95,0.0279154,
350,333,0.95,0.0293812,
351,334,0.95,0.0295325,
352,335,0.95,0.0301082,
353,336,0.95,0.0299113,
354,337,0.95,0.0309939,
355,338,0.95,0.0302447,
356,339,0.95,0.0306146,
357,340,0.95,0.0308616,
358,341,0.95,0.0311606,
359,342,0.95,0.0314349,
360,342,0.95,0.0315374,
361,343,0.95,0.0326795,
362,344,0.95,0.0318283,
363,345,0.95,0.032807,
364,346,0.95,0.032414,
365,347,0.95,0.0328632,
366,348,0.95,0.0330432,
367,349,0.95,0.0335387,
368,350,0.95,0.0336637,
369,351,0.95,0.033644,
370,352,0.95,0.034033,
371,353,0.95,0.0338075,
372,354,0.95,0.0346668,
373,355,0.95,0.0344516,
374,356,0.95,0.0349454,
375,357,0.95,0.0358392,
376,358,0.95,0.0354642,
377,359,0.95,0.0358511,
378,360,0.95,0.0353216,
379,361,0.95,0.0362187,
380,361,0.95,0.0364554,
381,362,0.95,0.0367914,
382,363,0.95,0.0370597,
383,364,0.95,0.0377584,
384,365,0.95,0.0372507,
385,366,0.95,0.0378252,
386,367,0.95,0.0382735,
387,368,0.95,0.0379986,
388,369,0.95,0.0384989,
389,370,0.95,0.0391976,
390,371,0.95,0.0409671,
391,372,0.95,0.0395399,
392,373,0.95,0.0395514,
393,374,0.95,0.0398852,
394,375,0.95,0.0401626,
395,376,0.95,0.0384595,
396,377,0.95,0.0406004,
397,378,0.95,0.0415042,
398,379,0.95,0.0412549,
399,380,0.95,0.0417,
400,380,0.95,0.0420687,
401,381,0.95,0.0422789,
402,382,0.95,0.042854,
403,383,0.95,0.0429731,
404,384,0.95,0.0428794,
405,385,0.95,0.0431824,
406,386,0.95,0.043717,
407,387,0.95,0.0436889,
408,388,0.95,0.0439059,
409,389,0.95,0.044085,
410,390,0.95,0.0446363,
411,391,0.95,0.0454023,
412,392,0.95,0.0453337,
413,393,0.95,0.0457958,
414,394,0.95,0.0461781,
415,395,0.95,0.0465781,
416,396,0.95,0.0443192,
417,397,0.95,0.0475061,
418,398,0.95,0.0476802,
419,399,0.95,0.0476105,
420,399,0.95,0.0475641,
421,400,0.95,0.0482722,
422,401,0.95,0.0482621,
423,402,0.95,0.0484753,
424,403,0.95,0.0490172,
425,404,0.95,0.0494313,
426,405,0.95,0.0511813,
427,406,0.95,0.0490826,
428,407,0.95,0.0505052,
429,408,0.95,0.0525935,
430,409,0.95,0.0513848,
431,410,0.95,0.0513676,
432,411,0.95,0.0517549,
433,412,0.95,0.0519563,
434,413,0.95,0.0523836,
435,414,0.95,0.0530481,
436,415,0.95,0.0528667,
437,416,0.95,0.0512338,
438,417,0.95,0.0538089,
439,418,0.95,0.0539129,
440,418,0.95,0.0547278,
441,419,0.95,0.0565004,
442,420,0.95,0.0552295,
443,421,0.95,0.0555513,
444,422,0.95,0.0580699,
445,423,0.95,0.0560385,
446,424,0.95,0.0569624,
447,425,0.95,0.057526,
448,426,0.95,0.0571358,
449,427,0.95,0.0575676,
450,428,0.95,0.0578784,
451,429,0.95,0.0586235,
452,430,0.95,0.0582981,
453,431,0.95,0.0588371,
454,432,0.95,0.0590668,
455,433,0.95,0.0579955,
456,434,0.95,0.0603966,
457,435,0.95,0.0602761,
458,436,0.95,0.0605425,
459,437,0.95,0.0595396,
460,437,0.95,0.0615551,
461,438,0.95,0.0644709,
462,439,0.95,0.0623887,
463,440,0.95,0.063124,
464,441,0.95,0.0638429,
465,442,0.95,0.0644082,
466,443,0.95,0.0640384,
467,444,0.95,0.063975,
468,445,0.95,0.0651869,
469,446,0.95,0.0649255,
470,447,0.95,0.0663699,
471,448,0.95,0.0662272,
472,449,0.95,0.0657753,
473,450,0.95,0.0661232,
474,451,0.95,0.066875,
475,452,0.95,0.0672747,
476,453,0.95,0.0674675,
477,454,0.95,0.0679476,
478,455,0.95,0.0685001,
479,456,0.95,0.0688795,
480,456,0.95,0.0691725,
481,457,0.95,0.0700667,
482,458,0.95,0.0704062,
483,459,0.95,0.0706433,
484,460,0.95,0.0703361,
485,461,0.95,0.0712156,
486,462,0.95,0.072529,
487,463,0.95,0.0722429,
488,464,0.95,0.0722727,
489,465,0.95,0.0732449,
490,466,0.95,0.0731716,
491,467,0.95,0.0742581,
492,468,0.95,0.0744129,
493,469,0.95,0.0746504,
494,470,0.95,0.0751832,
495,471,0.95,0.0755581,
496,472,0.95,0.0755563,
497,473,0.95,0.076161,
498,474,0.95,0.077607,
499,475,0.95,0.0776832,
500,475,0.95,0.0771457,
501,476,0.95,0.0788187,
502,477,0.95,0.07817,
503,478,0.95,0.079723,
504,479,0.95,0.0802188,
505,480,0.95,0.0801417,
506,481,0.95,0.0799711,
507,482,0.95,0.082134,
508,483,0.95,0.0819285,
509,484,0.95,0.0825379,
510,485,0.95,0.0828737,
511,486,0.95,0.0836787,
512,487,0.95,0.0829721,
513,488,0.95,0.082257,
514,489,0.95,0.0825552,
515,490,0.95,0.0866728,
516,491,0.95,0.0858763,
517,492,0.95,0.0862089,
518,493,0.95,0.0870783,
519,494,0.95,0.0876208,
520,494,0.95,0.0876783,
521,495,0.95,0.0888171,
522,496,0.95,0.0886391,
523,497,0.95,0.0895346,
524,498,0.95,0.0904287,
525,499,0.95,0.090208,
526,500,0.95,0.0906609,
527,501,0.95,0.0904031,
528,502,0.95,0.0914535,
529,503,0.95,0.0928148,
530,504,0.95,0.0935328,
531,505,0.95,0.0942735,
532,506,0.95,0.0951138,
533,507,0.95,0.0950019,
534,508,0.95,0.0959136,
535,509,0.95,0.0936445,
536,510,0.95,0.0966718,
537,511,0.95,0.0974264,
538,512,0.95,0.0986563,
539,513,0.95,0.099406,
540,513,0.95,0.0994257,
541,514,0.95,0.0992644,
542,515,0.95,0.0980231,
543,516,0.95,0.100528,
544,517,0.95,0.100824,
545,518,0.95,0.101711,
546,519,0.95,0.101627,
547,520,0.95,0.102656,
548,521,0.95,0.103478,
549,522,0.95,0.104591,
550,523,0.95,0.104702,
551,524,0.95,0.1056,
552,525,0.95,0.105847,
553,526,0.95,0.106145,
554,527,0.95,0.106917,
555,528,0.95,0.107966,
556,529,0.95,0.108373,
557,530,0.95,0.108777,
558,531,0.95,0.109428,
559,532,0.95,0.107607,
560,532,0.95,0.110475,
561,533,0.95,0.109011,
562,534,0.95,0.111539,
563,535,0.95,0.112111,
564,536,0.95,0.112219,
565,537,0.95,0.115241,
566,538,0.95,0.112134,
567,539,0.95,0.112565,
568,540,0.95,0.115413,
569,541,0.95,0.115824,
570,542,0.95,0.116313,
571,543,0.95,0.116082,
572,544,0.95,0.117345,
573,545,0.95,0.118532,
574,546,0.95,0.118523,
575,547,0.95,0.119665,
576,548,0.95,0.124566,
577,549,0.95,0.120934,
578,550,0.95,0.121339,
579,551,0.95,0.122204,
580,551,0.95,0.122402,
581,552,0.95,0.122993,
582,553,0.95,0.124607,
583,554,0.95,0.125324,
584,555,0.95,0.125008,
585,556,0.95,0.125079,
586,557,0.95,0.125824,
587,558,0.95,0.125086,
588,559,0.95,0.127552,
589,560,0.95,0.12616,
590,561,0.95,0.129574,
591,562,0.95,0.1345,
592,563,0.95,0.127453,
593,564,0.95,0.136927,
594,565,0.95,0.131271,
595,566,0.95,0.132531,
596,567,0.95,0.132611,
597,568,0.95,0.133599,
598,569,0.95,0.13415,
599,570,0.95,0.134641,
600,570,0.95,0.13414,
601,571,0.95,0.135637,
602,572,0.95,0.136312,
603,573,0.95,0.137649,
604,574,0.95,0.137728,
605,575,0.95,0.138779,
606,576,0.95,0.139257,
607,577,0.95,0.13996,
608,578,0.95,0.141214,
609,579,0.95,0.141853,
610,580,0.95,0.14237,
611,581,0.95,0.142605,
612,582,0.95,0.143166,
613,583,0.95,0.144026,
614,584,0.95,0.144991,
615,585,0.95,0.147505,
616,586,0.95,0.146076,
617,587,0.95,0.146816,
618,588,0.95,0.148198,
619,589,0.95,0.148632,
620,589,0.95,0.149256,
621,590,0.95,0.149051,
622,591,0.95,0.151094,
623,592,0.95,0.150743,
624,593,0.95,0.151471,
625,594,0.95,0.150514,
626,595,0.95,0.153336,
627,596,0.95,0.154632,
628,597,0.95,0.154405,
629,598,0.95,0.156316,
630,599,0.95,0.162604,
631,600,0.95,0.156834,
632,601,0.95,0.159646,
633,602,0.95,0.158991,
634,603,0.95,0.158893,
635,604,0.95,0.160401,
636,605,0.95,0.160347,
637,606,0.95,0.161434,
638,607,0.95,0.164374,
639,608,0.95,0.163017,
640,608,0.95,0.162769,
641,609,0.95,0.16346,
642,610,0.95,0.162513,
643,611,0.95,0.165601,
644,612,0.95,0.166437,
645,613,0.95,0.172004,
646,614,0.95,0.169515,
647,615,0.95,0.169214,
648,616,0.95,0.169244,
649,617,0.95,0.170659,
650,618,0.95,0.170717,
651,619,0.95,0.171497,
652,620,0.95,0.181144,
653,621,0.95,0.173451,
654,622,0.95,0.174643,
655,623,0.95,0.175572,
656,624,0.95,0.175493,
657,625,0.95,0.176678,
658,626,0.95,0.17783,
659,627,0.95,0.1764,
660,627,0.95,0.17835,
661,628,0.95,0.179103,
662,629,0.95,0.180382,
663,630,0.95,0.180939,
664,631,0.95,0.182179,
665,632,0.95,0.186258,
666,633,0.95,0.181662,
667,634,0.95,0.18367,
668,635,0.95,0.184791,
669,636,0.95,0.185946,
670,637,0.95,0.187307,
671,638,0.95,0.187535,
672,639,0.95,0.189133,
673,640,0.95,0.189535,
674,641,0.95,0.189653,
675,642,0.95,0.190732,
676,643,0.95,0.192179,
677,644,0.95,0.192896,
678,645,0.95,0.193445,
679,646,0.95,0.194098,
680,646,0.95,0.199428,
681,647,0.95,0.195988,
682,648,0.95,0.19661,
683,649,0.95,0.197105,
684,650,0.95,0.198103,
685,651,0.95,0.198643,
686,652,0.95,0.199359,
687,653,0.95,0.198951,
688,654,0.95,0.201477,
689,655,0.95,0.205526,
690,656,0.95,0.203395,
691,657,0.95,0.205178,
692,658,0.95,0.204989,
693,659,0.95,0.205934,
694,660,0.95,0.206957,
695,661,0.95,0.20755,
696,662,0.95,0.208648,
697,663,0.95,0.211067,
698,664,0.95,0.209568,
699,665,0.95,0.211098,
700,665,0.95,0.21184,
701,666,0.95,0.212888,
702,667,0.95,0.216221,
703,668,0.95,0.213832,
704,669,0.95,0.214452,
705,670,0.95,0.214908,
706,671,0.95,0.216006,
707,672,0.95,0.217741,
708,673,0.95,0.218466,
709,674,0.95,0.219887,
710,675,0.95,0.221423,
711,676,0.95,0.220565,
712,677,0.95,0.225471,
713,678,0.95,0.220901,
714,679,0.95,0.223832,
715,680,0.95,0.223267,
716,681,0.95,0.225966,
717,682,0.95,0.226681,
718,683,0.95,0.227948,
719,684,0.95,0.228961,
720,684,0.95,0.229034,
721,685,0.95,0.230063,
722,686,0.95,0.230831,
723,687,0.95,0.233076,
724,688,0.95,0.233448,
725,689,0.95,0.233529,
726,690,0.95,0.233065,
727,691,0.95,0.235513,
728,692,0.95,0.237195,
729,693,0.95,0.238068,
730,694,0.95,0.238789,
731,695,0.95,0.240202,
732,696,0.95,0.240844,
733,697,0.95,0.241648,
734,698,0.95,0.242978,
735,699,0.95,0.243571,
736,700,0.95,0.24439,
737,701,0.95,0.249515,
738,702,0.95,0.246391,
739,703,0.95,0.247594,
740,703,0.95,0.249443,
741,704,0.95,0.253813,
742,705,0.95,0.247745,
743,706,0.95,0.256303,
744,707,0.95,0.252937,
745,708,0.95,0.253256,
746,709,0.95,0.255639,
747,710,0.95,0.256353,
748,711,0.95,0.256154,
749,712,0.95,0.256967,
750,713,0.95,0.256851,
751,714,0.95,0.258371,
752,715,0.95,0.261185,
753,716,0.95,0.260712,
754,717,0.95,0.261994,
755,718,0.95,0.262423,
756,719,0.95,0.26399,
757,720,0.95,0.265601,
758,721,0.95,0.27114,
759,722,0.95,0.267045,
760,722,0.95,0.267063,
761,723,0.95,0.271637,
762,724,0.95,0.270605,
763,725,0.95,0.271391,
764,726,0.95,0.271812,
765,727,0.95,0.27796,
766,728,0.95,0.274933,
767,729,0.95,0.275626,
768,730,0.95,0.277806,
769,731,0.95,0.278265,
770,732,0.95,0.278015,
771,733,0.95,0.283116,
772,734,0.95,0.280096,
773,735,0.95,0.281329,
774,736,0.95,0.283523,
775,737,0.95,0.283177,
776,738,0.95,0.284657,
777,739,0.95,0.285446,
778,740,0.95,0.285642,
779,741,0.95,0.296076,
780,741,0.95,0.290464,
781,742,0.95,0.291471,
782,743,0.95,0.29214,
783,744,0.95,0.291683,
784,745,0.95,0.293132,
785,746,0.95,0.292434,
786,747,0.95,0.296347,
787,748,0.95,0.298008,
788,749,0.95,0.302464,
789,750,0.95,0.297828,
790,751,0.95,0.29899,
791,752,0.95,0.300672,
792,753,0.95,0.300218,
793,754,0.95,0.301504,
794,755,0.95,0.304053,
795,756,0.95,0.305761,
796,757,0.95,0.308707,
797,758,0.95,0.308374,
798,759,0.95,0.306234,
799,760,0.95,0.312248,
800,760,0.95,0.313991,
801,761,0.95,0.311757,
802,762,0.95,0.313296,
803,763,0.95,0.315054,
804,764,0.95,0.317427,
805,765,0.95,0.316614,
806,766,0.95,0.318493,
807,767,0.95,0.31947,
808,768,0.95,0.321146,
809,769,0.95,0.32133,
810,770,0.95,0.325747,
811,771,0.95,0.323638,
812,772,0.95,0.322442,
813,773,0.95,0.326507,
814,774,0.95,0.332059,
815,775,0.95,0.326543,
816,776,0.95,0.33215,
817,777,0.95,0.331068,
818,778,0.95,0.33382,
819,779,0.95,0.335164,
820,779,0.95,0.334028,
821,780,0.95,0.334573,
822,781,0.95,0.345242,
823,782,0.95,0.335125,
824,783,0.95,0.341082,
825,784,0.95,0.341258,
826,785,0.95,0.342527,
827,786,0.95,0.348912,
828,787,0.95,0.349231,
829,788,0.95,0.346762,
830,789,0.95,0.350273,
831,790,0.95,0.350089,
832,791,0.95,0.351513,
833,792,0.95,0.350083,
834,793,0.95,0.361404,
835,794,0.95,0.354953,
836,795,0.95,0.357486,
837,796,0.95,0.357747,
838,797,0.95,0.3623,
839,798,0.95,0.362513,
840,798,0.95,0.359351,
841,799,0.95,0.363635,
842,800,0.95,0.361271,
843,801,0.95,0.367157,
844,802,0.95,0.365962,
845,803,0.95,0.365158,
846,804,0.95,0.370877,
847,805,0.95,0.3692,
848,806,0.95,0.369159,
849,807,0.95,0.370147,
850,808,0.95,0.372005,
851,809,0.95,0.373685,
852,810,0.95,0.375041,
853,811,0.95,0.385947,
854,812,0.95,0.377909,
855,813,0.95,0.378618,
856,814,0.95,0.390019,
857,815,0.95,0.387344,
858,816,0.95,0.382147,
859,817,0.95,0.383795,
860,817,0.95,0.385431,
861,818,0.95,0.393597,
862,819,0.95,0.391325,
863,820,0.95,0.39049,
864,821,0.95,0.388692,
865,822,0.95,0.390184,
866,823,0.95,0.396363,
867,824,0.95,0.394209,
868,825,0.95,0.40091,
869,826,0.95,0.399721,
870,827,0.95,0.401058,
871,828,0.95,0.40082,
872,829,0.95,0.404478,
873,830,0.95,0.401041,
874,831,0.95,0.402531,
875,832,0.95,0.403478,
876,833,0.95,0.408533,
877,834,0.95,0.409073,
878,835,0.95,0.410813,
879,836,0.95,0.413534,
880,836,0.95,0.412699,
881,837,0.95,0.413536,
882,838,0.95,0.420829,
883,839,0.95,0.419692,
884,840,0.95,0.417017,
885,841,0.95,0.419641,
886,842,0.95,0.421169,
887,843,0.95,0.423594,
888,844,0.95,0.425503,
889,845,0.95,0.425876,
890,846,0.95,0.428386,
891,847,0.95,0.43204,
892,848,0.95,0.429864,
893,849,0.95,0.433196,
894,850,0.95,0.433501,
895,851,0.95,0.435441,
896,852,0.95,0.443434,
897,853,0.95,0.439625,
898,854,0.95,0.439735,
899,855,0.95,0.450767,
900,855,0.95,0.442006,
901,856,0.95,0.44686,
902,857,0.95,0.444446,
903,858,0.95,0.447679,
904,859,0.95,0.448433,
905,860,0.95,0.452073,
906,861,0.95,0.455693,
907,862,0.95,0.463519,
908,863,0.95,0.45662,
909,864,0.95,0.457707,
910,865,0.95,0.456526,
911,866,0.95,0.458568,
912,867,0.95,0.461189,
913,868,0.95,0.464445,
914,869,0.95,0.464167,
915,870,0.95,0.473574,
916,871,0.95,0.471969,
917,872,0.95,0.478922,
918,873,0.95,0.480026,
919,874,0.95,0.479764,
920,874,0.95,0.473215,
921,875,0.95,0.478188,
922,876,0.95,0.478458,
923,877,0.95,0.478959,
924,878,0.95,0.480345,
925,879,0.95,0.48251,
926,880,0.95,0.48356,
927,881,0.95,0.487286,
928,882,0.95,0.490082,
929,883,0.95,0.488988,
930,884,0.95,0.500283,
931,885,0.95,0.493336,
932,886,0.95,0.493903,
933,887,0.95,0.49862,
934,888,0.95,0.499493,
935,889,0.95,0.499255,
936,890,0.95,0.501986,
937,891,0.95,0.504762,
938,892,0.95,0.505146,
939,893,0.95,0.51872,
940,893,0.95,0.5166,
941,894,0.95,0.509949,
942,895,0.95,0.51663,
943,896,0.95,0.525997,
944,897,0.95,0.514074,
945,898,0.95,0.516899,
946,899,0.95,0.520003,
947,900,0.95,0.520621,
948,901,0.95,0.521234,
949,902,0.95,0.524102,
950,903,0.95,0.535511,
951,904,0.95,0.528826,
952,905,0.95,0.531207,
953,906,0.95,0.536677,
954,907,0.95,0.534987,
955,908,0.95,0.537202,
956,909,0.95,0.546489,
957,910,0.95,0.539195,
958,911,0.95,0.539229,
959,912,0.95,0.543732,
