Dimension,NNZ_per_row,Sparsity,Time
166,50,0.3,0.001676,
167,51,0.3,0.00174096,
168,51,0.3,0.0017266,
169,51,0.3,0.00177327,
170,52,0.3,0.00177658,
171,52,0.3,0.00181409,
172,52,0.3,0.00183275,
173,52,0.3,0.00188307,
174,53,0.3,0.0018666,
175,53,0.3,0.00191772,
176,53,0.3,0.0019881,
177,54,0.3,0.00192618,
178,54,0.3,0.00197933,
179,54,0.3,0.00202075,
180,55,0.3,0.00207196,
181,55,0.3,0.00211566,
182,55,0.3,0.00208412,
183,55,0.3,0.00215618,
184,56,0.3,0.0022002,
185,56,0.3,0.00221959,
186,56,0.3,0.00218369,
187,57,0.3,0.0021764,
188,57,0.3,0.00226999,
189,57,0.3,0.00224516,
190,58,0.3,0.00230768,
191,58,0.3,0.00238623,
192,58,0.3,0.00232615,
193,58,0.3,0.00244408,
194,59,0.3,0.00240353,
195,59,0.3,0.00248276,
196,59,0.3,0.00254526,
197,60,0.3,0.00260364,
198,60,0.3,0.00260118,
199,60,0.3,0.00261563,
200,61,0.3,0.00261872,
201,61,0.3,0.00263292,
202,61,0.3,0.00268651,
203,61,0.3,0.00273891,
204,62,0.3,0.00273632,
205,62,0.3,0.00277838,
206,62,0.3,0.00271608,
207,63,0.3,0.00283199,
208,63,0.3,0.00279549,
209,63,0.3,0.00282367,
210,64,0.3,0.00299495,
211,64,0.3,0.00294062,
212,64,0.3,0.0029825,
213,64,0.3,0.00294534,
214,65,0.3,0.0030931,
215,65,0.3,0.00308434,
216,65,0.3,0.00314963,
217,66,0.3,0.00314663,
218,66,0.3,0.00315477,
219,66,0.3,0.00319898,
220,66,0.3,0.00320042,
221,67,0.3,0.00317564,
222,67,0.3,0.00335006,
223,67,0.3,0.00337327,
224,68,0.3,0.0033247,
225,68,0.3,0.00336142,
226,68,0.3,0.00332564,
227,69,0.3,0.00343282,
228,69,0.3,0.00342946,
229,69,0.3,0.00340071,
230,69,0.3,0.00352599,
231,70,0.3,0.0035779,
232,70,0.3,0.00352441,
233,70,0.3,0.00359319,
234,71,0.3,0.00360552,
235,71,0.3,0.00364898,
236,71,0.3,0.00378647,
237,72,0.3,0.00375716,
238,72,0.3,0.00388865,
239,72,0.3,0.00386805,
240,72,0.3,0.0038593,
241,73,0.3,0.00397375,
242,73,0.3,0.00402299,
243,73,0.3,0.00394267,
244,74,0.3,0.00406883,
245,74,0.3,0.00403073,
246,74,0.3,0.00408857,
247,75,0.3,0.00419171,
248,75,0.3,0.00422853,
249,75,0.3,0.00421088,
250,75,0.3,0.00425248,
251,76,0.3,0.0042477,
252,76,0.3,0.00431732,
253,76,0.3,0.00450731,
254,77,0.3,0.00437229,
255,77,0.3,0.00435459,
256,77,0.3,0.00438334,
257,78,0.3,0.00439466,
258,78,0.3,0.00443788,
259,78,0.3,0.00450263,
260,78,0.3,0.00450933,
261,79,0.3,0.00457344,
262,79,0.3,0.00472157,
263,79,0.3,0.00459072,
264,80,0.3,0.00469743,
265,80,0.3,0.0047344,
266,80,0.3,0.00484275,
267,81,0.3,0.00479253,
268,81,0.3,0.00486475,
269,81,0.3,0.00480377,
270,81,0.3,0.00493828,
271,82,0.3,0.00490487,
272,82,0.3,0.0050095,
273,82,0.3,0.00514234,
274,83,0.3,0.00504718,
275,83,0.3,0.00510358,
276,83,0.3,0.00512008,
277,84,0.3,0.00534103,
278,84,0.3,0.00518102,
279,84,0.3,0.00530797,
280,84,0.3,0.00533639,
281,85,0.3,0.00537134,
282,85,0.3,0.0053587,
283,85,0.3,0.00548242,
284,86,0.3,0.00551998,
285,86,0.3,0.00556211,
286,86,0.3,0.005641,
287,87,0.3,0.00569245,
288,87,0.3,0.00578133,
289,87,0.3,0.00565442,
290,87,0.3,0.00575165,
291,88,0.3,0.00578866,
292,88,0.3,0.00580745,
293,88,0.3,0.00592191,
294,89,0.3,0.00598782,
295,89,0.3,0.00597296,
296,89,0.3,0.00592726,
297,90,0.3,0.00606753,
298,90,0.3,0.00611738,
299,90,0.3,0.0061928,
300,90,0.3,0.0060862,
301,91,0.3,0.00612393,
302,91,0.3,0.00618996,
303,91,0.3,0.00626854,
304,92,0.3,0.00646137,
305,92,0.3,0.00641658,
306,92,0.3,0.00643874,
307,93,0.3,0.00662824,
308,93,0.3,0.00658274,
309,93,0.3,0.00661277,
310,93,0.3,0.00662644,
311,94,0.3,0.00670148,
312,94,0.3,0.00670827,
313,94,0.3,0.006855,
314,95,0.3,0.00682957,
315,95,0.3,0.0068512,
316,95,0.3,0.00696975,
317,96,0.3,0.00695009,
318,96,0.3,0.00702957,
319,96,0.3,0.007021,
320,96,0.3,0.00708677,
321,97,0.3,0.00712797,
322,97,0.3,0.00722439,
323,97,0.3,0.00723907,
324,98,0.3,0.00743046,
325,98,0.3,0.00735293,
326,98,0.3,0.00738222,
327,99,0.3,0.00748846,
328,99,0.3,0.00755312,
329,99,0.3,0.00754374,
330,100,0.3,0.00766294,
331,100,0.3,0.0077875,
332,100,0.3,0.00773461,
333,100,0.3,0.00776134,
334,101,0.3,0.00802088,
335,101,0.3,0.00781724,
336,101,0.3,0.00789735,
337,102,0.3,0.00806266,
338,102,0.3,0.00799794,
339,102,0.3,0.00810709,
340,103,0.3,0.00814427,
341,103,0.3,0.00820534,
342,103,0.3,0.00820404,
343,103,0.3,0.0082704,
344,104,0.3,0.00832168,
345,104,0.3,0.00846741,
346,104,0.3,0.00861479,
347,105,0.3,0.00851001,
348,105,0.3,0.00869438,
349,105,0.3,0.0086773,
350,106,0.3,0.0086839,
351,106,0.3,0.00864111,
352,106,0.3,0.00881616,
353,106,0.3,0.00888212,
354,107,0.3,0.00888198,
355,107,0.3,0.00906772,
356,107,0.3,0.00900945,
357,108,0.3,0.00910466,
358,108,0.3,0.00913014,
359,108,0.3,0.00923927,
360,109,0.3,0.0093309,
361,109,0.3,0.00925535,
362,109,0.3,0.00941833,
363,109,0.3,0.00944693,
364,110,0.3,0.00955089,
365,110,0.3,0.00964818,
366,110,0.3,0.00968205,
367,111,0.3,0.00976423,
368,111,0.3,0.00981515,
369,111,0.3,0.0100835,
370,112,0.3,0.0100181,
371,112,0.3,0.010091,
372,112,0.3,0.010023,
373,112,0.3,0.010151,
374,113,0.3,0.0101324,
375,113,0.3,0.0101549,
376,113,0.3,0.0104708,
377,114,0.3,0.0105197,
378,114,0.3,0.0104611,
379,114,0.3,0.0102091,
380,115,0.3,0.0103795,
381,115,0.3,0.010412,
382,115,0.3,0.0105187,
383,115,0.3,0.0106377,
384,116,0.3,0.0109352,
385,116,0.3,0.0107917,
386,116,0.3,0.0109459,
387,117,0.3,0.0110193,
388,117,0.3,0.0110024,
389,117,0.3,0.0110959,
390,118,0.3,0.0111851,
391,118,0.3,0.0112048,
392,118,0.3,0.0112846,
393,118,0.3,0.0113337,
394,119,0.3,0.0113057,
395,119,0.3,0.011487,
396,119,0.3,0.0117045,
397,120,0.3,0.0116506,
398,120,0.3,0.0116675,
399,120,0.3,0.0119017,
400,121,0.3,0.0118768,
401,121,0.3,0.0119543,
402,121,0.3,0.0119417,
403,121,0.3,0.0120767,
404,122,0.3,0.0121343,
405,122,0.3,0.0123117,
406,122,0.3,0.0122295,
407,123,0.3,0.0122259,
408,123,0.3,0.0124123,
409,123,0.3,0.0127358,
410,124,0.3,0.0126771,
411,124,0.3,0.0125389,
412,124,0.3,0.012711,
413,124,0.3,0.0126838,
414,125,0.3,0.0129361,
415,125,0.3,0.0129011,
416,125,0.3,0.0129475,
417,126,0.3,0.0131146,
418,126,0.3,0.0129689,
419,126,0.3,0.0130484,
420,127,0.3,0.0132085,
421,127,0.3,0.0133184,
422,127,0.3,0.0134299,
423,127,0.3,0.0132266,
424,128,0.3,0.0134823,
425,128,0.3,0.0135,
426,128,0.3,0.01369,
427,129,0.3,0.0135958,
428,129,0.3,0.0137047,
429,129,0.3,0.0136417,
430,129,0.3,0.0138745,
431,130,0.3,0.0140212,
432,130,0.3,0.0137774,
433,130,0.3,0.0143088,
434,131,0.3,0.0140638,
435,131,0.3,0.0143058,
436,131,0.3,0.0143875,
437,132,0.3,0.0143847,
438,132,0.3,0.014552,
439,132,0.3,0.014541,
440,132,0.3,0.0147072,
441,133,0.3,0.0146657,
442,133,0.3,0.0147245,
443,133,0.3,0.014859,
444,134,0.3,0.0149142,
445,134,0.3,0.0151008,
446,134,0.3,0.0152004,
447,135,0.3,0.0152053,
448,135,0.3,0.0151904,
449,135,0.3,0.0153595,
450,135,0.3,0.0152567,
451,136,0.3,0.0155914,
452,136,0.3,0.0157796,
453,136,0.3,0.0155697,
454,137,0.3,0.0157949,
455,137,0.3,0.0159061,
456,137,0.3,0.0159168,
457,138,0.3,0.0160771,
458,138,0.3,0.0160837,
459,138,0.3,0.0162412,
460,138,0.3,0.0163768,
461,139,0.3,0.0164765,
462,139,0.3,0.0163352,
463,139,0.3,0.0165645,
464,140,0.3,0.0165539,
465,140,0.3,0.0167424,
466,140,0.3,0.016697,
467,141,0.3,0.0170118,
468,141,0.3,0.0169404,
469,141,0.3,0.0171868,
470,141,0.3,0.0170992,
471,142,0.3,0.017204,
472,142,0.3,0.0173349,
473,142,0.3,0.0174234,
474,143,0.3,0.0175439,
475,143,0.3,0.0174995,
476,143,0.3,0.0176273,
477,144,0.3,0.0175599,
478,144,0.3,0.0178052,
479,144,0.3,0.0179883,
480,144,0.3,0.0178719,
481,145,0.3,0.0180474,
482,145,0.3,0.0181493,
483,145,0.3,0.0181556,
484,146,0.3,0.0182875,
485,146,0.3,0.0185738,
486,146,0.3,0.018378,
487,147,0.3,0.0186691,
488,147,0.3,0.0187371,
489,147,0.3,0.0186773,
490,147,0.3,0.0188772,
491,148,0.3,0.0190096,
492,148,0.3,0.019042,
493,148,0.3,0.0189684,
494,149,0.3,0.0191922,
495,149,0.3,0.0193788,
496,149,0.3,0.0194432,
497,150,0.3,0.0195235,
498,150,0.3,0.0197438,
499,150,0.3,0.0197304,
500,150,0.3,0.0198663,
501,151,0.3,0.0198583,
502,151,0.3,0.0200154,
503,151,0.3,0.0199755,
504,152,0.3,0.0202215,
505,152,0.3,0.0203564,
506,152,0.3,0.0203685,
507,153,0.3,0.0206881,
508,153,0.3,0.0207041,
509,153,0.3,0.0205674,
510,153,0.3,0.020688,
511,154,0.3,0.0208845,
512,154,0.3,0.0210392,
513,154,0.3,0.0209787,
514,155,0.3,0.0211131,
515,155,0.3,0.0211462,
516,155,0.3,0.021402,
517,156,0.3,0.0216505,
518,156,0.3,0.0215533,
519,156,0.3,0.0216106,
520,156,0.3,0.021613,
521,157,0.3,0.0217162,
522,157,0.3,0.0221498,
523,157,0.3,0.0220656,
524,158,0.3,0.0221561,
525,158,0.3,0.0221932,
526,158,0.3,0.0222763,
527,159,0.3,0.0223516,
528,159,0.3,0.022648,
529,159,0.3,0.0225028,
530,159,0.3,0.0228423,
531,160,0.3,0.0230955,
532,160,0.3,0.0230957,
533,160,0.3,0.023163,
534,161,0.3,0.0233762,
535,161,0.3,0.0233794,
536,161,0.3,0.0234842,
537,162,0.3,0.023448,
538,162,0.3,0.0238322,
539,162,0.3,0.0239113,
540,162,0.3,0.0238447,
541,163,0.3,0.024005,
542,163,0.3,0.0242193,
543,163,0.3,0.024171,
544,164,0.3,0.0242469,
545,164,0.3,0.024433,
546,164,0.3,0.0244821,
547,165,0.3,0.0244511,
548,165,0.3,0.0247006,
549,165,0.3,0.0247673,
550,165,0.3,0.0247746,
551,166,0.3,0.0252431,
552,166,0.3,0.0252322,
553,166,0.3,0.0252774,
554,167,0.3,0.0256433,
555,167,0.3,0.025522,
556,167,0.3,0.0257113,
557,168,0.3,0.0258221,
558,168,0.3,0.0257585,
559,168,0.3,0.0258455,
560,168,0.3,0.0260032,
561,169,0.3,0.026309,
562,169,0.3,0.0263346,
563,169,0.3,0.0262442,
564,170,0.3,0.0264605,
565,170,0.3,0.0266946,
566,170,0.3,0.0267746,
567,171,0.3,0.0270205,
568,171,0.3,0.0269396,
569,171,0.3,0.0270928,
570,171,0.3,0.0274668,
571,172,0.3,0.027499,
572,172,0.3,0.0274979,
573,172,0.3,0.0273496,
574,173,0.3,0.027984,
575,173,0.3,0.0277926,
576,173,0.3,0.0277308,
577,174,0.3,0.0278885,
578,174,0.3,0.0279397,
579,174,0.3,0.0282116,
580,174,0.3,0.0282045,
581,175,0.3,0.0284508,
582,175,0.3,0.028384,
583,175,0.3,0.0286097,
584,176,0.3,0.0285787,
585,176,0.3,0.0291384,
586,176,0.3,0.0289584,
587,177,0.3,0.0294589,
588,177,0.3,0.0293471,
589,177,0.3,0.0293422,
590,177,0.3,0.0295228,
591,178,0.3,0.029639,
592,178,0.3,0.0295406,
593,178,0.3,0.0298342,
594,179,0.3,0.0298811,
595,179,0.3,0.0300559,
596,179,0.3,0.0301601,
597,180,0.3,0.0302889,
598,180,0.3,0.0304896,
599,180,0.3,0.0305319,
600,180,0.3,0.0308003,
601,181,0.3,0.0306494,
602,181,0.3,0.0311034,
603,181,0.3,0.0309384,
604,182,0.3,0.0313202,
605,182,0.3,0.0311067,
606,182,0.3,0.0317175,
607,183,0.3,0.0316061,
608,183,0.3,0.0317463,
609,183,0.3,0.0316775,
610,183,0.3,0.0324319,
611,184,0.3,0.032175,
612,184,0.3,0.0322659,
613,184,0.3,0.0322831,
614,185,0.3,0.0323795,
615,185,0.3,0.0332659,
616,185,0.3,0.0332196,
617,186,0.3,0.0329183,
618,186,0.3,0.0330278,
619,186,0.3,0.0330164,
620,186,0.3,0.0330932,
621,187,0.3,0.0333639,
622,187,0.3,0.0334748,
623,187,0.3,0.0335139,
624,188,0.3,0.0337452,
625,188,0.3,0.0338464,
626,188,0.3,0.0342267,
627,189,0.3,0.0345465,
628,189,0.3,0.0342558,
629,189,0.3,0.0341279,
630,189,0.3,0.0346507,
631,190,0.3,0.0346103,
632,190,0.3,0.0349128,
633,190,0.3,0.0349027,
634,191,0.3,0.0354284,
635,191,0.3,0.0351401,
636,191,0.3,0.0353156,
637,192,0.3,0.0355855,
638,192,0.3,0.0356886,
639,192,0.3,0.035638,
640,192,0.3,0.0359014,
641,193,0.3,0.0358885,
642,193,0.3,0.0361191,
643,193,0.3,0.0367673,
644,194,0.3,0.0368192,
645,194,0.3,0.0368068,
646,194,0.3,0.0365543,
647,195,0.3,0.0370554,
648,195,0.3,0.0368293,
649,195,0.3,0.0368873,
650,196,0.3,0.037298,
651,196,0.3,0.0371261,
652,196,0.3,0.0376189,
653,196,0.3,0.03761,
654,197,0.3,0.0374253,
655,197,0.3,0.0381277,
656,197,0.3,0.0377235,
657,198,0.3,0.0384063,
658,198,0.3,0.0381482,
659,198,0.3,0.038081,
660,199,0.3,0.0384294,
661,199,0.3,0.0388841,
662,199,0.3,0.0385129,
663,199,0.3,0.0391997,
664,200,0.3,0.0390279,
665,200,0.3,0.0392312,
666,200,0.3,0.0393205,
667,201,0.3,0.0395246,
668,201,0.3,0.0394547,
669,201,0.3,0.0397678,
670,202,0.3,0.03975,
671,202,0.3,0.0398207,
672,202,0.3,0.0400527,
673,202,0.3,0.0400676,
674,203,0.3,0.0405814,
675,203,0.3,0.040172,
676,203,0.3,0.0405861,
677,204,0.3,0.0405533,
678,204,0.3,0.0408868,
679,204,0.3,0.0410105,
680,205,0.3,0.0417014,
681,205,0.3,0.0411852,
682,205,0.3,0.0414248,
683,205,0.3,0.0416768,
684,206,0.3,0.0417032,
685,206,0.3,0.0417095,
686,206,0.3,0.0418541,
687,207,0.3,0.0423458,
688,207,0.3,0.0424164,
689,207,0.3,0.0426724,
690,208,0.3,0.0426725,
691,208,0.3,0.0428921,
692,208,0.3,0.0428174,
693,208,0.3,0.0431022,
694,209,0.3,0.0435642,
695,209,0.3,0.0432966,
696,209,0.3,0.0436701,
697,210,0.3,0.043827,
698,210,0.3,0.0437799,
699,210,0.3,0.0440292,
700,211,0.3,0.0443099,
701,211,0.3,0.0448569,
702,211,0.3,0.044739,
703,211,0.3,0.0449895,
704,212,0.3,0.0452243,
705,212,0.3,0.0453838,
706,212,0.3,0.0458512,
707,213,0.3,0.045638,
708,213,0.3,0.0458231,
709,213,0.3,0.0460812,
710,214,0.3,0.046142,
711,214,0.3,0.0469507,
712,214,0.3,0.0465355,
713,214,0.3,0.0466875,
714,215,0.3,0.0466768,
715,215,0.3,0.046916,
716,215,0.3,0.0471307,
717,216,0.3,0.0473294,
718,216,0.3,0.0471567,
719,216,0.3,0.0476708,
720,217,0.3,0.0480178,
721,217,0.3,0.048026,
722,217,0.3,0.0479771,
723,217,0.3,0.048046,
724,218,0.3,0.0487447,
725,218,0.3,0.0486765,
726,218,0.3,0.0487465,
727,219,0.3,0.04884,
728,219,0.3,0.0489839,
729,219,0.3,0.0489769,
730,220,0.3,0.0491301,
731,220,0.3,0.0495958,
732,220,0.3,0.049554,
733,220,0.3,0.0499035,
734,221,0.3,0.0500426,
735,221,0.3,0.050214,
736,221,0.3,0.0503916,
737,222,0.3,0.0503598,
738,222,0.3,0.0509379,
739,222,0.3,0.0514658,
740,223,0.3,0.0511145,
741,223,0.3,0.0514111,
742,223,0.3,0.0513694,
743,223,0.3,0.0514097,
744,224,0.3,0.0522451,
745,224,0.3,0.052644,
746,224,0.3,0.0521765,
747,225,0.3,0.0524888,
748,225,0.3,0.0526789,
749,225,0.3,0.0525262,
750,226,0.3,0.0529611,
751,226,0.3,0.0528749,
752,226,0.3,0.0532532,
753,226,0.3,0.0529885,
754,227,0.3,0.0541765,
755,227,0.3,0.0537565,
756,227,0.3,0.0539731,
757,228,0.3,0.0544548,
758,228,0.3,0.0543285,
759,228,0.3,0.054355,
760,229,0.3,0.0546046,
761,229,0.3,0.054834,
762,229,0.3,0.055049,
763,229,0.3,0.0551864,
764,230,0.3,0.0558344,
765,230,0.3,0.0553627,
766,230,0.3,0.0559067,
767,231,0.3,0.0557169,
768,231,0.3,0.0562616,
769,231,0.3,0.0561474,
770,232,0.3,0.0564398,
771,232,0.3,0.0569433,
772,232,0.3,0.0566373,
773,232,0.3,0.0566047,
774,233,0.3,0.0574504,
775,233,0.3,0.0571923,
776,233,0.3,0.0581614,
777,234,0.3,0.0575662,
778,234,0.3,0.0578909,
779,234,0.3,0.058063,
780,235,0.3,0.0584063,
781,235,0.3,0.0582343,
782,235,0.3,0.058472,
783,235,0.3,0.0589161,
784,236,0.3,0.0593162,
785,236,0.3,0.0592604,
786,236,0.3,0.0597558,
787,237,0.3,0.0596921,
788,237,0.3,0.0598824,
789,237,0.3,0.0598302,
790,238,0.3,0.0600702,
791,238,0.3,0.0604499,
792,238,0.3,0.0610327,
793,238,0.3,0.0607798,
794,239,0.3,0.0608759,
795,239,0.3,0.0613117,
796,239,0.3,0.0611713,
797,240,0.3,0.0612987,
798,240,0.3,0.0616107,
799,240,0.3,0.0613704,
800,241,0.3,0.0617452,
801,241,0.3,0.062335,
802,241,0.3,0.0623232,
803,241,0.3,0.0622528,
804,242,0.3,0.0630956,
805,242,0.3,0.0629491,
806,242,0.3,0.0633819,
807,243,0.3,0.063723,
808,243,0.3,0.0634042,
809,243,0.3,0.0648878,
810,244,0.3,0.0637291,
811,244,0.3,0.0640308,
812,244,0.3,0.064427,
813,244,0.3,0.0643337,
814,245,0.3,0.0650948,
815,245,0.3,0.0650982,
816,245,0.3,0.0661058,
817,246,0.3,0.0655851,
818,246,0.3,0.0651348,
819,246,0.3,0.0657631,
820,247,0.3,0.0661367,
821,247,0.3,0.0669651,
822,247,0.3,0.0669223,
823,247,0.3,0.0664433,
824,248,0.3,0.0670299,
825,248,0.3,0.0668181,
826,248,0.3,0.0669881,
827,249,0.3,0.0675734,
828,249,0.3,0.0676276,
829,249,0.3,0.0678673,
830,250,0.3,0.0681159,
831,250,0.3,0.0680458,
832,250,0.3,0.0685231,
833,250,0.3,0.0681363,
834,251,0.3,0.0683734,
835,251,0.3,0.0690557,
836,251,0.3,0.0688744,
837,252,0.3,0.0696793,
838,252,0.3,0.0693303,
839,252,0.3,0.0699168,
840,253,0.3,0.0706321,
841,253,0.3,0.0717252,
842,253,0.3,0.0704041,
843,253,0.3,0.0706525,
844,254,0.3,0.0709161,
845,254,0.3,0.0710156,
846,254,0.3,0.0714606,
847,255,0.3,0.0715527,
848,255,0.3,0.0714932,
849,255,0.3,0.0718621,
850,256,0.3,0.0720386,
851,256,0.3,0.0725033,
852,256,0.3,0.0725685,
853,256,0.3,0.0724713,
854,257,0.3,0.0726691,
855,257,0.3,0.0730468,
856,257,0.3,0.0735365,
857,258,0.3,0.0735679,
858,258,0.3,0.0738592,
859,258,0.3,0.0739647,
860,258,0.3,0.0739024,
861,259,0.3,0.0759955,
862,259,0.3,0.0764528,
863,259,0.3,0.0762381,
864,260,0.3,0.0765992,
865,260,0.3,0.0764535,
866,260,0.3,0.0766106,
867,261,0.3,0.0772676,
868,261,0.3,0.0772282,
869,261,0.3,0.0776404,
870,261,0.3,0.0779441,
871,262,0.3,0.078313,
872,262,0.3,0.0785995,
873,262,0.3,0.0778974,
874,263,0.3,0.0791915,
875,263,0.3,0.0801238,
876,263,0.3,0.0791856,
877,264,0.3,0.0799228,
878,264,0.3,0.0799365,
879,264,0.3,0.079817,
880,264,0.3,0.0799615,
881,265,0.3,0.0808702,
882,265,0.3,0.0810011,
883,265,0.3,0.0817037,
884,266,0.3,0.0812884,
885,266,0.3,0.0818326,
886,266,0.3,0.0813248,
887,267,0.3,0.0818983,
888,267,0.3,0.0822892,
889,267,0.3,0.0819781,
890,267,0.3,0.082749,
891,268,0.3,0.0829686,
892,268,0.3,0.0828261,
893,268,0.3,0.0835228,
894,269,0.3,0.0834547,
895,269,0.3,0.0841231,
896,269,0.3,0.0851704,
897,270,0.3,0.0841631,
898,270,0.3,0.0839774,
899,270,0.3,0.0838425,
900,270,0.3,0.0850273,
901,271,0.3,0.0857196,
902,271,0.3,0.0850386,
903,271,0.3,0.0850058,
904,272,0.3,0.0854025,
905,272,0.3,0.0865197,
906,272,0.3,0.0862484,
907,273,0.3,0.0859878,
908,273,0.3,0.0867047,
909,273,0.3,0.0870829,
910,273,0.3,0.0869508,
911,274,0.3,0.0875414,
912,274,0.3,0.0878604,
913,274,0.3,0.0879794,
914,275,0.3,0.0881978,
915,275,0.3,0.0885796,
916,275,0.3,0.088982,
917,276,0.3,0.0890009,
918,276,0.3,0.0890481,
919,276,0.3,0.0895106,
920,276,0.3,0.0897626,
921,277,0.3,0.0899645,
922,277,0.3,0.0905233,
923,277,0.3,0.0895472,
924,278,0.3,0.0905782,
925,278,0.3,0.090213,
926,278,0.3,0.0911999,
927,279,0.3,0.0915888,
928,279,0.3,0.091164,
929,279,0.3,0.0912121,
930,279,0.3,0.0911727,
931,280,0.3,0.0918842,
