Dimension,NNZ_per_row,Sparsity,Time
120,30,0.25,0.000963752,
121,31,0.25,0.00103404,
122,31,0.25,0.00208607,
123,31,0.25,0.00104427,
124,31,0.25,0.00103711,
125,32,0.25,0.00227936,
126,32,0.25,0.00106878,
127,32,0.25,0.00110163,
128,32,0.25,0.00235519,
129,33,0.25,0.00112928,
130,33,0.25,0.00115912,
131,33,0.25,0.00119387,
132,33,0.25,0.00250296,
133,34,0.25,0.0025891,
134,34,0.25,0.00124823,
135,34,0.25,0.00126736,
136,34,0.25,0.00200503,
137,35,0.25,0.00131512,
138,35,0.25,0.00129361,
139,35,0.25,0.00141071,
140,35,0.25,0.00136921,
141,36,0.25,0.001418,
142,36,0.25,0.00143495,
143,36,0.25,0.00141413,
144,36,0.25,0.00264536,
145,37,0.25,0.00151307,
146,37,0.25,0.00150562,
147,37,0.25,0.00328094,
148,37,0.25,0.00152334,
149,38,0.25,0.00157903,
150,38,0.25,0.00315266,
151,38,0.25,0.00319574,
152,38,0.25,0.00160767,
153,39,0.25,0.00325027,
154,39,0.25,0.00326452,
155,39,0.25,0.00170689,
156,39,0.25,0.00172639,
157,40,0.25,0.00377784,
158,40,0.25,0.00178192,
159,40,0.25,0.00186064,
160,40,0.25,0.00180428,
161,41,0.25,0.0018756,
162,41,0.25,0.0018403,
163,41,0.25,0.00403671,
164,41,0.25,0.00191532,
165,42,0.25,0.00198583,
166,42,0.25,0.00196675,
167,42,0.25,0.00376991,
168,42,0.25,0.00191232,
169,43,0.25,0.00202567,
170,43,0.25,0.00203372,
171,43,0.25,0.00206809,
172,43,0.25,0.00221714,
173,44,0.25,0.00213603,
174,44,0.25,0.00415673,
175,44,0.25,0.00218205,
176,44,0.25,0.00219608,
177,45,0.25,0.00216347,
178,45,0.25,0.0022337,
179,45,0.25,0.00221777,
180,45,0.25,0.00421561,
181,46,0.25,0.00422913,
182,46,0.25,0.0022932,
183,46,0.25,0.00440098,
184,46,0.25,0.00234342,
185,47,0.25,0.00237464,
186,47,0.25,0.00244439,
187,47,0.25,0.00440749,
188,47,0.25,0.00440298,
189,48,0.25,0.00453675,
190,48,0.25,0.00251685,
191,48,0.25,0.00253176,
192,48,0.25,0.00259643,
193,49,0.25,0.00477217,
194,49,0.25,0.00261788,
195,49,0.25,0.00276465,
196,49,0.25,0.00472115,
197,50,0.25,0.00502998,
198,50,0.25,0.00283152,
199,50,0.25,0.00281233,
200,50,0.25,0.00477935,
201,51,0.25,0.00496882,
202,51,0.25,0.00501492,
203,51,0.25,0.00296979,
204,51,0.25,0.00290271,
205,52,0.25,0.00497786,
206,52,0.25,0.00294865,
207,52,0.25,0.00309543,
208,52,0.25,0.0051567,
209,53,0.25,0.00312891,
210,53,0.25,0.00503544,
211,53,0.25,0.00320498,
212,53,0.25,0.00321088,
213,54,0.25,0.00331117,
214,54,0.25,0.00429922,
215,54,0.25,0.0033123,
216,54,0.25,0.00431975,
217,55,0.25,0.00336695,
218,55,0.25,0.0034084,
219,55,0.25,0.00555012,
220,55,0.25,0.00337639,
221,56,0.25,0.00346021,
222,56,0.25,0.00557928,
223,56,0.25,0.00467942,
224,56,0.25,0.00367352,
225,57,0.25,0.00561016,
226,57,0.25,0.00369433,
227,57,0.25,0.00376181,
228,57,0.25,0.00614403,
229,58,0.25,0.00373129,
230,58,0.25,0.00581223,
231,58,0.25,0.00530582,
232,58,0.25,0.00379102,
233,59,0.25,0.00605072,
234,59,0.25,0.0038432,
235,59,0.25,0.00392461,
236,59,0.25,0.00408191,
237,60,0.25,0.00404175,
238,60,0.25,0.00606226,
239,60,0.25,0.00607446,
240,60,0.25,0.006261,
241,61,0.25,0.00516735,
242,61,0.25,0.00635107,
243,61,0.25,0.00426259,
244,61,0.25,0.00432434,
245,62,0.25,0.00636775,
246,62,0.25,0.00625697,
247,62,0.25,0.00637377,
248,62,0.25,0.0043216,
249,63,0.25,0.00441397,
250,63,0.25,0.0043849,
251,63,0.25,0.00528205,
252,63,0.25,0.00443909,
253,64,0.25,0.00448411,
254,64,0.25,0.00469962,
255,64,0.25,0.00665536,
256,64,0.25,0.00475243,
257,65,0.25,0.00570952,
258,65,0.25,0.00523035,
259,65,0.25,0.00487699,
260,65,0.25,0.00681757,
261,66,0.25,0.0056731,
262,66,0.25,0.00698688,
263,66,0.25,0.00494614,
264,66,0.25,0.00525498,
265,67,0.25,0.00595219,
266,67,0.25,0.00599141,
267,67,0.25,0.00527155,
268,67,0.25,0.00719022,
269,68,0.25,0.00544034,
270,68,0.25,0.00541757,
271,68,0.25,0.00764591,
272,68,0.25,0.00767081,
273,69,0.25,0.00754421,
274,69,0.25,0.00553172,
275,69,0.25,0.00644006,
276,69,0.25,0.00728949,
277,70,0.25,0.00762347,
278,70,0.25,0.00804429,
279,70,0.25,0.00577677,
280,70,0.25,0.00788444,
281,71,0.25,0.00751664,
282,71,0.25,0.00593651,
283,71,0.25,0.00595083,
284,71,0.25,0.00636583,
285,72,0.25,0.00676662,
286,72,0.25,0.0079817,
287,72,0.25,0.00610892,
288,72,0.25,0.00813901,
289,73,0.25,0.00624071,
290,73,0.25,0.00638525,
291,73,0.25,0.00654567,
292,73,0.25,0.00630897,
293,74,0.25,0.00690317,
294,74,0.25,0.00653681,
295,74,0.25,0.00654698,
296,74,0.25,0.00646848,
297,75,0.25,0.00664196,
298,75,0.25,0.00674327,
299,75,0.25,0.00884768,
300,75,0.25,0.00871079,
301,76,0.25,0.00702091,
302,76,0.25,0.00915251,
303,76,0.25,0.006944,
304,76,0.25,0.00899774,
305,77,0.25,0.00711782,
306,77,0.25,0.00709082,
307,77,0.25,0.007092,
308,77,0.25,0.00719949,
309,78,0.25,0.00942569,
310,78,0.25,0.00751424,
311,78,0.25,0.00735571,
312,78,0.25,0.00727423,
313,79,0.25,0.00755807,
314,79,0.25,0.00970642,
315,79,0.25,0.00744174,
316,79,0.25,0.00783061,
317,80,0.25,0.00781222,
318,80,0.25,0.00756381,
319,80,0.25,0.00775028,
320,80,0.25,0.00784821,
321,81,0.25,0.00789638,
322,81,0.25,0.00792618,
323,81,0.25,0.00804668,
324,81,0.25,0.0090879,
325,82,0.25,0.00805717,
326,82,0.25,0.00829305,
327,82,0.25,0.00822329,
328,82,0.25,0.0102317,
329,83,0.25,0.00828944,
330,83,0.25,0.0104768,
331,83,0.25,0.010591,
332,83,0.25,0.00851691,
333,84,0.25,0.00882158,
334,84,0.25,0.00869441,
335,84,0.25,0.00863006,
336,84,0.25,0.00880148,
337,85,0.25,0.0086997,
338,85,0.25,0.00874898,
339,85,0.25,0.0088493,
340,85,0.25,0.0109347,
341,86,0.25,0.00913152,
342,86,0.25,0.00923586,
343,86,0.25,0.00937631,
344,86,0.25,0.0112221,
345,87,0.25,0.00955004,
346,87,0.25,0.0115367,
347,87,0.25,0.0118716,
348,87,0.25,0.00996398,
349,88,0.25,0.0095248,
350,88,0.25,0.00960902,
351,88,0.25,0.00969571,
352,88,0.25,0.00977937,
353,89,0.25,0.00986348,
354,89,0.25,0.0100013,
355,89,0.25,0.0100662,
356,89,0.25,0.0120522,
357,90,0.25,0.0101352,
358,90,0.25,0.0101603,
359,90,0.25,0.0101452,
360,90,0.25,0.0101942,
361,91,0.25,0.0125972,
362,91,0.25,0.0123268,
363,91,0.25,0.0104634,
364,91,0.25,0.0104022,
365,92,0.25,0.0105514,
366,92,0.25,0.0107635,
367,92,0.25,0.0109162,
368,92,0.25,0.0109837,
369,93,0.25,0.0108847,
370,93,0.25,0.0109733,
371,93,0.25,0.0109822,
372,93,0.25,0.011066,
373,94,0.25,0.0111603,
374,94,0.25,0.0134781,
375,94,0.25,0.0112687,
376,94,0.25,0.0113777,
377,95,0.25,0.0113376,
378,95,0.25,0.0115355,
379,95,0.25,0.0119049,
380,95,0.25,0.0116411,
381,96,0.25,0.0117262,
382,96,0.25,0.011755,
383,96,0.25,0.0118197,
384,96,0.25,0.0117552,
385,97,0.25,0.0119309,
386,97,0.25,0.0120675,
387,97,0.25,0.0120918,
388,97,0.25,0.0122247,
389,98,0.25,0.0122474,
390,98,0.25,0.0143409,
391,98,0.25,0.0123557,
392,98,0.25,0.0124682,
393,99,0.25,0.0125395,
394,99,0.25,0.0148734,
395,99,0.25,0.0152594,
396,99,0.25,0.0128787,
397,100,0.25,0.0127019,
398,100,0.25,0.0131588,
399,100,0.25,0.0129547,
400,100,0.25,0.0131978,
401,101,0.25,0.0132795,
402,101,0.25,0.0131588,
403,101,0.25,0.0133215,
404,101,0.25,0.0153287,
405,102,0.25,0.013651,
406,102,0.25,0.0133962,
407,102,0.25,0.0142397,
408,102,0.25,0.0135791,
409,103,0.25,0.0139533,
410,103,0.25,0.0139767,
411,103,0.25,0.0137638,
412,103,0.25,0.013808,
413,104,0.25,0.0160211,
414,104,0.25,0.0143925,
415,104,0.25,0.0144412,
416,104,0.25,0.0142796,
417,105,0.25,0.0143211,
418,105,0.25,0.0143838,
419,105,0.25,0.0144944,
420,105,0.25,0.0145982,
421,106,0.25,0.0146759,
422,106,0.25,0.0147067,
423,106,0.25,0.0150313,
424,106,0.25,0.0157521,
425,107,0.25,0.0170116,
426,107,0.25,0.0151036,
427,107,0.25,0.0151516,
428,107,0.25,0.0151903,
429,108,0.25,0.0153059,
430,108,0.25,0.0151951,
431,108,0.25,0.0154164,
432,108,0.25,0.0154203,
433,109,0.25,0.0155454,
434,109,0.25,0.0159496,
435,109,0.25,0.0161477,
436,109,0.25,0.0157336,
437,110,0.25,0.0160275,
438,110,0.25,0.0166526,
439,110,0.25,0.016467,
440,110,0.25,0.0162392,
441,111,0.25,0.0163762,
442,111,0.25,0.016445,
443,111,0.25,0.0165405,
444,111,0.25,0.0163524,
445,112,0.25,0.0166712,
446,112,0.25,0.0169148,
447,112,0.25,0.0168673,
448,112,0.25,0.0167515,
449,113,0.25,0.0168471,
450,113,0.25,0.0172986,
451,113,0.25,0.017041,
452,113,0.25,0.0172007,
453,114,0.25,0.0177349,
454,114,0.25,0.0175073,
455,114,0.25,0.0174999,
456,114,0.25,0.0171815,
457,115,0.25,0.017448,
458,115,0.25,0.0195647,
459,115,0.25,0.0177731,
460,115,0.25,0.0178448,
461,116,0.25,0.0177772,
462,116,0.25,0.0187274,
463,116,0.25,0.0177282,
464,116,0.25,0.0180103,
465,117,0.25,0.0184676,
466,117,0.25,0.0181936,
467,117,0.25,0.018128,
468,117,0.25,0.018248,
469,118,0.25,0.0183162,
470,118,0.25,0.0187339,
471,118,0.25,0.0186224,
472,118,0.25,0.0185957,
473,119,0.25,0.0188134,
474,119,0.25,0.0190623,
475,119,0.25,0.0189664,
476,119,0.25,0.0189116,
477,120,0.25,0.0193074,
478,120,0.25,0.0190402,
479,120,0.25,0.0192146,
480,120,0.25,0.019552,
481,121,0.25,0.0193726,
482,121,0.25,0.0197634,
483,121,0.25,0.0198168,
484,121,0.25,0.0196184,
485,122,0.25,0.020473,
486,122,0.25,0.0199433,
487,122,0.25,0.0222266,
488,122,0.25,0.020064,
489,123,0.25,0.0204039,
490,123,0.25,0.0200949,
491,123,0.25,0.020405,
492,123,0.25,0.0202386,
493,124,0.25,0.0205419,
494,124,0.25,0.02085,
495,124,0.25,0.0210973,
496,124,0.25,0.0206086,
497,125,0.25,0.0210348,
498,125,0.25,0.0210129,
499,125,0.25,0.0210318,
500,125,0.25,0.0209659,
501,126,0.25,0.0212862,
502,126,0.25,0.0215663,
503,126,0.25,0.0214373,
504,126,0.25,0.0219415,
505,127,0.25,0.0221074,
506,127,0.25,0.0221794,
507,127,0.25,0.0218202,
508,127,0.25,0.0219017,
509,128,0.25,0.0225453,
510,128,0.25,0.0221096,
511,128,0.25,0.0225428,
512,128,0.25,0.0227446,
513,129,0.25,0.0227148,
514,129,0.25,0.022896,
515,129,0.25,0.0230526,
516,129,0.25,0.023109,
517,130,0.25,0.0232324,
518,130,0.25,0.0238799,
519,130,0.25,0.0230971,
520,130,0.25,0.0235434,
521,131,0.25,0.024164,
522,131,0.25,0.0235867,
523,131,0.25,0.0236126,
524,131,0.25,0.0242343,
525,132,0.25,0.0241262,
526,132,0.25,0.0238403,
527,132,0.25,0.0248238,
528,132,0.25,0.024797,
529,133,0.25,0.024727,
530,133,0.25,0.0250948,
531,133,0.25,0.0249651,
532,133,0.25,0.0251835,
533,134,0.25,0.0250392,
534,134,0.25,0.0256692,
535,134,0.25,0.025557,
536,134,0.25,0.0254633,
537,135,0.25,0.025812,
538,135,0.25,0.0262536,
539,135,0.25,0.0256727,
540,135,0.25,0.0262482,
541,136,0.25,0.0259865,
542,136,0.25,0.0261578,
543,136,0.25,0.0261369,
544,136,0.25,0.0263366,
545,137,0.25,0.0266551,
546,137,0.25,0.0265605,
547,137,0.25,0.0267504,
548,137,0.25,0.0267206,
549,138,0.25,0.027064,
550,138,0.25,0.0276621,
551,138,0.25,0.0276924,
552,138,0.25,0.0269655,
553,139,0.25,0.0280676,
554,139,0.25,0.0277908,
555,139,0.25,0.0279078,
556,139,0.25,0.0277627,
557,140,0.25,0.0310266,
558,140,0.25,0.0281847,
559,140,0.25,0.0280581,
560,140,0.25,0.0284096,
561,141,0.25,0.0281205,
562,141,0.25,0.0289167,
563,141,0.25,0.0286509,
564,141,0.25,0.0283627,
565,142,0.25,0.029428,
566,142,0.25,0.0313106,
567,142,0.25,0.0292466,
568,142,0.25,0.0295172,
569,143,0.25,0.0298184,
570,143,0.25,0.0320517,
571,143,0.25,0.0296768,
572,143,0.25,0.029793,
573,144,0.25,0.0326984,
574,144,0.25,0.0303017,
575,144,0.25,0.0298737,
576,144,0.25,0.0299184,
577,145,0.25,0.0301424,
578,145,0.25,0.030447,
579,145,0.25,0.0335968,
580,145,0.25,0.0308972,
581,146,0.25,0.0333141,
582,146,0.25,0.0310954,
583,146,0.25,0.0321176,
584,146,0.25,0.0319519,
585,147,0.25,0.0335623,
586,147,0.25,0.0320199,
587,147,0.25,0.0316083,
588,147,0.25,0.0316849,
589,148,0.25,0.0315917,
590,148,0.25,0.0327315,
591,148,0.25,0.0326095,
592,148,0.25,0.0322774,
593,149,0.25,0.0332953,
594,149,0.25,0.0328664,
595,149,0.25,0.0327114,
596,149,0.25,0.0332183,
597,150,0.25,0.033124,
598,150,0.25,0.0337238,
599,150,0.25,0.0336677,
600,150,0.25,0.0334884,
601,151,0.25,0.0340111,
602,151,0.25,0.0338991,
603,151,0.25,0.0341663,
604,151,0.25,0.0339283,
605,152,0.25,0.0345235,
606,152,0.25,0.0346418,
607,152,0.25,0.032084,
608,152,0.25,0.031425,
609,153,0.25,0.0295308,
610,153,0.25,0.0321661,
611,153,0.25,0.0296663,
612,153,0.25,0.0321364,
613,154,0.25,0.0299757,
614,154,0.25,0.0323836,
615,154,0.25,0.0328087,
616,154,0.25,0.0325956,
617,155,0.25,0.0330045,
618,155,0.25,0.0328066,
619,155,0.25,0.0330617,
620,155,0.25,0.0333894,
621,156,0.25,0.0335294,
622,156,0.25,0.0337665,
623,156,0.25,0.0336635,
624,156,0.25,0.033531,
625,157,0.25,0.0342147,
626,157,0.25,0.0344483,
627,157,0.25,0.0341924,
628,157,0.25,0.0316165,
629,158,0.25,0.0343937,
630,158,0.25,0.0347282,
631,158,0.25,0.0344807,
632,158,0.25,0.0344701,
633,159,0.25,0.0349221,
634,159,0.25,0.0349059,
635,159,0.25,0.0349131,
636,159,0.25,0.035239,
637,160,0.25,0.0354543,
638,160,0.25,0.0354598,
639,160,0.25,0.0358001,
640,160,0.25,0.0353986,
641,161,0.25,0.0355775,
642,161,0.25,0.0358438,
643,161,0.25,0.0360256,
644,161,0.25,0.0358596,
645,162,0.25,0.0365008,
646,162,0.25,0.0367541,
647,162,0.25,0.0365586,
648,162,0.25,0.0362959,
649,163,0.25,0.0371845,
650,163,0.25,0.0368174,
651,163,0.25,0.0373438,
652,163,0.25,0.0372353,
653,164,0.25,0.0372943,
654,164,0.25,0.037121,
655,164,0.25,0.0375366,
656,164,0.25,0.0375138,
657,165,0.25,0.0380098,
658,165,0.25,0.0382531,
659,165,0.25,0.038071,
660,165,0.25,0.0353749,
661,166,0.25,0.0358043,
662,166,0.25,0.0385861,
663,166,0.25,0.0384731,
664,166,0.25,0.0385978,
665,167,0.25,0.0383826,
666,167,0.25,0.0384776,
667,167,0.25,0.0385269,
668,167,0.25,0.0385893,
669,168,0.25,0.039181,
670,168,0.25,0.0386556,
671,168,0.25,0.038524,
672,168,0.25,0.038805,
673,169,0.25,0.0391501,
674,169,0.25,0.0367631,
675,169,0.25,0.0393583,
676,169,0.25,0.0395296,
677,170,0.25,0.0399766,
678,170,0.25,0.0398684,
679,170,0.25,0.0396391,
680,170,0.25,0.0398453,
681,171,0.25,0.0386318,
682,171,0.25,0.0405232,
683,171,0.25,0.0405002,
684,171,0.25,0.0409954,
685,172,0.25,0.0403655,
686,172,0.25,0.0411386,
687,172,0.25,0.0413135,
688,172,0.25,0.0408911,
689,173,0.25,0.0415897,
690,173,0.25,0.0413926,
691,173,0.25,0.0413502,
692,173,0.25,0.0405449,
693,174,0.25,0.0418558,
694,174,0.25,0.0420889,
695,174,0.25,0.0421607,
696,174,0.25,0.0422243,
697,175,0.25,0.042413,
698,175,0.25,0.042909,
699,175,0.25,0.0425481,
700,175,0.25,0.040513,
701,176,0.25,0.0429435,
702,176,0.25,0.0427439,
703,176,0.25,0.0432089,
704,176,0.25,0.0430415,
705,177,0.25,0.0436699,
706,177,0.25,0.0436034,
707,177,0.25,0.0437025,
708,177,0.25,0.0437606,
709,178,0.25,0.0438842,
710,178,0.25,0.0440367,
711,178,0.25,0.0423698,
712,178,0.25,0.0445031,
713,179,0.25,0.0444559,
714,179,0.25,0.0445699,
715,179,0.25,0.0448558,
716,179,0.25,0.0444914,
717,180,0.25,0.044949,
718,180,0.25,0.0455016,
719,180,0.25,0.0453108,
720,180,0.25,0.0449945,
721,181,0.25,0.0453288,
722,181,0.25,0.0456448,
723,181,0.25,0.0458008,
724,181,0.25,0.0456408,
725,182,0.25,0.046105,
726,182,0.25,0.0464624,
727,182,0.25,0.0461872,
728,182,0.25,0.046085,
729,183,0.25,0.0463676,
730,183,0.25,0.0467051,
731,183,0.25,0.0469264,
732,183,0.25,0.0454894,
733,184,0.25,0.0476554,
734,184,0.25,0.0471209,
735,184,0.25,0.0475449,
736,184,0.25,0.0480348,
737,185,0.25,0.0478173,
738,185,0.25,0.0478324,
739,185,0.25,0.0477764,
740,185,0.25,0.0462796,
741,186,0.25,0.048759,
742,186,0.25,0.0488453,
743,186,0.25,0.0487592,
744,186,0.25,0.0526722,
745,187,0.25,0.0486429,
746,187,0.25,0.0492758,
747,187,0.25,0.0491923,
748,187,0.25,0.0493808,
749,188,0.25,0.0494154,
750,188,0.25,0.0503439,
751,188,0.25,0.0498207,
752,188,0.25,0.0500602,
753,189,0.25,0.0500759,
754,189,0.25,0.0503944,
755,189,0.25,0.0501888,
756,189,0.25,0.050373,
757,190,0.25,0.0506441,
758,190,0.25,0.0509976,
759,190,0.25,0.051171,
760,190,0.25,0.0511301,
761,191,0.25,0.0512159,
762,191,0.25,0.0512629,
763,191,0.25,0.0518133,
764,191,0.25,0.0519889,
765,192,0.25,0.0523343,
766,192,0.25,0.0522934,
767,192,0.25,0.0523113,
768,192,0.25,0.0525041,
769,193,0.25,0.0527849,
770,193,0.25,0.0530169,
771,193,0.25,0.053398,
772,193,0.25,0.052612,
773,194,0.25,0.0532964,
774,194,0.25,0.0531241,
775,194,0.25,0.0534455,
776,194,0.25,0.0532518,
777,195,0.25,0.0535549,
778,195,0.25,0.0541281,
779,195,0.25,0.0541798,
780,195,0.25,0.0540429,
781,196,0.25,0.0543646,
782,196,0.25,0.0545406,
783,196,0.25,0.0546864,
784,196,0.25,0.0549625,
785,197,0.25,0.0552008,
786,197,0.25,0.0554927,
787,197,0.25,0.0562243,
788,197,0.25,0.0557964,
789,198,0.25,0.0558221,
790,198,0.25,0.0560576,
791,198,0.25,0.056167,
792,198,0.25,0.0567758,
793,199,0.25,0.0570643,
794,199,0.25,0.0545831,
795,199,0.25,0.0564716,
796,199,0.25,0.0564494,
797,200,0.25,0.0546121,
798,200,0.25,0.0573174,
799,200,0.25,0.0577816,
800,200,0.25,0.0569765,
801,201,0.25,0.0573109,
802,201,0.25,0.0576033,
803,201,0.25,0.0549959,
804,201,0.25,0.0582552,
805,202,0.25,0.0591338,
806,202,0.25,0.0588508,
807,202,0.25,0.0587988,
808,202,0.25,0.0589714,
809,203,0.25,0.0595764,
810,203,0.25,0.0563074,
811,203,0.25,0.0593074,
812,203,0.25,0.059481,
813,204,0.25,0.0569986,
814,204,0.25,0.0601881,
815,204,0.25,0.0597377,
816,204,0.25,0.0594723,
817,205,0.25,0.0603336,
818,205,0.25,0.0602028,
819,205,0.25,0.0579507,
820,205,0.25,0.0602472,
821,206,0.25,0.0608984,
822,206,0.25,0.0613941,
823,206,0.25,0.0610537,
824,206,0.25,0.0614715,
825,207,0.25,0.0588496,
826,207,0.25,0.0590967,
827,207,0.25,0.0592654,
828,207,0.25,0.0619317,
829,208,0.25,0.0623288,
830,208,0.25,0.0623442,
831,208,0.25,0.0597753,
832,208,0.25,0.059667,
833,209,0.25,0.0629087,
834,209,0.25,0.0634629,
835,209,0.25,0.063257,
836,209,0.25,0.063236,
837,210,0.25,0.0635018,
838,210,0.25,0.0625547,
839,210,0.25,0.0643819,
840,210,0.25,0.0636677,
841,211,0.25,0.0641645,
842,211,0.25,0.0643805,
843,211,0.25,0.0647717,
844,211,0.25,0.0654685,
845,212,0.25,0.0656092,
846,212,0.25,0.0652306,
847,212,0.25,0.0652676,
848,212,0.25,0.0653794,
849,213,0.25,0.0655571,
850,213,0.25,0.0660378,
851,213,0.25,0.0659725,
852,213,0.25,0.0658359,
853,214,0.25,0.0668085,
854,214,0.25,0.0664276,
855,214,0.25,0.0665833,
856,214,0.25,0.0672352,
857,215,0.25,0.0671474,
858,215,0.25,0.0673286,
859,215,0.25,0.0681702,
860,215,0.25,0.067422,
861,216,0.25,0.0676148,
862,216,0.25,0.0683479,
863,216,0.25,0.0679117,
864,216,0.25,0.0679374,
865,217,0.25,0.0684631,
866,217,0.25,0.0685985,
867,217,0.25,0.0696809,
868,217,0.25,0.0688729,
869,218,0.25,0.0690757,
870,218,0.25,0.0701171,
871,218,0.25,0.0694262,
872,218,0.25,0.070702,
873,219,0.25,0.0698849,
874,219,0.25,0.0707392,
875,219,0.25,0.071131,
876,219,0.25,0.070457,
877,220,0.25,0.0753493,
878,220,0.25,0.0711657,
879,220,0.25,0.0719815,
880,220,0.25,0.0711715,
881,221,0.25,0.0721729,
882,221,0.25,0.0713985,
883,221,0.25,0.0720532,
884,221,0.25,0.0716924,
885,222,0.25,0.0728001,
886,222,0.25,0.0723619,
887,222,0.25,0.0694599,
888,222,0.25,0.0725123,
889,223,0.25,0.0734131,
890,223,0.25,0.0737818,
891,223,0.25,0.0741509,
892,223,0.25,0.0724238,
893,224,0.25,0.0736084,
894,224,0.25,0.0740908,
895,224,0.25,0.074247,
896,224,0.25,0.0741779,
897,225,0.25,0.0751687,
898,225,0.25,0.0746839,
899,225,0.25,0.0752443,
900,225,0.25,0.0759939,
901,226,0.25,0.0755459,
902,226,0.25,0.0753112,
903,226,0.25,0.0757867,
904,226,0.25,0.0755946,
905,227,0.25,0.0771915,
906,227,0.25,0.0756862,
907,227,0.25,0.0772353,
908,227,0.25,0.0735917,
909,228,0.25,0.0769133,
910,228,0.25,0.0770739,
911,228,0.25,0.0772047,
912,228,0.25,0.078413,
913,229,0.25,0.0775738,
914,229,0.25,0.0779009,
915,229,0.25,0.0784158,
916,229,0.25,0.0784358,
917,230,0.25,0.0793988,
918,230,0.25,0.0794706,
919,230,0.25,0.0790787,
920,230,0.25,0.0786686,
921,231,0.25,0.0795078,
922,231,0.25,0.0799007,
923,231,0.25,0.0797878,
924,231,0.25,0.0795646,
925,232,0.25,0.0804801,
926,232,0.25,0.0782504,
927,232,0.25,0.0803731,
928,232,0.25,0.0803409,
929,233,0.25,0.080808,
930,233,0.25,0.0807931,
931,233,0.25,0.0827668,
932,233,0.25,0.0820102,
933,234,0.25,0.0824372,
934,234,0.25,0.0818157,
