Dimension,NNZ_per_row,Sparsity,Time
134,61,0.45,0.00110216,
135,61,0.45,0.00116047,
136,62,0.45,0.00117233,
137,62,0.45,0.00114181,
138,63,0.45,0.00115429,
139,63,0.45,0.00115288,
140,64,0.45,0.00122619,
141,64,0.45,0.00121651,
142,64,0.45,0.00125212,
143,65,0.45,0.00128162,
144,65,0.45,0.00126134,
145,66,0.45,0.00132244,
146,66,0.45,0.00133558,
147,67,0.45,0.00135423,
148,67,0.45,0.00140331,
149,68,0.45,0.0013859,
150,68,0.45,0.00139674,
151,68,0.45,0.00142719,
152,69,0.45,0.0014584,
153,69,0.45,0.00150525,
154,70,0.45,0.00151906,
155,70,0.45,0.00153166,
156,71,0.45,0.00154452,
157,71,0.45,0.00174395,
158,72,0.45,0.00153018,
159,72,0.45,0.00158051,
160,72,0.45,0.00160727,
161,73,0.45,0.00170972,
162,73,0.45,0.00169169,
163,74,0.45,0.00169682,
164,74,0.45,0.00173039,
165,75,0.45,0.00172156,
166,75,0.45,0.00174187,
167,76,0.45,0.00181972,
168,76,0.45,0.00181961,
169,77,0.45,0.00183984,
170,77,0.45,0.00184645,
171,77,0.45,0.00188725,
172,78,0.45,0.00187694,
173,78,0.45,0.00200052,
174,79,0.45,0.00194531,
175,79,0.45,0.00192742,
176,80,0.45,0.00195045,
177,80,0.45,0.00198501,
178,81,0.45,0.0021274,
179,81,0.45,0.00198334,
180,81,0.45,0.0020341,
181,82,0.45,0.00207396,
182,82,0.45,0.00207452,
183,83,0.45,0.00213379,
184,83,0.45,0.00222691,
185,84,0.45,0.00217293,
186,84,0.45,0.00220778,
187,85,0.45,0.00226543,
188,85,0.45,0.00234407,
189,86,0.45,0.00242075,
190,86,0.45,0.00241091,
191,86,0.45,0.00236403,
192,87,0.45,0.00241063,
193,87,0.45,0.00242659,
194,88,0.45,0.00246701,
195,88,0.45,0.00253756,
196,89,0.45,0.0025355,
197,89,0.45,0.00263647,
198,90,0.45,0.00263663,
199,90,0.45,0.00264842,
200,90,0.45,0.0026998,
201,91,0.45,0.0027752,
202,91,0.45,0.0027849,
203,92,0.45,0.00286438,
204,92,0.45,0.00278497,
205,93,0.45,0.00289551,
206,93,0.45,0.0028737,
207,94,0.45,0.00309838,
208,94,0.45,0.00298266,
209,95,0.45,0.00293087,
210,95,0.45,0.00304813,
211,95,0.45,0.00310967,
212,96,0.45,0.00302885,
213,96,0.45,0.00305129,
214,97,0.45,0.00311999,
215,97,0.45,0.00318868,
216,98,0.45,0.00322238,
217,98,0.45,0.00325168,
218,99,0.45,0.003232,
219,99,0.45,0.00329258,
220,100,0.45,0.00337049,
221,100,0.45,0.00337176,
222,100,0.45,0.00338818,
223,101,0.45,0.00344515,
224,101,0.45,0.00344999,
225,102,0.45,0.00349156,
226,102,0.45,0.00356835,
227,103,0.45,0.00358165,
228,103,0.45,0.00365924,
229,104,0.45,0.00370811,
230,104,0.45,0.00375172,
231,104,0.45,0.00371872,
232,105,0.45,0.00377409,
233,105,0.45,0.00382008,
234,106,0.45,0.00393651,
235,106,0.45,0.00389086,
236,107,0.45,0.00390771,
237,107,0.45,0.00398035,
238,108,0.45,0.00405767,
239,108,0.45,0.00402104,
240,109,0.45,0.00407682,
241,109,0.45,0.00411992,
242,109,0.45,0.00414265,
243,110,0.45,0.00420283,
244,110,0.45,0.00420191,
245,111,0.45,0.00427938,
246,111,0.45,0.00441795,
247,112,0.45,0.00437243,
248,112,0.45,0.0043908,
249,113,0.45,0.00446857,
250,113,0.45,0.0045049,
251,113,0.45,0.00460395,
252,114,0.45,0.00464309,
253,114,0.45,0.00461169,
254,115,0.45,0.00463459,
255,115,0.45,0.00458131,
256,116,0.45,0.00489264,
257,116,0.45,0.00474333,
258,117,0.45,0.00488198,
259,117,0.45,0.00484039,
260,118,0.45,0.00489622,
261,118,0.45,0.0049764,
262,118,0.45,0.00501341,
263,119,0.45,0.005143,
264,119,0.45,0.00519433,
265,120,0.45,0.00523466,
266,120,0.45,0.00530515,
267,121,0.45,0.00529172,
268,121,0.45,0.00528465,
269,122,0.45,0.00542293,
270,122,0.45,0.00531112,
271,122,0.45,0.00551455,
272,123,0.45,0.0055122,
273,123,0.45,0.00551818,
274,124,0.45,0.00560417,
275,124,0.45,0.00565676,
276,125,0.45,0.00571731,
277,125,0.45,0.00571078,
278,126,0.45,0.00587541,
279,126,0.45,0.00588502,
280,127,0.45,0.00598042,
281,127,0.45,0.00603471,
282,127,0.45,0.0059886,
283,128,0.45,0.00609185,
284,128,0.45,0.00612209,
285,129,0.45,0.00625112,
286,129,0.45,0.00612355,
287,130,0.45,0.00621649,
288,130,0.45,0.00647901,
289,131,0.45,0.00638646,
290,131,0.45,0.00641214,
291,131,0.45,0.0064676,
292,132,0.45,0.00656658,
293,132,0.45,0.00643774,
294,133,0.45,0.00666762,
295,133,0.45,0.0066801,
296,134,0.45,0.00677819,
297,134,0.45,0.00674657,
298,135,0.45,0.00687249,
299,135,0.45,0.00696674,
300,135,0.45,0.00704673,
301,136,0.45,0.00705649,
302,136,0.45,0.00729444,
303,137,0.45,0.00727355,
304,137,0.45,0.00715865,
305,138,0.45,0.00727807,
306,138,0.45,0.00723697,
307,139,0.45,0.00747964,
308,139,0.45,0.00732747,
309,140,0.45,0.00753659,
310,140,0.45,0.00782099,
311,140,0.45,0.00767086,
312,141,0.45,0.00765096,
313,141,0.45,0.00773997,
314,142,0.45,0.00787435,
315,142,0.45,0.00780401,
316,143,0.45,0.00795652,
317,143,0.45,0.00802128,
318,144,0.45,0.0081201,
319,144,0.45,0.0081073,
320,144,0.45,0.00821814,
321,145,0.45,0.00824841,
322,145,0.45,0.00827072,
323,146,0.45,0.00860573,
324,146,0.45,0.00851976,
325,147,0.45,0.0085911,
326,147,0.45,0.00866597,
327,148,0.45,0.008694,
328,148,0.45,0.00895698,
329,149,0.45,0.00887759,
330,149,0.45,0.00887274,
331,149,0.45,0.00886985,
332,150,0.45,0.0089565,
333,150,0.45,0.0091752,
334,151,0.45,0.0090747,
335,151,0.45,0.00919418,
336,152,0.45,0.00938548,
337,152,0.45,0.00935348,
338,153,0.45,0.00945904,
339,153,0.45,0.00933554,
340,153,0.45,0.00947449,
341,154,0.45,0.00967003,
342,154,0.45,0.0096884,
343,155,0.45,0.00979905,
344,155,0.45,0.00992091,
345,156,0.45,0.0100217,
346,156,0.45,0.00994307,
347,157,0.45,0.00991767,
348,157,0.45,0.0100973,
349,158,0.45,0.0101153,
350,158,0.45,0.0101903,
351,158,0.45,0.0103809,
352,159,0.45,0.0103809,
353,159,0.45,0.0104861,
354,160,0.45,0.0106918,
355,160,0.45,0.0105934,
356,161,0.45,0.0107105,
357,161,0.45,0.0106308,
358,162,0.45,0.0108751,
359,162,0.45,0.0110906,
360,162,0.45,0.0112846,
361,163,0.45,0.0110731,
362,163,0.45,0.0111979,
363,164,0.45,0.0112238,
364,164,0.45,0.0112093,
365,165,0.45,0.0117354,
366,165,0.45,0.0117818,
367,166,0.45,0.0116996,
368,166,0.45,0.0117484,
369,167,0.45,0.0118466,
370,167,0.45,0.0120452,
371,167,0.45,0.0120549,
372,168,0.45,0.012157,
373,168,0.45,0.0121434,
374,169,0.45,0.0123748,
375,169,0.45,0.01246,
376,170,0.45,0.0125712,
377,170,0.45,0.0126459,
378,171,0.45,0.0126767,
379,171,0.45,0.0127049,
380,171,0.45,0.0128498,
381,172,0.45,0.0129507,
382,172,0.45,0.0130562,
383,173,0.45,0.0131146,
384,173,0.45,0.013253,
385,174,0.45,0.0132292,
386,174,0.45,0.0134244,
387,175,0.45,0.0136184,
388,175,0.45,0.0138618,
389,176,0.45,0.0136019,
390,176,0.45,0.01378,
391,176,0.45,0.0138313,
392,177,0.45,0.0139144,
393,177,0.45,0.0140989,
394,178,0.45,0.0141151,
395,178,0.45,0.0141241,
396,179,0.45,0.0141565,
397,179,0.45,0.0143847,
398,180,0.45,0.0144563,
399,180,0.45,0.0145561,
400,180,0.45,0.0146994,
401,181,0.45,0.0147311,
402,181,0.45,0.0147727,
403,182,0.45,0.0149554,
404,182,0.45,0.0149307,
405,183,0.45,0.0150507,
406,183,0.45,0.0153451,
407,184,0.45,0.0153982,
408,184,0.45,0.0152264,
409,185,0.45,0.015416,
410,185,0.45,0.0155629,
411,185,0.45,0.015767,
412,186,0.45,0.0160255,
413,186,0.45,0.0157599,
414,187,0.45,0.0158159,
415,187,0.45,0.0161479,
416,188,0.45,0.0160601,
417,188,0.45,0.0163052,
418,189,0.45,0.0165807,
419,189,0.45,0.0165155,
420,189,0.45,0.0166368,
421,190,0.45,0.016612,
422,190,0.45,0.016659,
423,191,0.45,0.0170127,
424,191,0.45,0.0168305,
425,192,0.45,0.0170756,
426,192,0.45,0.0171411,
427,193,0.45,0.0173126,
428,193,0.45,0.017867,
429,194,0.45,0.0176161,
430,194,0.45,0.0176024,
431,194,0.45,0.0177179,
432,195,0.45,0.0176842,
433,195,0.45,0.0179323,
434,196,0.45,0.0182278,
435,196,0.45,0.0180654,
436,197,0.45,0.0184548,
437,197,0.45,0.0188136,
438,198,0.45,0.018596,
439,198,0.45,0.0186823,
440,199,0.45,0.0186888,
441,199,0.45,0.0188436,
442,199,0.45,0.0188369,
443,200,0.45,0.0189941,
444,200,0.45,0.0191375,
445,201,0.45,0.0193197,
446,201,0.45,0.0194691,
447,202,0.45,0.0197138,
448,202,0.45,0.0195655,
449,203,0.45,0.0196689,
450,203,0.45,0.0197515,
451,203,0.45,0.0197645,
452,204,0.45,0.019948,
453,204,0.45,0.0200199,
454,205,0.45,0.0203299,
455,205,0.45,0.0204498,
456,206,0.45,0.0204764,
457,206,0.45,0.0207016,
458,207,0.45,0.020698,
459,207,0.45,0.0210767,
460,208,0.45,0.0210505,
461,208,0.45,0.0212147,
462,208,0.45,0.0213373,
463,209,0.45,0.0213564,
464,209,0.45,0.021548,
465,210,0.45,0.0220268,
466,210,0.45,0.0216279,
467,211,0.45,0.0218675,
468,211,0.45,0.0218553,
469,212,0.45,0.0223847,
470,212,0.45,0.0225235,
471,212,0.45,0.0225455,
472,213,0.45,0.0223579,
473,213,0.45,0.0224329,
474,214,0.45,0.0226253,
475,214,0.45,0.0230651,
476,215,0.45,0.0229857,
477,215,0.45,0.0229415,
478,216,0.45,0.0235726,
479,216,0.45,0.0234168,
480,217,0.45,0.023463,
481,217,0.45,0.0233366,
482,217,0.45,0.0236048,
483,218,0.45,0.0238667,
484,218,0.45,0.0239627,
485,219,0.45,0.0243603,
486,219,0.45,0.0243575,
487,220,0.45,0.0246831,
488,220,0.45,0.0245832,
489,221,0.45,0.0247912,
490,221,0.45,0.0249972,
491,221,0.45,0.024876,
492,222,0.45,0.0250318,
493,222,0.45,0.0250215,
494,223,0.45,0.0255607,
495,223,0.45,0.0253865,
496,224,0.45,0.0254637,
497,224,0.45,0.0253812,
498,225,0.45,0.0260528,
499,225,0.45,0.0259946,
500,226,0.45,0.0263976,
501,226,0.45,0.0264334,
502,226,0.45,0.0264091,
503,227,0.45,0.0302758,
504,227,0.45,0.0268462,
505,228,0.45,0.0273548,
506,228,0.45,0.0273715,
507,229,0.45,0.0276474,
508,229,0.45,0.028111,
509,230,0.45,0.0281087,
510,230,0.45,0.0281162,
511,230,0.45,0.0280513,
512,231,0.45,0.0282683,
513,231,0.45,0.0283916,
514,232,0.45,0.0284637,
515,232,0.45,0.0288164,
516,233,0.45,0.0290011,
517,233,0.45,0.0291251,
518,234,0.45,0.0293292,
519,234,0.45,0.0296067,
520,235,0.45,0.0293784,
521,235,0.45,0.0294684,
522,235,0.45,0.02993,
523,236,0.45,0.0299317,
524,236,0.45,0.0302996,
525,237,0.45,0.0304636,
526,237,0.45,0.0302092,
527,238,0.45,0.0309131,
528,238,0.45,0.0306261,
529,239,0.45,0.0309857,
530,239,0.45,0.0311927,
531,239,0.45,0.0311206,
532,240,0.45,0.0314652,
533,240,0.45,0.0312794,
534,241,0.45,0.0317641,
535,241,0.45,0.0318349,
536,242,0.45,0.0320551,
537,242,0.45,0.0322218,
538,243,0.45,0.0323072,
539,243,0.45,0.0323397,
540,244,0.45,0.0328574,
541,244,0.45,0.0325258,
542,244,0.45,0.0341772,
543,245,0.45,0.0330369,
544,245,0.45,0.0329896,
545,246,0.45,0.0335273,
546,246,0.45,0.0336296,
547,247,0.45,0.033673,
548,247,0.45,0.0336643,
549,248,0.45,0.0344393,
550,248,0.45,0.0345324,
551,248,0.45,0.0338314,
552,249,0.45,0.0346911,
553,249,0.45,0.0347935,
554,250,0.45,0.034964,
555,250,0.45,0.0350466,
556,251,0.45,0.0353162,
557,251,0.45,0.0354172,
558,252,0.45,0.0354096,
559,252,0.45,0.0356609,
560,253,0.45,0.035825,
561,253,0.45,0.0359479,
562,253,0.45,0.0361693,
563,254,0.45,0.0367326,
564,254,0.45,0.0365318,
565,255,0.45,0.0366692,
566,255,0.45,0.0367968,
567,256,0.45,0.0368153,
568,256,0.45,0.0372363,
569,257,0.45,0.0374916,
570,257,0.45,0.0377312,
571,257,0.45,0.0377915,
572,258,0.45,0.0381603,
573,258,0.45,0.0380799,
574,259,0.45,0.0381155,
575,259,0.45,0.0381081,
576,260,0.45,0.038483,
577,260,0.45,0.0389114,
578,261,0.45,0.0387832,
579,261,0.45,0.0388913,
580,261,0.45,0.0392094,
581,262,0.45,0.0391332,
582,262,0.45,0.0392908,
583,263,0.45,0.0397789,
584,263,0.45,0.0401355,
585,264,0.45,0.0412525,
586,264,0.45,0.0404598,
587,265,0.45,0.0406034,
588,265,0.45,0.0406523,
589,266,0.45,0.0407339,
590,266,0.45,0.040817,
591,266,0.45,0.041108,
592,267,0.45,0.0419715,
593,267,0.45,0.0413307,
594,268,0.45,0.0417132,
595,268,0.45,0.0417099,
596,269,0.45,0.0420958,
597,269,0.45,0.0422676,
598,270,0.45,0.0429912,
599,270,0.45,0.042677,
600,270,0.45,0.0426085,
601,271,0.45,0.0432701,
602,271,0.45,0.043116,
603,272,0.45,0.043591,
604,272,0.45,0.0435871,
605,273,0.45,0.04397,
606,273,0.45,0.0438651,
607,274,0.45,0.0443362,
608,274,0.45,0.0442259,
609,275,0.45,0.044848,
610,275,0.45,0.0450335,
611,275,0.45,0.0448647,
612,276,0.45,0.0452245,
613,276,0.45,0.0453677,
614,277,0.45,0.045533,
615,277,0.45,0.0460228,
616,278,0.45,0.0463448,
617,278,0.45,0.0462241,
618,279,0.45,0.0466568,
619,279,0.45,0.0468598,
620,279,0.45,0.0466875,
621,280,0.45,0.0472001,
622,280,0.45,0.0475131,
623,281,0.45,0.0474109,
624,281,0.45,0.0473665,
625,282,0.45,0.0476744,
626,282,0.45,0.0480909,
627,283,0.45,0.0484152,
628,283,0.45,0.0486602,
629,284,0.45,0.0486714,
630,284,0.45,0.0485335,
631,284,0.45,0.0494467,
632,285,0.45,0.0492831,
633,285,0.45,0.0492116,
634,286,0.45,0.0498556,
635,286,0.45,0.0497382,
636,287,0.45,0.0498686,
637,287,0.45,0.0504826,
638,288,0.45,0.0502451,
639,288,0.45,0.0506075,
640,288,0.45,0.0507619,
641,289,0.45,0.0509427,
642,289,0.45,0.0512069,
643,290,0.45,0.0515084,
644,290,0.45,0.0515999,
645,291,0.45,0.0521666,
646,291,0.45,0.0520542,
647,292,0.45,0.05188,
648,292,0.45,0.0524692,
649,293,0.45,0.0528247,
650,293,0.45,0.0530482,
651,293,0.45,0.0533219,
652,294,0.45,0.0536561,
653,294,0.45,0.0548203,
654,295,0.45,0.0537617,
655,295,0.45,0.0539688,
656,296,0.45,0.0545014,
657,296,0.45,0.0543996,
658,297,0.45,0.0542315,
659,297,0.45,0.0545583,
660,297,0.45,0.0549465,
661,298,0.45,0.0549233,
662,298,0.45,0.0553944,
663,299,0.45,0.0559136,
664,299,0.45,0.0560556,
665,300,0.45,0.0561555,
666,300,0.45,0.0566471,
667,301,0.45,0.0567505,
668,301,0.45,0.0570034,
669,302,0.45,0.0577065,
670,302,0.45,0.0573932,
671,302,0.45,0.0575272,
672,303,0.45,0.0580689,
673,303,0.45,0.0578733,
674,304,0.45,0.0581016,
675,304,0.45,0.0582609,
676,305,0.45,0.059229,
677,305,0.45,0.0589092,
678,306,0.45,0.0595441,
679,306,0.45,0.0592714,
680,306,0.45,0.0595345,
681,307,0.45,0.0599967,
682,307,0.45,0.0602143,
683,308,0.45,0.060318,
684,308,0.45,0.0610448,
685,309,0.45,0.0611479,
686,309,0.45,0.0613348,
687,310,0.45,0.0613545,
688,310,0.45,0.0616223,
689,311,0.45,0.062112,
690,311,0.45,0.0620535,
691,311,0.45,0.0626011,
692,312,0.45,0.0627352,
693,312,0.45,0.0627179,
694,313,0.45,0.0631669,
695,313,0.45,0.0633943,
696,314,0.45,0.0637962,
697,314,0.45,0.0640173,
698,315,0.45,0.064462,
699,315,0.45,0.0645332,
700,315,0.45,0.0647252,
701,316,0.45,0.0649965,
702,316,0.45,0.0653199,
703,317,0.45,0.0652407,
704,317,0.45,0.0657772,
705,318,0.45,0.0657486,
706,318,0.45,0.0661294,
707,319,0.45,0.0664029,
708,319,0.45,0.0669015,
709,320,0.45,0.0669377,
710,320,0.45,0.0668543,
711,320,0.45,0.0690902,
712,321,0.45,0.0671856,
713,321,0.45,0.0686084,
714,322,0.45,0.0684909,
715,322,0.45,0.0683382,
716,323,0.45,0.0696475,
717,323,0.45,0.0699984,
718,324,0.45,0.0697679,
719,324,0.45,0.0697056,
720,324,0.45,0.0695461,
721,325,0.45,0.0703997,
722,325,0.45,0.0702328,
723,326,0.45,0.0708311,
724,326,0.45,0.0708586,
725,327,0.45,0.0716355,
726,327,0.45,0.0721417,
727,328,0.45,0.072589,
728,328,0.45,0.0720719,
729,329,0.45,0.0727464,
730,329,0.45,0.0721889,
731,329,0.45,0.0731531,
732,330,0.45,0.0736863,
733,330,0.45,0.0737718,
734,331,0.45,0.0735063,
735,331,0.45,0.0738808,
736,332,0.45,0.0747537,
737,332,0.45,0.074847,
738,333,0.45,0.0746767,
739,333,0.45,0.0754644,
740,333,0.45,0.0749972,
741,334,0.45,0.0759056,
742,334,0.45,0.0760103,
743,335,0.45,0.076329,
744,335,0.45,0.0760512,
745,336,0.45,0.0773573,
746,336,0.45,0.0770805,
747,337,0.45,0.077322,
748,337,0.45,0.0776131,
749,338,0.45,0.0784074,
750,338,0.45,0.0798939,
751,338,0.45,0.0782501,
752,339,0.45,0.0789466,
753,339,0.45,0.0792757,
754,340,0.45,0.079805,
755,340,0.45,0.079834,
756,341,0.45,0.0798751,
757,341,0.45,0.0799808,
758,342,0.45,0.0811815,
759,342,0.45,0.080299,
760,342,0.45,0.0813492,
761,343,0.45,0.0814049,
762,343,0.45,0.0819548,
763,344,0.45,0.0824214,
764,344,0.45,0.082736,
765,345,0.45,0.0824249,
766,345,0.45,0.0830441,
767,346,0.45,0.082571,
768,346,0.45,0.0842054,
769,347,0.45,0.0830714,
770,347,0.45,0.0837955,
771,347,0.45,0.0843641,
772,348,0.45,0.0837798,
773,348,0.45,0.0851634,
774,349,0.45,0.0851815,
775,349,0.45,0.0857644,
776,350,0.45,0.085639,
777,350,0.45,0.0868444,
778,351,0.45,0.0864398,
779,351,0.45,0.087712,
780,351,0.45,0.086978,
781,352,0.45,0.0874745,
782,352,0.45,0.0882388,
783,353,0.45,0.0878388,
784,353,0.45,0.0885422,
785,354,0.45,0.089016,
786,354,0.45,0.0889852,
787,355,0.45,0.0898907,
788,355,0.45,0.0906016,
789,356,0.45,0.0902376,
790,356,0.45,0.0902162,
791,356,0.45,0.0905036,
792,357,0.45,0.0909743,
793,357,0.45,0.0918773,
794,358,0.45,0.091909,
795,358,0.45,0.0919254,
796,359,0.45,0.0924221,
797,359,0.45,0.0922046,
798,360,0.45,0.0944778,
799,360,0.45,0.0927507,
800,360,0.45,0.0931129,
801,361,0.45,0.0936815,
802,361,0.45,0.0944709,
803,362,0.45,0.0941872,
804,362,0.45,0.095359,
805,363,0.45,0.0959213,
806,363,0.45,0.0952297,
807,364,0.45,0.0958954,
808,364,0.45,0.0955043,
809,365,0.45,0.0971753,
810,365,0.45,0.097282,
811,365,0.45,0.0973567,
812,366,0.45,0.0970485,
813,366,0.45,0.0980818,
814,367,0.45,0.101241,
815,367,0.45,0.0988127,
816,368,0.45,0.0984878,
817,368,0.45,0.099478,
818,369,0.45,0.0999469,
819,369,0.45,0.0994441,
820,369,0.45,0.100217,
821,370,0.45,0.100857,
822,370,0.45,0.100402,
823,371,0.45,0.101456,
824,371,0.45,0.101252,
825,372,0.45,0.101781,
826,372,0.45,0.101975,
827,373,0.45,0.102744,
828,373,0.45,0.103203,
829,374,0.45,0.103711,
830,374,0.45,0.104379,
831,374,0.45,0.103631,
832,375,0.45,0.104362,
833,375,0.45,0.104004,
834,376,0.45,0.104428,
835,376,0.45,0.104339,
836,377,0.45,0.105953,
837,377,0.45,0.106504,
838,378,0.45,0.106723,
839,378,0.45,0.107027,
840,378,0.45,0.106782,
841,379,0.45,0.106798,
842,379,0.45,0.107575,
843,380,0.45,0.108103,
844,380,0.45,0.109324,
845,381,0.45,0.109605,
846,381,0.45,0.109889,
847,382,0.45,0.109705,
848,382,0.45,0.109804,
849,383,0.45,0.110542,
850,383,0.45,0.110221,
851,383,0.45,0.110563,
852,384,0.45,0.1119,
853,384,0.45,0.113123,
854,385,0.45,0.112227,
855,385,0.45,0.112631,
856,386,0.45,0.11303,
857,386,0.45,0.113628,
858,387,0.45,0.113583,
859,387,0.45,0.113726,
860,388,0.45,0.114655,
861,388,0.45,0.114479,
862,388,0.45,0.114021,
863,389,0.45,0.115397,
864,389,0.45,0.116017,
865,390,0.45,0.116319,
866,390,0.45,0.116423,
867,391,0.45,0.117169,
868,391,0.45,0.117436,
869,392,0.45,0.118468,
870,392,0.45,0.118269,
871,392,0.45,0.118263,
872,393,0.45,0.11922,
873,393,0.45,0.119461,
874,394,0.45,0.120914,
875,394,0.45,0.119484,
876,395,0.45,0.123163,
877,395,0.45,0.276591,
878,396,0.45,0.127256,
879,396,0.45,0.130471,
880,397,0.45,0.130552,
881,397,0.45,0.131949,
882,397,0.45,0.132036,
883,398,0.45,0.132111,
884,398,0.45,0.130919,
885,399,0.45,0.131328,
886,399,0.45,0.132979,
887,400,0.45,0.134652,
888,400,0.45,0.132147,
889,401,0.45,0.13397,
890,401,0.45,0.133473,
891,401,0.45,0.135764,
892,402,0.45,0.133849,
893,402,0.45,0.134695,
894,403,0.45,0.136834,
895,403,0.45,0.138057,
896,404,0.45,0.132595,
897,404,0.45,0.136583,
898,405,0.45,0.139569,
899,405,0.45,0.137942,
900,406,0.45,0.139528,
901,406,0.45,0.14052,
902,406,0.45,0.139797,
903,407,0.45,0.13803,
904,407,0.45,0.141626,
905,408,0.45,0.141751,
906,408,0.45,0.142567,
907,409,0.45,0.14183,
908,409,0.45,0.14143,
909,410,0.45,0.142902,
910,410,0.45,0.144272,
911,410,0.45,0.14292,
912,411,0.45,0.146143,
913,411,0.45,0.14383,
914,412,0.45,0.144517,
915,412,0.45,0.143832,
916,413,0.45,0.145702,
917,413,0.45,0.145459,
918,414,0.45,0.145213,
919,414,0.45,0.144768,
920,415,0.45,0.145025,
921,415,0.45,0.148746,
922,415,0.45,0.146193,
923,416,0.45,0.153858,
924,416,0.45,0.148796,
925,417,0.45,0.149783,
926,417,0.45,0.1505,
927,418,0.45,0.149044,
928,418,0.45,0.150187,
929,419,0.45,0.149343,
930,419,0.45,0.152702,
931,419,0.45,0.15398,
932,420,0.45,0.155447,
933,420,0.45,0.153702,
934,421,0.45,0.15545,
935,421,0.45,0.154445,
936,422,0.45,0.153936,
937,422,0.45,0.156411,
938,423,0.45,0.156665,
939,423,0.45,0.155814,
