Dimension,NNZ_per_row,Sparsity,Time
122,49,0.4,0.000974368,
123,50,0.4,0.000975686,
124,50,0.4,0.0021155,
125,50,0.4,0.00204333,
126,51,0.4,0.00186894,
127,51,0.4,0.00220614,
128,52,0.4,0.00106334,
129,52,0.4,0.00234062,
130,52,0.4,0.00110977,
131,53,0.4,0.00241178,
132,53,0.4,0.00246467,
133,54,0.4,0.00239042,
134,54,0.4,0.00117702,
135,54,0.4,0.00119012,
136,55,0.4,0.00124606,
137,55,0.4,0.00128885,
138,56,0.4,0.00129102,
139,56,0.4,0.00272773,
140,56,0.4,0.00130561,
141,57,0.4,0.00266477,
142,57,0.4,0.00201191,
143,58,0.4,0.00148188,
144,58,0.4,0.00138323,
145,58,0.4,0.00140124,
146,59,0.4,0.00140948,
147,59,0.4,0.0031411,
148,60,0.4,0.00146332,
149,60,0.4,0.00151583,
150,60,0.4,0.0014994,
151,61,0.4,0.00150479,
152,61,0.4,0.00304827,
153,62,0.4,0.00310177,
154,62,0.4,0.00226856,
155,62,0.4,0.00202923,
156,63,0.4,0.00161825,
157,63,0.4,0.00332411,
158,64,0.4,0.00347689,
159,64,0.4,0.00169551,
160,64,0.4,0.00175676,
161,65,0.4,0.00171563,
162,65,0.4,0.00177526,
163,66,0.4,0.0034688,
164,66,0.4,0.00351937,
165,66,0.4,0.00191293,
166,67,0.4,0.00188295,
167,67,0.4,0.00363774,
168,68,0.4,0.00192147,
169,68,0.4,0.0022855,
170,68,0.4,0.00362255,
171,69,0.4,0.00208082,
172,69,0.4,0.00212403,
173,70,0.4,0.00213992,
174,70,0.4,0.00212373,
175,70,0.4,0.00221246,
176,71,0.4,0.00402539,
177,71,0.4,0.00300165,
178,72,0.4,0.00220337,
179,72,0.4,0.00226349,
180,72,0.4,0.00226745,
181,73,0.4,0.00273319,
182,73,0.4,0.00248455,
183,74,0.4,0.00408996,
184,74,0.4,0.00299009,
185,74,0.4,0.00297571,
186,75,0.4,0.00324683,
187,75,0.4,0.00250669,
188,76,0.4,0.00300068,
189,76,0.4,0.0030934,
190,76,0.4,0.00254793,
191,77,0.4,0.00261325,
192,77,0.4,0.00269153,
193,78,0.4,0.00444397,
194,78,0.4,0.00270954,
195,78,0.4,0.0033439,
196,79,0.4,0.00451893,
197,79,0.4,0.00461516,
198,80,0.4,0.00291847,
199,80,0.4,0.00444236,
200,80,0.4,0.0049214,
201,81,0.4,0.00488404,
202,81,0.4,0.0048345,
203,82,0.4,0.00348769,
204,82,0.4,0.00310529,
205,82,0.4,0.00478595,
206,83,0.4,0.00482462,
207,83,0.4,0.00320494,
208,84,0.4,0.00322184,
209,84,0.4,0.00489881,
210,84,0.4,0.00518574,
211,85,0.4,0.0033159,
212,85,0.4,0.00330012,
213,86,0.4,0.00518981,
214,86,0.4,0.00523008,
215,86,0.4,0.0054669,
216,87,0.4,0.00533252,
217,87,0.4,0.00547876,
218,88,0.4,0.00358235,
219,88,0.4,0.00365419,
220,88,0.4,0.00552492,
221,89,0.4,0.00371892,
222,89,0.4,0.00381168,
223,90,0.4,0.00391307,
224,90,0.4,0.0058113,
225,90,0.4,0.0038613,
226,91,0.4,0.00399369,
227,91,0.4,0.00410261,
228,92,0.4,0.00405244,
229,92,0.4,0.00611322,
230,92,0.4,0.00585952,
231,93,0.4,0.00423713,
232,93,0.4,0.00416257,
233,94,0.4,0.00422198,
234,94,0.4,0.00443556,
235,94,0.4,0.00443349,
236,95,0.4,0.00437856,
237,95,0.4,0.00446037,
238,96,0.4,0.00444522,
239,96,0.4,0.00458948,
240,96,0.4,0.00490228,
241,97,0.4,0.00635358,
242,97,0.4,0.00469065,
243,98,0.4,0.00473652,
244,98,0.4,0.00531729,
245,98,0.4,0.0054435,
246,99,0.4,0.00538954,
247,99,0.4,0.00480196,
248,100,0.4,0.00503841,
249,100,0.4,0.00496368,
250,100,0.4,0.0054833,
251,101,0.4,0.00508419,
252,101,0.4,0.00521952,
253,102,0.4,0.00523142,
254,102,0.4,0.00662247,
255,102,0.4,0.00686568,
256,103,0.4,0.0062286,
257,103,0.4,0.0068887,
258,104,0.4,0.00686193,
259,104,0.4,0.00683906,
260,104,0.4,0.00697215,
261,105,0.4,0.0072714,
262,105,0.4,0.00720935,
263,106,0.4,0.0072677,
264,106,0.4,0.00718271,
265,106,0.4,0.00548181,
266,107,0.4,0.00719536,
267,107,0.4,0.00745736,
268,108,0.4,0.00744154,
269,108,0.4,0.00734967,
270,108,0.4,0.00738454,
271,109,0.4,0.00742381,
272,109,0.4,0.00753669,
273,110,0.4,0.00531182,
274,110,0.4,0.00779658,
275,110,0.4,0.00759015,
276,111,0.4,0.00756764,
277,111,0.4,0.00786508,
278,112,0.4,0.00563339,
279,112,0.4,0.00788282,
280,112,0.4,0.00807734,
281,113,0.4,0.00819263,
282,113,0.4,0.00808461,
283,114,0.4,0.00827028,
284,114,0.4,0.00803875,
285,114,0.4,0.00802828,
286,115,0.4,0.00837495,
287,115,0.4,0.00839362,
288,116,0.4,0.0081492,
289,116,0.4,0.00829868,
290,116,0.4,0.00828462,
291,117,0.4,0.0083878,
292,117,0.4,0.00853319,
293,118,0.4,0.00868516,
294,118,0.4,0.00864989,
295,118,0.4,0.00765338,
296,119,0.4,0.00871783,
297,119,0.4,0.00888106,
298,120,0.4,0.0090832,
299,120,0.4,0.00883754,
300,120,0.4,0.00919558,
301,121,0.4,0.00892091,
302,121,0.4,0.00896622,
303,122,0.4,0.00904868,
304,122,0.4,0.00905579,
305,122,0.4,0.00928939,
306,123,0.4,0.00955767,
307,123,0.4,0.0096441,
308,124,0.4,0.00972709,
309,124,0.4,0.00922984,
310,124,0.4,0.00942684,
311,125,0.4,0.0095751,
312,125,0.4,0.00957399,
313,126,0.4,0.00961831,
314,126,0.4,0.00959702,
315,126,0.4,0.00961109,
316,127,0.4,0.00970567,
317,127,0.4,0.00991848,
318,128,0.4,0.00993229,
319,128,0.4,0.0100293,
320,128,0.4,0.0098418,
321,129,0.4,0.00992799,
322,129,0.4,0.00985858,
323,130,0.4,0.010039,
324,130,0.4,0.0101653,
325,130,0.4,0.0103572,
326,131,0.4,0.0103149,
327,131,0.4,0.010569,
328,132,0.4,0.0103296,
329,132,0.4,0.0108812,
330,132,0.4,0.0107677,
331,133,0.4,0.0105281,
332,133,0.4,0.010568,
333,134,0.4,0.0109772,
334,134,0.4,0.0109298,
335,134,0.4,0.0108332,
336,135,0.4,0.0111156,
337,135,0.4,0.0111647,
338,136,0.4,0.0113927,
339,136,0.4,0.0112998,
340,136,0.4,0.0111312,
341,137,0.4,0.011283,
342,137,0.4,0.0115772,
343,138,0.4,0.011466,
344,138,0.4,0.011657,
345,138,0.4,0.0116797,
346,139,0.4,0.0117686,
347,139,0.4,0.0119627,
348,140,0.4,0.0121415,
349,140,0.4,0.0118545,
350,140,0.4,0.0119055,
351,141,0.4,0.0121407,
352,141,0.4,0.0119678,
353,142,0.4,0.011266,
354,142,0.4,0.0123564,
355,142,0.4,0.0124997,
356,143,0.4,0.0122954,
357,143,0.4,0.0121515,
358,144,0.4,0.0126908,
359,144,0.4,0.0127604,
360,144,0.4,0.0121584,
361,145,0.4,0.0127306,
362,145,0.4,0.0128555,
363,146,0.4,0.0130049,
364,146,0.4,0.0128529,
365,146,0.4,0.0130931,
366,147,0.4,0.0132003,
367,147,0.4,0.0130657,
368,148,0.4,0.0132096,
369,148,0.4,0.0131732,
370,148,0.4,0.0136793,
371,149,0.4,0.0134507,
372,149,0.4,0.0135315,
373,150,0.4,0.0137457,
374,150,0.4,0.0114769,
375,150,0.4,0.0138047,
376,151,0.4,0.0138475,
377,151,0.4,0.0142994,
378,152,0.4,0.0137282,
379,152,0.4,0.0142555,
380,152,0.4,0.0141956,
381,153,0.4,0.0119522,
382,153,0.4,0.014156,
383,154,0.4,0.0142739,
384,154,0.4,0.0146225,
385,154,0.4,0.0144986,
386,155,0.4,0.0147122,
387,155,0.4,0.0148192,
388,156,0.4,0.0148239,
389,156,0.4,0.0149329,
390,156,0.4,0.014981,
391,157,0.4,0.0150974,
392,157,0.4,0.0150514,
393,158,0.4,0.0153583,
394,158,0.4,0.015371,
395,158,0.4,0.0152839,
396,159,0.4,0.0153043,
397,159,0.4,0.0153504,
398,160,0.4,0.0155718,
399,160,0.4,0.015839,
400,160,0.4,0.0159305,
401,161,0.4,0.0158215,
402,161,0.4,0.0159899,
403,162,0.4,0.0160887,
404,162,0.4,0.0159215,
405,162,0.4,0.0163948,
406,163,0.4,0.0162053,
407,163,0.4,0.0166133,
408,164,0.4,0.0163504,
409,164,0.4,0.0165784,
410,164,0.4,0.0168174,
411,165,0.4,0.0167277,
412,165,0.4,0.0166652,
413,166,0.4,0.0167001,
414,166,0.4,0.0169373,
415,166,0.4,0.0170453,
416,167,0.4,0.0172364,
417,167,0.4,0.0169166,
418,168,0.4,0.0173943,
419,168,0.4,0.0172565,
420,168,0.4,0.0177028,
421,169,0.4,0.0175321,
422,169,0.4,0.0179468,
423,170,0.4,0.0157735,
424,170,0.4,0.0179409,
425,170,0.4,0.0177996,
426,171,0.4,0.0181976,
427,171,0.4,0.0182226,
428,172,0.4,0.0183005,
429,172,0.4,0.0183337,
430,172,0.4,0.0185325,
431,173,0.4,0.0183065,
432,173,0.4,0.0186544,
433,174,0.4,0.0185504,
434,174,0.4,0.0164555,
435,174,0.4,0.0187184,
436,175,0.4,0.0194548,
437,175,0.4,0.0191854,
438,176,0.4,0.0194531,
439,176,0.4,0.0192065,
440,176,0.4,0.0191405,
441,177,0.4,0.0195943,
442,177,0.4,0.0193841,
443,178,0.4,0.0196327,
444,178,0.4,0.0196006,
445,178,0.4,0.0197587,
446,179,0.4,0.0177356,
447,179,0.4,0.0203973,
448,180,0.4,0.0198428,
449,180,0.4,0.0203844,
450,180,0.4,0.0203621,
451,181,0.4,0.0203408,
452,181,0.4,0.0204065,
453,182,0.4,0.0204571,
454,182,0.4,0.0211881,
455,182,0.4,0.0206551,
456,183,0.4,0.020746,
457,183,0.4,0.0210116,
458,184,0.4,0.020772,
459,184,0.4,0.0207843,
460,184,0.4,0.0217152,
461,185,0.4,0.0215689,
462,185,0.4,0.021457,
463,186,0.4,0.0216305,
464,186,0.4,0.0218048,
465,186,0.4,0.0220484,
466,187,0.4,0.0222261,
467,187,0.4,0.022239,
468,188,0.4,0.0223324,
469,188,0.4,0.0202341,
470,188,0.4,0.0226928,
471,189,0.4,0.0225026,
472,189,0.4,0.0204583,
473,190,0.4,0.0231948,
474,190,0.4,0.0228448,
475,190,0.4,0.0230737,
476,191,0.4,0.0232766,
477,191,0.4,0.0230121,
478,192,0.4,0.0234405,
479,192,0.4,0.0232979,
480,192,0.4,0.0233148,
481,193,0.4,0.0237143,
482,193,0.4,0.0238045,
483,194,0.4,0.0240471,
484,194,0.4,0.0245161,
485,194,0.4,0.0240314,
486,195,0.4,0.0244465,
487,195,0.4,0.0243918,
488,196,0.4,0.0246363,
489,196,0.4,0.0248514,
490,196,0.4,0.0222357,
491,197,0.4,0.0248318,
492,197,0.4,0.0249534,
493,198,0.4,0.0252422,
494,198,0.4,0.0228152,
495,198,0.4,0.0251672,
496,199,0.4,0.0255585,
497,199,0.4,0.0255647,
498,200,0.4,0.0258254,
499,200,0.4,0.0258631,
500,200,0.4,0.0258383,
501,201,0.4,0.0238775,
502,201,0.4,0.0260758,
503,202,0.4,0.0262092,
504,202,0.4,0.0267268,
505,202,0.4,0.026431,
506,203,0.4,0.0267166,
507,203,0.4,0.0268234,
508,204,0.4,0.0274035,
509,204,0.4,0.0273024,
510,204,0.4,0.0269854,
511,205,0.4,0.0273981,
512,205,0.4,0.0252323,
513,206,0.4,0.0275559,
514,206,0.4,0.0277695,
515,206,0.4,0.0274679,
516,207,0.4,0.0281122,
517,207,0.4,0.0280138,
518,208,0.4,0.0283548,
519,208,0.4,0.025914,
520,208,0.4,0.0288595,
521,209,0.4,0.0287927,
522,209,0.4,0.0289895,
523,210,0.4,0.0290367,
524,210,0.4,0.0289854,
525,210,0.4,0.0290377,
526,211,0.4,0.0289736,
527,211,0.4,0.0292951,
528,212,0.4,0.0293438,
529,212,0.4,0.0300567,
530,212,0.4,0.0294369,
531,213,0.4,0.0300227,
532,213,0.4,0.0299185,
533,214,0.4,0.0302538,
534,214,0.4,0.0287568,
535,214,0.4,0.0280874,
536,215,0.4,0.0304995,
537,215,0.4,0.0308818,
538,216,0.4,0.0314214,
539,216,0.4,0.0308333,
540,216,0.4,0.0310284,
541,217,0.4,0.0316535,
542,217,0.4,0.0316471,
543,218,0.4,0.0314634,
544,218,0.4,0.0314766,
545,218,0.4,0.0318844,
546,219,0.4,0.0294861,
547,219,0.4,0.0298236,
548,220,0.4,0.0324998,
549,220,0.4,0.0320042,
550,220,0.4,0.0325179,
551,221,0.4,0.0324597,
552,221,0.4,0.030518,
553,222,0.4,0.0305398,
554,222,0.4,0.0330039,
555,222,0.4,0.0328853,
556,223,0.4,0.0336749,
557,223,0.4,0.0332805,
558,224,0.4,0.0337381,
559,224,0.4,0.0338715,
560,224,0.4,0.0338019,
561,225,0.4,0.033969,
562,225,0.4,0.0341202,
563,226,0.4,0.0342516,
564,226,0.4,0.0346048,
565,226,0.4,0.0350314,
566,227,0.4,0.0349082,
567,227,0.4,0.0344267,
568,228,0.4,0.0351135,
569,228,0.4,0.0354448,
570,228,0.4,0.0354758,
571,229,0.4,0.0354565,
572,229,0.4,0.0355376,
573,230,0.4,0.0357722,
574,230,0.4,0.0358173,
575,230,0.4,0.033833,
576,231,0.4,0.0362383,
577,231,0.4,0.0363892,
578,232,0.4,0.0345905,
579,232,0.4,0.0368029,
580,232,0.4,0.0368408,
581,233,0.4,0.0372108,
582,233,0.4,0.036999,
583,234,0.4,0.0372712,
584,234,0.4,0.0348937,
585,234,0.4,0.0375534,
586,235,0.4,0.0382363,
587,235,0.4,0.0381933,
588,236,0.4,0.037766,
589,236,0.4,0.0380179,
590,236,0.4,0.0389689,
591,237,0.4,0.0385107,
592,237,0.4,0.0383536,
593,238,0.4,0.0396493,
594,238,0.4,0.0365935,
595,238,0.4,0.0390752,
596,239,0.4,0.0387813,
597,239,0.4,0.0404166,
598,240,0.4,0.0381884,
599,240,0.4,0.0399669,
600,240,0.4,0.0395695,
601,241,0.4,0.04011,
602,241,0.4,0.041203,
603,242,0.4,0.0405483,
604,242,0.4,0.040955,
605,242,0.4,0.0403773,
606,243,0.4,0.0410364,
607,243,0.4,0.0413224,
608,244,0.4,0.0410083,
609,244,0.4,0.038934,
610,244,0.4,0.0423091,
611,245,0.4,0.0423084,
612,245,0.4,0.0418455,
613,246,0.4,0.0432944,
614,246,0.4,0.0396701,
615,246,0.4,0.0426029,
616,247,0.4,0.0425003,
617,247,0.4,0.0426863,
618,248,0.4,0.0431322,
619,248,0.4,0.0426783,
620,248,0.4,0.0429712,
621,249,0.4,0.0437815,
622,249,0.4,0.04342,
623,250,0.4,0.0441659,
624,250,0.4,0.0439252,
625,250,0.4,0.0437364,
626,251,0.4,0.0446475,
627,251,0.4,0.0447462,
628,252,0.4,0.0445874,
629,252,0.4,0.0436631,
630,252,0.4,0.045054,
631,253,0.4,0.0452884,
632,253,0.4,0.0451299,
633,254,0.4,0.045648,
634,254,0.4,0.0461864,
635,254,0.4,0.0460633,
636,255,0.4,0.0459677,
637,255,0.4,0.0463038,
638,256,0.4,0.0464481,
639,256,0.4,0.0465008,
640,256,0.4,0.0469636,
641,257,0.4,0.0469805,
642,257,0.4,0.0469643,
643,258,0.4,0.0477404,
644,258,0.4,0.0473761,
645,258,0.4,0.0475978,
646,259,0.4,0.0480178,
647,259,0.4,0.0484421,
648,260,0.4,0.0482481,
649,260,0.4,0.0489088,
650,260,0.4,0.0488512,
651,261,0.4,0.0463705,
652,261,0.4,0.0489189,
653,262,0.4,0.0503175,
654,262,0.4,0.050161,
655,262,0.4,0.0498113,
656,263,0.4,0.0501432,
657,263,0.4,0.05013,
658,264,0.4,0.0502548,
659,264,0.4,0.050934,
660,264,0.4,0.0498339,
661,265,0.4,0.0509424,
662,265,0.4,0.0510503,
663,266,0.4,0.0509574,
664,266,0.4,0.0523386,
665,266,0.4,0.0514043,
666,267,0.4,0.0517598,
667,267,0.4,0.0524445,
668,268,0.4,0.0520521,
669,268,0.4,0.052378,
670,268,0.4,0.0525379,
671,269,0.4,0.0525596,
672,269,0.4,0.0526841,
673,270,0.4,0.0538676,
674,270,0.4,0.0534961,
675,270,0.4,0.0530466,
676,271,0.4,0.0540312,
677,271,0.4,0.0537035,
678,272,0.4,0.0539013,
679,272,0.4,0.0542094,
680,272,0.4,0.0545997,
681,273,0.4,0.054491,
682,273,0.4,0.0548645,
683,274,0.4,0.0550102,
684,274,0.4,0.0550412,
685,274,0.4,0.0554433,
686,275,0.4,0.0555672,
687,275,0.4,0.0562637,
688,276,0.4,0.0565521,
689,276,0.4,0.0551429,
690,276,0.4,0.0569363,
691,277,0.4,0.0582438,
692,277,0.4,0.054355,
693,278,0.4,0.0570253,
694,278,0.4,0.057607,
695,278,0.4,0.0575952,
696,279,0.4,0.0577544,
697,279,0.4,0.0586852,
698,280,0.4,0.0580683,
699,280,0.4,0.0585233,
700,280,0.4,0.0580346,
701,281,0.4,0.0591349,
702,281,0.4,0.0588427,
703,282,0.4,0.0588658,
704,282,0.4,0.0598771,
705,282,0.4,0.0592175,
706,283,0.4,0.0600192,
707,283,0.4,0.0600782,
708,284,0.4,0.0602682,
709,284,0.4,0.0610588,
710,284,0.4,0.0611238,
711,285,0.4,0.0608124,
712,285,0.4,0.0612929,
713,286,0.4,0.0612082,
714,286,0.4,0.0618374,
715,286,0.4,0.0616258,
716,287,0.4,0.0624148,
717,287,0.4,0.0620041,
718,288,0.4,0.0628376,
719,288,0.4,0.0635782,
720,288,0.4,0.063149,
721,289,0.4,0.0628781,
722,289,0.4,0.060503,
723,290,0.4,0.0641585,
724,290,0.4,0.0648986,
725,290,0.4,0.0639759,
726,291,0.4,0.0624166,
727,291,0.4,0.0645838,
728,292,0.4,0.0647463,
729,292,0.4,0.0649261,
730,292,0.4,0.0637478,
731,293,0.4,0.0636124,
732,293,0.4,0.0653795,
733,294,0.4,0.0658346,
734,294,0.4,0.067467,
735,294,0.4,0.0663594,
736,295,0.4,0.0664897,
737,295,0.4,0.066679,
738,296,0.4,0.0669017,
739,296,0.4,0.0668426,
740,296,0.4,0.0674655,
741,297,0.4,0.0684075,
742,297,0.4,0.0679919,
743,298,0.4,0.0679689,
744,298,0.4,0.0690181,
745,298,0.4,0.068835,
746,299,0.4,0.0687762,
747,299,0.4,0.0695668,
748,300,0.4,0.0695661,
749,300,0.4,0.0711399,
750,300,0.4,0.0701437,
751,301,0.4,0.0698701,
752,301,0.4,0.0704553,
753,302,0.4,0.0712851,
754,302,0.4,0.0703885,
755,302,0.4,0.0710573,
756,303,0.4,0.0716087,
757,303,0.4,0.0711059,
758,304,0.4,0.0719615,
759,304,0.4,0.0718754,
760,304,0.4,0.0723376,
761,305,0.4,0.0725078,
762,305,0.4,0.0724654,
763,306,0.4,0.0735065,
764,306,0.4,0.0731174,
765,306,0.4,0.0727745,
766,307,0.4,0.0737311,
767,307,0.4,0.0740639,
768,308,0.4,0.0739277,
769,308,0.4,0.0750604,
770,308,0.4,0.0743693,
771,309,0.4,0.0756543,
772,309,0.4,0.0751297,
773,310,0.4,0.0760105,
774,310,0.4,0.0751032,
775,310,0.4,0.0763912,
776,311,0.4,0.0773012,
777,311,0.4,0.0770372,
778,312,0.4,0.0770691,
779,312,0.4,0.076694,
780,312,0.4,0.0772922,
781,313,0.4,0.0776855,
782,313,0.4,0.0796737,
783,314,0.4,0.0791525,
784,314,0.4,0.0792671,
785,314,0.4,0.0790094,
786,315,0.4,0.0792967,
787,315,0.4,0.0792138,
788,316,0.4,0.0795852,
789,316,0.4,0.0810891,
790,316,0.4,0.0789467,
791,317,0.4,0.0797066,
792,317,0.4,0.0814561,
793,318,0.4,0.081218,
794,318,0.4,0.0809738,
795,318,0.4,0.0811605,
796,319,0.4,0.0814298,
797,319,0.4,0.081307,
798,320,0.4,0.0827594,
799,320,0.4,0.0827473,
800,320,0.4,0.0824071,
801,321,0.4,0.0823723,
802,321,0.4,0.0834954,
803,322,0.4,0.0858245,
804,322,0.4,0.0836248,
805,322,0.4,0.0824085,
806,323,0.4,0.0844126,
807,323,0.4,0.0853067,
808,324,0.4,0.0846022,
809,324,0.4,0.0854899,
810,324,0.4,0.0851264,
811,325,0.4,0.086572,
812,325,0.4,0.0871628,
813,326,0.4,0.0858492,
814,326,0.4,0.0857812,
815,326,0.4,0.0851815,
816,327,0.4,0.0867774,
817,327,0.4,0.0871904,
818,328,0.4,0.0857017,
819,328,0.4,0.0873111,
820,328,0.4,0.0853478,
821,329,0.4,0.0890029,
822,329,0.4,0.0884172,
823,330,0.4,0.0897658,
824,330,0.4,0.0906041,
825,330,0.4,0.0899593,
826,331,0.4,0.0901781,
827,331,0.4,0.0904934,
828,332,0.4,0.0905661,
829,332,0.4,0.0929555,
830,332,0.4,0.0902448,
831,333,0.4,0.0905988,
832,333,0.4,0.0915174,
833,334,0.4,0.0895339,
834,334,0.4,0.0914849,
835,334,0.4,0.0914795,
836,335,0.4,0.0945345,
837,335,0.4,0.0939438,
838,336,0.4,0.0948975,
839,336,0.4,0.0938837,
840,336,0.4,0.0935662,
841,337,0.4,0.0934127,
842,337,0.4,0.0949252,
843,338,0.4,0.0948592,
844,338,0.4,0.0945913,
845,338,0.4,0.0950472,
846,339,0.4,0.0964053,
847,339,0.4,0.100138,
848,340,0.4,0.0959699,
849,340,0.4,0.0979496,
850,340,0.4,0.0969092,
851,341,0.4,0.0975724,
852,341,0.4,0.101679,
853,342,0.4,0.100212,
854,342,0.4,0.0981192,
855,342,0.4,0.0997511,
856,343,0.4,0.10051,
857,343,0.4,0.0985919,
858,344,0.4,0.0988046,
859,344,0.4,0.0991977,
860,344,0.4,0.100047,
861,345,0.4,0.0999513,
862,345,0.4,0.0998401,
863,346,0.4,0.100923,
864,346,0.4,0.101265,
865,346,0.4,0.101632,
866,347,0.4,0.102664,
867,347,0.4,0.102556,
868,348,0.4,0.0999326,
869,348,0.4,0.100772,
870,348,0.4,0.103061,
871,349,0.4,0.103397,
872,349,0.4,0.104006,
873,350,0.4,0.106069,
874,350,0.4,0.104339,
875,350,0.4,0.105044,
876,351,0.4,0.104868,
877,351,0.4,0.105248,
878,352,0.4,0.107136,
879,352,0.4,0.107759,
880,352,0.4,0.106288,
881,353,0.4,0.10626,
882,353,0.4,0.106985,
883,354,0.4,0.111958,
884,354,0.4,0.10722,
885,354,0.4,0.107494,
886,355,0.4,0.109459,
887,355,0.4,0.109821,
888,356,0.4,0.109122,
889,356,0.4,0.109203,
890,356,0.4,0.109519,
891,357,0.4,0.11015,
892,357,0.4,0.107669,
893,358,0.4,0.110643,
894,358,0.4,0.110944,
895,358,0.4,0.108638,
896,359,0.4,0.112594,
897,359,0.4,0.111923,
898,360,0.4,0.114208,
899,360,0.4,0.112711,
900,360,0.4,0.11351,
901,361,0.4,0.113813,
902,361,0.4,0.114882,
903,362,0.4,0.113969,
904,362,0.4,0.114474,
905,362,0.4,0.116629,
906,363,0.4,0.114564,
907,363,0.4,0.117602,
908,364,0.4,0.117,
909,364,0.4,0.118109,
910,364,0.4,0.11636,
911,365,0.4,0.118466,
912,365,0.4,0.119286,
913,366,0.4,0.119138,
914,366,0.4,0.119241,
915,366,0.4,0.117534,
916,367,0.4,0.11933,
917,367,0.4,0.121376,
918,368,0.4,0.119359,
919,368,0.4,0.121433,
920,368,0.4,0.120025,
921,369,0.4,0.119473,
922,369,0.4,0.12173,
923,370,0.4,0.122866,
924,370,0.4,0.122965,
925,370,0.4,0.122346,
926,371,0.4,0.12157,
927,371,0.4,0.12293,
928,372,0.4,0.122871,
929,372,0.4,0.12464,
930,372,0.4,0.122935,
931,373,0.4,0.12539,
932,373,0.4,0.125917,
933,374,0.4,0.125609,
934,374,0.4,0.126956,
935,374,0.4,0.125812,
936,375,0.4,0.127704,
937,375,0.4,0.128227,
938,376,0.4,0.129152,
939,376,0.4,0.126693,
