Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.05,9.7e-07,0.000118673,
4,1,0.05,7.28e-07,0.000112687,
5,1,0.05,8.44e-07,0.000177182,
6,1,0.05,1.198e-06,0.000157654,
7,1,0.05,1.512e-06,0.000126376,
8,1,0.05,8.05e-07,0.000119593,
9,1,0.05,9.63e-07,0.000179916,
10,1,0.05,1.491e-06,0.000176857,
11,1,0.05,1.88e-06,0.000165654,
12,1,0.05,1.422e-06,0.000119309,
13,1,0.05,9.2e-07,0.000124534,
14,1,0.05,1.163e-06,0.000113236,
15,1,0.05,1.175e-06,0.000123602,
16,1,0.05,1.226e-06,0.000174097,
17,1,0.05,2.252e-06,0.000103253,
18,1,0.05,1.061e-06,0.000105557,
19,1,0.05,1.254e-06,0.000113135,
20,1,0.05,1.243e-06,0.000185778,
21,2,0.05,4.538e-06,0.000108277,
22,2,0.05,2.277e-06,0.000191438,
23,2,0.05,4.285e-06,0.000106234,
24,2,0.05,2.53e-06,0.000111255,
25,2,0.05,2.196e-06,0.000185809,
26,2,0.05,4.697e-06,0.000174691,
27,2,0.05,5.033e-06,0.000103709,
28,2,0.05,2.52e-06,0.000184122,
29,2,0.05,4.66e-06,0.000177035,
30,2,0.05,4.573e-06,0.000102476,
31,2,0.05,2.702e-06,0.000109399,
32,2,0.05,2.074e-06,0.000104494,
33,2,0.05,2.292e-06,0.000106435,
34,2,0.05,2.296e-06,0.000111736,
35,2,0.05,2.318e-06,0.000120563,
36,2,0.05,2.322e-06,0.00010342,
37,2,0.05,2.761e-06,0.000172749,
38,2,0.05,5.329e-06,0.000193705,
39,2,0.05,5.595e-06,0.000124094,
40,2,0.05,2.971e-06,0.000172074,
41,3,0.05,9.18e-06,0.000199639,
42,3,0.05,9.174e-06,0.000107856,
43,3,0.05,5.101e-06,0.000151157,
44,3,0.05,6.81e-06,0.00012042,
45,3,0.05,4.926e-06,0.000119944,
46,3,0.05,5.076e-06,0.000115955,
47,3,0.05,5.38e-06,0.000128126,
48,3,0.05,5.214e-06,0.000111691,
49,3,0.05,5.122e-06,0.000107056,
50,3,0.05,5.515e-06,0.000124429,
51,3,0.05,5.258e-06,0.000117466,
52,3,0.05,5.31e-06,0.000107763,
53,3,0.05,5.504e-06,0.000120864,
54,3,0.05,5.935e-06,0.000184582,
55,3,0.05,1.1708e-05,0.000124718,
56,3,0.05,6.312e-06,0.00010892,
57,3,0.05,5.593e-06,0.000123393,
58,3,0.05,5.658e-06,0.00010713,
59,3,0.05,6.19e-06,0.000112346,
60,3,0.05,5.675e-06,0.000112298,
61,4,0.05,1.0173e-05,0.000174214,
62,4,0.05,1.5692e-05,0.000175012,
63,4,0.05,1.9763e-05,0.00019697,
64,4,0.05,2.0073e-05,0.000193569,
65,4,0.05,2.4795e-05,0.000111774,
66,4,0.05,1.002e-05,0.000171885,
67,4,0.05,1.8791e-05,0.000129284,
68,4,0.05,1.1258e-05,0.00010736,
69,4,0.05,1.0643e-05,0.000192205,
70,4,0.05,2.2617e-05,0.000186038,
71,4,0.05,2.2747e-05,0.000117669,
72,4,0.05,1.035e-05,0.000127286,
73,4,0.05,1.2181e-05,0.000182823,
74,4,0.05,2.0755e-05,0.000182757,
75,4,0.05,2.5472e-05,0.000181041,
76,4,0.05,2.4124e-05,0.000188522,
77,4,0.05,3.2035e-05,0.000183248,
78,4,0.05,2.4655e-05,0.000109242,
79,4,0.05,1.5469e-05,0.000185582,
80,4,0.05,2.6054e-05,0.000122083,
81,5,0.05,2.0287e-05,0.000121736,
82,5,0.05,1.7019e-05,0.000119695,
83,5,0.05,1.8261e-05,0.000119331,
84,5,0.05,1.7933e-05,0.000128004,
85,5,0.05,1.9963e-05,0.000125851,
86,5,0.05,2.1488e-05,0.000218984,
87,5,0.05,3.9544e-05,0.000193516,
88,5,0.05,4.4867e-05,0.000122174,
89,5,0.05,2.1495e-05,0.00019038,
90,5,0.05,4.8051e-05,0.000118849,
91,5,0.05,2.0403e-05,0.00018182,
92,5,0.05,3.723e-05,0.000117187,
93,5,0.05,2.1735e-05,0.000128488,
94,5,0.05,2.199e-05,0.000135313,
95,5,0.05,2.2756e-05,0.000123214,
96,5,0.05,2.3876e-05,0.000124187,
97,5,0.05,2.374e-05,0.000172012,
98,5,0.05,4.0027e-05,0.000122254,
99,5,0.05,2.3463e-05,0.000199431,
100,5,0.05,5.6792e-05,0.00011647,
101,6,0.05,3.6867e-05,0.00013589,
102,6,0.05,3.3307e-05,0.000119613,
103,6,0.05,3.3612e-05,0.000170255,
104,6,0.05,6.1994e-05,0.00012854,
105,6,0.05,3.4945e-05,0.000206476,
106,6,0.05,7.6093e-05,0.000215225,
107,6,0.05,8.906e-05,0.000205777,
108,6,0.05,7.9032e-05,0.000121502,
109,6,0.05,3.6438e-05,0.000162088,
110,6,0.05,3.4989e-05,0.000211662,
111,6,0.05,9.5269e-05,0.000201784,
112,6,0.05,8.8457e-05,0.000202512,
113,6,0.05,7.6268e-05,0.000121328,
114,6,0.05,4.1822e-05,0.000219139,
115,6,0.05,0.000109622,0.000127347,
116,6,0.05,3.7938e-05,0.000128531,
117,6,0.05,3.9899e-05,0.000126758,
118,6,0.05,4.0853e-05,0.000119499,
119,6,0.05,4.5055e-05,0.000175429,
120,6,0.05,8.2955e-05,0.000199287,
121,7,0.05,0.000107333,0.00017723,
122,7,0.05,9.0752e-05,0.000142482,
123,7,0.05,5.6491e-05,0.000123922,
124,7,0.05,5.4494e-05,0.000137088,
125,7,0.05,5.1532e-05,0.00012777,
126,7,0.05,6.3023e-05,0.00013734,
127,7,0.05,5.9253e-05,0.000137271,
128,7,0.05,6.089e-05,0.00013675,
129,7,0.05,6.24e-05,0.000237149,
130,7,0.05,0.000132538,0.000225973,
131,7,0.05,0.000125096,0.000225392,
132,7,0.05,0.000121716,0.000134385,
133,7,0.05,5.9794e-05,0.000131329,
134,7,0.05,6.4821e-05,0.00014331,
135,7,0.05,6.4084e-05,0.000245172,
136,7,0.05,0.000139594,0.000230748,
137,7,0.05,0.000143865,0.000139905,
138,7,0.05,6.2448e-05,0.000133708,
139,7,0.05,6.157e-05,0.000229274,
140,7,0.05,0.000127194,0.000144744,
141,8,0.05,8.1508e-05,0.000235697,
142,8,0.05,0.00017231,0.000140742,
143,8,0.05,8.4187e-05,0.000135236,
144,8,0.05,8.4887e-05,0.00025131,
145,8,0.05,0.000146909,0.00023333,
146,8,0.05,0.000168149,0.000140137,
147,8,0.05,8.3504e-05,0.000141515,
148,8,0.05,7.6865e-05,0.000249984,
149,8,0.05,0.000169448,0.000143786,
150,8,0.05,8.7146e-05,0.000147004,
151,8,0.05,7.9592e-05,0.000141395,
152,8,0.05,7.9288e-05,0.000240055,
153,8,0.05,0.00014698,0.000136033,
