Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.1,5.74e-07,5.2646e-05,
4,1,0.1,4.46e-07,5.1225e-05,
5,1,0.1,5.01e-07,4.9332e-05,
6,1,0.1,4.55e-07,4.836e-05,
7,1,0.1,4.59e-07,5.3003e-05,
8,1,0.1,5.76e-07,4.7953e-05,
9,1,0.1,4.62e-07,5.0891e-05,
10,1,0.1,5.7e-07,4.8251e-05,
11,2,0.1,9.48e-07,5.1725e-05,
12,2,0.1,9.1e-07,5.132e-05,
13,2,0.1,1.208e-06,4.9204e-05,
14,2,0.1,1.261e-06,5.2668e-05,
15,2,0.1,1.434e-06,5.2838e-05,
16,2,0.1,1.254e-06,5.2386e-05,
17,2,0.1,1.203e-06,5.5925e-05,
18,2,0.1,1.126e-06,5.5837e-05,
19,2,0.1,1.596e-06,5.448e-05,
20,2,0.1,1.302e-06,5.3917e-05,
21,3,0.1,2.213e-06,5.5921e-05,
22,3,0.1,2.864e-06,5.5424e-05,
23,3,0.1,2.676e-06,5.5734e-05,
24,3,0.1,2.774e-06,5.6412e-05,
25,3,0.1,2.65e-06,5.9069e-05,
26,3,0.1,2.891e-06,5.5761e-05,
27,3,0.1,2.826e-06,5.4357e-05,
28,3,0.1,3.008e-06,5.6005e-05,
29,3,0.1,2.839e-06,5.5622e-05,
30,3,0.1,3.478e-06,5.6533e-05,
31,4,0.1,5.4e-06,5.7566e-05,
32,4,0.1,4.742e-06,5.6392e-05,
33,4,0.1,5.531e-06,5.8095e-05,
34,4,0.1,5.766e-06,5.947e-05,
35,4,0.1,5.523e-06,5.6504e-05,
36,4,0.1,4.894e-06,5.8379e-05,
37,4,0.1,6.066e-06,5.576e-05,
38,4,0.1,5.283e-06,5.8891e-05,
39,4,0.1,5.942e-06,5.7956e-05,
40,4,0.1,6.79e-06,5.9034e-05,
41,5,0.1,9.585e-06,5.8152e-05,
42,5,0.1,8.16e-06,5.8033e-05,
43,5,0.1,9.718e-06,7.2946e-05,
44,5,0.1,1.0219e-05,6.2924e-05,
45,5,0.1,9.055e-06,5.9818e-05,
46,5,0.1,1.0384e-05,5.9537e-05,
47,5,0.1,1.1817e-05,6.2877e-05,
48,5,0.1,1.0778e-05,6.1512e-05,
49,5,0.1,1.0577e-05,6.0547e-05,
50,5,0.1,1.0241e-05,5.8617e-05,
51,6,0.1,1.575e-05,6.2018e-05,
52,6,0.1,1.49e-05,6.2334e-05,
53,6,0.1,1.6756e-05,6.0078e-05,
54,6,0.1,1.6363e-05,6.1525e-05,
55,6,0.1,1.5519e-05,5.8599e-05,
56,6,0.1,1.6752e-05,6.6613e-05,
57,6,0.1,1.7169e-05,6.4016e-05,
58,6,0.1,1.788e-05,6.658e-05,
59,6,0.1,1.8006e-05,6.4611e-05,
60,6,0.1,1.8999e-05,6.3347e-05,
61,7,0.1,2.381e-05,6.724e-05,
62,7,0.1,2.6181e-05,6.8732e-05,
63,7,0.1,2.374e-05,6.6734e-05,
64,7,0.1,2.7395e-05,6.6124e-05,
65,7,0.1,2.8467e-05,7.3741e-05,
66,7,0.1,2.7031e-05,6.8894e-05,
67,7,0.1,2.9565e-05,6.8479e-05,
68,7,0.1,2.6161e-05,7.4874e-05,
69,7,0.1,2.8158e-05,6.9013e-05,
70,7,0.1,3.1251e-05,7.0479e-05,
71,8,0.1,4.1864e-05,7.4932e-05,
72,8,0.1,3.9076e-05,7.7087e-05,
73,8,0.1,3.5978e-05,7.5586e-05,
74,8,0.1,3.8586e-05,7.7454e-05,
75,8,0.1,3.6833e-05,6.9908e-05,
76,8,0.1,3.7689e-05,7.4015e-05,
77,8,0.1,3.9655e-05,7.3031e-05,
78,8,0.1,3.4663e-05,7.3013e-05,
79,8,0.1,4.1039e-05,7.6367e-05,
80,8,0.1,3.7903e-05,7.0785e-05,
81,9,0.1,5.1611e-05,8.1993e-05,
82,9,0.1,5.0205e-05,8.1155e-05,
83,9,0.1,5.8725e-05,7.9843e-05,
84,9,0.1,5.7587e-05,8.162e-05,
85,9,0.1,5.7479e-05,8.5635e-05,
86,9,0.1,5.0902e-05,7.8747e-05,
87,9,0.1,5.2419e-05,7.9989e-05,
88,9,0.1,5.6569e-05,8.7544e-05,
89,9,0.1,5.737e-05,8.8738e-05,
90,9,0.1,6.0626e-05,8.6623e-05,
91,10,0.1,7.8313e-05,9.1443e-05,
92,10,0.1,7.1827e-05,9.9025e-05,
93,10,0.1,8.9934e-05,9.8962e-05,
94,10,0.1,7.4423e-05,9.7274e-05,
95,10,0.1,8.4856e-05,9.5927e-05,
96,10,0.1,7.9908e-05,9.253e-05,
97,10,0.1,8.1973e-05,8.8522e-05,
98,10,0.1,8.7657e-05,9.7799e-05,
99,10,0.1,8.3459e-05,9.3025e-05,
100,10,0.1,7.9738e-05,8.991e-05,
101,11,0.1,0.000102025,9.6091e-05,
102,11,0.1,9.4503e-05,9.9804e-05,
103,11,0.1,9.5099e-05,0.000100936,
104,11,0.1,0.000105047,9.6786e-05,
105,11,0.1,9.761e-05,0.000104897,
106,11,0.1,0.000105856,0.000101887,
107,11,0.1,0.000106422,0.00010819,
108,11,0.1,0.000106992,0.000117755,
109,11,0.1,0.000110466,0.000109351,
110,11,0.1,0.000110263,0.000102283,
111,12,0.1,0.000132811,0.000123907,
112,12,0.1,0.000127254,0.000129472,
113,12,0.1,0.000146493,0.000119444,
114,12,0.1,0.000129961,0.000122619,
115,12,0.1,0.000130629,0.00012494,
116,12,0.1,0.000135352,0.000121483,
117,12,0.1,0.000136102,0.000116787,
118,12,0.1,0.000148878,0.000129794,
119,12,0.1,0.000133955,0.00011917,
120,12,0.1,0.000131941,0.000122235,
121,13,0.1,0.000165427,0.000135452,
122,13,0.1,0.000170245,0.000145464,
123,13,0.1,0.000166725,0.00012911,
124,13,0.1,0.000170846,0.000136186,
125,13,0.1,0.000183832,0.000148224,
126,13,0.1,0.000178357,0.000141383,
127,13,0.1,0.000167633,0.00013336,
128,13,0.1,0.000173402,0.000145597,
129,13,0.1,0.00019176,0.000150149,
130,13,0.1,0.000173701,0.000143314,
131,14,0.1,0.000220427,0.000173827,
132,14,0.1,0.000222192,0.00017929,
133,14,0.1,0.00019978,0.000152269,
134,14,0.1,0.000209751,0.000152664,
135,14,0.1,0.000215038,0.000155726,
136,14,0.1,0.000217914,0.000167562,
137,14,0.1,0.000217962,0.000160444,
138,14,0.1,0.000218728,0.000155513,
139,14,0.1,0.000205356,0.000155934,
140,14,0.1,0.000247435,0.000177239,
141,15,0.1,0.00025876,0.000187203,
142,15,0.1,0.000278609,0.000199603,
143,15,0.1,0.000267681,0.000192355,
144,15,0.1,0.000272871,0.000196615,
145,15,0.1,0.000261818,0.000181092,
146,15,0.1,0.000257775,0.000176688,
147,15,0.1,0.00027202,0.000180831,
148,15,0.1,0.000288687,0.000189093,
149,15,0.1,0.000273503,0.000195525,
150,15,0.1,0.000256354,0.000168393,
151,16,0.1,0.000328707,0.000219262,
152,16,0.1,0.000312822,0.000206121,
153,16,0.1,0.000328357,0.000209499,
154,16,0.1,0.00032667,0.000219665,
155,16,0.1,0.000323842,0.000204538,
156,16,0.1,0.000327314,0.000201367,
157,16,0.1,0.000341438,0.000222551,
158,16,0.1,0.000338953,0.000231252,
159,16,0.1,0.00036412,0.000222606,
160,16,0.1,0.000344166,0.000211844,
