Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.05,1.1e-06,9.8032e-05,
4,1,0.05,5.97e-07,0.000134862,
5,1,0.05,1.269e-06,0.000141094,
6,1,0.05,9.85e-07,8.1939e-05,
7,1,0.05,7.24e-07,8.19e-05,
8,1,0.05,6.71e-07,8.8173e-05,
9,1,0.05,7.11e-07,7.8543e-05,
10,1,0.05,7.95e-07,0.000148526,
11,1,0.05,1.546e-06,7.3835e-05,
12,1,0.05,8.12e-07,8.8202e-05,
13,1,0.05,8.96e-07,8.3273e-05,
14,1,0.05,1.042e-06,0.00011934,
15,1,0.05,1.554e-06,0.000137589,
16,1,0.05,2.149e-06,0.000132052,
17,1,0.05,1.68e-06,9.1338e-05,
18,1,0.05,1.295e-06,8.0572e-05,
19,1,0.05,1.041e-06,8.4311e-05,
20,1,0.05,9.11e-07,0.000116101,
21,2,0.05,5.473e-06,9.5436e-05,
22,2,0.05,5.192e-06,0.000129408,
23,2,0.05,6.081e-06,0.000146263,
24,2,0.05,6.243e-06,0.000124076,
25,2,0.05,6.832e-06,0.0001262,
26,2,0.05,7.457e-06,0.00012826,
27,2,0.05,6.189e-06,0.000125481,
28,2,0.05,6.829e-06,0.000135094,
29,2,0.05,8.086e-06,0.000129814,
30,2,0.05,6.367e-06,0.000124336,
31,2,0.05,7.106e-06,0.000139613,
32,2,0.05,8.754e-06,0.000130871,
33,2,0.05,7.481e-06,0.000135717,
34,2,0.05,7.599e-06,0.000131367,
35,2,0.05,7.737e-06,0.000127937,
36,2,0.05,7.515e-06,0.000134072,
37,2,0.05,6.564e-06,0.000134756,
38,2,0.05,8.614e-06,0.000136309,
39,2,0.05,7.357e-06,7.6816e-05,
40,2,0.05,3.618e-06,0.000127247,
41,3,0.05,1.6768e-05,8.6295e-05,
42,3,0.05,7.654e-06,0.000134639,
43,3,0.05,1.58e-05,8.7653e-05,
44,3,0.05,7.42e-06,8.427e-05,
45,3,0.05,6.913e-06,0.000148129,
46,3,0.05,1.6334e-05,0.00015057,
47,3,0.05,1.8385e-05,0.00014411,
48,3,0.05,1.6422e-05,0.000150095,
49,3,0.05,1.6015e-05,0.00014969,
50,3,0.05,1.8469e-05,0.000144874,
51,3,0.05,1.814e-05,0.000142508,
52,3,0.05,1.8739e-05,0.000148538,
53,3,0.05,1.9677e-05,0.000144574,
54,3,0.05,1.8959e-05,0.000146079,
55,3,0.05,2.0802e-05,0.000136836,
56,3,0.05,1.9993e-05,0.000165126,
57,3,0.05,1.9937e-05,0.000139817,
58,3,0.05,2.1653e-05,0.000155578,
59,3,0.05,1.8378e-05,0.000133276,
