Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.15,5.16e-07,3.0599e-05,
4,1,0.15,4.02e-07,2.8404e-05,
5,1,0.15,4.42e-07,2.9759e-05,
6,1,0.15,1.898e-06,7.3282e-05,
7,2,0.15,2.188e-06,4.2258e-05,
8,2,0.15,1.993e-06,4.1194e-05,
9,2,0.15,2.004e-06,4.2405e-05,
10,2,0.15,1.781e-06,3.5523e-05,
11,2,0.15,1.531e-06,3.4158e-05,
12,2,0.15,1.541e-06,3.2045e-05,
13,2,0.15,1.591e-06,3.122e-05,
14,3,0.15,3.305e-06,3.4011e-05,
15,3,0.15,3.35e-06,3.5316e-05,
16,3,0.15,3.07e-06,3.471e-05,
17,3,0.15,3.047e-06,3.4223e-05,
18,3,0.15,4.043e-06,3.6701e-05,
19,3,0.15,3.496e-06,3.3817e-05,
20,3,0.15,3.626e-06,3.4323e-05,
21,4,0.15,5.806e-06,3.7712e-05,
22,4,0.15,6.176e-06,3.8852e-05,
23,4,0.15,6.084e-06,3.9062e-05,
24,4,0.15,7.105e-06,4.1151e-05,
25,4,0.15,7.33e-06,3.8522e-05,
26,4,0.15,7.822e-06,3.9556e-05,
27,5,0.15,1.0685e-05,4.6843e-05,
28,5,0.15,1.122e-05,4.4585e-05,
29,5,0.15,1.1417e-05,4.4971e-05,
30,5,0.15,1.2416e-05,4.5949e-05,
31,5,0.15,1.1732e-05,4.4685e-05,
32,5,0.15,1.2636e-05,5.3881e-05,
33,5,0.15,1.3917e-05,4.8379e-05,
34,6,0.15,1.8481e-05,5.5832e-05,
35,6,0.15,2.0161e-05,5.9015e-05,
36,6,0.15,2.2461e-05,6.1474e-05,
37,6,0.15,2.1561e-05,6.2211e-05,
38,6,0.15,2.1803e-05,6.3145e-05,
39,6,0.15,2.4856e-05,6.482e-05,
40,6,0.15,2.687e-05,6.6315e-05,
41,7,0.15,3.4978e-05,7.4745e-05,
42,7,0.15,3.7396e-05,8.0471e-05,
43,7,0.15,3.7281e-05,8.3308e-05,
44,7,0.15,3.7361e-05,8.2867e-05,
45,7,0.15,3.8018e-05,8.4593e-05,
46,7,0.15,3.9971e-05,8.6869e-05,
47,8,0.15,5.4162e-05,0.000104856,
48,8,0.15,5.0344e-05,9.9892e-05,
49,8,0.15,5.1614e-05,0.000103146,
50,8,0.15,5.7362e-05,0.000110228,
51,8,0.15,5.6543e-05,0.000109464,
52,8,0.15,5.8311e-05,0.00011149,
53,8,0.15,6.2174e-05,0.000115851,
54,9,0.15,7.5424e-05,0.000135361,
55,9,0.15,7.298e-05,0.000135564,
56,9,0.15,7.4323e-05,0.000133411,
57,9,0.15,7.7889e-05,0.000138467,
58,9,0.15,8.6949e-05,0.000149221,
59,9,0.15,8.0141e-05,0.000142906,
60,9,0.15,8.3041e-05,0.000147538,
61,10,0.15,0.000103154,0.00017455,
62,10,0.15,0.000101632,0.000171674,
63,10,0.15,0.000106745,0.000180056,
64,10,0.15,0.00011363,0.000183364,
65,10,0.15,0.000119111,0.000198516,
66,10,0.15,0.000116075,0.000191461,
67,11,0.15,0.00013513,0.000215399,
