Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,3,0.8,1.494e-06,0.000110319,
4,4,0.8,1.213e-06,7.3656e-05,
5,4,0.8,1.532e-06,8.2348e-05,
6,5,0.8,2.044e-06,8.0172e-05,
7,6,0.8,2.76e-06,0.000144663,
8,7,0.8,7.609e-06,9.7749e-05,
9,8,0.8,3.687e-06,8.326e-05,
10,8,0.8,4.422e-06,9.5019e-05,
11,9,0.8,6.101e-06,9.7369e-05,
12,10,0.8,5.617e-06,9.0897e-05,
13,11,0.8,7.111e-06,0.000123401,
14,12,0.8,1.3032e-05,0.000171633,
15,12,0.8,2.2453e-05,0.00013294,
16,13,0.8,1.7818e-05,0.000152549,
17,14,0.8,2.5969e-05,0.000101438,
18,15,0.8,1.7152e-05,0.000146569,
19,16,0.8,3.6212e-05,0.000138619,
20,16,0.8,4.1288e-05,8.8185e-05,
21,17,0.8,2.1374e-05,0.000117598,
22,18,0.8,2.4761e-05,9.5779e-05,
23,19,0.8,3.1693e-05,0.000113921,
24,20,0.8,3.2931e-05,0.000111473,
25,20,0.8,3.5329e-05,0.000111429,
26,21,0.8,3.9324e-05,0.000195832,
27,22,0.8,9.1929e-05,0.000119391,
28,23,0.8,5.2428e-05,0.000124125,
29,24,0.8,5.5599e-05,0.000115325,
30,24,0.8,5.5845e-05,0.000127042,
31,25,0.8,5.9842e-05,0.000216176,
32,26,0.8,0.00015041,0.000119266,
33,27,0.8,7.4932e-05,0.00024939,
34,28,0.8,0.00017363,0.000142285,
35,28,0.8,8.1399e-05,0.000127768,
36,29,0.8,8.9887e-05,0.000248657,
37,30,0.8,0.000205791,0.000140888,
38,31,0.8,9.5671e-05,0.000146914,
39,32,0.8,0.000114315,0.000267978,
40,32,0.8,0.000247717,0.000276947,
41,33,0.8,0.000275493,0.000285615,
42,34,0.8,0.000279898,0.000301512,
43,35,0.8,0.000309239,0.000335193,
44,36,0.8,0.000318666,0.000184229,
45,36,0.8,0.00015149,0.000188406,
46,37,0.8,0.000161746,0.000347519,
47,38,0.8,0.000418152,0.000383053,
48,39,0.8,0.000442374,0.000392835,
49,40,0.8,0.000404956,0.000227494,
50,40,0.8,0.000200536,0.00044326,
51,41,0.8,0.000519435,0.000431404,
52,42,0.8,0.000484969,0.000233868,
53,43,0.8,0.000263547,0.000242759,
54,44,0.8,0.000245463,0.000238198,
55,44,0.8,0.000255241,0.000497615,
56,45,0.8,0.00065403,0.000264345,
57,46,0.8,0.000289681,0.000268736,
58,47,0.8,0.000312001,0.000551197,
59,48,0.8,0.000684189,0.000453696,
60,48,0.8,0.000596748,0.000297204,
61,49,0.8,0.000340242,0.000440806,
62,50,0.8,0.000441965,0.000556409,
63,51,0.8,0.000690472,0.000317299,
64,52,0.8,0.000391595,0.000340657,
65,52,0.8,0.000402371,0.000695657,
66,53,0.8,0.000788924,0.000369159,
67,54,0.8,0.000449188,0.000380019,
68,55,0.8,0.000469185,0.000394107,
69,56,0.8,0.000546596,0.000804118,
70,56,0.8,0.00104598,0.000398659,
71,57,0.8,0.00053413,0.0004291,
72,58,0.8,0.000541482,0.000868567,
73,59,0.8,0.000977573,0.000447509,
74,60,0.8,0.000601035,0.000453417,
75,60,0.8,0.000672231,0.000447236,
76,61,0.8,0.000632443,0.000472997,
77,62,0.8,0.000659114,0.0010021,
78,63,0.8,0.000965111,0.000503028,
79,64,0.8,0.000722509,0.000511836,
80,64,0.8,0.000818261,0.000531266,
81,65,0.8,0.000804976,0.000547031,
82,66,0.8,0.00088993,0.000586638,
83,67,0.8,0.000820582,0.000569872,
84,68,0.8,0.000864489,0.00124296,
85,68,0.8,0.000886552,0.00125415,
86,69,0.8,0.000904323,0.00146187,
87,70,0.8,0.000973979,0.000902242,
88,71,0.8,0.0011207,0.00125469,
89,72,0.8,0.00125453,0.000690811,
90,72,0.8,0.00114399,0.000669988,
91,73,0.8,0.00106495,0.00155429,
92,74,0.8,0.00112321,0.00159841,
93,75,0.8,0.0012719,0.00165055,
94,76,0.8,0.00132258,0.000850114,
95,76,0.8,0.00119064,0.0017398,
96,77,0.8,0.00124133,0.000804904,
97,78,0.8,0.00128457,0.00182589,
98,79,0.8,0.00132813,0.000934278,
99,80,0.8,0.00135704,0.000872451,
100,80,0.8,0.00142648,0.000891669,
101,81,0.8,0.00145536,0.000920637,
102,82,0.8,0.00165245,0.000936705,
103,83,0.8,0.00153169,0.00201758,
104,84,0.8,0.00161432,0.00203805,
105,84,0.8,0.00163223,0.000988334,
106,85,0.8,0.00169753,0.00100308,
107,86,0.8,0.00176633,0.00229751,
108,87,0.8,0.00193193,0.00192433,
109,88,0.8,0.00185529,0.0017108,
110,88,0.8,0.00192452,0.00246382,
111,89,0.8,0.00195519,0.00181233,
112,90,0.8,0.00216612,0.00120727,
113,91,0.8,0.00208566,0.00270183,
114,92,0.8,0.00210236,0.00269447,
115,92,0.8,0.00213579,0.00130603,
116,93,0.8,0.00240458,0.00206981,
117,94,0.8,0.00228883,0.00137729,
118,95,0.8,0.00231832,0.00138232,
119,96,0.8,0.00245464,0.00307346,
120,96,0.8,0.00241156,0.0030993,
