Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.25,7.78e-07,3.2323e-05,
4,1,0.25,4.25e-07,2.9227e-05,
5,2,0.25,5.49e-07,3.017e-05,
6,2,0.25,1.129e-06,3.0543e-05,
7,2,0.25,1.058e-06,3.1369e-05,
8,2,0.25,1.426e-06,3.1709e-05,
9,3,0.25,2.046e-06,3.218e-05,
10,3,0.25,2.095e-06,3.1521e-05,
11,3,0.25,2.111e-06,3.0788e-05,
12,3,0.25,2.392e-06,3.2062e-05,
13,4,0.25,3.797e-06,3.4031e-05,
14,4,0.25,4.226e-06,3.4167e-05,
15,4,0.25,3.82e-06,3.3786e-05,
16,4,0.25,4.656e-06,3.6035e-05,
17,5,0.25,6.254e-06,3.9509e-05,
18,5,0.25,9.726e-06,4.1643e-05,
19,5,0.25,1.0557e-05,4.447e-05,
20,5,0.25,8.357e-06,4.2557e-05,
21,6,0.25,1.1605e-05,4.5099e-05,
22,6,0.25,1.3614e-05,4.8501e-05,
23,6,0.25,1.2716e-05,4.8982e-05,
24,6,0.25,1.4218e-05,5.1918e-05,
25,7,0.25,1.6969e-05,5.4406e-05,
26,7,0.25,1.8043e-05,5.6683e-05,
27,7,0.25,1.9386e-05,6.1969e-05,
28,7,0.25,2.1544e-05,6.3048e-05,
29,8,0.25,2.7165e-05,7.0783e-05,
30,8,0.25,2.7807e-05,7.1322e-05,
31,8,0.25,2.8354e-05,7.3619e-05,
32,8,0.25,2.942e-05,7.3268e-05,
33,9,0.25,3.5566e-05,8.2751e-05,
34,9,0.25,3.4913e-05,8.1496e-05,
35,9,0.25,3.6801e-05,8.266e-05,
36,9,0.25,3.8469e-05,8.7985e-05,
37,10,0.25,4.5423e-05,9.4651e-05,
38,10,0.25,4.6421e-05,9.705e-05,
39,10,0.25,5.0576e-05,0.000100091,
40,10,0.25,5.0279e-05,0.000104291,
41,11,0.25,6.7203e-05,0.00011848,
42,11,0.25,5.9875e-05,0.000115786,
43,11,0.25,6.3738e-05,0.000117789,
44,11,0.25,6.8543e-05,0.000127773,
45,12,0.25,7.0849e-05,0.000127571,
46,12,0.25,7.097e-05,0.000129859,
47,12,0.25,7.5994e-05,0.000137969,
48,12,0.25,8.4103e-05,0.000145479,
49,13,0.25,9.2468e-05,0.000149764,
50,13,0.25,9.0065e-05,0.000160605,
51,13,0.25,9.4747e-05,0.000157344,
52,13,0.25,0.000102147,0.000167684,
53,14,0.25,0.000105872,0.000177459,
54,14,0.25,0.0001118,0.000187817,
55,14,0.25,0.000118036,0.00018513,
56,14,0.25,0.000123808,0.000197674,
57,15,0.25,0.000126389,0.000200335,
58,15,0.25,0.000131417,0.000199842,
59,15,0.25,0.000134282,0.000208966,
60,15,0.25,0.000141326,0.000243193,
61,16,0.25,0.000146959,0.000220558,
62,16,0.25,0.000156543,0.000228412,
63,16,0.25,0.000160262,0.000243058,
64,16,0.25,0.00017287,0.000241705,
65,17,0.25,0.000167935,0.000250791,
66,17,0.25,0.000174299,0.000259873,
67,17,0.25,0.000185918,0.000274188,
68,17,0.25,0.000205442,0.000276255,
69,18,0.25,0.000202418,0.000293626,
70,18,0.25,0.000209414,0.000301437,
71,18,0.25,0.000211343,0.000303428,
72,18,0.25,0.000214986,0.000298986,
73,19,0.25,0.000231351,0.000321113,
74,19,0.25,0.000227067,0.000301801,
75,19,0.25,0.00023964,0.00032285,
76,19,0.25,0.000243525,0.000339666,
