Dimension,NNZ_per_row,Sparsity,TACO_Time
102,41,0.4,0.00194146,
103,42,0.4,0.00192636,
104,42,0.4,0.00199291,
105,43,0.4,0.00203438,
106,43,0.4,0.00204187,
107,43,0.4,0.00208358,
108,44,0.4,0.0020996,
109,44,0.4,0.00211397,
110,45,0.4,0.00217257,
111,45,0.4,0.0021982,
112,45,0.4,0.00214993,
113,46,0.4,0.00222407,
114,46,0.4,0.00228892,
115,47,0.4,0.00233117,
116,47,0.4,0.00235676,
117,47,0.4,0.00227265,
118,48,0.4,0.00236803,
119,48,0.4,0.0023497,
120,49,0.4,0.00248777,
121,49,0.4,0.00248602,
122,49,0.4,0.00251255,
123,50,0.4,0.00257821,
124,50,0.4,0.00254872,
125,51,0.4,0.00256078,
126,51,0.4,0.00269368,
127,51,0.4,0.00257445,
128,52,0.4,0.00264809,
129,52,0.4,0.00268815,
130,53,0.4,0.00272794,
131,53,0.4,0.00276803,
132,53,0.4,0.00283067,
133,54,0.4,0.00276421,
134,54,0.4,0.00277674,
135,55,0.4,0.00287109,
136,55,0.4,0.00284155,
137,55,0.4,0.0028493,
138,56,0.4,0.00299212,
139,56,0.4,0.00304581,
140,57,0.4,0.00308777,
141,57,0.4,0.00301975,
142,57,0.4,0.00309152,
143,58,0.4,0.00310865,
144,58,0.4,0.00316228,
145,59,0.4,0.00322763,
146,59,0.4,0.00324525,
147,59,0.4,0.0032539,
148,60,0.4,0.0032145,
149,60,0.4,0.00328976,
150,61,0.4,0.00328378,
151,61,0.4,0.00335357,
152,61,0.4,0.00346065,
153,62,0.4,0.00355301,
154,62,0.4,0.00347995,
155,63,0.4,0.00352474,
156,63,0.4,0.00360867,
157,63,0.4,0.00365168,
158,64,0.4,0.00370215,
159,64,0.4,0.00365845,
160,65,0.4,0.00369602,
161,65,0.4,0.00376132,
162,65,0.4,0.00374188,
163,66,0.4,0.00386389,
164,66,0.4,0.00383736,
165,67,0.4,0.00392526,
166,67,0.4,0.00400732,
167,67,0.4,0.00389627,
168,68,0.4,0.00401116,
169,68,0.4,0.00398348,
170,69,0.4,0.0041185,
171,69,0.4,0.00417564,
172,69,0.4,0.00413042,
173,70,0.4,0.00425116,
174,70,0.4,0.00423223,
175,71,0.4,0.0044342,
176,71,0.4,0.00436555,
177,71,0.4,0.00441734,
178,72,0.4,0.00450193,
179,72,0.4,0.00441551,
180,73,0.4,0.00453675,
181,73,0.4,0.00451253,
182,73,0.4,0.00461719,
183,74,0.4,0.00479135,
184,74,0.4,0.00481447,
185,75,0.4,0.00485476,
186,75,0.4,0.00474124,
187,75,0.4,0.00475355,
188,76,0.4,0.00482616,
189,76,0.4,0.00490873,
190,77,0.4,0.00500186,
191,77,0.4,0.00491128,
192,77,0.4,0.00496711,
193,78,0.4,0.00509642,
194,78,0.4,0.00511627,
195,79,0.4,0.00535781,
196,79,0.4,0.00521855,
197,79,0.4,0.00542127,
198,80,0.4,0.00540995,
199,80,0.4,0.00525244,
200,81,0.4,0.00548413,
201,81,0.4,0.00556179,
202,81,0.4,0.00544363,
203,82,0.4,0.00567114,
204,82,0.4,0.0056428,
205,83,0.4,0.00578232,
206,83,0.4,0.00573535,
207,83,0.4,0.00566596,
208,84,0.4,0.00607059,
209,84,0.4,0.00581307,
210,85,0.4,0.00598127,
211,85,0.4,0.00591895,
212,85,0.4,0.00607425,
213,86,0.4,0.00622785,
214,86,0.4,0.00626573,
215,87,0.4,0.00623779,
216,87,0.4,0.00648907,
217,87,0.4,0.00630534,
218,88,0.4,0.00638938,
219,88,0.4,0.00639196,
220,89,0.4,0.00660222,
221,89,0.4,0.00664766,
222,89,0.4,0.0066803,
223,90,0.4,0.00664377,
224,90,0.4,0.00667022,
225,91,0.4,0.00681085,
226,91,0.4,0.00700491,
227,91,0.4,0.00701401,
228,92,0.4,0.00710275,
229,92,0.4,0.00689738,
230,93,0.4,0.00710191,
231,93,0.4,0.00725192,
232,93,0.4,0.00721632,
233,94,0.4,0.00740742,
234,94,0.4,0.00740034,
235,95,0.4,0.00747918,
236,95,0.4,0.00760242,
237,95,0.4,0.00754217,
238,96,0.4,0.00764885,
239,96,0.4,0.00758477,
240,97,0.4,0.00766507,
241,97,0.4,0.00780681,
242,97,0.4,0.00786154,
243,98,0.4,0.00791271,
244,98,0.4,0.00791301,
245,99,0.4,0.0079499,
246,99,0.4,0.00788761,
247,99,0.4,0.00800273,
248,100,0.4,0.00809397,
249,100,0.4,0.00812875,
250,101,0.4,0.00832172,
251,101,0.4,0.00820275,
252,101,0.4,0.00846447,
253,102,0.4,0.00833534,
254,102,0.4,0.00851548,
255,103,0.4,0.00853996,
256,103,0.4,0.00865301,
257,103,0.4,0.00867385,
258,104,0.4,0.00875218,
259,104,0.4,0.00876016,
260,105,0.4,0.00892262,
261,105,0.4,0.00894885,
262,105,0.4,0.0090528,
263,106,0.4,0.00916392,
264,106,0.4,0.00910571,
265,107,0.4,0.00923228,
266,107,0.4,0.00931476,
267,107,0.4,0.0092221,
268,108,0.4,0.00943902,
269,108,0.4,0.00946978,
270,109,0.4,0.00944574,
271,109,0.4,0.00965279,
272,109,0.4,0.00965271,
273,110,0.4,0.0097046,
274,110,0.4,0.00973987,
275,111,0.4,0.0100666,
276,111,0.4,0.0100932,
277,111,0.4,0.0098947,
278,112,0.4,0.0101705,
279,112,0.4,0.0100758,
280,113,0.4,0.010174,
281,113,0.4,0.010301,
282,113,0.4,0.0102456,
283,114,0.4,0.0104107,
284,114,0.4,0.0106123,
285,115,0.4,0.010656,
286,115,0.4,0.0106311,
287,115,0.4,0.0106151,
288,116,0.4,0.0109241,
289,116,0.4,0.0108944,
290,117,0.4,0.0110324,
291,117,0.4,0.0110351,
292,117,0.4,0.0110103,
293,118,0.4,0.0111593,
294,118,0.4,0.011401,
295,119,0.4,0.0114312,
296,119,0.4,0.0115698,
297,119,0.4,0.0114248,
298,120,0.4,0.0115361,
299,120,0.4,0.0115502,
300,121,0.4,0.0117223,
301,121,0.4,0.0116468,
302,121,0.4,0.0116704,
303,122,0.4,0.011843,
304,122,0.4,0.0120826,
305,123,0.4,0.0121082,
306,123,0.4,0.0120168,
307,123,0.4,0.0122582,
308,124,0.4,0.0124398,
309,124,0.4,0.0123592,
310,125,0.4,0.0125415,
311,125,0.4,0.0125306,
312,125,0.4,0.0125566,
313,126,0.4,0.0127522,
314,126,0.4,0.0129606,
315,127,0.4,0.0128862,
316,127,0.4,0.0128241,
317,127,0.4,0.0129373,
318,128,0.4,0.0131334,
319,128,0.4,0.0130551,
320,129,0.4,0.0133833,
321,129,0.4,0.0130865,
322,129,0.4,0.013242,
323,130,0.4,0.0134391,
324,130,0.4,0.0133559,
325,131,0.4,0.0135283,
326,131,0.4,0.0137935,
327,131,0.4,0.0137048,
328,132,0.4,0.0139742,
329,132,0.4,0.0138712,
330,133,0.4,0.0141623,
331,133,0.4,0.014076,
332,133,0.4,0.014258,
333,134,0.4,0.0143103,
334,134,0.4,0.0143908,
335,135,0.4,0.0144318,
336,135,0.4,0.014787,
337,135,0.4,0.0145798,
338,136,0.4,0.0148024,
339,136,0.4,0.0149356,
340,137,0.4,0.0148404,
341,137,0.4,0.0150791,
342,137,0.4,0.0148322,
343,138,0.4,0.0151626,
344,138,0.4,0.0151225,
345,139,0.4,0.0153309,
346,139,0.4,0.0152342,
347,139,0.4,0.0153638,
348,140,0.4,0.0155366,
349,140,0.4,0.0158323,
350,141,0.4,0.0158774,
351,141,0.4,0.015927,
352,141,0.4,0.0159267,
353,142,0.4,0.0157739,
354,142,0.4,0.0160347,
355,143,0.4,0.0162781,
356,143,0.4,0.0161877,
357,143,0.4,0.0162961,
358,144,0.4,0.0165008,
359,144,0.4,0.0165473,
360,145,0.4,0.0165897,
361,145,0.4,0.0165653,
362,145,0.4,0.016775,
363,146,0.4,0.0167237,
364,146,0.4,0.0169088,
365,147,0.4,0.0171507,
366,147,0.4,0.017132,
367,147,0.4,0.0171354,
368,148,0.4,0.0173425,
369,148,0.4,0.0172556,
370,149,0.4,0.0174408,
371,149,0.4,0.0178981,
372,149,0.4,0.017743,
373,150,0.4,0.0178991,
374,150,0.4,0.0177049,
375,151,0.4,0.0179466,
376,151,0.4,0.0181324,
377,151,0.4,0.0182164,
378,152,0.4,0.0180954,
379,152,0.4,0.0181038,
380,153,0.4,0.0184521,
381,153,0.4,0.0184457,
382,153,0.4,0.0185284,
383,154,0.4,0.0186774,
384,154,0.4,0.018691,
385,155,0.4,0.0188697,
386,155,0.4,0.0189241,
387,155,0.4,0.018958,
388,156,0.4,0.0192117,
389,156,0.4,0.0193596,
390,157,0.4,0.0194566,
391,157,0.4,0.0196776,
392,157,0.4,0.0195347,
393,158,0.4,0.0196163,
394,158,0.4,0.0197447,
395,159,0.4,0.0200706,
396,159,0.4,0.0204129,
397,159,0.4,0.0202151,
398,160,0.4,0.0204309,
399,160,0.4,0.0205536,
400,161,0.4,0.0204359,
401,161,0.4,0.0206514,
402,161,0.4,0.0206621,
403,162,0.4,0.0209452,
404,162,0.4,0.0209594,
405,163,0.4,0.0211131,
406,163,0.4,0.0211989,
407,163,0.4,0.0214126,
408,164,0.4,0.0214965,
409,164,0.4,0.0214516,
410,165,0.4,0.0216516,
411,165,0.4,0.0217412,
412,165,0.4,0.0215533,
413,166,0.4,0.0218172,
414,166,0.4,0.0219559,
415,167,0.4,0.0223797,
416,167,0.4,0.0222412,
417,167,0.4,0.0221613,
418,168,0.4,0.0225134,
419,168,0.4,0.0223812,
420,169,0.4,0.0227081,
421,169,0.4,0.0228191,
422,169,0.4,0.0230422,
423,170,0.4,0.0229532,
424,170,0.4,0.0232959,
425,171,0.4,0.0231935,
426,171,0.4,0.0229542,
427,171,0.4,0.023135,
428,172,0.4,0.0235009,
429,172,0.4,0.023558,
430,173,0.4,0.0236246,
431,173,0.4,0.0238323,
432,173,0.4,0.0239092,
433,174,0.4,0.0236086,
434,174,0.4,0.0239816,
435,175,0.4,0.0242106,
436,175,0.4,0.0244348,
437,175,0.4,0.0242729,
438,176,0.4,0.0244896,
439,176,0.4,0.0245019,
440,177,0.4,0.0249301,
441,177,0.4,0.0249444,
442,177,0.4,0.0247653,
443,178,0.4,0.0252153,
444,178,0.4,0.0251651,
445,179,0.4,0.0255245,
446,179,0.4,0.0254174,
447,179,0.4,0.0257804,
448,180,0.4,0.0257151,
449,180,0.4,0.0255315,
450,181,0.4,0.0259474,
451,181,0.4,0.0260559,
452,181,0.4,0.0261379,
453,182,0.4,0.0263121,
454,182,0.4,0.0262779,
455,183,0.4,0.0264374,
456,183,0.4,0.0264614,
457,183,0.4,0.0266307,
458,184,0.4,0.0267089,
459,184,0.4,0.0268215,
460,185,0.4,0.0270529,
461,185,0.4,0.0268782,
462,185,0.4,0.0271947,
463,186,0.4,0.0280348,
464,186,0.4,0.02733,
465,187,0.4,0.0277193,
466,187,0.4,0.0276909,
467,187,0.4,0.02748,
468,188,0.4,0.02793,
469,188,0.4,0.0276845,
470,189,0.4,0.0282047,
471,189,0.4,0.0284263,
472,189,0.4,0.028678,
473,190,0.4,0.0284064,
474,190,0.4,0.0284388,
475,191,0.4,0.0283323,
476,191,0.4,0.0289585,
477,191,0.4,0.0290218,
478,192,0.4,0.0289756,
479,192,0.4,0.0290296,
480,193,0.4,0.0295917,
481,193,0.4,0.0294963,
482,193,0.4,0.0295137,
483,194,0.4,0.029612,
484,194,0.4,0.0296687,
485,195,0.4,0.0299512,
486,195,0.4,0.0300156,
487,195,0.4,0.0301803,
488,196,0.4,0.0301671,
489,196,0.4,0.0300146,
490,197,0.4,0.0302393,
491,197,0.4,0.0305285,
492,197,0.4,0.0307526,
493,198,0.4,0.0307363,
494,198,0.4,0.0309747,
495,199,0.4,0.0312994,
496,199,0.4,0.0308472,
497,199,0.4,0.0310798,
498,200,0.4,0.031442,
499,200,0.4,0.0315049,
500,201,0.4,0.0316598,
501,201,0.4,0.0319089,
502,201,0.4,0.0317098,
503,202,0.4,0.0319455,
504,202,0.4,0.0322133,
505,203,0.4,0.0324229,
506,203,0.4,0.0323089,
507,203,0.4,0.0328992,
508,204,0.4,0.0327631,
509,204,0.4,0.0330141,
510,205,0.4,0.0326405,
511,205,0.4,0.0330574,
512,205,0.4,0.0329237,
513,206,0.4,0.0332516,
514,206,0.4,0.0333146,
515,207,0.4,0.033795,
516,207,0.4,0.0338114,
517,207,0.4,0.033972,
518,208,0.4,0.0340105,
519,208,0.4,0.0341919,
520,209,0.4,0.0342908,
521,209,0.4,0.0343594,
522,209,0.4,0.0342569,
523,210,0.4,0.0341364,
524,210,0.4,0.0347831,
525,211,0.4,0.0347535,
526,211,0.4,0.034863,
527,211,0.4,0.0349511,
528,212,0.4,0.0353671,
529,212,0.4,0.0354193,
530,213,0.4,0.0356665,
531,213,0.4,0.0356306,
532,213,0.4,0.0355334,
533,214,0.4,0.0358147,
534,214,0.4,0.0358478,
535,215,0.4,0.0361419,
536,215,0.4,0.0360597,
537,215,0.4,0.0363826,
538,216,0.4,0.0367903,
539,216,0.4,0.036784,
540,217,0.4,0.0365538,
541,217,0.4,0.0367843,
542,217,0.4,0.0370153,
543,218,0.4,0.0373203,
544,218,0.4,0.037345,
545,219,0.4,0.0375475,
546,219,0.4,0.0377408,
547,219,0.4,0.037635,
548,220,0.4,0.0379052,
549,220,0.4,0.0385725,
550,221,0.4,0.0381004,
551,221,0.4,0.0383567,
552,221,0.4,0.0383419,
553,222,0.4,0.0385428,
554,222,0.4,0.0388456,
555,223,0.4,0.0390612,
556,223,0.4,0.0394055,
557,223,0.4,0.0393073,
558,224,0.4,0.0394293,
559,224,0.4,0.0393825,
560,225,0.4,0.0398101,
561,225,0.4,0.0395423,
562,225,0.4,0.0396822,
563,226,0.4,0.0404946,
564,226,0.4,0.0405538,
565,227,0.4,0.040294,
566,227,0.4,0.0404201,
567,227,0.4,0.0408805,
568,228,0.4,0.0406705,
569,228,0.4,0.0408988,
570,229,0.4,0.0410475,
571,229,0.4,0.0414871,
572,229,0.4,0.0411694,
573,230,0.4,0.0416033,
574,230,0.4,0.0415139,
575,231,0.4,0.0420033,
576,231,0.4,0.0419343,
577,231,0.4,0.0420505,
578,232,0.4,0.042433,
579,232,0.4,0.0428778,
580,233,0.4,0.0427598,
581,233,0.4,0.0427484,
582,233,0.4,0.042867,
583,234,0.4,0.0436702,
584,234,0.4,0.0431461,
585,235,0.4,0.0436688,
586,235,0.4,0.0439433,
587,235,0.4,0.0438333,
588,236,0.4,0.0441858,
589,236,0.4,0.0443188,
590,237,0.4,0.0441448,
591,237,0.4,0.044517,
592,237,0.4,0.0445604,
593,238,0.4,0.0447705,
594,238,0.4,0.0448916,
595,239,0.4,0.0450364,
596,239,0.4,0.0449989,
597,239,0.4,0.0457334,
598,240,0.4,0.0455727,
599,240,0.4,0.0452518,
600,241,0.4,0.0455127,
601,241,0.4,0.0463237,
602,241,0.4,0.0460141,
603,242,0.4,0.04662,
604,242,0.4,0.0461881,
605,243,0.4,0.0464834,
606,243,0.4,0.0464119,
607,243,0.4,0.0465024,
608,244,0.4,0.0474418,
609,244,0.4,0.0471228,
610,245,0.4,0.0469439,
611,245,0.4,0.0478077,
612,245,0.4,0.0472823,
613,246,0.4,0.0476109,
614,246,0.4,0.0480755,
615,247,0.4,0.0479541,
616,247,0.4,0.0479822,
617,247,0.4,0.0481437,
618,248,0.4,0.0481774,
619,248,0.4,0.0483111,
620,249,0.4,0.0492161,
621,249,0.4,0.0492135,
622,249,0.4,0.0494835,
623,250,0.4,0.0490287,
624,250,0.4,0.0498598,
625,251,0.4,0.0500998,
626,251,0.4,0.0496618,
627,251,0.4,0.0494054,
628,252,0.4,0.0499303,
629,252,0.4,0.0500665,
630,253,0.4,0.0503094,
631,253,0.4,0.0505373,
632,253,0.4,0.0503474,
633,254,0.4,0.0509779,
634,254,0.4,0.0509424,
635,255,0.4,0.0517403,
636,255,0.4,0.0514443,
637,255,0.4,0.0518801,
638,256,0.4,0.0518572,
639,256,0.4,0.0521291,
640,257,0.4,0.0523808,
641,257,0.4,0.0520169,
642,257,0.4,0.0524477,
643,258,0.4,0.0525546,
644,258,0.4,0.053041,
645,259,0.4,0.0524572,
646,259,0.4,0.0527148,
647,259,0.4,0.0532602,
648,260,0.4,0.0533848,
649,260,0.4,0.0533795,
650,261,0.4,0.0534893,
651,261,0.4,0.0538768,
652,261,0.4,0.0538019,
653,262,0.4,0.0541895,
654,262,0.4,0.0538991,
655,263,0.4,0.0551085,
656,263,0.4,0.0542627,
657,263,0.4,0.054591,
658,264,0.4,0.0548707,
659,264,0.4,0.0550904,
660,265,0.4,0.0549907,
661,265,0.4,0.0554587,
662,265,0.4,0.0552824,
663,266,0.4,0.0560237,
664,266,0.4,0.0557773,
665,267,0.4,0.0560604,
666,267,0.4,0.0558685,
667,267,0.4,0.0562409,
668,268,0.4,0.0569308,
669,268,0.4,0.0563245,
670,269,0.4,0.0572425,
671,269,0.4,0.0567843,
672,269,0.4,0.0569189,
673,270,0.4,0.0574512,
674,270,0.4,0.0575663,
675,271,0.4,0.0577577,
676,271,0.4,0.0582152,
677,271,0.4,0.0579153,
678,272,0.4,0.0585533,
679,272,0.4,0.0585638,
680,273,0.4,0.0587251,
681,273,0.4,0.0587868,
682,273,0.4,0.0592401,
683,274,0.4,0.0596825,
684,274,0.4,0.0599308,
685,275,0.4,0.0599657,
686,275,0.4,0.0596101,
687,275,0.4,0.0593198,
688,276,0.4,0.0602154,
689,276,0.4,0.0602538,
690,277,0.4,0.0603437,
691,277,0.4,0.0606416,
692,277,0.4,0.060446,
693,278,0.4,0.0609836,
694,278,0.4,0.0612192,
695,279,0.4,0.0616132,
696,279,0.4,0.0613984,
697,279,0.4,0.0612445,
698,280,0.4,0.0622373,
699,280,0.4,0.0619312,
700,281,0.4,0.0622889,
701,281,0.4,0.0619504,
702,281,0.4,0.0624183,
703,282,0.4,0.0635454,
704,282,0.4,0.0623557,
705,283,0.4,0.0629879,
706,283,0.4,0.0630714,
707,283,0.4,0.0633385,
708,284,0.4,0.0637068,
709,284,0.4,0.0639574,
710,285,0.4,0.0640745,
711,285,0.4,0.0642195,
712,285,0.4,0.0638281,
713,286,0.4,0.0643687,
714,286,0.4,0.064847,
715,287,0.4,0.0651,
716,287,0.4,0.064712,
717,287,0.4,0.06487,
718,288,0.4,0.0658206,
719,288,0.4,0.0658245,
720,289,0.4,0.0660491,
721,289,0.4,0.0656008,
722,289,0.4,0.0659127,
723,290,0.4,0.0667731,
724,290,0.4,0.0661077,
725,291,0.4,0.0671457,
726,291,0.4,0.0667829,
727,291,0.4,0.0669195,
728,292,0.4,0.0674498,
729,292,0.4,0.0674574,
730,293,0.4,0.0677478,
731,293,0.4,0.0674735,
732,293,0.4,0.0675994,
733,294,0.4,0.0686277,
734,294,0.4,0.0678802,
735,295,0.4,0.0688625,
736,295,0.4,0.0686676,
737,295,0.4,0.0691685,
738,296,0.4,0.0691131,
739,296,0.4,0.0685349,
740,297,0.4,0.0691738,
741,297,0.4,0.0696451,
742,297,0.4,0.0699646,
743,298,0.4,0.0699914,
744,298,0.4,0.0698032,
745,299,0.4,0.070356,
746,299,0.4,0.0703368,
747,299,0.4,0.0702922,
748,300,0.4,0.0708828,
749,300,0.4,0.0710026,
750,301,0.4,0.0712192,
751,301,0.4,0.0712527,
752,301,0.4,0.0712936,
753,302,0.4,0.0718909,
754,302,0.4,0.0718325,
755,303,0.4,0.072285,
756,303,0.4,0.0723696,
757,303,0.4,0.0723366,
758,304,0.4,0.0727242,
759,304,0.4,0.0727082,
760,305,0.4,0.0749835,
761,305,0.4,0.0746269,
762,305,0.4,0.0752083,
763,306,0.4,0.0753661,
764,306,0.4,0.0748905,
765,307,0.4,0.0757279,
766,307,0.4,0.0753551,
767,307,0.4,0.0793886,
768,308,0.4,0.0768325,
769,308,0.4,0.0833338,
770,309,0.4,0.0870812,
771,309,0.4,0.0842005,
772,309,0.4,0.0822172,
773,310,0.4,0.0849138,
774,310,0.4,0.0831007,
775,311,0.4,0.0827262,
776,311,0.4,0.0866052,
777,311,0.4,0.0862898,
778,312,0.4,0.0841994,
779,312,0.4,0.0857112,
780,313,0.4,0.0839287,
781,313,0.4,0.0857801,
782,313,0.4,0.0849225,
783,314,0.4,0.0916024,
784,314,0.4,0.0841009,
785,315,0.4,0.0880811,
786,315,0.4,0.0868355,
787,315,0.4,0.0864996,
788,316,0.4,0.0878606,
789,316,0.4,0.0869459,
790,317,0.4,0.0882,
791,317,0.4,0.0886185,
792,317,0.4,0.0877207,
793,318,0.4,0.0881436,
794,318,0.4,0.0867445,
795,319,0.4,0.0884976,
796,319,0.4,0.0887518,
797,319,0.4,0.0884809,
798,320,0.4,0.08911,
799,320,0.4,0.0891216,
800,321,0.4,0.0902623,
801,321,0.4,0.0880831,
802,321,0.4,0.0904221,
803,322,0.4,0.0888098,
804,322,0.4,0.0902939,
805,323,0.4,0.0905418,
806,323,0.4,0.0891882,
807,323,0.4,0.089344,
808,324,0.4,0.0909771,
809,324,0.4,0.0938874,
810,325,0.4,0.0916254,
811,325,0.4,0.0925485,
812,325,0.4,0.0915151,
813,326,0.4,0.0928702,
814,326,0.4,0.0933092,
815,327,0.4,0.0924181,
816,327,0.4,0.0968272,
817,327,0.4,0.0954247,
818,328,0.4,0.0974453,
819,328,0.4,0.0980831,
820,329,0.4,0.0960466,
821,329,0.4,0.0958521,
822,329,0.4,0.0975169,
823,330,0.4,0.0980028,
824,330,0.4,0.0993855,
825,331,0.4,0.0973601,
826,331,0.4,0.0999831,
827,331,0.4,0.0993825,
828,332,0.4,0.100943,
829,332,0.4,0.0990699,
830,333,0.4,0.0977093,
831,333,0.4,0.100428,
832,333,0.4,0.100013,
833,334,0.4,0.0996926,
834,334,0.4,0.100595,
835,335,0.4,0.0982861,
836,335,0.4,0.102104,
837,335,0.4,0.101837,
838,336,0.4,0.10477,
839,336,0.4,0.102839,
840,337,0.4,0.101877,
841,337,0.4,0.100282,
842,337,0.4,0.102499,
843,338,0.4,0.102959,
844,338,0.4,0.105098,
845,339,0.4,0.103855,
846,339,0.4,0.103501,
847,339,0.4,0.106369,
848,340,0.4,0.104953,
849,340,0.4,0.103053,
850,341,0.4,0.106158,
851,341,0.4,0.104961,
852,341,0.4,0.104467,
853,342,0.4,0.105331,
854,342,0.4,0.104585,
855,343,0.4,0.105003,
856,343,0.4,0.10852,
857,343,0.4,0.105371,
858,344,0.4,0.105631,
859,344,0.4,0.106717,
860,345,0.4,0.107368,
861,345,0.4,0.108316,
862,345,0.4,0.108241,
863,346,0.4,0.107051,
864,346,0.4,0.108266,
865,347,0.4,0.111907,
866,347,0.4,0.109415,
867,347,0.4,0.107875,
868,348,0.4,0.108286,
869,348,0.4,0.107499,
870,349,0.4,0.109295,
871,349,0.4,0.107892,
872,349,0.4,0.109195,
873,350,0.4,0.109933,
874,350,0.4,0.108557,
875,351,0.4,0.110291,
876,351,0.4,0.112086,
877,351,0.4,0.111368,
878,352,0.4,0.111325,
879,352,0.4,0.110628,
880,353,0.4,0.110605,
881,353,0.4,0.110723,
882,353,0.4,0.112777,
883,354,0.4,0.113688,
884,354,0.4,0.111899,
885,355,0.4,0.111917,
886,355,0.4,0.111625,
887,355,0.4,0.112375,
888,356,0.4,0.115546,
889,356,0.4,0.114106,
890,357,0.4,0.112592,
891,357,0.4,0.120826,
892,357,0.4,0.116381,
893,358,0.4,0.11409,
894,358,0.4,0.116732,
895,359,0.4,0.114989,
896,359,0.4,0.115966,
897,359,0.4,0.116624,
898,360,0.4,0.116716,
899,360,0.4,0.116958,
900,361,0.4,0.114764,
901,361,0.4,0.117648,
902,361,0.4,0.115211,
903,362,0.4,0.11842,
904,362,0.4,0.115763,
905,363,0.4,0.117421,
906,363,0.4,0.115783,
907,363,0.4,0.116289,
908,364,0.4,0.118982,
909,364,0.4,0.118399,
910,365,0.4,0.119715,
911,365,0.4,0.118324,
912,365,0.4,0.119086,
913,366,0.4,0.121297,
914,366,0.4,0.120747,
915,367,0.4,0.121269,
916,367,0.4,0.120932,
917,367,0.4,0.120392,
918,368,0.4,0.120665,
919,368,0.4,0.121899,
920,369,0.4,0.12162,
921,369,0.4,0.121433,
922,369,0.4,0.121028,
923,370,0.4,0.122423,
924,370,0.4,0.122148,
925,371,0.4,0.122116,
926,371,0.4,0.123509,
927,371,0.4,0.122624,
928,372,0.4,0.12431,
929,372,0.4,0.124432,
930,373,0.4,0.125536,
931,373,0.4,0.124207,
932,373,0.4,0.12345,
933,374,0.4,0.130954,
934,374,0.4,0.125522,
935,375,0.4,0.124723,
936,375,0.4,0.125071,
937,375,0.4,0.127015,
938,376,0.4,0.125394,
939,376,0.4,0.128131,
940,377,0.4,0.124835,
941,377,0.4,0.127243,
942,377,0.4,0.125991,
