Dimension,NNZ_per_row,Sparsity,TACO_Time
3,1,0.05,0.0645203,
4,1,0.05,0.06558,
5,1,0.05,0.0673467,
6,1,0.05,0.0703169,
7,1,0.05,0.0717902,
8,1,0.05,0.0660604,
9,1,0.05,0.0666194,
10,1,0.05,0.069257,
11,1,0.05,0.0703633,
12,1,0.05,0.0666956,
13,1,0.05,0.0670624,
14,1,0.05,0.066257,
15,1,0.05,0.0682049,
16,1,0.05,0.0612508,
17,1,0.05,0.0682319,
18,1,0.05,0.0662444,
19,1,0.05,0.0662793,
20,1,0.05,0.0665015,
21,2,0.05,0.0636247,
22,2,0.05,0.0683962,
23,2,0.05,0.0666721,
24,2,0.05,0.0699351,
25,2,0.05,0.0678638,
26,2,0.05,0.0653461,
27,2,0.05,0.0631713,
28,2,0.05,0.0714245,
29,2,0.05,0.0658269,
30,2,0.05,0.0680806,
31,2,0.05,0.067,
32,2,0.05,0.0618869,
33,2,0.05,0.0704131,
34,2,0.05,0.0685896,
35,2,0.05,0.0646759,
36,2,0.05,0.0665011,
37,2,0.05,0.065774,
38,2,0.05,0.0688074,
39,2,0.05,0.0662566,
40,2,0.05,0.0674737,
41,3,0.05,0.0651557,
42,3,0.05,0.067913,
43,3,0.05,0.0646687,
44,3,0.05,0.0679121,
45,3,0.05,0.069882,
46,3,0.05,0.0646175,
47,3,0.05,0.0663398,
48,3,0.05,0.0708948,
49,3,0.05,0.0683424,
50,3,0.05,0.0668012,
51,3,0.05,0.0700364,
52,3,0.05,0.068753,
53,3,0.05,0.0679072,
54,3,0.05,0.0694711,
55,3,0.05,0.0692597,
56,3,0.05,0.0653358,
57,3,0.05,0.0684868,
58,3,0.05,0.0703165,
59,3,0.05,0.0640327,
60,3,0.05,0.0725845,
61,4,0.05,0.0680618,
62,4,0.05,0.069285,
63,4,0.05,0.069968,
64,4,0.05,0.0690833,
65,4,0.05,0.0657356,
66,4,0.05,0.067015,
67,4,0.05,0.0680265,
68,4,0.05,0.0629598,
69,4,0.05,0.0664633,
70,4,0.05,0.0661217,
71,4,0.05,0.0696958,
72,4,0.05,0.0681626,
73,4,0.05,0.0700542,
74,4,0.05,0.0671983,
75,4,0.05,0.0682728,
76,4,0.05,0.066772,
77,4,0.05,0.068327,
78,4,0.05,0.0654901,
79,4,0.05,0.0699591,
80,4,0.05,0.0703871,
81,5,0.05,0.0709842,
82,5,0.05,0.0682054,
83,5,0.05,0.0675361,
84,5,0.05,0.0638669,
85,5,0.05,0.0661265,
86,5,0.05,0.0707388,
87,5,0.05,0.0687238,
88,5,0.05,0.067172,
89,5,0.05,0.0720754,
90,5,0.05,0.0674468,
91,5,0.05,0.0691348,
92,5,0.05,0.0686583,
93,5,0.05,0.0659782,
94,5,0.05,0.0665297,
95,5,0.05,0.0732039,
96,5,0.05,0.0692663,
97,5,0.05,0.0678792,
98,5,0.05,0.0710274,
99,5,0.05,0.0678788,
100,5,0.05,0.06888,
101,6,0.05,0.0655611,
102,6,0.05,0.0651305,
103,6,0.05,0.0674413,
104,6,0.05,0.0681086,
105,6,0.05,0.0683595,
106,6,0.05,0.0689579,
107,6,0.05,0.0702522,
108,6,0.05,0.0682258,
109,6,0.05,0.0693442,
110,6,0.05,0.0688121,
111,6,0.05,0.069575,
112,6,0.05,0.073484,
113,6,0.05,0.0688038,
114,6,0.05,0.0656313,
115,6,0.05,0.068121,
116,6,0.05,0.0647665,
117,6,0.05,0.0664623,
118,6,0.05,0.065382,
119,6,0.05,0.0668388,
120,6,0.05,0.0693228,
121,7,0.05,0.0669412,
122,7,0.05,0.0678251,
123,7,0.05,0.0696006,
124,7,0.05,0.0681559,
125,7,0.05,0.069048,
126,7,0.05,0.0676082,
127,7,0.05,0.0652273,
128,7,0.05,0.0667804,
129,7,0.05,0.0676679,
130,7,0.05,0.0696831,
131,7,0.05,0.0669609,
132,7,0.05,0.0652866,
133,7,0.05,0.0674616,
134,7,0.05,0.0634825,
135,7,0.05,0.0676366,
136,7,0.05,0.0682004,
137,7,0.05,0.0682106,
138,7,0.05,0.0659554,
139,7,0.05,0.0666359,
140,7,0.05,0.0685336,
141,8,0.05,0.0679838,
142,8,0.05,0.065211,
143,8,0.05,0.0665642,
144,8,0.05,0.0667821,
145,8,0.05,0.0663589,
146,8,0.05,0.0694864,
147,8,0.05,0.066817,
148,8,0.05,0.0676894,
149,8,0.05,0.0696183,
150,8,0.05,0.0658286,
151,8,0.05,0.0676465,
152,8,0.05,0.0668318,
153,8,0.05,0.0691256,
154,8,0.05,0.0681679,
155,8,0.05,0.0699803,
156,8,0.05,0.0656725,
157,8,0.05,0.0709808,
158,8,0.05,0.0666432,
159,8,0.05,0.0705981,
160,8,0.05,0.0665312,
161,9,0.05,0.0648118,
162,9,0.05,0.0686303,
163,9,0.05,0.0651363,
164,9,0.05,0.0690568,
165,9,0.05,0.0700975,
166,9,0.05,0.0720751,
167,9,0.05,0.0698523,
168,9,0.05,0.0709177,
169,9,0.05,0.0693914,
170,9,0.05,0.0690906,
171,9,0.05,0.0679506,
172,9,0.05,0.0675746,
173,9,0.05,0.0718668,
174,9,0.05,0.0693916,
175,9,0.05,0.0715351,
176,9,0.05,0.0678442,
177,9,0.05,0.0706078,
178,9,0.05,0.0675888,
179,9,0.05,0.0677797,
180,9,0.05,0.0676245,
181,10,0.05,0.0710797,
182,10,0.05,0.066851,
183,10,0.05,0.0664109,
