Dimension,NNZ_per_row,Sparsity,TACO_Time
3,1,0.1,0.00151292,
4,1,0.1,0.00127249,
5,1,0.1,0.00122764,
6,1,0.1,0.00107818,
7,1,0.1,0.00105174,
8,1,0.1,0.00105092,
9,1,0.1,0.000995891,
10,1,0.1,0.00103132,
11,2,0.1,0.00104502,
12,2,0.1,0.00104715,
13,2,0.1,0.00111109,
14,2,0.1,0.00103321,
15,2,0.1,0.000996254,
16,2,0.1,0.00104762,
17,2,0.1,0.00101278,
18,2,0.1,0.00105182,
19,2,0.1,0.000999951,
20,2,0.1,0.00101417,
21,3,0.1,0.00104038,
22,3,0.1,0.000980566,
23,3,0.1,0.00102341,
24,3,0.1,0.000996707,
25,3,0.1,0.000968728,
26,3,0.1,0.00100121,
27,3,0.1,0.00100774,
28,3,0.1,0.0010073,
29,3,0.1,0.000993082,
30,3,0.1,0.00101066,
31,4,0.1,0.000995669,
32,4,0.1,0.00157495,
33,4,0.1,0.000792141,
34,4,0.1,0.000836245,
35,4,0.1,0.000780259,
36,4,0.1,0.000764218,
37,4,0.1,0.000754805,
38,4,0.1,0.000777772,
39,4,0.1,0.000774213,
40,4,0.1,0.000771369,
41,5,0.1,0.000792127,
42,5,0.1,0.000784012,
43,5,0.1,0.000794875,
44,5,0.1,0.000933083,
45,5,0.1,0.000826084,
46,5,0.1,0.000835025,
47,5,0.1,0.000796336,
48,5,0.1,0.000800602,
49,5,0.1,0.000788771,
50,5,0.1,0.000839886,
51,6,0.1,0.000821028,
52,6,0.1,0.00081392,
53,6,0.1,0.0008027,
54,6,0.1,0.000844985,
55,6,0.1,0.000857352,
56,6,0.1,0.000838556,
57,6,0.1,0.000892937,
58,6,0.1,0.000829264,
59,6,0.1,0.000822339,
60,6,0.1,0.000820648,
61,7,0.1,0.000833084,
62,7,0.1,0.000831371,
63,7,0.1,0.00085773,
64,7,0.1,0.00083555,
65,7,0.1,0.000876432,
66,7,0.1,0.000908623,
67,7,0.1,0.000854184,
68,7,0.1,0.000878916,
69,7,0.1,0.000871456,
70,7,0.1,0.00084997,
71,8,0.1,0.0008484,
72,8,0.1,0.000887734,
73,8,0.1,0.000872312,
74,8,0.1,0.0008827,
75,8,0.1,0.000895555,
76,8,0.1,0.000897208,
77,8,0.1,0.000937642,
78,8,0.1,0.000925989,
79,8,0.1,0.000896837,
80,8,0.1,0.000903972,
81,9,0.1,0.000921634,
82,9,0.1,0.000980841,
83,9,0.1,0.000964796,
84,9,0.1,0.00101643,
85,9,0.1,0.000976857,
86,9,0.1,0.000932493,
87,9,0.1,0.000952266,
88,9,0.1,0.000940992,
89,9,0.1,0.000963173,
90,9,0.1,0.000943821,
91,10,0.1,0.000970359,
92,10,0.1,0.000988801,
93,10,0.1,0.00102654,
94,10,0.1,0.000961294,
95,10,0.1,0.000987578,
96,10,0.1,0.000980536,
97,10,0.1,0.000986735,
98,10,0.1,0.000973567,
99,10,0.1,0.00101746,
100,10,0.1,0.00102156,
101,11,0.1,0.00104017,
102,11,0.1,0.00102965,
103,11,0.1,0.00108768,
104,11,0.1,0.00101633,
105,11,0.1,0.00106605,
106,11,0.1,0.00102646,
107,11,0.1,0.00103541,
108,11,0.1,0.00103606,
109,11,0.1,0.00105923,
110,11,0.1,0.00105985,
111,12,0.1,0.00110831,
112,12,0.1,0.00107181,
113,12,0.1,0.00113145,
114,12,0.1,0.00110598,
115,12,0.1,0.00113097,
116,12,0.1,0.00114411,
117,12,0.1,0.00109679,
118,12,0.1,0.00116888,
119,12,0.1,0.00109589,
120,12,0.1,0.00109559,
121,13,0.1,0.00121824,
122,13,0.1,0.00124095,
123,13,0.1,0.00117925,
124,13,0.1,0.00118396,
125,13,0.1,0.00118037,
126,13,0.1,0.00119384,
127,13,0.1,0.00119788,
128,13,0.1,0.00120142,
129,13,0.1,0.00121258,
130,13,0.1,0.00119937,
131,14,0.1,0.00121344,
132,14,0.1,0.00131667,
133,14,0.1,0.0012794,
134,14,0.1,0.00125841,
135,14,0.1,0.00122086,
136,14,0.1,0.00124721,
137,14,0.1,0.0012672,
138,14,0.1,0.00129306,
139,14,0.1,0.00131083,
140,14,0.1,0.00133522,
141,15,0.1,0.00129961,
142,15,0.1,0.0012982,
143,15,0.1,0.00129022,
144,15,0.1,0.00133888,
145,15,0.1,0.00132167,
146,15,0.1,0.00135543,
147,15,0.1,0.00136732,
148,15,0.1,0.00134684,
149,15,0.1,0.00136229,
150,15,0.1,0.00135945,
151,16,0.1,0.00144875,
152,16,0.1,0.00141038,
153,16,0.1,0.00137521,
154,16,0.1,0.00141733,
155,16,0.1,0.00142486,
156,16,0.1,0.00146354,
157,16,0.1,0.00143921,
158,16,0.1,0.00146052,
159,16,0.1,0.00146089,
160,16,0.1,0.00146012,
161,17,0.1,0.00160904,
162,17,0.1,0.00150607,
163,17,0.1,0.00147428,
164,17,0.1,0.00151215,
165,17,0.1,0.00146157,
166,17,0.1,0.00157331,
167,17,0.1,0.00154939,
168,17,0.1,0.0015118,
169,17,0.1,0.00156694,
170,17,0.1,0.00154541,
171,18,0.1,0.00157772,
172,18,0.1,0.00161469,
173,18,0.1,0.0015772,
174,18,0.1,0.00163924,
175,18,0.1,0.00164536,
176,18,0.1,0.0015894,
177,18,0.1,0.00165905,
178,18,0.1,0.00160251,
179,18,0.1,0.00162272,
180,18,0.1,0.0016277,
181,19,0.1,0.00174088,
182,19,0.1,0.00168718,
183,19,0.1,0.00170925,
184,19,0.1,0.0017298,
185,19,0.1,0.00175886,
186,19,0.1,0.00175203,
187,19,0.1,0.00171794,
188,19,0.1,0.00172561,
189,19,0.1,0.00176228,
190,19,0.1,0.00181161,
191,20,0.1,0.00181187,
192,20,0.1,0.00184656,
193,20,0.1,0.00180681,
194,20,0.1,0.00185879,
195,20,0.1,0.00183713,
196,20,0.1,0.00181419,
197,20,0.1,0.00182295,
198,20,0.1,0.0018905,
199,20,0.1,0.00186252,
200,20,0.1,0.00190454,
201,21,0.1,0.00193588,
202,21,0.1,0.00198845,
203,21,0.1,0.00192074,
204,21,0.1,0.00201487,
205,21,0.1,0.00195132,
206,21,0.1,0.00194055,
207,21,0.1,0.00200491,
208,21,0.1,0.0020383,
209,21,0.1,0.00201974,
210,21,0.1,0.00200632,
211,22,0.1,0.00209896,
212,22,0.1,0.00206173,
213,22,0.1,0.00218989,
214,22,0.1,0.00212023,
215,22,0.1,0.0021136,
216,22,0.1,0.00210879,
217,22,0.1,0.00214768,
218,22,0.1,0.00212995,
219,22,0.1,0.00219805,
220,22,0.1,0.00221585,
221,23,0.1,0.00220158,
222,23,0.1,0.00224554,
223,23,0.1,0.00225493,
224,23,0.1,0.00219676,
225,23,0.1,0.002229,
226,23,0.1,0.0022657,
227,23,0.1,0.00218601,
228,23,0.1,0.00221144,
229,23,0.1,0.00229825,
230,23,0.1,0.00228349,
231,24,0.1,0.00237855,
232,24,0.1,0.00236783,
233,24,0.1,0.00243504,
234,24,0.1,0.00242304,
235,24,0.1,0.00237236,
236,24,0.1,0.00229459,
237,24,0.1,0.0023272,
238,24,0.1,0.00238657,
239,24,0.1,0.00253732,
240,24,0.1,0.00231505,
241,25,0.1,0.002425,
242,25,0.1,0.00245654,
243,25,0.1,0.00249847,
244,25,0.1,0.00247556,
245,25,0.1,0.00251441,
246,25,0.1,0.00251923,
247,25,0.1,0.00245921,
248,25,0.1,0.00254733,
249,25,0.1,0.00249546,
250,25,0.1,0.00254826,
251,26,0.1,0.00259278,
252,26,0.1,0.00262347,
253,26,0.1,0.00264706,
254,26,0.1,0.00265974,
255,26,0.1,0.00271277,
256,26,0.1,0.00261922,
257,26,0.1,0.00275211,
258,26,0.1,0.00273479,
259,26,0.1,0.00268014,
260,26,0.1,0.00271064,
261,27,0.1,0.00289619,
262,27,0.1,0.002835,
263,27,0.1,0.00287447,
264,27,0.1,0.00294214,
265,27,0.1,0.00287398,
266,27,0.1,0.00276647,
267,27,0.1,0.00287394,
268,27,0.1,0.00284697,
269,27,0.1,0.00292393,
270,27,0.1,0.00293373,
271,28,0.1,0.00300454,
272,28,0.1,0.0030464,
273,28,0.1,0.00310689,
274,28,0.1,0.00304595,
275,28,0.1,0.00307715,
276,28,0.1,0.00300346,
277,28,0.1,0.00305885,
278,28,0.1,0.0030384,
279,28,0.1,0.00307082,
280,28,0.1,0.0031261,
281,29,0.1,0.00315514,
282,29,0.1,0.00318946,
283,29,0.1,0.00324832,
284,29,0.1,0.00319506,
285,29,0.1,0.00328179,
286,29,0.1,0.00320459,
287,29,0.1,0.00326299,
288,29,0.1,0.00332598,
289,29,0.1,0.00329025,
290,29,0.1,0.00324024,
291,30,0.1,0.00332481,
292,30,0.1,0.00340252,
293,30,0.1,0.00337483,
294,30,0.1,0.0035051,
