Dimension,NNZ_per_row,Sparsity,TACO_Time
192,106,0.55,0.0676774,
193,107,0.55,0.072217,
194,107,0.55,0.0695477,
195,108,0.55,0.0681271,
196,108,0.55,0.0677418,
197,109,0.55,0.0705759,
198,109,0.55,0.070822,
199,110,0.55,0.0702298,
200,110,0.55,0.0696276,
201,111,0.55,0.0708756,
202,112,0.55,0.0694253,
203,112,0.55,0.0693763,
204,113,0.55,0.0726733,
205,113,0.55,0.0689512,
206,114,0.55,0.0722981,
207,114,0.55,0.071534,
208,115,0.55,0.0710406,
209,115,0.55,0.0707689,
210,116,0.55,0.0712104,
211,117,0.55,0.0705819,
212,117,0.55,0.0739776,
213,118,0.55,0.070473,
214,118,0.55,0.0711603,
215,119,0.55,0.0722748,
216,119,0.55,0.0727429,
217,120,0.55,0.0704278,
218,120,0.55,0.0718129,
219,121,0.55,0.0723776,
220,121,0.55,0.0725358,
221,122,0.55,0.0717486,
222,123,0.55,0.072418,
223,123,0.55,0.072445,
224,124,0.55,0.0735808,
225,124,0.55,0.07028,
226,125,0.55,0.0727738,
227,125,0.55,0.07173,
228,126,0.55,0.0721487,
229,126,0.55,0.0731337,
230,127,0.55,0.0727477,
231,128,0.55,0.0739386,
232,128,0.55,0.0727988,
233,129,0.55,0.0714085,
234,129,0.55,0.0705947,
235,130,0.55,0.073602,
236,130,0.55,0.0752079,
237,131,0.55,0.076267,
238,131,0.55,0.0756074,
239,132,0.55,0.0732877,
240,132,0.55,0.0753012,
241,133,0.55,0.0744319,
242,134,0.55,0.0744844,
243,134,0.55,0.0723592,
244,135,0.55,0.0737029,
245,135,0.55,0.0745071,
246,136,0.55,0.0743462,
247,136,0.55,0.0730992,
248,137,0.55,0.0728387,
249,137,0.55,0.0726664,
250,138,0.55,0.0727178,
251,139,0.55,0.0725034,
252,139,0.55,0.0729548,
253,140,0.55,0.0732059,
254,140,0.55,0.0754499,
255,141,0.55,0.0753027,
256,141,0.55,0.0758126,
257,142,0.55,0.0742561,
258,142,0.55,0.0761422,
259,143,0.55,0.0753886,
260,143,0.55,0.0760025,
261,144,0.55,0.0758844,
262,145,0.55,0.0770189,
263,145,0.55,0.0765426,
264,146,0.55,0.0741332,
265,146,0.55,0.0768903,
266,147,0.55,0.0766591,
267,147,0.55,0.0790584,
268,148,0.55,0.0788188,
269,148,0.55,0.0760321,
270,149,0.55,0.0769008,
271,150,0.55,0.0773126,
272,150,0.55,0.0762062,
273,151,0.55,0.0773816,
274,151,0.55,0.0751252,
275,152,0.55,0.0749722,
276,152,0.55,0.0773967,
277,153,0.55,0.0758113,
278,153,0.55,0.07761,
279,154,0.55,0.076761,
280,154,0.55,0.0778407,
281,155,0.55,0.0778276,
282,156,0.55,0.0766475,
283,156,0.55,0.0772228,
284,157,0.55,0.0782427,
285,157,0.55,0.076573,
286,158,0.55,0.0812288,
287,158,0.55,0.0767907,
288,159,0.55,0.077127,
289,159,0.55,0.0775804,
290,160,0.55,0.0789222,
291,161,0.55,0.0786831,
292,161,0.55,0.079911,
293,162,0.55,0.0776505,
294,162,0.55,0.0772827,
295,163,0.55,0.0787002,
296,163,0.55,0.0814554,
297,164,0.55,0.077932,
298,164,0.55,0.078254,
299,165,0.55,0.0778007,
300,165,0.55,0.0806488,
301,166,0.55,0.0830468,
302,167,0.55,0.0781296,
303,167,0.55,0.081383,
304,168,0.55,0.0784311,
305,168,0.55,0.0778217,
306,169,0.55,0.0793351,
307,169,0.55,0.0789614,
308,170,0.55,0.0812914,
309,170,0.55,0.0798197,
310,171,0.55,0.0786681,
311,172,0.55,0.0797462,
312,172,0.55,0.0816162,
313,173,0.55,0.0807833,
314,173,0.55,0.079722,
315,174,0.55,0.0804013,
316,174,0.55,0.0811386,
317,175,0.55,0.0800389,
318,175,0.55,0.0809337,
319,176,0.55,0.0815802,
320,176,0.55,0.0819548,
321,177,0.55,0.0809684,
322,178,0.55,0.0833958,
323,178,0.55,0.0813696,
324,179,0.55,0.0832102,
325,179,0.55,0.082543,
326,180,0.55,0.0812763,
327,180,0.55,0.0811808,
328,181,0.55,0.0819643,
329,181,0.55,0.0828555,
330,182,0.55,0.0833472,
331,183,0.55,0.0826175,
332,183,0.55,0.0829245,
333,184,0.55,0.084674,
334,184,0.55,0.0824671,
335,185,0.55,0.083375,
336,185,0.55,0.0827348,
337,186,0.55,0.0826055,
338,186,0.55,0.0826471,
339,187,0.55,0.0845566,
340,187,0.55,0.086946,
341,188,0.55,0.0838628,
342,189,0.55,0.0835767,
343,189,0.55,0.0857246,
344,190,0.55,0.0858424,
345,190,0.55,0.0856229,
346,191,0.55,0.0867426,
347,191,0.55,0.0840583,
348,192,0.55,0.0845778,
349,192,0.55,0.087468,
350,193,0.55,0.0868868,
351,194,0.55,0.0862512,
352,194,0.55,0.0872088,
353,195,0.55,0.0875363,
354,195,0.55,0.0848832,
355,196,0.55,0.0856721,
356,196,0.55,0.0861347,
357,197,0.55,0.086952,
358,197,0.55,0.0868713,
359,198,0.55,0.0884091,
360,198,0.55,0.0880894,
361,199,0.55,0.0870976,
362,200,0.55,0.0881991,
363,200,0.55,0.0893252,
364,201,0.55,0.0885368,
365,201,0.55,0.0885367,
366,202,0.55,0.0897249,
367,202,0.55,0.0891907,
368,203,0.55,0.0869075,
369,203,0.55,0.0888227,
370,204,0.55,0.0902101,
371,205,0.55,0.0872991,
372,205,0.55,0.0900144,
373,206,0.55,0.0876283,
374,206,0.55,0.0893328,
375,207,0.55,0.0892033,
376,207,0.55,0.0905347,
377,208,0.55,0.0898956,
378,208,0.55,0.0903791,
379,209,0.55,0.0913301,
380,209,0.55,0.0912053,
381,210,0.55,0.0919688,
382,211,0.55,0.089554,
383,211,0.55,0.0913702,
384,212,0.55,0.0874618,
385,212,0.55,0.0925568,
386,213,0.55,0.0914573,
387,213,0.55,0.0913175,
388,214,0.55,0.0918622,
389,214,0.55,0.0912538,
390,215,0.55,0.0920442,
391,216,0.55,0.0924804,
392,216,0.55,0.0923114,
393,217,0.55,0.089646,
394,217,0.55,0.0930881,
395,218,0.55,0.0925709,
396,218,0.55,0.0934715,
397,219,0.55,0.0913391,
398,219,0.55,0.0909306,
399,220,0.55,0.0929155,
400,220,0.55,0.0915785,
401,221,0.55,0.0923523,
402,222,0.55,0.0947246,
403,222,0.55,0.094556,
404,223,0.55,0.0930807,
405,223,0.55,0.0986086,
406,224,0.55,0.0926015,
407,224,0.55,0.0935801,
408,225,0.55,0.0939842,
409,225,0.55,0.0940611,
410,226,0.55,0.093709,
411,227,0.55,0.0933516,
412,227,0.55,0.0954814,
413,228,0.55,0.0935997,
414,228,0.55,0.0948961,
415,229,0.55,0.0971849,
416,229,0.55,0.0956119,
417,230,0.55,0.0957683,
418,230,0.55,0.0953234,
419,231,0.55,0.101812,
420,231,0.55,0.0960331,
421,232,0.55,0.0958239,
422,233,0.55,0.0948633,
423,233,0.55,0.0973523,
424,234,0.55,0.0963998,
425,234,0.55,0.0964168,
426,235,0.55,0.0960911,
427,235,0.55,0.0972255,
428,236,0.55,0.0994558,
429,236,0.55,0.102326,
430,237,0.55,0.0964806,
431,238,0.55,0.0965289,
432,238,0.55,0.0967465,
433,239,0.55,0.0956596,
434,239,0.55,0.0968028,
435,240,0.55,0.0970325,
436,240,0.55,0.0966348,
437,241,0.55,0.0968517,
438,241,0.55,0.0985447,
439,242,0.55,0.0976107,
440,242,0.55,0.0968654,
441,243,0.55,0.0976093,
442,244,0.55,0.0978208,
443,244,0.55,0.0987539,
444,245,0.55,0.0990353,
445,245,0.55,0.0987541,
446,246,0.55,0.099899,
447,246,0.55,0.0971599,
448,247,0.55,0.0987977,
449,247,0.55,0.0982779,
450,248,0.55,0.0987769,
451,249,0.55,0.100052,
452,249,0.55,0.099821,
453,250,0.55,0.101082,
454,250,0.55,0.0990768,
455,251,0.55,0.100293,
456,251,0.55,0.0989487,
457,252,0.55,0.0996188,
458,252,0.55,0.100262,
459,253,0.55,0.0990805,
460,253,0.55,0.102347,
461,254,0.55,0.101702,
462,255,0.55,0.102169,
463,255,0.55,0.100599,
464,256,0.55,0.1023,
465,256,0.55,0.103445,
466,257,0.55,0.102389,
467,257,0.55,0.101598,
468,258,0.55,0.102939,
469,258,0.55,0.102878,
470,259,0.55,0.102674,
471,260,0.55,0.103451,
472,260,0.55,0.101355,
473,261,0.55,0.102196,
474,261,0.55,0.103706,
475,262,0.55,0.103751,
476,262,0.55,0.103513,
477,263,0.55,0.103692,
478,263,0.55,0.10466,
479,264,0.55,0.104579,
480,264,0.55,0.104207,
481,265,0.55,0.108375,
482,266,0.55,0.109239,
483,266,0.55,0.110379,
484,267,0.55,0.108027,
485,267,0.55,0.103042,
486,268,0.55,0.105398,
487,268,0.55,0.104677,
488,269,0.55,0.107569,
489,269,0.55,0.110348,
490,270,0.55,0.10743,
491,271,0.55,0.111841,
492,271,0.55,0.110576,
493,272,0.55,0.110456,
494,272,0.55,0.112567,
495,273,0.55,0.110579,
496,273,0.55,0.110847,
497,274,0.55,0.114289,
498,274,0.55,0.10984,
499,275,0.55,0.111554,
500,275,0.55,0.108622,
501,276,0.55,0.113457,
502,277,0.55,0.112919,
503,277,0.55,0.112242,
504,278,0.55,0.114205,
505,278,0.55,0.112014,
506,279,0.55,0.109041,
507,279,0.55,0.113261,
508,280,0.55,0.113268,
509,280,0.55,0.11327,
510,281,0.55,0.112146,
511,282,0.55,0.11336,
512,282,0.55,0.116154,
513,283,0.55,0.114966,
514,283,0.55,0.113804,
515,284,0.55,0.113378,
516,284,0.55,0.11117,
517,285,0.55,0.114036,
518,285,0.55,0.116102,
519,286,0.55,0.114356,
520,286,0.55,0.115277,
521,287,0.55,0.113347,
522,288,0.55,0.113427,
523,288,0.55,0.114069,
524,289,0.55,0.112161,
525,289,0.55,0.112741,
526,290,0.55,0.112315,
527,290,0.55,0.116239,
528,291,0.55,0.11674,
529,291,0.55,0.115106,
530,292,0.55,0.113413,
531,293,0.55,0.112876,
532,293,0.55,0.114311,
533,294,0.55,0.113755,
534,294,0.55,0.116335,
535,295,0.55,0.116601,
536,295,0.55,0.115455,
537,296,0.55,0.114924,
538,296,0.55,0.114249,
539,297,0.55,0.116362,
540,297,0.55,0.116256,
541,298,0.55,0.116566,
542,299,0.55,0.116274,
543,299,0.55,0.115292,
544,300,0.55,0.114786,
545,300,0.55,0.115538,
546,301,0.55,0.116792,
547,301,0.55,0.116811,
548,302,0.55,0.119092,
549,302,0.55,0.117691,
550,303,0.55,0.118999,
551,304,0.55,0.115337,
552,304,0.55,0.119812,
553,305,0.55,0.119643,
554,305,0.55,0.119664,
555,306,0.55,0.119725,
556,306,0.55,0.119229,
557,307,0.55,0.11712,
558,307,0.55,0.119096,
559,308,0.55,0.119188,
560,308,0.55,0.118974,
561,309,0.55,0.123274,
562,310,0.55,0.120814,
563,310,0.55,0.122172,
564,311,0.55,0.119517,
565,311,0.55,0.122513,
566,312,0.55,0.125478,
567,312,0.55,0.12151,
568,313,0.55,0.119954,
569,313,0.55,0.120538,
570,314,0.55,0.119727,
571,315,0.55,0.121085,
572,315,0.55,0.12177,
573,316,0.55,0.123379,
574,316,0.55,0.12006,
575,317,0.55,0.119316,
576,317,0.55,0.121172,
577,318,0.55,0.125213,
578,318,0.55,0.123219,
579,319,0.55,0.124517,
580,319,0.55,0.123218,
581,320,0.55,0.122776,
582,321,0.55,0.125331,
583,321,0.55,0.123454,
584,322,0.55,0.123409,
585,322,0.55,0.125195,
586,323,0.55,0.124208,
587,323,0.55,0.123494,
588,324,0.55,0.124371,
589,324,0.55,0.122748,
590,325,0.55,0.12495,
591,326,0.55,0.126853,
592,326,0.55,0.125379,
593,327,0.55,0.125548,
594,327,0.55,0.124015,
595,328,0.55,0.125512,
596,328,0.55,0.12666,
597,329,0.55,0.126182,
598,329,0.55,0.126284,
599,330,0.55,0.126866,
600,330,0.55,0.12725,
601,331,0.55,0.129435,
602,332,0.55,0.127838,
603,332,0.55,0.128651,
604,333,0.55,0.127853,
605,333,0.55,0.128437,
606,334,0.55,0.129753,
607,334,0.55,0.128827,
608,335,0.55,0.129854,
609,335,0.55,0.128471,
610,336,0.55,0.128459,
611,337,0.55,0.128497,
612,337,0.55,0.128978,
613,338,0.55,0.129805,
614,338,0.55,0.1284,
615,339,0.55,0.132305,
616,339,0.55,0.130663,
617,340,0.55,0.127898,
618,340,0.55,0.132768,
619,341,0.55,0.131177,
620,341,0.55,0.13007,
621,342,0.55,0.130995,
622,343,0.55,0.128685,
623,343,0.55,0.131701,
624,344,0.55,0.131297,
625,344,0.55,0.131529,
626,345,0.55,0.131135,
627,345,0.55,0.132338,
628,346,0.55,0.133218,
629,346,0.55,0.133867,
630,347,0.55,0.135352,
631,348,0.55,0.133627,
632,348,0.55,0.133192,
633,349,0.55,0.136057,
634,349,0.55,0.135019,
635,350,0.55,0.135366,
636,350,0.55,0.133424,
637,351,0.55,0.134605,
638,351,0.55,0.1346,
639,352,0.55,0.137683,
640,352,0.55,0.132944,
641,353,0.55,0.136849,
642,354,0.55,0.137022,
643,354,0.55,0.13381,
644,355,0.55,0.135517,
645,355,0.55,0.137731,
646,356,0.55,0.137678,
647,356,0.55,0.136754,
648,357,0.55,0.135517,
649,357,0.55,0.13908,
650,358,0.55,0.137018,
651,359,0.55,0.139299,
652,359,0.55,0.137607,
653,360,0.55,0.138401,
654,360,0.55,0.13836,
655,361,0.55,0.13685,
656,361,0.55,0.137801,
657,362,0.55,0.140413,
658,362,0.55,0.139356,
659,363,0.55,0.138113,
660,363,0.55,0.138482,
661,364,0.55,0.138306,
662,365,0.55,0.142489,
663,365,0.55,0.139411,
664,366,0.55,0.139432,
665,366,0.55,0.140545,
666,367,0.55,0.139723,
667,367,0.55,0.139616,
668,368,0.55,0.143315,
669,368,0.55,0.141932,
670,369,0.55,0.140501,
671,370,0.55,0.145215,
672,370,0.55,0.141444,
673,371,0.55,0.141024,
674,371,0.55,0.143923,
675,372,0.55,0.14503,
676,372,0.55,0.142905,
677,373,0.55,0.14385,
678,373,0.55,0.144575,
679,374,0.55,0.143381,
680,374,0.55,0.145893,
681,375,0.55,0.144094,
682,376,0.55,0.146438,
683,376,0.55,0.143612,
684,377,0.55,0.146462,
685,377,0.55,0.146145,
686,378,0.55,0.143952,
687,378,0.55,0.144896,
688,379,0.55,0.145431,
689,379,0.55,0.147414,
690,380,0.55,0.148114,
691,381,0.55,0.146915,
692,381,0.55,0.147567,
693,382,0.55,0.146947,
694,382,0.55,0.146242,
695,383,0.55,0.148302,
696,383,0.55,0.147967,
697,384,0.55,0.148708,
698,384,0.55,0.147644,
699,385,0.55,0.149978,
700,385,0.55,0.148088,
701,386,0.55,0.149877,
702,387,0.55,0.149466,
703,387,0.55,0.15257,
704,388,0.55,0.151822,
705,388,0.55,0.152127,
706,389,0.55,0.15273,
707,389,0.55,0.150608,
708,390,0.55,0.151521,
709,390,0.55,0.151148,
710,391,0.55,0.152919,
711,392,0.55,0.154987,
712,392,0.55,0.153592,
713,393,0.55,0.15423,
714,393,0.55,0.153294,
715,394,0.55,0.152452,
716,394,0.55,0.152712,
717,395,0.55,0.156711,
718,395,0.55,0.152896,
719,396,0.55,0.156206,
720,396,0.55,0.154818,
721,397,0.55,0.153803,
722,398,0.55,0.154538,
723,398,0.55,0.155188,
724,399,0.55,0.154776,
725,399,0.55,0.156559,
726,400,0.55,0.154123,
727,400,0.55,0.155173,
728,401,0.55,0.155466,
729,401,0.55,0.158035,
730,402,0.55,0.158982,
731,403,0.55,0.157085,
732,403,0.55,0.157155,
733,404,0.55,0.157162,
734,404,0.55,0.156717,
735,405,0.55,0.154683,
736,405,0.55,0.160348,
737,406,0.55,0.16026,
738,406,0.55,0.157152,
739,407,0.55,0.15976,
740,407,0.55,0.157985,
741,408,0.55,0.159734,
742,409,0.55,0.158926,
743,409,0.55,0.159153,
744,410,0.55,0.160003,
745,410,0.55,0.160213,
746,411,0.55,0.164875,
747,411,0.55,0.159539,
748,412,0.55,0.161397,
749,412,0.55,0.159814,
750,413,0.55,0.158152,
751,414,0.55,0.159886,
752,414,0.55,0.162749,
753,415,0.55,0.165052,
754,415,0.55,0.159378,
755,416,0.55,0.162691,
756,416,0.55,0.162199,
757,417,0.55,0.159616,
758,417,0.55,0.169721,
759,418,0.55,0.162653,
760,418,0.55,0.163903,
761,419,0.55,0.166084,
762,420,0.55,0.167415,
763,420,0.55,0.165669,
764,421,0.55,0.16481,
765,421,0.55,0.166624,
766,422,0.55,0.164556,
767,422,0.55,0.167547,
768,423,0.55,0.163243,
769,423,0.55,0.165781,
770,424,0.55,0.165541,
771,425,0.55,0.166825,
772,425,0.55,0.165759,
773,426,0.55,0.170118,
774,426,0.55,0.167241,
775,427,0.55,0.170215,
776,427,0.55,0.17002,
777,428,0.55,0.16692,
778,428,0.55,0.169874,
779,429,0.55,0.170265,
780,429,0.55,0.172597,
781,430,0.55,0.169089,
782,431,0.55,0.16943,
783,431,0.55,0.170029,
784,432,0.55,0.169339,
785,432,0.55,0.170313,
786,433,0.55,0.171627,
787,433,0.55,0.171969,
788,434,0.55,0.170491,
789,434,0.55,0.17118,
790,435,0.55,0.171727,
791,436,0.55,0.171951,
792,436,0.55,0.171621,
793,437,0.55,0.17421,
794,437,0.55,0.174769,
795,438,0.55,0.170855,
796,438,0.55,0.171944,
797,439,0.55,0.176268,
798,439,0.55,0.172815,
799,440,0.55,0.175582,
800,440,0.55,0.173849,
801,441,0.55,0.177901,
802,442,0.55,0.175746,
803,442,0.55,0.174769,
804,443,0.55,0.174223,
805,443,0.55,0.17598,
806,444,0.55,0.175637,
807,444,0.55,0.174971,
808,445,0.55,0.177964,
809,445,0.55,0.176368,
810,446,0.55,0.176317,
811,447,0.55,0.179002,
812,447,0.55,0.179237,
813,448,0.55,0.179521,
814,448,0.55,0.176584,
815,449,0.55,0.1764,
816,449,0.55,0.177736,
817,450,0.55,0.179847,
818,450,0.55,0.178816,
819,451,0.55,0.177841,
820,451,0.55,0.179108,
821,452,0.55,0.182304,
822,453,0.55,0.179223,
823,453,0.55,0.181731,
824,454,0.55,0.182338,
825,454,0.55,0.185191,
826,455,0.55,0.181302,
827,455,0.55,0.182305,
828,456,0.55,0.179772,
829,456,0.55,0.181652,
830,457,0.55,0.183913,
831,458,0.55,0.181321,
832,458,0.55,0.184167,
833,459,0.55,0.18439,
834,459,0.55,0.182918,
835,460,0.55,0.184931,
836,460,0.55,0.182284,
837,461,0.55,0.18612,
838,461,0.55,0.183677,
839,462,0.55,0.184594,
840,462,0.55,0.183492,
841,463,0.55,0.187225,
842,464,0.55,0.185068,
843,464,0.55,0.187948,
844,465,0.55,0.186538,
845,465,0.55,0.184947,
846,466,0.55,0.186038,
847,466,0.55,0.18847,
848,467,0.55,0.187007,
849,467,0.55,0.187167,
850,468,0.55,0.189591,
851,469,0.55,0.187518,
852,469,0.55,0.191163,
853,470,0.55,0.187043,
854,470,0.55,0.191503,
855,471,0.55,0.188318,
856,471,0.55,0.19069,
857,472,0.55,0.192632,
858,472,0.55,0.19148,
859,473,0.55,0.186584,
860,473,0.55,0.191527,
861,474,0.55,0.193589,
862,475,0.55,0.191697,
863,475,0.55,0.193014,
864,476,0.55,0.198022,
865,476,0.55,0.19172,
866,477,0.55,0.191711,
867,477,0.55,0.192719,
868,478,0.55,0.191947,
869,478,0.55,0.192784,
870,479,0.55,0.194067,
871,480,0.55,0.194108,
872,480,0.55,0.19513,
873,481,0.55,0.194341,
874,481,0.55,0.195838,
875,482,0.55,0.193047,
876,482,0.55,0.197978,
877,483,0.55,0.195196,
878,483,0.55,0.197556,
879,484,0.55,0.195727,
880,484,0.55,0.195735,
881,485,0.55,0.197691,
882,486,0.55,0.198391,
883,486,0.55,0.197605,
884,487,0.55,0.199132,
885,487,0.55,0.197152,
886,488,0.55,0.199281,
887,488,0.55,0.198525,
888,489,0.55,0.198433,
889,489,0.55,0.199938,
890,490,0.55,0.198442,
891,491,0.55,0.200876,
892,491,0.55,0.199835,
893,492,0.55,0.199426,
894,492,0.55,0.200882,
895,493,0.55,0.202777,
896,493,0.55,0.201076,
897,494,0.55,0.202666,
898,494,0.55,0.200886,
899,495,0.55,0.201312,
900,495,0.55,0.202132,
901,496,0.55,0.203624,
902,497,0.55,0.203946,
903,497,0.55,0.203879,
904,498,0.55,0.202624,
905,498,0.55,0.203445,
906,499,0.55,0.202198,
907,499,0.55,0.205221,
908,500,0.55,0.205966,
909,500,0.55,0.207075,
910,501,0.55,0.204571,
911,502,0.55,0.205127,
912,502,0.55,0.204718,
913,503,0.55,0.207513,
914,503,0.55,0.205376,
915,504,0.55,0.205685,
916,504,0.55,0.208079,
917,505,0.55,0.207475,
918,505,0.55,0.208232,
919,506,0.55,0.20995,
920,506,0.55,0.207645,
921,507,0.55,0.207629,
922,508,0.55,0.207839,
923,508,0.55,0.207713,
924,509,0.55,0.208078,
925,509,0.55,0.210221,
926,510,0.55,0.209865,
927,510,0.55,0.208961,
928,511,0.55,0.210625,
929,511,0.55,0.210246,
930,512,0.55,0.2103,
931,513,0.55,0.210151,
932,513,0.55,0.212911,
933,514,0.55,0.214401,
934,514,0.55,0.213418,
935,515,0.55,0.214499,
936,515,0.55,0.215287,
937,516,0.55,0.214797,
938,516,0.55,0.213505,
939,517,0.55,0.212291,
940,517,0.55,0.214835,
941,518,0.55,0.213165,
942,519,0.55,0.214037,
943,519,0.55,0.214088,
944,520,0.55,0.216123,
945,520,0.55,0.21641,
946,521,0.55,0.212156,
947,521,0.55,0.213187,
948,522,0.55,0.214959,
949,522,0.55,0.217345,
950,523,0.55,0.216183,
951,524,0.55,0.22008,
952,524,0.55,0.218543,
953,525,0.55,0.218204,
954,525,0.55,0.216509,
955,526,0.55,0.219039,
956,526,0.55,0.21767,
957,527,0.55,0.218949,
958,527,0.55,0.217398,
959,528,0.55,0.217161,
960,528,0.55,0.217062,
961,529,0.55,0.221234,
962,530,0.55,0.219961,
963,530,0.55,0.219719,
964,531,0.55,0.220437,
965,531,0.55,0.219439,
966,532,0.55,0.224939,
967,532,0.55,0.22314,
968,533,0.55,0.219665,
969,533,0.55,0.221807,
