Dimension,NNZ_per_row,Sparsity,TACO_Time
3,2,0.5,0.00101378,
4,2,0.5,0.000835469,
5,3,0.5,0.000820213,
6,3,0.5,0.000784098,
7,4,0.5,0.000774902,
8,4,0.5,0.000786308,
9,5,0.5,0.00077364,
10,5,0.5,0.000775008,
11,6,0.5,0.00081905,
12,6,0.5,0.000798352,
13,7,0.5,0.000779497,
14,7,0.5,0.000757766,
15,8,0.5,0.000845744,
16,8,0.5,0.000800842,
17,9,0.5,0.000820984,
18,9,0.5,0.000790727,
19,10,0.5,0.000839388,
20,10,0.5,0.000791173,
21,11,0.5,0.000816284,
22,11,0.5,0.000802693,
23,12,0.5,0.000849802,
24,12,0.5,0.000886262,
25,13,0.5,0.000929015,
26,13,0.5,0.000867898,
27,14,0.5,0.000855297,
28,14,0.5,0.000884072,
29,15,0.5,0.00086275,
30,15,0.5,0.000880102,
31,16,0.5,0.000899916,
32,16,0.5,0.000899163,
33,17,0.5,0.000939628,
34,17,0.5,0.000968226,
35,18,0.5,0.000897213,
36,18,0.5,0.00101344,
37,19,0.5,0.000997883,
38,19,0.5,0.00093823,
39,20,0.5,0.000976763,
40,20,0.5,0.00100876,
41,21,0.5,0.00104106,
42,21,0.5,0.00098352,
43,22,0.5,0.00103766,
44,22,0.5,0.00104985,
45,23,0.5,0.00111529,
46,23,0.5,0.00108149,
47,24,0.5,0.00108123,
48,24,0.5,0.00108992,
49,25,0.5,0.00121037,
50,25,0.5,0.00113038,
51,26,0.5,0.00113498,
52,26,0.5,0.00116332,
53,27,0.5,0.00118063,
54,27,0.5,0.00115682,
55,28,0.5,0.00122261,
56,28,0.5,0.00121668,
57,29,0.5,0.00122115,
58,29,0.5,0.00127121,
59,30,0.5,0.0012729,
60,30,0.5,0.00127941,
61,31,0.5,0.001324,
62,31,0.5,0.00140487,
63,32,0.5,0.00137231,
64,32,0.5,0.0013089,
65,33,0.5,0.00135769,
66,33,0.5,0.00139454,
67,34,0.5,0.00143597,
68,34,0.5,0.00141891,
69,35,0.5,0.00144162,
70,35,0.5,0.00150473,
71,36,0.5,0.00149795,
72,36,0.5,0.00150196,
73,37,0.5,0.00156382,
74,37,0.5,0.00155717,
75,38,0.5,0.00153402,
76,38,0.5,0.00158999,
77,39,0.5,0.00160729,
78,39,0.5,0.00168199,
79,40,0.5,0.0016516,
80,40,0.5,0.00166881,
81,41,0.5,0.00175562,
82,41,0.5,0.00176223,
