Dimension,NNZ_per_row,Sparsity,TACO_Time
3,1,0.3,0.0670744,
4,2,0.3,0.0640102,
5,2,0.3,0.0649615,
6,2,0.3,0.0641322,
7,3,0.3,0.0645536,
8,3,0.3,0.0614023,
9,3,0.3,0.0666893,
10,3,0.3,0.064774,
11,4,0.3,0.0675249,
12,4,0.3,0.066172,
13,4,0.3,0.0640639,
14,5,0.3,0.0643963,
15,5,0.3,0.0654434,
16,5,0.3,0.067552,
17,6,0.3,0.0651114,
18,6,0.3,0.0653498,
19,6,0.3,0.0629751,
20,6,0.3,0.0635192,
21,7,0.3,0.0617318,
22,7,0.3,0.0660766,
23,7,0.3,0.0622406,
24,8,0.3,0.0648959,
25,8,0.3,0.0649132,
26,8,0.3,0.0631693,
27,9,0.3,0.065601,
28,9,0.3,0.0649717,
29,9,0.3,0.0647954,
30,9,0.3,0.0638261,
31,10,0.3,0.0664646,
32,10,0.3,0.0672664,
33,10,0.3,0.0659385,
34,11,0.3,0.0671111,
35,11,0.3,0.0647005,
36,11,0.3,0.0626568,
37,12,0.3,0.0638882,
38,12,0.3,0.0645103,
39,12,0.3,0.0652128,
40,12,0.3,0.0655969,
41,13,0.3,0.0678324,
42,13,0.3,0.0644475,
43,13,0.3,0.0663527,
44,14,0.3,0.0652684,
45,14,0.3,0.0648425,
46,14,0.3,0.0662076,
47,15,0.3,0.0659268,
48,15,0.3,0.0662281,
49,15,0.3,0.0623722,
50,16,0.3,0.0647664,
51,16,0.3,0.0662681,
52,16,0.3,0.0652711,
53,16,0.3,0.066093,
54,17,0.3,0.0638653,
55,17,0.3,0.0670578,
56,17,0.3,0.0639886,
57,18,0.3,0.0669947,
58,18,0.3,0.0671235,
59,18,0.3,0.0673279,
60,18,0.3,0.0651381,
61,19,0.3,0.0640875,
62,19,0.3,0.0653317,
63,19,0.3,0.0652651,
64,20,0.3,0.0635973,
65,20,0.3,0.0677256,
66,20,0.3,0.0634458,
67,21,0.3,0.0643696,
68,21,0.3,0.0676926,
69,21,0.3,0.0672521,
