Dimension,NNZ_per_row,Sparsity,TACO_Time
3,3,0.8,0.0670764,
4,4,0.8,0.0632618,
5,4,0.8,0.0650763,
6,5,0.8,0.0659849,
7,6,0.8,0.0661578,
8,7,0.8,0.0642038,
9,8,0.8,0.0660247,
10,8,0.8,0.0655069,
11,9,0.8,0.0630668,
12,10,0.8,0.0658364,
13,11,0.8,0.0653969,
14,12,0.8,0.0637203,
15,12,0.8,0.0637384,
16,13,0.8,0.0650296,
17,14,0.8,0.0651151,
18,15,0.8,0.0646167,
19,16,0.8,0.0660372,
20,16,0.8,0.0662031,
21,17,0.8,0.0678934,
22,18,0.8,0.0644226,
23,19,0.8,0.0656124,
24,20,0.8,0.0654751,
25,20,0.8,0.063447,
26,21,0.8,0.0653265,
27,22,0.8,0.0626547,
28,23,0.8,0.0640289,
29,24,0.8,0.0617044,
30,24,0.8,0.0683907,
31,25,0.8,0.0656165,
32,26,0.8,0.0613274,
33,27,0.8,0.0656608,
34,28,0.8,0.0649825,
35,28,0.8,0.0644318,
36,29,0.8,0.0614696,
37,30,0.8,0.0645138,
38,31,0.8,0.0636975,
39,32,0.8,0.0655498,
40,32,0.8,0.0671538,
41,33,0.8,0.0666695,
42,34,0.8,0.0644997,
43,35,0.8,0.0654001,
44,36,0.8,0.0683702,
45,36,0.8,0.0659634,
46,37,0.8,0.0648414,
47,38,0.8,0.0646602,
48,39,0.8,0.063283,
49,40,0.8,0.0653432,
50,40,0.8,0.067759,
51,41,0.8,0.0634373,
52,42,0.8,0.067,
53,43,0.8,0.0652455,
54,44,0.8,0.0643986,
55,44,0.8,0.0651545,
56,45,0.8,0.0635667,
57,46,0.8,0.0641514,
58,47,0.8,0.0626799,
59,48,0.8,0.0662198,
60,48,0.8,0.065614,
61,49,0.8,0.0643886,
62,50,0.8,0.0641758,
63,51,0.8,0.0668059,
64,52,0.8,0.0656033,
65,52,0.8,0.0649659,
66,53,0.8,0.0654776,
67,54,0.8,0.0650566,
68,55,0.8,0.0653233,
69,56,0.8,0.0654653,
70,56,0.8,0.0653294,
71,57,0.8,0.0662089,
72,58,0.8,0.0665281,
73,59,0.8,0.0666491,
74,60,0.8,0.0658907,
75,60,0.8,0.0669266,
76,61,0.8,0.0673498,
77,62,0.8,0.0657673,
78,63,0.8,0.0676356,
79,64,0.8,0.0690574,
80,64,0.8,0.0661907,
81,65,0.8,0.0660776,
82,66,0.8,0.0649712,
83,67,0.8,0.0633417,
84,68,0.8,0.0653528,
85,68,0.8,0.0678269,
86,69,0.8,0.0673024,
87,70,0.8,0.0671992,
88,71,0.8,0.0672209,
89,72,0.8,0.066488,
90,72,0.8,0.0667548,
91,73,0.8,0.0704063,
92,74,0.8,0.0677472,
93,75,0.8,0.0675682,
94,76,0.8,0.0649033,
95,76,0.8,0.0671197,
96,77,0.8,0.0666904,
97,78,0.8,0.0670844,
98,79,0.8,0.0646073,
99,80,0.8,0.0691224,
100,80,0.8,0.0672762,
101,81,0.8,0.0698985,
102,82,0.8,0.0683143,
103,83,0.8,0.0671932,
104,84,0.8,0.0672394,
105,84,0.8,0.0680134,
106,85,0.8,0.0673415,
107,86,0.8,0.0687096,
108,87,0.8,0.0665262,
109,88,0.8,0.0681358,
110,88,0.8,0.0663116,
111,89,0.8,0.0687823,
112,90,0.8,0.0659739,
113,91,0.8,0.0667236,
114,92,0.8,0.0688592,
115,92,0.8,0.068682,
116,93,0.8,0.0688159,
117,94,0.8,0.0725873,
118,95,0.8,0.0682232,
119,96,0.8,0.0674273,
120,96,0.8,0.0676556,
121,97,0.8,0.0681696,
122,98,0.8,0.0703573,
123,99,0.8,0.0688694,
124,100,0.8,0.0671708,
125,100,0.8,0.0686334,
126,101,0.8,0.0672599,
127,102,0.8,0.0688217,
128,103,0.8,0.0672084,
129,104,0.8,0.0668053,
130,104,0.8,0.0667322,
131,105,0.8,0.0668414,
132,106,0.8,0.0667432,
133,107,0.8,0.0679391,
134,108,0.8,0.0708786,
135,108,0.8,0.0706727,
136,109,0.8,0.0690129,
137,110,0.8,0.0678531,
138,111,0.8,0.0685995,
139,112,0.8,0.0694022,
140,112,0.8,0.0692595,
