dimension,elapsed_time
4,0.000004000
5,0.000000000
6,0.000001000
7,0.000001000
8,0.000000000
9,0.000001000
10,0.000000000
11,0.000000000
12,0.000000000
13,0.000000000
14,0.000000000
15,0.000001000
16,0.000001000
17,0.000001000
18,0.000001000
19,0.000001000
20,0.000001000
21,0.000001000
22,0.000001000
23,0.000001000
24,0.000001000
25,0.000003000
26,0.000002000
27,0.000002000
28,0.000002000
29,0.000002000
30,0.000002000
31,0.000002000
32,0.000002000
33,0.000002000
34,0.000005000
35,0.000004000
36,0.000004000
37,0.000003000
38,0.000004000
39,0.000004000
40,0.000003000
41,0.000004000
42,0.000004000
43,0.000004000
44,0.000004000
45,0.000007000
46,0.000008000
47,0.000007000
48,0.000007000
49,0.000007000
50,0.000007000
51,0.000008000
52,0.000008000
53,0.000007000
54,0.000010000
55,0.000010000
56,0.000011000
57,0.000011000
58,0.000011000
59,0.000011000
60,0.000012000
61,0.000010000
62,0.000011000
63,0.000012000
64,0.000012000
65,0.000017000
66,0.000015000
67,0.000015000
68,0.000016000
69,0.000018000
70,0.000016000
71,0.000016000
72,0.000016000
73,0.000016000
74,0.000016000
75,0.000021000
76,0.000021000
77,0.000024000
78,0.000022000
79,0.000022000
80,0.000023000
81,0.000022000
82,0.000022000
83,0.000025000
84,0.000023000
85,0.000029000
86,0.000027000
87,0.000027000
88,0.000026000
89,0.000025000
90,0.000025000
91,0.000026000
92,0.000026000
93,0.000026000
94,0.000026000
95,0.000033000
96,0.000033000
97,0.000033000
98,0.000034000
99,0.000036000
100,0.000034000
101,0.000034000
102,0.000037000
103,0.000035000
104,0.000035000
105,0.000042000
106,0.000044000
107,0.000042000
108,0.000042000
109,0.000042000
110,0.000047000
111,0.000043000
112,0.000044000
113,0.000044000
114,0.000046000
115,0.000054000
116,0.000053000
117,0.000053000
118,0.000053000
119,0.000055000
120,0.000055000
121,0.000054000
122,0.000054000
123,0.000056000
124,0.000056000
125,0.000067000
126,0.000065000
127,0.000065000
128,0.000068000
129,0.000070000
130,0.000066000
131,0.000064000
132,0.000065000
133,0.000062000
134,0.000062000
135,0.000075000
136,0.000084000
137,0.000072000
138,0.000098000
139,0.000072000
140,0.000075000
141,0.000073000
142,0.000076000
143,0.000074000
144,0.000076000
145,0.000087000
146,0.000088000
147,0.000088000
148,0.000087000
149,0.000087000
150,0.000089000
151,0.000089000
152,0.000091000
153,0.000088000
154,0.000090000
155,0.000102000
156,0.000107000
157,0.000103000
158,0.000105000
159,0.000093000
160,0.000095000
161,0.000095000
162,0.000096000
163,0.000093000
164,0.000094000
165,0.000108000
166,0.000108000
167,0.000107000
168,0.000111000
169,0.000109000
170,0.000110000
171,0.000122000
172,0.000109000
173,0.000110000
174,0.000113000
175,0.000129000
176,0.000128000
177,0.000115000
178,0.000115000
179,0.000117000
180,0.000117000
181,0.000118000
182,0.000118000
183,0.000122000
184,0.000124000
185,0.000160000
186,0.000134000
187,0.000151000
188,0.000145000
189,0.000135000
190,0.000137000
191,0.000137000
192,0.000138000
193,0.000140000
194,0.000139000
195,0.000156000
196,0.000154000
197,0.000145000
198,0.000146000
199,0.000146000
200,0.000149000
201,0.000148000
202,0.000147000
203,0.000148000
204,0.000149000
205,0.000166000
206,0.000165000
207,0.000166000
208,0.000167000
209,0.000168000
210,0.000167000
211,0.000161000
212,0.000198000
213,0.000160000
214,0.000161000
215,0.000179000
216,0.000179000
217,0.000179000
218,0.000180000
219,0.000180000
220,0.000181000
221,0.000181000
222,0.000185000
223,0.000184000
224,0.000199000
225,0.000212000
226,0.000202000
227,0.000192000
228,0.000193000
229,0.000193000
230,0.000194000
231,0.000195000
232,0.000201000
233,0.000197000
234,0.000201000
235,0.000218000
236,0.000217000
237,0.000219000
238,0.000213000
239,0.000212000
240,0.000210000
241,0.000215000
242,0.000214000
243,0.000214000
244,0.000214000
245,0.000236000
246,0.000226000
247,0.000226000
248,0.000230000
249,0.000228000
250,0.000228000
251,0.000229000
252,0.000233000
253,0.000231000
254,0.000233000
255,0.000313000
256,0.000308000
257,0.000308000
258,0.000310000
259,0.000305000
260,0.000303000
261,0.000307000
262,0.000305000
263,0.000337000
264,0.000307000
265,0.000329000
266,0.000329000
267,0.000322000
268,0.000321000
269,0.000320000
270,0.000321000
271,0.000322000
272,0.000324000
273,0.000325000
274,0.000327000
275,0.000349000
276,0.000356000
277,0.000351000
278,0.000357000
279,0.000360000
280,0.000346000
281,0.000351000
282,0.000348000
283,0.000350000
284,0.000350000
285,0.000387000
286,0.000377000
287,0.000368000
288,0.000369000
289,0.000370000
290,0.000371000
291,0.000376000
292,0.000378000
293,0.000375000
294,0.000376000
295,0.000470000
296,0.000454000
297,0.000404000
298,0.000473000
299,0.000456000
300,0.000590000
301,0.000448000
302,0.000414000
303,0.000411000
304,0.000412000
305,0.000439000
306,0.000440000
307,0.000446000
308,0.000447000
309,0.000481000
310,0.000447000
311,0.000450000
312,0.000492000
313,0.000476000
314,0.000455000
315,0.000478000
316,0.000478000
317,0.000483000
318,0.000582000
319,0.000483000
320,0.000485000
321,0.000490000
322,0.000490000
323,0.000494000
324,0.000493000
325,0.000520000
326,0.000595000
327,0.000558000
328,0.000530000
329,0.000527000
330,0.000529000
331,0.000533000
332,0.000531000
333,0.000536000
334,0.000578000
335,0.000632000
336,0.000620000
337,0.000569000
338,0.000572000
339,0.000572000
340,0.000588000
341,0.000613000
342,0.000576000
343,0.000591000
344,0.000617000
345,0.000616000
346,0.000620000
347,0.000621000
348,0.000619000
349,0.000629000
350,0.000626000
351,0.000625000
352,0.000630000
353,0.000628000
354,0.000629000
355,0.000663000
356,0.000740000
357,0.000670000
358,0.000671000
359,0.000670000
360,0.000671000
361,0.000678000
362,0.000761000
363,0.000677000
364,0.000683000
365,0.000718000
366,0.000720000
367,0.000724000
368,0.000722000
369,0.000765000
370,0.000730000
371,0.000732000
372,0.000730000
373,0.000740000
374,0.000817000
375,0.000793000
376,0.000773000
377,0.000777000
378,0.000777000
379,0.000796000
380,0.000824000
381,0.000792000
382,0.000786000
383,0.000787000
384,0.000789000
385,0.000834000
386,0.000834000
387,0.000862000
388,0.000839000
389,0.000841000
390,0.000840000
391,0.000897000
392,0.000854000
393,0.000848000
394,0.000853000
395,0.000897000
396,0.000972000
397,0.000897000
398,0.000900000
399,0.000902000
400,0.000908000
401,0.000929000
402,0.000930000
403,0.000910000
404,0.000912000
405,0.000959000
406,0.001023000
407,0.000973000
408,0.000972000
409,0.000971000
410,0.001004000
411,0.001024000
412,0.000982000
413,0.000976000
414,0.000978000
415,0.001024000
416,0.001215000
417,0.001337000
418,0.001362000
419,0.001294000
420,0.001041000
421,0.001041000
422,0.001042000
423,0.001047000
424,0.001120000
425,0.001169000
426,0.001156000
427,0.001113000
428,0.001115000
429,0.001127000
430,0.001108000
431,0.001111000
432,0.001192000
433,0.001119000
434,0.001159000
435,0.001173000
436,0.001202000
437,0.001176000
438,0.001179000
439,0.001192000
440,0.001295000
441,0.001188000
442,0.001191000
443,0.001193000
444,0.001292000
445,0.001250000
446,0.001256000
447,0.001254000
448,0.001295000
449,0.001267000
450,0.001270000
451,0.001288000
452,0.001291000
453,0.001338000
454,0.001272000
455,0.001421000
456,0.001338000
457,0.001341000
458,0.001346000
459,0.001392000
460,0.001342000
461,0.001359000
462,0.001402000
463,0.001358000
464,0.001353000
465,0.001425000
466,0.001466000
467,0.001420000
468,0.001426000
469,0.001514000
470,0.001434000
471,0.001438000
472,0.001465000
473,0.001460000
474,0.001448000
475,0.001505000
476,0.001599000
477,0.001509000
478,0.001513000
479,0.001556000
480,0.001515000
481,0.001525000
482,0.001606000
483,0.001529000
484,0.001531000
485,0.001605000
486,0.001650000
487,0.001603000
488,0.001607000
489,0.001610000
490,0.001619000
491,0.001636000
492,0.001655000
493,0.001618000
494,0.001619000
495,0.001690000
496,0.001693000
497,0.001717000
498,0.001713000
499,0.001700000
500,0.001736000
501,0.001710000
502,0.001705000
503,0.001746000
504,0.001900000
505,0.001790000
506,0.001908000
507,0.001863000
508,0.001816000
509,0.001862000
510,0.001812000
511,0.001815000
512,0.001812000
513,0.001847000
514,0.001905000
515,0.001890000
516,0.001897000
517,0.001969000
518,0.001904000
519,0.001929000
520,0.001928000
521,0.001916000
522,0.002014000
523,0.001949000
524,0.001942000
525,0.002031000
526,0.002008000
527,0.002148000
528,0.002008000
529,0.002034000
530,0.002060000
531,0.002022000
532,0.002119000
533,0.002028000
534,0.002058000
535,0.002138000
536,0.002109000
537,0.002189000
538,0.002119000
539,0.002156000
540,0.002146000
541,0.002133000
542,0.002214000
543,0.002142000
544,0.002182000
545,0.002223000
546,0.002575000
547,0.002516000
548,0.002268000
549,0.002415000
550,0.002246000
551,0.002444000
552,0.002251000
553,0.002307000
554,0.002266000
555,0.002597000
556,0.002347000
557,0.002359000
558,0.002366000
559,0.002353000
560,0.002377000
561,0.002359000
562,0.002399000
563,0.002373000
564,0.002451000
565,0.002460000
566,0.002516000
567,0.002490000
568,0.002578000
569,0.002504000
570,0.002542000
571,0.002507000
572,0.002587000
573,0.002506000
574,0.002543000
575,0.002584000
576,0.002676000
577,0.002628000
578,0.002667000
579,0.002606000
580,0.002734000
581,0.002625000
582,0.002689000
583,0.002643000
584,0.002769000
585,0.002741000
586,0.002805000
587,0.002762000
588,0.003052000
589,0.002738000
590,0.002798000
591,0.002747000
592,0.002754000
593,0.002777000
594,0.002772000
595,0.002856000
596,0.002855000
597,0.002906000
598,0.002862000
599,0.002957000
600,0.002870000
601,0.002943000
602,0.002902000
603,0.002947000
604,0.002907000
605,0.003011000
606,0.003080000
607,0.003006000
608,0.003094000
609,0.003023000
610,0.003129000
611,0.003102000
612,0.003045000
613,0.003113000
614,0.003039000
615,0.003205000
616,0.003142000
617,0.003144000
618,0.003184000
619,0.003163000
620,0.003225000
621,0.003190000
622,0.003238000
623,0.003180000
624,0.003190000
625,0.003361000
626,0.003302000
627,0.003308000
628,0.003347000
629,0.003311000
630,0.003399000
631,0.003367000
632,0.003338000
633,0.003423000
634,0.003474000
635,0.003776000
636,0.003793000
637,0.003682000
638,0.003557000
639,0.003576000
640,0.003498000
641,0.003502000
642,0.003568000
643,0.003474000
644,0.003539000
645,0.003699000
646,0.003626000
647,0.003680000
648,0.003709000
649,0.003632000
650,0.003665000
651,0.003751000
652,0.003717000
653,0.003685000
654,0.004029000
655,0.004203000
656,0.004354000
657,0.004239000
658,0.004008000
659,0.003861000
660,0.004001000
661,0.003942000
662,0.003982000
663,0.003852000
664,0.003855000
665,0.004046000
666,0.004002000
667,0.003970000
668,0.004004000
669,0.004088000
670,0.004000000
671,0.003991000
672,0.004014000
673,0.004088000
674,0.004092000
675,0.004240000
676,0.004566000
677,0.004260000
678,0.004255000
679,0.004256000
680,0.004235000
681,0.004283000
682,0.004319000
683,0.004200000
684,0.004212000
685,0.004408000
686,0.004458000
687,0.004374000
688,0.004353000
689,0.004409000
690,0.004456000
691,0.004512000
692,0.004414000
693,0.004402000
694,0.004412000
695,0.004619000
696,0.004630000
697,0.004582000
698,0.004569000
699,0.004583000
700,0.004658000
701,0.004664000
702,0.004719000
703,0.004635000
704,0.004785000
705,0.005188000
706,0.004874000
707,0.004815000
708,0.004869000
709,0.004846000
710,0.004848000
711,0.004838000
712,0.004787000
713,0.004785000
714,0.004864000
715,0.005039000
716,0.005032000
717,0.005043000
718,0.005047000
719,0.005013000
720,0.005008000
721,0.004973000
722,0.005043000
723,0.005005000
724,0.005239000
725,0.005202000
726,0.005422000
727,0.005279000
728,0.005203000
729,0.005182000
730,0.005217000
731,0.005193000
732,0.005167000
733,0.005198000
734,0.005194000
735,0.005371000
736,0.005423000
737,0.005401000
738,0.005433000
739,0.005427000
740,0.005371000
741,0.005457000
742,0.005450000
743,0.005543000
744,0.005481000
745,0.005604000
746,0.005562000
747,0.005575000
748,0.005582000
749,0.005595000
750,0.005665000
751,0.005605000
752,0.005679000
753,0.005645000
754,0.005640000
755,0.005782000
756,0.005792000
757,0.005877000
758,0.005784000
759,0.005892000
760,0.005838000
761,0.005873000
762,0.005843000
763,0.005870000
764,0.005846000
765,0.006020000
766,0.005998000
767,0.006068000
768,0.006000000
769,0.006061000
770,0.006055000
771,0.006071000
772,0.006047000
773,0.006063000
774,0.006076000
775,0.006229000
776,0.006275000
777,0.006247000
778,0.006265000
779,0.006239000
780,0.006304000
781,0.006286000
782,0.006320000
783,0.006388000
784,0.006323000
785,0.006468000
786,0.006470000
787,0.006475000
788,0.006510000
789,0.006554000
790,0.006511000
791,0.006527000
792,0.006507000
793,0.006563000
794,0.006559000
795,0.006687000
796,0.006699000
797,0.006723000
798,0.006726000
799,0.006742000
800,0.006728000
801,0.006735000
802,0.006755000
803,0.006750000
804,0.006762000
805,0.006945000
806,0.006943000
807,0.006943000
808,0.006957000
809,0.006970000
810,0.007015000
811,0.007137000
812,0.006977000
813,0.007088000
814,0.007037000
815,0.007208000
816,0.007191000
817,0.007221000
818,0.007217000
819,0.007230000
820,0.007247000
821,0.007303000
822,0.007229000
823,0.007325000
824,0.007273000
825,0.007425000
826,0.007538000
827,0.007438000
828,0.007428000
829,0.007530000
830,0.007467000
831,0.007496000
832,0.007551000
833,0.007537000
834,0.007556000
835,0.007725000
836,0.007722000
837,0.007756000
838,0.007700000
839,0.007711000
840,0.007727000
841,0.007752000
842,0.007756000
843,0.007746000
844,0.007760000
845,0.007952000
846,0.007968000
847,0.008080000
848,0.008019000
849,0.008050000
850,0.008043000
851,0.008036000
852,0.008063000
853,0.008197000
854,0.008096000
855,0.008242000
856,0.008279000
857,0.008483000
858,0.008262000
859,0.008321000
860,0.008334000
861,0.008311000
862,0.008352000
863,0.008356000
864,0.008349000
865,0.008537000
866,0.008570000
867,0.008550000
868,0.008543000
869,0.008569000
870,0.008673000
871,0.008591000
872,0.008700000
873,0.008617000
874,0.008642000
875,0.008863000
876,0.008851000
877,0.009024000
878,0.008864000
879,0.008950000
880,0.009073000
881,0.008885000
882,0.008980000
883,0.009001000
884,0.008923000
885,0.009219000
886,0.009163000
887,0.009260000
888,0.009184000
889,0.009157000
890,0.009282000
891,0.009179000
892,0.009170000
893,0.009169000
894,0.009326000
895,0.009587000
896,0.009401000
897,0.009500000
898,0.009656000
899,0.009570000
900,0.009679000
901,0.009570000
902,0.009520000
903,0.009666000
904,0.009599000
905,0.010218000
906,0.009940000
907,0.009995000
908,0.009805000
909,0.009990000
910,0.010032000
911,0.010093000
912,0.010101000
913,0.009992000
914,0.009947000
915,0.010236000
916,0.010151000
917,0.010106000
918,0.010272000
919,0.010161000
920,0.010057000
921,0.010111000
922,0.010149000
923,0.010148000
924,0.010300000
925,0.010418000
926,0.010344000
927,0.010420000
928,0.010478000
929,0.010496000
930,0.010544000
931,0.010554000
932,0.010633000
933,0.010510000
934,0.010428000
935,0.010656000
936,0.010838000
937,0.010860000
938,0.010839000
939,0.010735000
940,0.010730000
941,0.010776000
942,0.010928000
943,0.010777000
944,0.010975000
945,0.011108000
946,0.011136000
947,0.011145000
948,0.011100000
949,0.011102000
950,0.011251000
951,0.011182000
952,0.011189000
953,0.011288000
954,0.011311000
955,0.011438000
956,0.011394000
957,0.011624000
958,0.011445000
959,0.011453000
960,0.011488000
961,0.011479000
962,0.011454000
963,0.011544000
964,0.011570000
965,0.011821000
966,0.011806000
967,0.011745000
968,0.011798000
969,0.011832000
970,0.011761000
971,0.011811000
972,0.011803000
973,0.011872000
974,0.011785000
975,0.012078000
976,0.012114000
977,0.012072000
978,0.012081000
979,0.012120000
980,0.012171000
981,0.012384000
982,0.012297000
983,0.012541000
984,0.012409000
985,0.012983000
986,0.013200000
987,0.013491000
988,0.013586000
989,0.013339000
990,0.012873000
991,0.012928000
992,0.012750000
993,0.012643000
994,0.012760000
995,0.013104000
996,0.013113000
997,0.012910000
998,0.013012000
999,0.012875000
1000,0.013011000
1001,0.012859000
1002,0.013218000
1003,0.013415000
1004,0.014237000
1005,0.014928000
1006,0.015221000
1007,0.013971000
1008,0.013907000
1009,0.013778000
1010,0.013498000
1011,0.013693000
1012,0.013581000
1013,0.013600000
1014,0.013452000
1015,0.014990000
1016,0.015714000
1017,0.013947000
1018,0.013712000
1019,0.013893000
1020,0.013830000
1021,0.014166000
1022,0.014197000
1023,0.014067000
1024,0.014095000
1025,0.014391000
1026,0.014389000
1027,0.014455000
1028,0.014424000
1029,0.014252000
1030,0.014392000
1031,0.014332000
1032,0.014705000
1033,0.014702000
1034,0.014503000
1035,0.014695000
1036,0.014913000
1037,0.015040000
1038,0.014847000
1039,0.014853000
1040,0.014784000
1041,0.014756000
1042,0.014873000
1043,0.014851000
1044,0.014833000
1045,0.015109000
1046,0.015120000
1047,0.016069000
1048,0.015254000
1049,0.015191000
1050,0.018227000
1051,0.034678000
1052,0.015274000
1053,0.015095000
1054,0.015405000
1055,0.015808000
1056,0.015437000
1057,0.015469000
1058,0.015506000
1059,0.015976000
1060,0.015533000
1061,0.015942000
1062,0.015463000
1063,0.015554000
1064,0.015550000
1065,0.015846000
1066,0.016011000
1067,0.015953000
1068,0.016178000
1069,0.016148000
1070,0.016214000
1071,0.018889000
1072,0.017329000
1073,0.016806000
1074,0.016429000
1075,0.016770000
1076,0.016674000
1077,0.016304000
1078,0.016344000
1079,0.016385000
1080,0.016283000
1081,0.016320000
1082,0.016507000
1083,0.016561000
1084,0.017023000
1085,0.017584000
1086,0.017450000
1087,0.017544000
1088,0.017760000
1089,0.017591000
1090,0.017478000
1091,0.017484000
1092,0.017573000
1093,0.017634000
1094,0.017581000
1095,0.017897000
1096,0.017754000
1097,0.017895000
1098,0.018247000
1099,0.017870000
1100,0.018027000
1101,0.017883000
1102,0.018105000
1103,0.017943000
1104,0.017862000
1105,0.018673000
1106,0.018258000
1107,0.018523000
1108,0.018368000
1109,0.018410000
1110,0.018362000
1111,0.018383000
1112,0.018311000
1113,0.018418000
1114,0.018531000
1115,0.018718000
1116,0.018595000
1117,0.018812000
1118,0.019307000
1119,0.018998000
1120,0.019535000
1121,0.019052000
1122,0.019180000
1123,0.019093000
1124,0.019583000
1125,0.019324000
1126,0.019291000
1127,0.019384000
1128,0.019324000
1129,0.019459000
1130,0.019184000
1131,0.019054000
1132,0.019336000
1133,0.019599000
1134,0.019457000
1135,0.020168000
1136,0.020161000
1137,0.020191000
1138,0.019901000
