dimension,elapsed_time
4,0.000003000
5,0.000001000
6,0.000001000
7,0.000002000
8,0.000001000
9,0.000002000
10,0.000003000
11,0.000004000
12,0.000004000
13,0.000007000
14,0.000004000
15,0.000006000
16,0.000005000
17,0.000007000
18,0.000008000
19,0.000010000
20,0.000009000
21,0.000012000
22,0.000012000
23,0.000017000
24,0.000014000
25,0.000017000
26,0.000017000
27,0.000021000
28,0.000020000
29,0.000026000
30,0.000025000
31,0.000032000
32,0.000029000
33,0.000038000
34,0.000035000
35,0.000043000
36,0.000041000
37,0.000051000
38,0.000048000
39,0.000053000
40,0.000053000
41,0.000066000
42,0.000061000
43,0.000067000
44,0.000067000
45,0.000078000
46,0.000077000
47,0.000092000
48,0.000083000
49,0.000099000
50,0.000107000
51,0.000123000
52,0.000125000
53,0.000137000
54,0.000139000
55,0.000147000
56,0.000152000
57,0.000164000
58,0.000165000
59,0.000180000
60,0.000183000
61,0.000197000
62,0.000176000
63,0.000187000
64,0.000186000
65,0.000200000
66,0.000204000
67,0.000218000
68,0.000221000
69,0.000235000
70,0.000239000
71,0.000253000
72,0.000257000
73,0.000273000
74,0.000279000
75,0.000295000
76,0.000300000
77,0.000320000
78,0.000320000
79,0.000346000
80,0.000344000
81,0.000338000
82,0.000349000
83,0.000353000
84,0.000350000
85,0.000372000
86,0.000375000
87,0.000394000
88,0.000398000
89,0.000420000
90,0.000423000
91,0.000447000
92,0.000451000
93,0.000473000
94,0.000444000
95,0.000465000
96,0.000468000
97,0.000493000
98,0.000494000
99,0.000522000
100,0.000523000
101,0.000548000
102,0.000520000
103,0.000577000
104,0.000548000
105,0.000574000
106,0.000687000
107,0.000601000
108,0.000621000
109,0.000602000
110,0.000600000
111,0.000634000
112,0.000635000
113,0.000678000
114,0.000680000
115,0.000694000
116,0.000754000
117,0.000745000
118,0.000696000
119,0.000741000
120,0.000728000
121,0.000764000
122,0.000768000
123,0.000856000
124,0.000790000
125,0.000818000
126,0.000863000
127,0.000842000
128,0.000837000
129,0.000871000
130,0.000874000
131,0.000951000
132,0.000911000
133,0.000921000
134,0.000927000
135,0.000966000
136,0.000966000
137,0.000995000
138,0.001012000
139,0.001007000
140,0.000996000
141,0.001025000
142,0.001060000
143,0.001067000
144,0.001062000
145,0.001083000
146,0.001094000
147,0.001126000
148,0.001136000
149,0.001151000
150,0.001154000
151,0.001194000
152,0.001188000
153,0.001241000
154,0.001238000
155,0.001302000
156,0.001281000
157,0.001465000
158,0.001477000
159,0.001512000
160,0.001516000
161,0.001598000
162,0.001640000
163,0.001673000
164,0.001696000
165,0.001721000
166,0.001743000
167,0.001711000
168,0.001723000
169,0.001775000
170,0.001785000
171,0.001839000
172,0.001842000
173,0.001894000
174,0.001910000
175,0.001962000
176,0.001975000
177,0.002021000
178,0.002033000
179,0.002087000
180,0.002155000
181,0.002254000
182,0.002216000
183,0.002384000
184,0.002323000
185,0.002418000
186,0.002332000
187,0.002371000
188,0.002380000
189,0.002449000
190,0.002457000
191,0.002521000
192,0.002538000
193,0.002602000
194,0.002606000
195,0.002674000
196,0.002692000
197,0.002754000
198,0.002771000
199,0.002838000
200,0.002853000
201,0.002927000
202,0.002915000
203,0.003006000
204,0.003025000
205,0.003087000
206,0.003113000
207,0.003189000
208,0.003205000
209,0.003127000
210,0.003136000
211,0.003220000
212,0.003139000
213,0.003192000
214,0.003220000
215,0.003259000
216,0.003316000
217,0.003388000
218,0.003415000
