Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.25,3.67e-07,0.000593343,
4,1,0.25,3.45e-07,0.000489624,
5,2,0.25,4.23e-07,0.000473876,
6,2,0.25,4.05e-07,0.000478791,
7,2,0.25,4.11e-07,0.000485628,
8,2,0.25,4.73e-07,0.000460408,
9,3,0.25,7.44e-07,0.000521566,
10,3,0.25,7.12e-07,0.000476178,
11,3,0.25,7.73e-07,0.000472618,
12,3,0.25,7.06e-07,0.000475836,
13,4,0.25,1.377e-06,0.000481495,
14,4,0.25,3.489e-06,0.00112961,
15,4,0.25,2.052e-06,0.000970668,
16,4,0.25,1.1e-06,0.000484667,
17,5,0.25,1.354e-06,0.000494741,
18,5,0.25,2.112e-06,0.000492803,
19,5,0.25,1.229e-06,0.000466248,
20,5,0.25,1.428e-06,0.000505696,
21,6,0.25,1.92e-06,0.000495251,
22,6,0.25,1.921e-06,0.000503826,
23,6,0.25,1.92e-06,0.000487768,
24,6,0.25,3.054e-06,0.000495067,
25,7,0.25,2.869e-06,0.000508405,
26,7,0.25,2.73e-06,0.000506104,
27,7,0.25,3.755e-06,0.000525286,
28,7,0.25,2.753e-06,0.000567416,
29,8,0.25,3.276e-06,0.000527155,
30,8,0.25,2.944e-06,0.000538671,
31,8,0.25,3.427e-06,0.000528835,
32,8,0.25,3.22e-06,0.000516783,
33,9,0.25,4.416e-06,0.000533066,
34,9,0.25,4.301e-06,0.000537118,
35,9,0.25,4.287e-06,0.000552482,
36,9,0.25,4.487e-06,0.000549032,
37,10,0.25,5.618e-06,0.000558104,
38,10,0.25,9.222e-06,0.000560193,
39,10,0.25,5.592e-06,0.000565856,
40,10,0.25,5.347e-06,0.000565825,
41,11,0.25,6.762e-06,0.00059202,
42,11,0.25,7.14e-06,0.000612129,
43,11,0.25,6.795e-06,0.000576375,
44,11,0.25,6.923e-06,0.00056942,
45,12,0.25,8.132e-06,0.000593304,
46,12,0.25,8.181e-06,0.000627424,
47,12,0.25,8.443e-06,0.000608924,
48,12,0.25,8.443e-06,0.000600052,
49,13,0.25,1.0083e-05,0.000610579,
50,13,0.25,9.784e-06,0.000676767,
51,13,0.25,1.4881e-05,0.00062253,
52,13,0.25,1.0107e-05,0.000611963,
53,14,0.25,1.9555e-05,0.000698656,
54,14,0.25,1.1532e-05,0.000647873,
55,14,0.25,1.2588e-05,0.000677881,
56,14,0.25,1.2065e-05,0.000633996,
57,15,0.25,2.1796e-05,0.00068029,
58,15,0.25,1.3829e-05,0.000685519,
59,15,0.25,2.2756e-05,0.000683874,
60,15,0.25,1.4691e-05,0.000676837,
61,16,0.25,2.6435e-05,0.00067549,
62,16,0.25,1.6094e-05,0.000722286,
63,16,0.25,2.6553e-05,0.000730911,
64,16,0.25,1.713e-05,0.000716662,
65,17,0.25,1.8236e-05,0.000743832,
66,17,0.25,1.9186e-05,0.000702191,
67,17,0.25,3.0593e-05,0.000746035,
68,17,0.25,2.2784e-05,0.000815152,
69,18,0.25,2.2979e-05,0.00077355,
70,18,0.25,2.321e-05,0.000784669,
71,18,0.25,2.2334e-05,0.000770971,
72,18,0.25,2.2934e-05,0.000778742,
73,19,0.25,2.873e-05,0.000783708,
74,19,0.25,2.7984e-05,0.000824783,
75,19,0.25,2.7727e-05,0.000810355,
76,19,0.25,2.7636e-05,0.000814932,
77,20,0.25,3.3714e-05,0.000830094,
78,20,0.25,3.2463e-05,0.000843587,
79,20,0.25,3.2899e-05,0.000851486,
80,20,0.25,3.4974e-05,0.000845224,
81,21,0.25,3.6404e-05,0.000877622,
82,21,0.25,4.0058e-05,0.000872697,
83,21,0.25,3.7585e-05,0.000893028,
84,21,0.25,3.7443e-05,0.00087295,
85,22,0.25,4.308e-05,0.000927732,
86,22,0.25,4.178e-05,0.000917632,
87,22,0.25,4.2637e-05,0.00091659,
88,22,0.25,4.3702e-05,0.000950669,
89,23,0.25,4.8157e-05,0.000954658,
90,23,0.25,4.739e-05,0.00101606,
91,23,0.25,4.5891e-05,0.00102944,
92,23,0.25,5.3201e-05,0.00101669,
93,24,0.25,5.8137e-05,0.00112189,
94,24,0.25,5.324e-05,0.00104922,
95,24,0.25,5.289e-05,0.00106676,
96,24,0.25,5.4899e-05,0.00106535,
97,25,0.25,5.7263e-05,0.00104248,
98,25,0.25,5.8069e-05,0.00106602,
99,25,0.25,5.6964e-05,0.00106439,
100,25,0.25,6.2128e-05,0.00110026,
101,26,0.25,6.1807e-05,0.00110441,
102,26,0.25,6.4276e-05,0.00112877,
103,26,0.25,6.2363e-05,0.00118845,
104,26,0.25,9.7773e-05,0.00112722,
105,27,0.25,6.9942e-05,0.00118994,
106,27,0.25,7.4502e-05,0.00121067,
107,27,0.25,7.3416e-05,0.00122085,
108,27,0.25,7.351e-05,0.00122044,
109,28,0.25,7.4803e-05,0.00124581,
110,28,0.25,7.4397e-05,0.00121298,
111,28,0.25,7.8245e-05,0.00126057,
112,28,0.25,7.7901e-05,0.00128581,
113,29,0.25,8.484e-05,0.00132237,
114,29,0.25,8.3905e-05,0.00131724,
115,29,0.25,8.3129e-05,0.00131915,
116,29,0.25,8.4823e-05,0.00134673,
117,30,0.25,9.0908e-05,0.00134389,
118,30,0.25,9.3278e-05,0.00136064,
119,30,0.25,9.4337e-05,0.00136043,
120,30,0.25,9.2806e-05,0.00136129,
121,31,0.25,9.9204e-05,0.00140866,
122,31,0.25,0.000109252,0.00142519,
123,31,0.25,0.000101042,0.00141229,
124,31,0.25,0.000102718,0.0014606,
125,32,0.25,0.000115504,0.0015149,
126,32,0.25,0.00010931,0.00153834,
127,32,0.25,0.000115969,0.00150583,
128,32,0.25,0.000108903,0.00154283,
129,33,0.25,0.000215328,0.00153709,
130,33,0.25,0.000125972,0.00162561,
131,33,0.25,0.000119488,0.00158529,
132,33,0.25,0.000121443,0.00160785,
133,34,0.25,0.000137936,0.0016058,
134,34,0.25,0.000137863,0.00168784,
135,34,0.25,0.000141484,0.0017176,
136,34,0.25,0.000139685,0.00168114,
137,35,0.25,0.00013852,0.00171552,
138,35,0.25,0.000149502,0.0017192,
139,35,0.25,0.000145044,0.00169764,
140,35,0.25,0.000142243,0.00175266,
141,36,0.25,0.000150514,0.00176775,
142,36,0.25,0.000153414,0.00179264,
143,36,0.25,0.000152552,0.00179034,
144,36,0.25,0.000151331,0.00182361,
145,37,0.25,0.00015843,0.00180597,
146,37,0.25,0.000159688,0.00184478,
147,37,0.25,0.000172278,0.00191531,
148,37,0.25,0.000164318,0.00181942,
149,38,0.25,0.000175752,0.00195873,
150,38,0.25,0.000174134,0.00201152,
151,38,0.25,0.000179322,0.00196891,
152,38,0.25,0.000174546,0.00196021,
153,39,0.25,0.000184659,0.00203151,
154,39,0.25,0.000187878,0.00199579,
155,39,0.25,0.000188375,0.0020208,
156,39,0.25,0.000188251,0.00199929,
157,40,0.25,0.000195457,0.00204234,
158,40,0.25,0.000198794,0.00210753,
159,40,0.25,0.000199295,0.0021088,
160,40,0.25,0.000204715,0.00210347,
161,41,0.25,0.000213566,0.00213935,
162,41,0.25,0.000215535,0.00217325,
163,41,0.25,0.000222757,0.00223206,
164,41,0.25,0.000213535,0.00213099,
165,42,0.25,0.000227335,0.00220846,
166,42,0.25,0.000229245,0.00226624,
167,42,0.25,0.000229912,0.00222742,
168,42,0.25,0.000233733,0.00229649,
169,43,0.25,0.000239844,0.00229907,
170,43,0.25,0.000247007,0.00232338,
171,43,0.25,0.000246963,0.00236967,
172,43,0.25,0.000245532,0.00232665,
173,44,0.25,0.000257709,0.00238228,
174,44,0.25,0.000261329,0.00239446,
175,44,0.25,0.000261582,0.00246091,
176,44,0.25,0.000264227,0.00243136,
177,45,0.25,0.000274519,0.00252428,
178,45,0.25,0.000468199,0.0024969,
179,45,0.25,0.000279386,0.00254842,
180,45,0.25,0.00027866,0.00251508,
181,46,0.25,0.000289375,0.00259658,
182,46,0.25,0.000294686,0.00261618,
183,46,0.25,0.000305595,0.00262059,
184,46,0.25,0.000294802,0.0026141,
185,47,0.25,0.000309867,0.00270062,
186,47,0.25,0.000318416,0.00271017,
187,47,0.25,0.000314321,0.00273663,
188,47,0.25,0.000310847,0.00270369,
189,48,0.25,0.000332874,0.00280281,
190,48,0.25,0.0003303,0.00278351,
191,48,0.25,0.000339168,0.00281395,
192,48,0.25,0.000338339,0.00283156,
193,49,0.25,0.000350477,0.00286659,
194,49,0.25,0.000361961,0.00294335,
195,49,0.25,0.000354937,0.00290905,
196,49,0.25,0.000352152,0.00291985,
197,50,0.25,0.000365438,0.00301877,
198,50,0.25,0.000385051,0.00306885,
199,50,0.25,0.000379067,0.00311896,
200,50,0.25,0.000375266,0.00312263,
201,51,0.25,0.000391001,0.00313869,
202,51,0.25,0.000390799,0.0031974,
203,51,0.25,0.000399683,0.00317375,
204,51,0.25,0.000471036,0.0032048,
205,52,0.25,0.000773408,0.00330254,
206,52,0.25,0.000417743,0.00328816,
207,52,0.25,0.000421666,0.00332449,
208,52,0.25,0.000425692,0.00334982,
209,53,0.25,0.000442211,0.0034331,
210,53,0.25,0.000435312,0.0033819,
211,53,0.25,0.000439851,0.00342431,
212,53,0.25,0.00043961,0.00342685,
213,54,0.25,0.000445798,0.00348336,
214,54,0.25,0.000774138,0.00352659,
215,54,0.25,0.000791345,0.00355956,
216,54,0.25,0.000890364,0.00362286,
217,55,0.25,0.00048254,0.00362502,
218,55,0.25,0.000480104,0.00361676,
219,55,0.25,0.000582761,0.00367169,
220,55,0.25,0.000498092,0.00373877,
221,56,0.25,0.000511723,0.00374615,
222,56,0.25,0.000509303,0.00379463,
223,56,0.25,0.000516752,0.00376491,
224,56,0.25,0.000516553,0.00375974,
225,57,0.25,0.000715623,0.00388768,
226,57,0.25,0.000536715,0.00389002,
227,57,0.25,0.000544032,0.0038891,
228,57,0.25,0.000547352,0.00395055,
229,58,0.25,0.000570405,0.00404826,
230,58,0.25,0.000561703,0.00403461,
231,58,0.25,0.000571376,0.00399274,
232,58,0.25,0.000571451,0.00406863,
233,59,0.25,0.000591487,0.00416001,
