Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.05,5.02e-07,0.0642581,
4,1,0.05,3.99e-07,0.0677816,
5,1,0.05,8.61e-07,0.0635051,
6,1,0.05,4.21e-07,0.067025,
7,1,0.05,7.91e-07,0.0667608,
8,1,0.05,8.1e-07,0.0677849,
9,1,0.05,4.94e-07,0.0649127,
10,1,0.05,5.77e-07,0.0659626,
11,1,0.05,7.09e-07,0.0669905,
12,1,0.05,5.27e-07,0.0667091,
13,1,0.05,7.16e-07,0.0646548,
14,1,0.05,1.184e-06,0.0639479,
15,1,0.05,8.34e-07,0.0632626,
16,1,0.05,1.197e-06,0.0635944,
17,1,0.05,7.17e-07,0.0640728,
18,1,0.05,6.17e-07,0.0631794,
19,1,0.05,7.19e-07,0.0646316,
20,1,0.05,1.064e-06,0.061512,
21,2,0.05,2.194e-06,0.0650727,
22,2,0.05,9.44e-07,0.0614082,
23,2,0.05,1.154e-06,0.0649939,
24,2,0.05,2.549e-06,0.0657065,
25,2,0.05,2.156e-06,0.0618148,
26,2,0.05,1.787e-06,0.0655295,
27,2,0.05,1.283e-06,0.066798,
28,2,0.05,1.345e-06,0.0662544,
29,2,0.05,2.245e-06,0.0674411,
30,2,0.05,1.149e-06,0.0658264,
31,2,0.05,2.732e-06,0.065655,
32,2,0.05,1.452e-06,0.0655749,
33,2,0.05,1.185e-06,0.0634174,
34,2,0.05,1.101e-06,0.0643944,
35,2,0.05,1.251e-06,0.066115,
36,2,0.05,2.49e-06,0.0636277,
37,2,0.05,2.958e-06,0.0652233,
38,2,0.05,1.213e-06,0.0648271,
39,2,0.05,2.717e-06,0.0649355,
40,2,0.05,2.89e-06,0.065608,
41,3,0.05,1.934e-06,0.0651126,
42,3,0.05,3.912e-06,0.0635714,
43,3,0.05,1.96e-06,0.0638521,
44,3,0.05,2.47e-06,0.0668378,
45,3,0.05,1.974e-06,0.0657968,
46,3,0.05,2.079e-06,0.0666179,
47,3,0.05,5.2e-06,0.0678781,
48,3,0.05,4.714e-06,0.0651032,
49,3,0.05,2.379e-06,0.0661183,
50,3,0.05,4.856e-06,0.0636308,
51,3,0.05,2.048e-06,0.0642086,
52,3,0.05,5.727e-06,0.0622636,
