Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,3,0.75,8.37e-07,0.0672855,
4,3,0.75,5.94e-07,0.066019,
5,4,0.75,1.345e-06,0.0679417,
6,5,0.75,8.92e-07,0.0660116,
7,6,0.75,1.247e-06,0.0615885,
8,6,0.75,2.634e-06,0.062064,
9,7,0.75,3.084e-06,0.0635679,
10,8,0.75,1.944e-06,0.0619938,
11,9,0.75,4.552e-06,0.0642868,
12,9,0.75,1.894e-06,0.0626748,
13,10,0.75,5.523e-06,0.0651466,
14,11,0.75,3.871e-06,0.0631291,
15,12,0.75,7.668e-06,0.0625868,
16,12,0.75,3.835e-06,0.0635315,
17,13,0.75,4.143e-06,0.0634992,
18,14,0.75,5.242e-06,0.0644043,
19,15,0.75,5.58e-06,0.0642511,
20,15,0.75,5.836e-06,0.0656638,
21,16,0.75,7.118e-06,0.0662111,
22,17,0.75,1.656e-05,0.0656426,
23,18,0.75,1.8799e-05,0.0669642,
24,18,0.75,1.1238e-05,0.0656024,
25,19,0.75,9.979e-06,0.0657075,
26,20,0.75,1.3729e-05,0.0664661,
27,21,0.75,1.2982e-05,0.0673108,
28,21,0.75,1.2832e-05,0.0613956,
29,22,0.75,1.4012e-05,0.0689458,
30,23,0.75,3.8233e-05,0.0635718,
31,24,0.75,1.6837e-05,0.0642372,
32,24,0.75,1.7936e-05,0.0665714,
33,25,0.75,3.3936e-05,0.0663098,
34,26,0.75,3.7446e-05,0.0660265,
35,27,0.75,3.9772e-05,0.0632473,
36,27,0.75,5.1975e-05,0.0658184,
37,28,0.75,2.6255e-05,0.0641601,
38,29,0.75,2.781e-05,0.0683864,
39,30,0.75,6.6634e-05,0.0664605,
40,30,0.75,3.1015e-05,0.0657812,
41,31,0.75,0.000122979,0.0666673,
42,32,0.75,3.5604e-05,0.0626928,
43,33,0.75,0.000143104,0.0636068,
44,33,0.75,6.7616e-05,0.0642418,
45,34,0.75,9.445e-05,0.0675761,
46,35,0.75,4.5209e-05,0.0655253,
47,36,0.75,4.8343e-05,0.0642304,
48,36,0.75,5.0453e-05,0.0650211,
49,37,0.75,5.3674e-05,0.0636562,
50,38,0.75,5.6542e-05,0.0616206,
51,39,0.75,6.009e-05,0.064014,
52,39,0.75,0.000111514,0.0682182,
53,40,0.75,6.4689e-05,0.0660623,
54,41,0.75,6.8954e-05,0.0640902,
55,42,0.75,0.000129956,0.0627914,
56,42,0.75,0.000162809,0.0626673,
57,43,0.75,0.000168331,0.0653438,
58,44,0.75,0.000180725,0.0676412,
59,45,0.75,8.573e-05,0.065018,
60,45,0.75,0.000158445,0.0681407,
61,46,0.75,9.2692e-05,0.0632997,
62,47,0.75,9.5399e-05,0.0661696,
63,48,0.75,0.000106752,0.0685623,
64,48,0.75,0.000105003,0.0668084,
65,49,0.75,0.000201969,0.0641557,
66,50,0.75,0.000115405,0.0654559,
67,51,0.75,0.000225613,0.0641883,
68,51,0.75,0.000251389,0.0684272,
69,52,0.75,0.000129761,0.064377,
70,53,0.75,0.000467516,0.0663276,
71,54,0.75,0.000141353,0.0687976,
72,54,0.75,0.000145445,0.0655904,
73,55,0.75,0.000152469,0.0645598,
74,56,0.75,0.000334939,0.0643013,
75,57,0.75,0.000162322,0.0644148,
76,57,0.75,0.000373304,0.0641405,
77,58,0.75,0.000169469,0.0681488,
78,59,0.75,0.000179395,0.0676784,
79,60,0.75,0.000185109,0.069179,
80,60,0.75,0.000705672,0.0637827,
81,61,0.75,0.000252667,0.0637935,
82,62,0.75,0.000312674,0.0670622,
83,63,0.75,0.000216529,0.0696161,
84,63,0.75,0.000413482,0.0699933,
85,64,0.75,0.000224248,0.0675187,
86,65,0.75,0.000233497,0.0671627,
87,66,0.75,0.000245345,0.0688866,
88,66,0.75,0.000252062,0.0677546,
89,67,0.75,0.000485081,0.0657186,
90,68,0.75,0.000264675,0.0678133,
91,69,0.75,0.000369022,0.0654386,
92,69,0.75,0.000283613,0.0675715,
93,70,0.75,0.000301219,0.0672779,
94,71,0.75,0.00075963,0.0700289,
95,72,0.75,0.000312888,0.0652119,
96,72,0.75,0.000313932,0.0662661,
97,73,0.75,0.000324937,0.064111,
98,74,0.75,0.000698475,0.0687636,
99,75,0.75,0.000672314,0.0660473,
100,75,0.75,0.000355077,0.0672978,
101,76,0.75,0.000707617,0.0693857,
102,77,0.75,0.000435106,0.0657199,
103,78,0.75,0.000395227,0.0691526,
104,78,0.75,0.000603281,0.0684699,
105,79,0.75,0.000786485,0.0688653,
106,80,0.75,0.0008176,0.0658539,
107,81,0.75,0.000431323,0.0661344,
108,81,0.75,0.000437068,0.0648573,
109,82,0.75,0.000461139,0.0668229,
110,83,0.75,0.00046616,0.0676193,
111,84,0.75,0.000476293,0.0669646,
112,84,0.75,0.000976111,0.0650804,
113,85,0.75,0.000509334,0.0669943,
114,86,0.75,0.000524342,0.0702972,
115,87,0.75,0.000535112,0.0671137,
116,87,0.75,0.000544246,0.0683901,
117,88,0.75,0.000560669,0.0670948,
118,89,0.75,0.000578027,0.0680131,
119,90,0.75,0.000669659,0.065693,
120,90,0.75,0.000597292,0.0657289,
121,91,0.75,0.000618516,0.0710184,
122,92,0.75,0.000633403,0.0669035,
123,93,0.75,0.000723491,0.068079,
124,93,0.75,0.00129622,0.0673919,
125,94,0.75,0.000673622,0.0677945,
126,95,0.75,0.0013887,0.0676648,
127,96,0.75,0.000711065,0.0679899,
128,96,0.75,0.000720704,0.0681298,
129,97,0.75,0.000740843,0.0659005,
130,98,0.75,0.000753077,0.0656195,
131,99,0.75,0.000781108,0.0702703,
132,99,0.75,0.00078725,0.0714351,
133,100,0.75,0.000807918,0.0686481,
134,101,0.75,0.000840052,0.0667288,
135,102,0.75,0.000843642,0.0682218,
136,102,0.75,0.00085408,0.0657701,
137,103,0.75,0.00174225,0.0687563,
138,104,0.75,0.000896638,0.0685308,
139,105,0.75,0.000920067,0.0692465,
140,105,0.75,0.00185367,0.0667957,
141,106,0.75,0.000949353,0.0664129,
142,107,0.75,0.000972813,0.0684158,
143,108,0.75,0.000999406,0.0682631,
144,108,0.75,0.00100883,0.0692296,
145,109,0.75,0.00103485,0.0686473,
146,110,0.75,0.00105523,0.0698773,
147,111,0.75,0.00108198,0.0696495,
148,111,0.75,0.00216674,0.0690262,
149,112,0.75,0.001112,0.0697471,
150,113,0.75,0.00113129,0.0675291,
151,114,0.75,0.00115656,0.0693647,
152,114,0.75,0.00117144,0.0691534,
153,115,0.75,0.00120326,0.0699099,
154,116,0.75,0.0012237,0.0692788,
155,117,0.75,0.00125422,0.070248,
156,117,0.75,0.00253988,0.0680383,
157,118,0.75,0.00255655,0.0703517,
158,119,0.75,0.00265303,0.070293,
159,120,0.75,0.00134013,0.0713368,
160,120,0.75,0.00271548,0.0701282,
161,121,0.75,0.00138347,0.0713572,
162,122,0.75,0.00144389,0.0712468,
163,123,0.75,0.00143945,0.0709021,
164,123,0.75,0.00147316,0.071098,
165,124,0.75,0.00147988,0.0709861,
166,125,0.75,0.00295867,0.0705491,
167,126,0.75,0.00156081,0.0711018,
168,126,0.75,0.00155541,0.0715413,
169,127,0.75,0.0016035,0.0715822,
170,128,0.75,0.00162369,0.0686063,
171,129,0.75,0.00165347,0.0716629,
172,129,0.75,0.00166949,0.0716061,
173,130,0.75,0.00169735,0.0707937,
174,131,0.75,0.00172058,0.0698502,
175,132,0.75,0.00176658,0.0715947,
176,132,0.75,0.0017953,0.0718793,
177,133,0.75,0.00182969,0.0714835,
178,134,0.75,0.00374901,0.0716938,
179,135,0.75,0.00188494,0.0720878,
180,135,0.75,0.00189895,0.0723847,
181,136,0.75,0.00193792,0.0734781,
182,137,0.75,0.00196913,0.0719484,
183,138,0.75,0.00200414,0.0733132,
184,138,0.75,0.00202323,0.0729035,
185,139,0.75,0.00206063,0.0728155,
186,140,0.75,0.00409823,0.0728585,
187,141,0.75,0.00213731,0.0729883,
188,141,0.75,0.00216216,0.0728981,
189,142,0.75,0.00376864,0.0737252,
190,143,0.75,0.0022304,0.0718978,
191,144,0.75,0.00226275,0.0716729,
192,144,0.75,0.00229244,0.0718416,
193,145,0.75,0.00233525,0.0769075,
194,146,0.75,0.00236331,0.0715576,
195,147,0.75,0.00240746,0.0718746,
196,147,0.75,0.00242736,0.0720071,
197,148,0.75,0.00246885,0.0746877,
198,149,0.75,0.00250873,0.0743774,
199,150,0.75,0.00255382,0.0709951,
200,150,0.75,0.00256761,0.072771,
201,151,0.75,0.00261392,0.0742753,
202,152,0.75,0.00264808,0.0741525,
203,153,0.75,0.00269863,0.0728597,
204,153,0.75,0.00447526,0.0737032,
205,154,0.75,0.00276246,0.0748437,
206,155,0.75,0.00492763,0.0740355,
207,156,0.75,0.00285869,0.0774109,
208,156,0.75,0.0028823,0.0735903,
209,157,0.75,0.00292803,0.0732715,
210,158,0.75,0.00297125,0.075811,
211,159,0.75,0.00302472,0.0758125,
212,159,0.75,0.00534791,0.0759474,
213,160,0.75,0.00308927,0.0763495,
