Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,3,0.8,8.35e-07,0.0660685,
4,4,0.8,5.74e-07,0.0617613,
5,4,0.8,6.89e-07,0.0621258,
6,5,0.8,8.94e-07,0.0605837,
7,6,0.8,1.005e-06,0.0646275,
8,7,0.8,1.49e-06,0.0658863,
9,8,0.8,1.637e-06,0.0625365,
10,8,0.8,1.723e-06,0.0651285,
11,9,0.8,4.58e-06,0.0637873,
12,10,0.8,2.51e-06,0.0637045,
13,11,0.8,5.89e-06,0.0681543,
14,12,0.8,3.301e-06,0.0617981,
15,12,0.8,7.703e-06,0.0640708,
16,13,0.8,4.195e-06,0.0608894,
17,14,0.8,4.714e-06,0.0645327,
18,15,0.8,1.1877e-05,0.0662543,
19,16,0.8,1.3139e-05,0.0627721,
20,16,0.8,1.8503e-05,0.0611778,
21,17,0.8,7.4e-06,0.0657888,
22,18,0.8,8.09e-06,0.0650457,
23,19,0.8,2.009e-05,0.0621652,
24,20,0.8,1.034e-05,0.063252,
25,20,0.8,1.0769e-05,0.0610165,
26,21,0.8,2.7238e-05,0.0658985,
27,22,0.8,2.7939e-05,0.0614566,
28,23,0.8,1.3908e-05,0.065478,
29,24,0.8,1.5711e-05,0.0649278,
30,24,0.8,1.6547e-05,0.0642404,
31,25,0.8,1.7448e-05,0.0619932,
32,26,0.8,4.1803e-05,0.0666899,
33,27,0.8,2.3175e-05,0.0641341,
34,28,0.8,5.1781e-05,0.0636913,
35,28,0.8,2.5602e-05,0.0616608,
36,29,0.8,2.6704e-05,0.0641002,
37,30,0.8,2.8207e-05,0.0616143,
38,31,0.8,2.9773e-05,0.0635652,
39,32,0.8,3.2997e-05,0.0662395,
40,32,0.8,3.3665e-05,0.0624939,
41,33,0.8,6.1491e-05,0.0615836,
42,34,0.8,8.5377e-05,0.0662592,
43,35,0.8,9.3442e-05,0.0654171,
44,36,0.8,6.0567e-05,0.0658917,
45,36,0.8,0.000105697,0.0665611,
46,37,0.8,4.9633e-05,0.0671825,
47,38,0.8,5.4618e-05,0.06533,
48,39,0.8,5.5949e-05,0.0657471,
49,40,0.8,0.000126856,0.0630254,
50,40,0.8,0.000134204,0.0666458,
51,41,0.8,0.000142497,0.0662091,
52,42,0.8,6.6982e-05,0.0624778,
53,43,0.8,7.4778e-05,0.0655654,
54,44,0.8,0.000163931,0.0666563,
55,44,0.8,7.6266e-05,0.0636367,
56,45,0.8,7.9918e-05,0.0628628,
57,46,0.8,8.4968e-05,0.0630075,
58,47,0.8,0.000198271,0.0646912,
59,48,0.8,9.42e-05,0.0672226,
