Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,3,0.7,8.24e-07,0.0671422,
4,3,0.7,6.19e-07,0.0640139,
5,4,0.7,6.81e-07,0.0672509,
6,5,0.7,9.26e-07,0.0675322,
7,5,0.7,1.978e-06,0.0652819,
8,6,0.7,1.252e-06,0.0633331,
9,7,0.7,1.874e-06,0.0634983,
10,7,0.7,1.385e-06,0.0649474,
11,8,0.7,1.961e-06,0.0624679,
12,9,0.7,4.493e-06,0.061365,
13,10,0.7,7.409e-06,0.0645835,
14,10,0.7,3.798e-06,0.0651655,
15,11,0.7,3.323e-06,0.0652506,
16,12,0.7,3.682e-06,0.0646661,
17,12,0.7,5.252e-06,0.0665751,
18,13,0.7,9.508e-06,0.0630621,
19,14,0.7,5.213e-06,0.0624086,
20,14,0.7,5.41e-06,0.0656291,
21,15,0.7,6.222e-06,0.0649934,
22,16,0.7,9.995e-06,0.0613414,
23,17,0.7,7.799e-06,0.0672828,
24,17,0.7,8.06e-06,0.0639476,
25,18,0.7,9.186e-06,0.0676975,
26,19,0.7,1.0244e-05,0.0623501,
27,19,0.7,1.0986e-05,0.0636753,
28,20,0.7,1.3015e-05,0.0633907,
29,21,0.7,2.8601e-05,0.0676124,
30,21,0.7,2.895e-05,0.0651955,
31,22,0.7,3.1927e-05,0.0631115,
32,23,0.7,1.7863e-05,0.0655275,
33,24,0.7,4.1195e-05,0.0668391,
34,24,0.7,4.482e-05,0.0607981,
35,25,0.7,2.3329e-05,0.0661156,
36,26,0.7,5.2287e-05,0.0629085,
37,26,0.7,8.4099e-05,0.0679585,
38,27,0.7,4.2388e-05,0.0635059,
39,28,0.7,0.000104611,0.0649484,
40,28,0.7,0.000104804,0.0659119,
41,29,0.7,6.5696e-05,0.0620719,
42,30,0.7,0.000120971,0.0660861,
43,31,0.7,3.446e-05,0.067917,
44,31,0.7,6.3535e-05,0.0650788,
45,32,0.7,8.3318e-05,0.0655711,
46,33,0.7,4.2626e-05,0.0672944,
47,33,0.7,7.1977e-05,0.0628015,
48,34,0.7,0.000175015,0.066379,
49,35,0.7,0.000108155,0.0637317,
50,35,0.7,0.000191197,0.0668433,
51,36,0.7,5.3367e-05,0.0668189,
52,37,0.7,0.000221954,0.0631668,
53,38,0.7,0.000133639,0.0640882,
54,38,0.7,0.000246465,0.0681597,
55,39,0.7,0.000117511,0.0650879,
56,40,0.7,6.9859e-05,0.065066,
57,40,0.7,0.000156401,0.065914,
58,41,0.7,7.478e-05,0.0639177,
59,42,0.7,0.000143687,0.0629767,
60,42,0.7,0.00014733,0.0645563,
61,43,0.7,0.000185139,0.0640038,
62,44,0.7,0.000354328,0.0655788,
63,45,0.7,0.000376403,0.0669012,
64,45,0.7,9.4866e-05,0.0656411,
65,46,0.7,0.000182775,0.0668509,
66,47,0.7,0.000107285,0.0631651,
67,47,0.7,0.000108183,0.0642742,
68,48,0.7,0.000350917,0.06496,
69,49,0.7,0.000117242,0.0645749,
70,49,0.7,0.000223217,0.0643109,
71,50,0.7,0.000126298,0.0644871,
72,51,0.7,0.000131541,0.0693955,
73,52,0.7,0.000139206,0.067381,
74,52,0.7,0.000140031,0.0672799,
75,53,0.7,0.000277062,0.0620579,
76,54,0.7,0.000154111,0.0646929,
77,54,0.7,0.000157552,0.0672585,
78,55,0.7,0.000307173,0.0651195,
79,56,0.7,0.000168691,0.0697662,
80,56,0.7,0.000172044,0.066424,
81,57,0.7,0.000181716,0.0648868,
82,58,0.7,0.000354315,0.0671418,
83,59,0.7,0.000193526,0.0675965,
84,59,0.7,0.000195947,0.067454,
85,60,0.7,0.000208674,0.065555,
86,61,0.7,0.000740757,0.067209,
87,61,0.7,0.000308872,0.0651752,
88,62,0.7,0.000229307,0.0693378,
89,63,0.7,0.000232003,0.0682852,
90,63,0.7,0.000311589,0.0654235,
91,64,0.7,0.000246647,0.0681059,
92,65,0.7,0.000252608,0.0652027,
93,66,0.7,0.000267484,0.065031,
94,66,0.7,0.000514814,0.0661613,
95,67,0.7,0.00027911,0.0653417,
96,68,0.7,0.000560659,0.0660776,
97,68,0.7,0.00057083,0.0675904,
98,69,0.7,0.000302551,0.0681916,
99,70,0.7,0.000390789,0.0675639,
