Dimension,NNZ_per_row,Sparsity,Unzipper_Time,TACO_Time
3,1,0.3,4.47e-07,0.0625471,
4,2,0.3,5.58e-07,0.0671811,
5,2,0.3,1.056e-06,0.0656173,
6,2,0.3,1.138e-06,0.0664742,
7,3,0.3,9.05e-07,0.0668139,
8,3,0.3,8.64e-07,0.0646353,
9,3,0.3,8.08e-07,0.0660421,
10,3,0.3,1.791e-06,0.0636013,
11,4,0.3,1.021e-06,0.0655203,
12,4,0.3,2.474e-06,0.0645004,
13,4,0.3,2.772e-06,0.063599,
14,5,0.3,2.534e-06,0.0631341,
15,5,0.3,3.375e-06,0.0664333,
16,5,0.3,1.598e-06,0.0623451,
17,6,0.3,1.884e-06,0.0635356,
18,6,0.3,1.922e-06,0.0659649,
19,6,0.3,1.889e-06,0.0631532,
20,6,0.3,2.051e-06,0.0673477,
21,7,0.3,2.186e-06,0.0650063,
22,7,0.3,2.396e-06,0.0659803,
23,7,0.3,2.6e-06,0.0644524,
24,8,0.3,6.426e-06,0.0663897,
25,8,0.3,3.135e-06,0.0651501,
26,8,0.3,3.307e-06,0.0659087,
27,9,0.3,7.768e-06,0.0679278,
28,9,0.3,3.527e-06,0.061162,
29,9,0.3,8.154e-06,0.0652499,
30,9,0.3,4.061e-06,0.0646419,
31,10,0.3,4.91e-06,0.0645123,
32,10,0.3,5.171e-06,0.0676477,
33,10,0.3,5.843e-06,0.0654813,
34,11,0.3,6.279e-06,0.0654249,
35,11,0.3,8.608e-06,0.0640257,
36,11,0.3,6.384e-06,0.0640829,
37,12,0.3,1.5499e-05,0.0632836,
38,12,0.3,1.5915e-05,0.0646709,
39,12,0.3,7.566e-06,0.06681,
40,12,0.3,7.446e-06,0.0642641,
41,13,0.3,9.265e-06,0.061314,
42,13,0.3,1.9638e-05,0.0686191,
43,13,0.3,1.8877e-05,0.0660268,
44,14,0.3,1.0696e-05,0.0653726,
45,14,0.3,1.0678e-05,0.0663119,
46,14,0.3,1.2564e-05,0.0667743,
47,15,0.3,1.7914e-05,0.0635767,
48,15,0.3,1.5441e-05,0.0654467,
49,15,0.3,1.182e-05,0.0673239,
50,16,0.3,3.2899e-05,0.0644947,
51,16,0.3,3.5453e-05,0.0611784,
52,16,0.3,3.2071e-05,0.0684726,
53,16,0.3,2.2435e-05,0.0678951,
54,17,0.3,4.318e-05,0.0641473,
55,17,0.3,4.0046e-05,0.0643601,
56,17,0.3,2.0627e-05,0.0642671,
57,18,0.3,2.226e-05,0.0663725,
58,18,0.3,2.0145e-05,0.0628377,
59,18,0.3,2.1167e-05,0.0639971,
60,18,0.3,5.0743e-05,0.0642217,
61,19,0.3,5.1907e-05,0.0662245,
62,19,0.3,5.0666e-05,0.0647784,
63,19,0.3,5.4405e-05,0.0655566,
64,20,0.3,6.0516e-05,0.0620166,
65,20,0.3,2.6777e-05,0.0655702,
66,20,0.3,2.7326e-05,0.0637479,
67,21,0.3,6.8299e-05,0.0687213,
68,21,0.3,3.1618e-05,0.0675953,
69,21,0.3,3.2229e-05,0.0668641,
70,21,0.3,6.8096e-05,0.0645181,
71,22,0.3,7.5298e-05,0.0648273,
72,22,0.3,3.4984e-05,0.0621203,
73,22,0.3,7.7622e-05,0.0632916,
74,23,0.3,3.8283e-05,0.0619233,
75,23,0.3,8.4983e-05,0.0637138,
76,23,0.3,8.4109e-05,0.0633752,
77,24,0.3,4.3187e-05,0.0651103,
78,24,0.3,4.4372e-05,0.0612495,
79,24,0.3,9.2924e-05,0.0653144,
80,24,0.3,9.967e-05,0.066174,
81,25,0.3,4.7652e-05,0.0686971,
82,25,0.3,4.8836e-05,0.0627413,
83,25,0.3,0.000106606,0.0682178,
84,26,0.3,0.000118646,0.0648338,
85,26,0.3,5.3691e-05,0.0657326,
86,26,0.3,5.3795e-05,0.0619839,
87,27,0.3,0.00012689,0.067238,
88,27,0.3,0.000127689,0.0642164,
89,27,0.3,5.8375e-05,0.0661839,
90,28,0.3,6.2751e-05,0.0649389,
91,28,0.3,0.000140287,0.0688362,
92,28,0.3,6.3698e-05,0.0660419,
93,28,0.3,0.000123791,0.0622305,
94,29,0.3,7.2137e-05,0.0688717,
95,29,0.3,7.0711e-05,0.0660916,
96,29,0.3,0.000130388,0.0651464,
97,30,0.3,7.4729e-05,0.0658471,
98,30,0.3,7.7065e-05,0.0654281,
99,30,0.3,7.9745e-05,0.0641698,
100,31,0.3,0.000156379,0.0647617,
101,31,0.3,0.000187236,0.063554,
102,31,0.3,8.7373e-05,0.0620062,
103,31,0.3,0.000126896,0.0628296,
104,32,0.3,0.000133027,0.0664461,
105,32,0.3,9.2516e-05,0.0629209,
106,32,0.3,9.5757e-05,0.065584,
107,33,0.3,0.000216527,0.066008,
108,33,0.3,0.000200699,0.0680985,
109,33,0.3,0.000117005,0.0669511,
110,33,0.3,0.000145274,0.0648523,
111,34,0.3,0.000202565,0.0648682,
112,34,0.3,0.00025264,0.0676387,
113,34,0.3,0.000115393,0.0701646,
114,35,0.3,0.000214387,0.0657518,
115,35,0.3,0.000128277,0.0659982,
116,35,0.3,0.000127434,0.0661025,
117,36,0.3,0.000211133,0.0685515,
118,36,0.3,0.000250958,0.0666106,
119,36,0.3,0.000136535,0.0672064,
120,36,0.3,0.000135086,0.0684354,
121,37,0.3,0.000140091,0.064775,
122,37,0.3,0.00014456,0.0682254,
123,37,0.3,0.000214955,0.0662336,
124,38,0.3,0.000152637,0.0676627,
125,38,0.3,0.000151991,0.064047,
126,38,0.3,0.000152984,0.0665589,
127,39,0.3,0.000163019,0.0699656,
128,39,0.3,0.000172916,0.0687613,
129,39,0.3,0.000186398,0.0648541,
130,39,0.3,0.00016774,0.0662913,
131,40,0.3,0.00020801,0.0651165,
132,40,0.3,0.000174912,0.0653069,
133,40,0.3,0.000179619,0.0690108,
134,41,0.3,0.000219801,0.0678526,
135,41,0.3,0.000187633,0.0680727,
136,41,0.3,0.000186901,0.0668701,
137,42,0.3,0.000199554,0.0686737,
138,42,0.3,0.000201596,0.064958,
139,42,0.3,0.000205054,0.0668512,
140,42,0.3,0.000227417,0.0680811,
141,43,0.3,0.000212333,0.0647842,
142,43,0.3,0.000217787,0.0676923,
143,43,0.3,0.000219039,0.0682849,
144,44,0.3,0.000226289,0.0646751,
145,44,0.3,0.000230452,0.0660208,
146,44,0.3,0.000230486,0.0656648,
147,45,0.3,0.00023605,0.0657419,
148,45,0.3,0.000242849,0.0656406,
149,45,0.3,0.000261157,0.0689388,
150,45,0.3,0.000277048,0.0683364,
151,46,0.3,0.000258664,0.0671216,
152,46,0.3,0.00025506,0.0659556,
153,46,0.3,0.00026138,0.0674391,
154,47,0.3,0.000271484,0.0661026,
155,47,0.3,0.000271898,0.068976,
156,47,0.3,0.000273767,0.0700883,
157,48,0.3,0.000296595,0.0675752,
158,48,0.3,0.000340349,0.0666092,
159,48,0.3,0.000299552,0.0699757,
160,48,0.3,0.000291381,0.0686974,
161,49,0.3,0.000305263,0.0693074,
162,49,0.3,0.00030817,0.066644,
163,49,0.3,0.000314728,0.0704044,
164,50,0.3,0.000326728,0.0687397,
165,50,0.3,0.000329334,0.0673487,
166,50,0.3,0.000329143,0.0685437,
